wid,word,image,practice,block,typing_rt,response,type_time,rt,response_type
w958d5e9,ear,../static/stimuli/images/railway/sun_aprfapnfngmvbixm.jpg,False,2,7928.10000000149,eye,286.1000000014901,8214.20000000298,intrusion
w958d5e9,puzzle,../static/stimuli/images/airport/sun_aojbxgadgjyajeaw.jpg,False,2,6642.599999997765,puzzle,612.5,7255.099999997765,correct
w958d5e9,rabbit,../static/stimuli/images/tower/sun_akmnewliaqefdugs.jpg,False,2,8882.5,sky,464.69999999925494,9347.199999999255,intrusion
w958d5e9,candle,../static/stimuli/images/windmill/sun_acijpcruwskdzwbx.jpg,True,2,8954.0,candle,561.5,9515.5,correct
w958d5e9,bed,../static/stimuli/images/shoppingmall/sun_abegyiikvbaqpooh.jpg,False,2,4020.5,bed,419.5,4440.0,correct
w958d5e9,bird,../static/stimuli/images/temple/sun_avabexehmngnxjjr.jpg,False,2,5568.5,bird,519.6999999992549,6088.199999999255,correct
w958d5e9,snake,../static/stimuli/images/waterfall/sun_ajezvlkzdsjjdnjm.jpg,False,2,9787.89999999851,eye,232.90000000223517,10020.800000000745,intrusion
w958d5e9,egg,../static/stimuli/images/subway/sun_axjlvqkyqahstpwg.jpg,False,2,6624.300000000745,cat,587.6000000014901,7211.900000002235,intrusion
w958d5e9,hay,../static/stimuli/images/ziggurat/sun_acuzsqtazskbhhve.jpg,False,2,5954.199999999255,bread,1493.300000000745,7447.5,intrusion
w958d5e9,lion,../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg,False,2,3543.400000002235,lawn,573.0999999977648,4116.5,intrusion
w958d5e9,window,../static/stimuli/images/kitchen/sun_ajmwiafzffjerzeb.jpg,False,2,3711.0,window,493.80000000074506,4204.800000000745,correct
w958d5e9,dog,../static/stimuli/images/beach/sun_abkegkdifglzmevl.jpg,False,2,4260.400000002235,candle,938.7999999970198,5199.199999999255,intrusion
w958d5e9,bear,../static/stimuli/images/laundryroom/sun_aaawhgdexmmzrdci.jpg,False,2,2066.699999999255,milk,716.9000000022352,2783.60000000149,intrusion
w958d5e9,eye,../static/stimuli/images/pool/sun_alkvkavnnunmdavq.jpg,False,2,2866.599999997765,cat,1401.800000000745,4268.39999999851,intrusion
w958d5e9,drink,../static/stimuli/images/street/sun_amwdevcpkorkaqcv.jpg,False,2,2299.800000000745,bag,591.9000000022352,2891.7000000029802,intrusion
w958d5e9,bone,../static/stimuli/images/gym/sun_akecysmtkjijrbqr.jpg,False,2,2295.199999999255,truck,1011.0,3306.199999999255,intrusion
w958d5e9,bee,../static/stimuli/images/restaurant/sun_agxfoksoiibofpna.jpg,False,2,1736.199999999255,milk,529.3000000007451,2265.5,intrusion
w958d5e9,hat,../static/stimuli/images/castle/sun_aieefrkagxyksfuj.jpg,False,2,3428.099999997765,board,815.4000000022352,4243.5,intrusion
w958d5e9,pig,../static/stimuli/images/garage/sun_dqhbnkldvcwhjinp.jpg,False,2,1987.800000000745,,637.6999999992549,2625.5,empty
w958d5e9,bag,../static/stimuli/images/river/sun_amqajokwdeitilnd.jpg,False,2,6016.5,bag,451.0999999977648,6467.599999997765,correct
w958d5e9,cat,../static/stimuli/images/house/sun_aswyksckmfyarwfk.jpg,False,2,3066.89999999851,cat,523.8000000007451,3590.699999999255,correct
w958d5e9,nut,../static/stimuli/images/campsite/sun_agjhcohmxuuaimig.jpg,False,2,3751.199999999255,nut,1053.800000000745,4805.0,correct
w958d5e9,apple,../static/stimuli/images/sky/sun_awdlpzaohypbcfjk.jpg,False,2,2911.60000000149,,0.0,2911.60000000149,empty
w958d5e9,cake,../static/stimuli/images/tenniscourt/sun_abhryuvnxasmofva.jpg,False,2,1447.199999999255,,0.0,1447.199999999255,empty
w958d5e9,horse,../static/stimuli/images/ranch/sun_atkydlwjcpmattts.jpg,False,2,1520.0999999977648,lawn,805.4000000022352,2325.5,intrusion
w958d5e9,truck,../static/stimuli/images/skiresort/sun_agpfoakkwrzedbll.jpg,False,2,1130.199999999255,lawn,1598.199999999255,2728.39999999851,intrusion
w958d5e9,duck,../static/stimuli/images/vineyard/sun_amazvkispkonazvz.jpg,False,2,575.4000000022352,,848.8000000007451,1424.2000000029802,empty
w958d5e9,heart,../static/stimuli/images/roof/sun_asrztwexxagrlhem.jpg,False,2,1304.699999999255,,0.0,1304.699999999255,empty
w958d5e9,door,../static/stimuli/images/volcano/sun_ausfbukcukjcqubc.jpg,False,2,1190.199999999255,,0.0,1190.199999999255,empty
w958d5e9,potato,../static/stimuli/images/underwater/sun_ajzucqttdjcknlvx.jpg,False,2,891.3999999985099,,0.0,891.3999999985099,empty
w958d5e9,flower,../static/stimuli/images/musuem/sun_ayrwspiydnlwhouo.jpg,False,2,2324.099999997765,,0.0,2324.099999997765,empty
w958d5e9,toilet,../static/stimuli/images/forest/sun_aoqjnzwgdikwayvw.jpg,False,2,2418.300000000745,,0.0,2418.300000000745,empty
w958d5e9,volcano,../static/stimuli/images/computerroom/sun_aiwdglrsrkkfbgzz.jpg,False,2,1349.800000000745,key,392.80000000074506,1742.6000000014901,intrusion
w958d5e9,fence,../static/stimuli/images/auditorium/sun_ahxfbcfdtvgnrivf.jpg,False,2,1473.4000000022352,board,510.79999999701977,1984.199999999255,intrusion
w958d5e9,milk,../static/stimuli/images/theater/sun_abnbylturqcwwiuz.jpg,True,2,2193.099999997765,,0.0,2193.099999997765,empty
w958d5e9,computer,../static/stimuli/images/bookstore/sun_arnqlbdckkrvjqjj.jpg,False,2,1147.8999999985099,book,511.30000000074506,1659.199999999255,intrusion
w958d5e9,bread,../static/stimuli/images/downtown/sun_axbzajoxhnjergfp.jpg,False,2,10415.300000000745,bread,708.5,11123.800000000745,correct
w958d5e9,lawn,../static/stimuli/images/warehouse/sun_aboqyhgpfgwxwmut.jpg,False,2,7231.0,lawn,465.6000000014901,7696.60000000149,correct
w958d5e9,sand,../static/stimuli/images/greenhouse/sun_bmnxsjsqwqcaluzf.jpg,False,2,2183.7999999970198,bird,787.3000000007451,2971.099999997765,intrusion
w958d5e9,jeans,../static/stimuli/images/footballfield/sun_aszinldqqvnpmwfh.jpg,True,2,1820.199999999255,game,359.9000000022352,2180.10000000149,intrusion
w958d5e9,volcano,../static/stimuli/images/computerroom/sun_aiwdglrsrkkfbgzz.jpg,False,2,2137.7000000029802,key,515.8999999985099,2653.60000000149,intrusion
w958d5e9,bone,../static/stimuli/images/gym/sun_akecysmtkjijrbqr.jpg,False,2,4561.900000002235,board,495.80000000074506,5057.70000000298,intrusion
w958d5e9,bed,../static/stimuli/images/shoppingmall/sun_abegyiikvbaqpooh.jpg,False,2,5319.0,bed,392.1000000014901,5711.10000000149,correct
w958d5e9,horse,../static/stimuli/images/ranch/sun_atkydlwjcpmattts.jpg,False,2,4717.400000002235,milk,859.0999999977648,5576.5,intrusion
w958d5e9,toilet,../static/stimuli/images/forest/sun_aoqjnzwgdikwayvw.jpg,False,2,4139.5,toilet,853.3999999985099,4992.89999999851,correct
w958d5e9,bird,../static/stimuli/images/temple/sun_avabexehmngnxjjr.jpg,False,2,6451.10000000149,bird,539.5999999977648,6990.699999999255,correct
w958d5e9,hay,../static/stimuli/images/ziggurat/sun_acuzsqtazskbhhve.jpg,False,2,1457.0999999977648,lawn,413.6000000014901,1870.699999999255,intrusion
w958d5e9,window,../static/stimuli/images/kitchen/sun_ajmwiafzffjerzeb.jpg,False,2,4138.699999999255,window,690.5,4829.199999999255,correct
w958d5e9,hat,../static/stimuli/images/castle/sun_aieefrkagxyksfuj.jpg,False,2,1597.800000000745,,0.0,1597.800000000745,empty
w958d5e9,pig,../static/stimuli/images/garage/sun_dqhbnkldvcwhjinp.jpg,False,2,732.6999999992549,,0.0,732.6999999992549,empty
w958d5e9,drink,../static/stimuli/images/street/sun_amwdevcpkorkaqcv.jpg,False,2,775.6000000014901,,0.0,775.6000000014901,empty
w958d5e9,bread,../static/stimuli/images/downtown/sun_axbzajoxhnjergfp.jpg,False,2,8632.199999999255,bread,585.0,9217.199999999255,correct
w958d5e9,snake,../static/stimuli/images/waterfall/sun_ajezvlkzdsjjdnjm.jpg,False,2,1292.6000000014901,,0.0,1292.6000000014901,empty
w958d5e9,bag,../static/stimuli/images/river/sun_amqajokwdeitilnd.jpg,False,2,3622.400000002235,bag,272.80000000074506,3895.2000000029802,correct
w958d5e9,milk,../static/stimuli/images/theater/sun_abnbylturqcwwiuz.jpg,True,2,2383.300000000745,,0.0,2383.300000000745,empty
w958d5e9,rabbit,../static/stimuli/images/tower/sun_akmnewliaqefdugs.jpg,False,2,759.8000000007451,,0.0,759.8000000007451,empty
w958d5e9,jeans,../static/stimuli/images/footballfield/sun_aszinldqqvnpmwfh.jpg,True,2,766.2999999970198,,0.0,766.2999999970198,empty
w958d5e9,puzzle,../static/stimuli/images/airport/sun_aojbxgadgjyajeaw.jpg,False,2,719.0,,0.0,719.0,empty
w958d5e9,truck,../static/stimuli/images/skiresort/sun_agpfoakkwrzedbll.jpg,False,2,4382.39999999851,truck,739.6999999992549,5122.099999997765,correct
w958d5e9,computer,../static/stimuli/images/bookstore/sun_arnqlbdckkrvjqjj.jpg,False,2,1027.6000000014901,,0.0,1027.6000000014901,empty
w958d5e9,flower,../static/stimuli/images/musuem/sun_ayrwspiydnlwhouo.jpg,False,2,562.6999999992549,,0.0,562.6999999992549,empty
w958d5e9,cake,../static/stimuli/images/tenniscourt/sun_abhryuvnxasmofva.jpg,False,2,599.5,,0.0,599.5,empty
w958d5e9,eye,../static/stimuli/images/pool/sun_alkvkavnnunmdavq.jpg,False,2,5532.79999999702,,0.0,5532.79999999702,empty
