wid,word,image,practice,block,typing_rt,response,type_time,rt,response_type,judgement_type,judgement
w958d5e9,jeans,../static/stimuli/images/footballfield/sun_aszinldqqvnpmwfh.jpg,True,0,1057.0999999977648,,0.10000000149011612,1057.199999999255,empty,fok,1
w958d5e9,candle,../static/stimuli/images/windmill/sun_acijpcruwskdzwbx.jpg,True,0,2409.60000000149,,0.0,2409.60000000149,empty,fok,1
w958d5e9,milk,../static/stimuli/images/theater/sun_abnbylturqcwwiuz.jpg,True,0,1003.3999999985099,1,238.5,1241.8999999985099,empty,confidence,1
w958d5e9,rabbit,../static/stimuli/images/tower/sun_akmnewliaqefdugs.jpg,False,0,680.3000000007451,,0.0,680.3000000007451,empty,fok,1
w958d5e9,eye,../static/stimuli/images/pool/sun_alkvkavnnunmdavq.jpg,False,0,1191.699999999255,,0.10000000149011612,1191.800000000745,empty,fok,1
w958d5e9,volcano,../static/stimuli/images/computerroom/sun_aiwdglrsrkkfbgzz.jpg,False,0,1303.5,,0.0,1303.5,empty,fok,1
w958d5e9,dog,../static/stimuli/images/beach/sun_abkegkdifglzmevl.jpg,False,0,980.8000000007451,,0.0,980.8000000007451,empty,fok,1
w958d5e9,hay,../static/stimuli/images/ziggurat/sun_acuzsqtazskbhhve.jpg,False,0,645.8000000007451,,0.0,645.8000000007451,empty,fok,1
w958d5e9,cat,../static/stimuli/images/house/sun_aswyksckmfyarwfk.jpg,False,0,2154.800000000745,cat,399.69999999925494,2554.5,correct,confidence,5
w958d5e9,lion,../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg,False,0,1233.800000000745,,0.0,1233.800000000745,empty,fok,1
w958d5e9,door,../static/stimuli/images/volcano/sun_ausfbukcukjcqubc.jpg,False,0,725.8000000007451,,0.10000000149011612,725.9000000022352,empty,fok,1
w958d5e9,nut,../static/stimuli/images/campsite/sun_agjhcohmxuuaimig.jpg,False,0,4024.5,nut,1288.5,5313.0,correct,confidence,5
w958d5e9,hat,../static/stimuli/images/castle/sun_aieefrkagxyksfuj.jpg,False,0,768.0,,0.0,768.0,empty,fok,1
w958d5e9,apple,../static/stimuli/images/sky/sun_awdlpzaohypbcfjk.jpg,False,0,639.8000000007451,,0.0,639.8000000007451,empty,fok,1
w958d5e9,bread,../static/stimuli/images/downtown/sun_axbzajoxhnjergfp.jpg,False,0,8254.89999999851,,0.0,8254.89999999851,empty,fok,1
w958d5e9,computer,../static/stimuli/images/bookstore/sun_arnqlbdckkrvjqjj.jpg,False,0,497.0,,0.0,497.0,empty,fok,1
w958d5e9,snake,../static/stimuli/images/waterfall/sun_ajezvlkzdsjjdnjm.jpg,False,0,790.3000000007451,,0.0,790.3000000007451,empty,fok,1
w958d5e9,truck,../static/stimuli/images/skiresort/sun_agpfoakkwrzedbll.jpg,False,0,3311.5,truck,557.0,3868.5,correct,confidence,5
w958d5e9,sand,../static/stimuli/images/greenhouse/sun_bmnxsjsqwqcaluzf.jpg,False,0,887.9000000022352,,0.0,887.9000000022352,empty,fok,1
w958d5e9,fence,../static/stimuli/images/auditorium/sun_ahxfbcfdtvgnrivf.jpg,False,0,616.1000000014901,,0.0,616.1000000014901,empty,fok,1
w958d5e9,flower,../static/stimuli/images/musuem/sun_ayrwspiydnlwhouo.jpg,False,0,544.8000000007451,,0.10000000149011612,544.9000000022352,empty,fok,1
w958d5e9,cake,../static/stimuli/images/tenniscourt/sun_abhryuvnxasmofva.jpg,False,0,531.3000000007451,,0.0,531.3000000007451,empty,fok,1
w958d5e9,potato,../static/stimuli/images/underwater/sun_ajzucqttdjcknlvx.jpg,False,0,469.1000000014901,,0.0,469.1000000014901,empty,fok,1
w958d5e9,puzzle,../static/stimuli/images/airport/sun_aojbxgadgjyajeaw.jpg,False,0,625.0,,0.0,625.0,empty,fok,1
w958d5e9,toilet,../static/stimuli/images/forest/sun_aoqjnzwgdikwayvw.jpg,False,0,659.3999999985099,,0.0,659.3999999985099,empty,fok,1
w958d5e9,bear,../static/stimuli/images/laundryroom/sun_aaawhgdexmmzrdci.jpg,False,0,5263.39999999851,,368.5,5631.89999999851,empty,fok,1
w958d5e9,pig,../static/stimuli/images/garage/sun_dqhbnkldvcwhjinp.jpg,False,0,732.3000000007451,,0.0,732.3000000007451,empty,fok,1
w958d5e9,egg,../static/stimuli/images/subway/sun_axjlvqkyqahstpwg.jpg,False,0,531.2000000029802,,0.0,531.2000000029802,empty,fok,1
