response_type,rt,first_pres_time,second_pres_time,third_pres_time,last_pres_time,choose_first,n_pres,total_first,total_second,pretest_accuracy_first,strength_first,pretest_accuracy_second,strength_second
empty,16100.22653534095,929.0952763767893,1300.8204786150775,1504.2787423242305,448.4308500403505,false,14,7598.362401848742,8501.864133492207,0.5,0.7456681131198895,0.0,-0.3556401700606831
correct,3712.1822072854366,892.6435091161653,526.0480912377379,1143.4879228650543,1150.002684066479,false,4,2036.1314319812195,1676.050775304217,0.0,-1.4542963795786592,0.5,1.236884871459774
correct,9854.80506854626,466.5163993102618,1265.1668773460624,658.648684350381,1458.226125101923,false,8,3552.829534743273,6301.975533802987,0.0,0.5871000483270938,1.0,0.6387907879277077
correct,3225.587854811951,564.2795755327973,1094.9461855344725,1080.028901473122,486.33319227155926,false,4,1644.3084770059193,1581.2793778060318,1.0,1.602080946456451,1.0,0.3853631180992476
correct,5519.70942256212,784.641094215786,1290.8380115981456,1142.9176741312258,901.997461652053,true,5,2829.5562299990647,2690.153192563056,0.0,-0.17403971303142932,0.5,-0.06316625303504761
correct,1664.8502155473343,1664.8502155473343,NaN,NaN,1664.8502155473343,true,1,1664.8502155473343,0.0,1.0,0.9635293969455496,0.0,-1.9931573661142956
correct,1884.8514722212817,1884.8514722212817,NaN,NaN,1884.8514722212817,true,1,1884.8514722212817,0.0,1.0,1.0959393160754576,0.0,-2.48946214632746
correct,2014.222655742874,503.2933878887252,1510.9292678541487,NaN,1510.9292678541487,false,2,503.2933878887252,1510.9292678541487,0.0,-0.9862706808722468,0.0,0.5162461667991908
correct,1837.448002559734,690.6095975644877,708.0980058741351,438.74039912111147,438.74039912111147,true,3,1129.349996685599,708.0980058741351,1.0,0.8283569133007571,1.0,0.910834350287865
empty,14981.399199921954,720.4443390599051,707.7049135310785,476.39196900176637,1072.009537705788,false,10,6479.217983955935,8502.181215966018,0.0,-0.9268866549571749,0.0,-0.2764654878666687
empty,17984.629719927776,664.3425261993867,947.2023509839266,493.8095591442975,677.6032110767919,false,20,7973.280127180888,10011.349592746888,0.0,-1.2692573983016224,0.0,-2.379422297464069
empty,16518.06835198791,539.550505485603,860.0299809097572,1132.660533947894,503.77015666136083,false,15,7013.39956841395,9504.66878357396,1.0,-0.5777006549433468,0.0,-0.8270537013047987
correct,6086.561676726014,943.9199305701258,505.7451093833139,1516.8541850976287,728.7721538538884,false,6,3566.117882069713,2520.443794656302,0.5,0.06587934312669698,1.0,0.5859020233967935
empty,15974.181477476024,863.7323351268628,2071.6439141959304,877.9541373185789,433.5464391110482,false,14,7778.475444112779,8195.706033363245,0.5,0.09751070949214243,0.0,-1.5881056937987805
empty,15806.399569338519,865.5115507217662,1718.021293941294,1879.9442060484246,1101.3238699750416,false,13,9503.762993161643,6302.636576176877,0.0,-0.4561025780736905,0.0,-0.914006162983758
correct,3272.659967408784,880.9259707132874,1320.194759688684,1071.5392370068125,1071.5392370068125,true,3,1952.4652077201,1320.194759688684,1.0,1.1437903399736156,1.0,0.26372558819035463
correct,3164.0696368552217,2107.954079666548,1056.1155571886738,NaN,1056.1155571886738,false,2,2107.954079666548,1056.1155571886738,0.5,-0.4880125525449202,1.0,1.4219307573845914
correct,2007.1210238263147,762.1005277381896,1245.0204960881251,NaN,1245.0204960881251,false,2,762.1005277381896,1245.0204960881251,0.0,-1.3606234868937888,0.5,-0.12641878646857244
empty,16206.461060747211,1506.9290652128507,3502.628294761886,861.3736658806267,697.4226214578318,false,14,7062.8318348419725,9143.629225905239,0.0,-0.27576557882743863,0.0,-1.3543392527088696
empty,15868.593958950813,1676.3718509882744,1080.532675930106,1457.0551526866495,564.5950276731122,false,13,6936.744735793803,8931.84922315701,0.0,-1.7107540071115597,0.5,-0.2520513710529965
correct,2480.2909546230376,901.0919334173739,502.1654936993043,1077.0335275063594,1077.0335275063594,true,3,1978.1254609237333,502.1654936993043,1.0,2.5001146577690205,0.0,0.05522676636004309
empty,16073.72084113533,505.1711213425916,716.7321411528875,2309.1915394576645,1344.6092134205762,false,13,8987.059522462177,7086.661318673152,0.0,-1.3834261258546539,0.0,0.015578387675015515
correct,6358.989893658433,679.5466780992188,674.6367137262835,4277.610250466821,727.1962513661108,false,4,4957.156928566039,1401.8329650923943,0.0,-0.6884901823841832,1.0,1.3783289190554644
correct,4959.8199341887685,458.42589591115427,767.0077642647323,2662.083536870976,1072.3027371419055,false,4,3120.5094327821303,1839.3105014066377,0.5,-0.03217044839860039,1.0,1.0397222719076056
empty,16265.787321264452,1460.1645908315986,729.4118892049205,699.4443630064428,1466.4385354463514,false,14,8165.2370500190045,8100.550271245448,0.0,-0.6171189067522713,1.0,0.15977068750228496
correct,4313.552333354751,486.49824062353696,1736.3835655408195,2090.6705271903943,2090.6705271903943,true,3,2577.1687678139315,1736.3835655408195,1.0,1.561554583782305,0.5,-0.4202556127791768
correct,12967.114248033577,1141.6300581230444,682.6729543549725,914.2139762631109,553.8800647798255,true,11,5930.288226005702,7036.8260220278735,0.0,0.28942976168145285,0.5,0.022204431746289936
correct,1342.5821349562025,1342.5821349562025,NaN,NaN,1342.5821349562025,true,1,1342.5821349562025,0.0,1.0,1.1000280879805429,0.5,-0.5129273408287073
correct,8706.63946676739,670.7933674027462,2755.5255143922523,1107.5353645294656,900.2210613097382,true,7,3954.573722024233,4752.065744743158,1.0,-0.28389351098237015,0.0,-1.5199596118763004
empty,15390.189532992543,458.8055154807339,1114.5751236242006,1674.3277014143123,863.6026441359105,false,12,8032.382094777491,7357.807438215053,0.0,-1.6575788503671904,0.0,-1.2873582207190164
correct,7662.210586346544,924.553717243007,897.0668272256155,1328.7104117931585,872.5114521811327,false,6,4779.740842373168,2882.469743973376,0.0,-1.1199165393282944,0.0,-0.4783050684590052
correct,2983.473694676487,585.9506359819695,1469.237458872485,928.2855998220327,928.2855998220327,true,3,1514.2362358040023,1469.237458872485,1.0,1.2168392871874993,1.0,1.0852973944059712
empty,14391.434751099254,1094.5613537204852,902.3177083731783,522.0895756308516,4872.794034602046,false,8,4163.8438449375735,10227.59090616168,0.0,-1.0036520210158377,0.0,-1.2600971703553028
correct,8493.444916680102,2310.8822988188663,1538.7750466725538,517.0093525469274,940.6134183270626,false,8,4602.224036779765,3891.2208799003374,0.0,-1.8721223985704882,0.0,0.2801914747038403
empty,17742.52736034718,474.5219599159416,718.4882274768559,1300.5630619547944,480.67520937963513,false,19,8781.115755765448,8961.411604581732,1.0,0.01032441681725449,0.0,-1.3981688105269068
correct,2619.5153572606987,718.0755650762517,893.555388296968,502.2080118472373,505.67639204024175,false,4,1220.283576923489,1399.2317803372098,1.0,1.1895132480688204,1.0,1.4809030813900932
empty,16000.216114611536,1066.510100087637,908.744761939869,1494.2545960756158,1916.0904489784084,false,13,7884.607692140104,8115.608422471432,0.0,-1.2558879704693466,0.0,-0.14136827958705728
correct,6625.164889194617,2079.2027015461204,1702.0815124491799,1277.760123973379,700.4141166367718,true,5,4057.376942156271,2567.7879470383464,1.0,0.804326150146586,0.0,-0.12112553943595271
empty,16603.960268637464,1099.8269251197753,916.6796367449058,1074.6123907011358,1107.474117089872,false,16,9451.790501291845,7152.169767345618,1.0,0.020374707433844952,0.0,-1.3343596550801051
correct,6294.64176951306,657.3898249162614,1113.930238659966,1068.7288961659237,851.7654994600144,false,6,3558.829623799188,2735.8121457138727,0.0,-0.7224134427315766,0.5,0.47677869104479176
correct,2350.0259547627047,479.71538406073574,738.2921384416202,1132.018432260349,1132.018432260349,true,3,1611.7338163210848,738.2921384416202,1.0,1.8310216224646916,0.5,-0.13933552167733643
correct,3382.600611061389,902.266371842143,494.4543636168098,500.0879000703254,1485.7919755321107,false,4,1402.3542719124684,1980.2463391489205,1.0,0.934342589838393,0.5,0.770313402317667
correct,3395.321402196788,484.950627609498,1086.6891178878784,1131.7793728383156,691.9022838610956,false,4,1616.7300004478136,1778.591401748974,0.5,0.7923098934112703,0.0,0.38744753368326834
empty,13977.244387104332,1083.9751165130583,885.5930106251683,1075.0114490520198,1276.593881380125,false,7,4729.271179249246,9247.973207855086,0.0,0.01231415876392726,0.5,-0.1999034604507155
empty,16192.969150585828,486.4879013933122,856.5220611743969,928.6424581878167,671.4174339668982,false,14,6975.888584197273,9217.080566388555,0.0,-1.554181955948491,0.0,-0.6467181979491065
correct,2450.6513739410534,665.0267664814261,712.3215824466889,1073.3030250129384,1073.3030250129384,true,3,1738.3297914943646,712.3215824466889,1.0,0.9920869800122039,0.0,-0.793057278513394
correct,1342.8939694803173,468.8068560394721,874.0871134408452,NaN,874.0871134408452,false,2,468.8068560394721,874.0871134408452,1.0,0.7582440473724698,1.0,1.0271713580112793
correct,12087.207953245943,1489.3890056073983,1127.2585130630125,2133.7172164937065,707.8460545516375,false,10,7694.537668419082,4392.67028482686,0.0,-1.2187782840696613,0.0,0.6999407601520695
correct,3477.815473496821,2074.362987605952,902.0334023183339,501.41908357253465,501.41908357253465,true,3,2575.782071178487,902.0334023183339,0.5,0.8246897298474962,0.0,-0.7733850707139441
correct,1297.620169608132,1297.620169608132,NaN,NaN,1297.620169608132,true,1,1297.620169608132,0.0,1.0,0.8482949697235269,0.0,-0.9106585754273256
correct,7110.890821330567,651.9139884345998,716.7111763798637,908.5949848465355,727.0918431706303,true,7,3254.566343589322,3856.3244777412447,0.0,0.7246637222965177,0.0,-0.9978147994972928
empty,16001.105182477426,655.9959009008412,1708.303405761366,1283.5028145377278,1868.6898549349476,false,14,7718.437945124323,8282.667237353102,0.0,-1.1977695706374882,0.5,-0.5198857007922051
empty,15595.695993665733,470.911608927614,898.9515699673725,697.2283919463109,497.61106109980744,false,12,6579.677747152605,9016.018246513127,0.0,-1.3122510799682858,0.0,-0.7459925003380016
correct,2709.075007512839,1093.9511163775032,518.8213036992172,1096.3025874361183,1096.3025874361183,true,3,2190.2537038136215,518.8213036992172,0.0,0.046575763603131426,0.0,-1.0798063299188374
correct,699.2233046037641,699.2233046037641,NaN,NaN,699.2233046037641,true,1,699.2233046037641,0.0,0.0,1.0670173302201695,1.0,0.9291162824838214
correct,5767.304620518857,484.6911958620802,1864.226120334436,946.5448848383751,536.663461804987,true,5,1967.8995425054422,3799.405078013414,1.0,1.0991595391030557,0.0,-0.8066125823890553
correct,3569.910961201501,2506.355563402898,1063.5553977986026,NaN,1063.5553977986026,false,2,2506.355563402898,1063.5553977986026,0.0,-0.6745313834355608,1.0,2.4355948909194485
correct,4367.261500214752,932.604300419817,2272.0852444461593,456.66865172419773,705.9033036245784,false,4,1389.2729521440147,2977.9885480707376,0.0,-0.45078225497793184,1.0,0.9614663546866045
correct,2215.413914293726,1530.8409076353696,684.5730066583565,NaN,684.5730066583565,false,2,1530.8409076353696,684.5730066583565,0.0,0.9387518835818133,1.0,2.1123516769206185
empty,16760.30125158796,1303.0309994029376,700.0004149472912,682.8998139379673,1256.9530505711077,false,16,8459.262041994787,8301.039209593175,1.0,-0.46085430653166826,0.0,-0.6115044425812786
correct,1986.3208026192824,693.347805570821,1292.9729970484614,NaN,1292.9729970484614,false,2,693.347805570821,1292.9729970484614,1.0,1.678925133049543,0.5,1.245522645182962
correct,1701.2157631085026,1701.2157631085026,NaN,NaN,1701.2157631085026,true,1,1701.2157631085026,0.0,1.0,1.152091581579585,1.0,0.728851847318488
empty,16336.338608807993,1711.6456732058411,1114.0869214982076,917.6925638076132,2701.0574651524794,false,15,9959.99756792172,6376.341040886272,0.0,-0.2785354966229904,0.0,-0.679616821945302
correct,2086.022621164967,709.16320555925,1376.859415605717,NaN,1376.859415605717,false,2,709.16320555925,1376.859415605717,1.0,0.5912690960070248,1.0,2.0942293120107003
correct,5369.262200811121,696.4464283579973,864.5302882164224,1739.6194028871648,2068.666081349537,false,4,2436.0658312451624,2933.1963695659592,0.0,-1.0733714665588996,0.0,-0.030582440767929042
correct,3704.158020915067,1121.1378819958386,1153.8002144200618,709.2320377392628,719.9878867599039,false,4,1830.3699197351013,1873.7881011799657,0.0,-1.7359037876047119,1.0,1.1571663030895794
correct,2376.196628289921,1107.8253971266288,1268.3712311632926,NaN,1268.3712311632926,false,2,1107.8253971266288,1268.3712311632926,0.0,-0.22998790860789414,1.0,1.111749003615721
empty,15675.155676177925,650.9982037914106,1695.5670124324674,1096.5273649392238,1065.5764922235774,false,13,8360.655421188183,7314.500254989741,0.5,-0.5558328569472809,0.5,0.14376340821364642
correct,5116.817774583441,1759.383754936754,457.88397017868505,888.0573464173183,532.867774505055,true,5,3180.308875859127,1936.5088987243137,0.5,0.5998518609565401,0.0,-1.7164263077524988
empty,16021.900625328031,1559.0749084775075,892.6929052150857,917.9443653457124,460.85288565768855,false,13,6930.17871265787,9091.72191267016,0.0,-0.5671565145166662,1.0,-0.011802886002875101
correct,6541.29622159362,758.4827509439228,890.9774875817196,1928.2779034584378,963.65298236926,false,6,3394.1716175418333,3147.124604051787,0.0,0.04206396494613096,1.0,0.9591449404854889
correct,5077.501797951066,492.2673796940702,1083.9286730013132,1069.0175591336786,914.4366912572239,true,5,2475.7216300849723,2601.7801678660935,1.0,1.1184315842812271,0.0,-1.8792285564811149
correct,7832.172252142051,713.3538615419361,1657.0598831741397,704.365215047656,519.3907303374716,true,7,2901.1937943972594,4930.978457744791,1.0,1.296323352804851,0.5,-0.11574482100652247
correct,11844.85971899495,1091.206650733547,646.4404360036131,1273.6175593390449,683.7632084564489,true,9,4534.845490817799,7310.014228177152,1.0,0.2708606990455868,0.0,-0.2948979753015427
correct,1294.038857995385,1294.038857995385,NaN,NaN,1294.038857995385,true,1,1294.038857995385,0.0,0.5,1.9129683234352002,0.0,-2.018565142887353
correct,2253.384330412935,506.93439297523435,885.6354834554393,860.8144539822613,860.8144539822613,true,3,1367.7488469574955,885.6354834554393,1.0,0.9546390224468004,0.0,-0.15733137794173552
correct,3384.8856304959813,1158.2056401468321,861.4138992457027,503.6535681669279,861.6125229365185,false,4,1661.85920831376,1723.0264221822213,0.0,0.5128836532245571,0.5,0.06080277422780206
empty,14277.557137371796,2041.7189825175965,1483.7702210707464,2890.732748870115,1118.4491464943712,false,8,10283.674778989278,3993.882358382518,0.0,-1.412016768032204,0.0,-1.1906799409503352
empty,16452.22179203628,472.5991614885173,896.6220089928152,861.0435412692827,1922.321301092018,false,15,8665.298410354568,7786.9233816817095,0.5,-0.32459115782511144,0.0,-0.2488599939651239
empty,16892.213317670994,514.5742345540775,901.2893530886854,932.1302342969884,1499.3156845069568,false,16,8890.234699019116,8001.978618651877,0.0,-0.15297059301527582,0.0,-0.5679563821274853
correct,7068.913559403793,1707.4593695130063,706.1589836566258,1115.0673479233499,721.1553013026758,false,8,3991.7147955467262,3077.198763857067,0.0,-1.7236188896885647,1.0,1.5073330016305195
correct,2488.9230598216363,678.7505393040226,1091.0014414360244,719.1710790815894,719.1710790815894,true,3,1397.921618385612,1091.0014414360244,1.0,1.4164562073520632,0.0,-0.663417314130879
correct,9931.702795266841,7511.542730809914,698.6593751778809,1265.9372501878663,455.56343909117913,false,4,8777.479980997781,1154.22281426906,0.0,-0.6981085983811524,0.5,1.7911763818318092
correct,1807.7979636838415,713.8597616709928,1093.9382020128487,NaN,1093.9382020128487,false,2,713.8597616709928,1093.9382020128487,0.0,-1.6177469588843492,1.0,2.059871448703968
correct,13178.778963395145,1284.4781268063284,883.7561096153188,653.1525570008575,508.1955578104322,false,14,8966.862079483526,4211.916883911619,0.0,-1.3195418987628507,1.0,0.3588054627005931
empty,13413.079479189286,446.7435980306159,9468.936592027794,1102.0017061503243,909.3862873349462,false,5,2458.1315915158866,10954.9478876734,0.0,-1.3389020673142447,1.0,-0.20651820625028328
empty,14614.552480328563,1058.7487219570457,498.6762705809107,690.1951832247332,6313.142349469774,false,9,9601.34212471032,5013.210355618244,0.0,-1.487313639679552,0.0,-0.35419511273063264
empty,16377.888169307724,914.3607676725861,864.1446583894891,708.8936158296865,473.60808784385824,false,15,7251.898617256702,9125.989552051022,0.0,-0.5204856149918824,0.0,-0.7088395335266192
correct,3799.512698465858,1510.264691361044,1380.9164718873874,908.3315352174267,908.3315352174267,true,3,2418.5962265784706,1380.9164718873874,1.0,1.8645994474192256,0.5,0.9768382521540245
correct,2644.5821579994154,925.7786632036733,1718.8034947957422,NaN,1718.8034947957422,false,2,925.7786632036733,1718.8034947957422,0.0,0.01725478865599317,0.0,0.31327776540768404
correct,4644.9656308229605,1304.5619813384092,877.6519254842675,1721.2568932666957,741.4948307335878,false,4,3025.8188746051046,1619.1467562178555,0.0,-0.715866953067149,0.5,1.0871938474034364
correct,1419.299087628524,681.6984301072298,737.6006575212942,NaN,737.6006575212942,false,2,681.6984301072298,737.6006575212942,1.0,0.16615848138107092,1.0,2.1641890441969514
correct,4869.436345417332,859.1792251615552,866.9524080302301,906.0920066256937,725.4101893004113,true,5,2490.68142108766,2378.7549243296717,0.0,0.5033170868796877,1.0,0.054617847974446465
correct,9155.509022587537,1130.8146076004489,2130.1241798385654,517.5386729890377,1647.9885718338246,true,7,4006.8543267083696,5148.654695879168,0.5,0.24405145362698724,0.0,-1.9093462883313264
correct,3955.2765610998104,722.164488320903,444.29901513119995,2110.853636445489,677.9594212022181,false,4,2833.0181247663922,1122.258436333418,0.0,-1.073874374015976,1.0,1.9797690438028936
correct,10691.701937712405,1044.9958883991976,2732.9314569252533,725.7404220841717,1896.6245617736874,true,7,5386.858721120096,5304.84321659231,1.0,0.696707439662871,0.5,-0.2273139922781271
correct,3449.293867109284,495.41439284099494,725.1795521719396,1320.7458374014382,907.9540846949113,false,4,1816.160230242433,1633.1336368668508,0.0,-1.1635773950871044,1.0,0.970878869895785
empty,16621.825128553617,1288.9505096022747,1080.4216366494825,686.0853334264394,436.1921096251965,false,16,8488.3388827343,8133.486245819316,0.5,-0.736556191232326,0.0,-0.4618698814389133
empty,15982.004648782391,709.3642038449053,1488.4851708829863,1673.120093174973,457.29630243789484,false,13,7590.221193532569,8391.783455249823,0.0,-1.9064395578594744,0.0,-0.7783132967529313
empty,15302.142609546165,1504.6836636367661,680.8024741249264,1857.5442694873368,945.8098759799016,false,11,7243.867636178552,8058.274973367614,0.0,-0.7501382330444583,0.5,-0.4328288229007824
empty,16104.585028447877,1323.5241647281644,1937.7004564882463,1111.7839862288304,1125.8999841474954,false,13,8369.919293615598,7734.665734832279,1.0,-0.021482587684592325,0.0,-1.1827969580320807
correct,4727.280036135074,920.7392748913876,1048.317831568896,1281.4408496081026,1476.7820800666875,false,4,2202.1801244994904,2525.0999116355833,0.0,-1.25847209941989,0.5,0.6253309309396997
correct,3402.5733634653884,455.78397038342194,1664.6705887724515,760.6816186313682,521.4371856781465,false,4,1216.46558901479,2186.1077744505983,0.5,-0.6044458470248333,1.0,0.2402994340180873
correct,5299.14219606803,523.6831463952426,2040.513498757096,483.46779244112156,678.5568152552412,false,6,1730.8407733632412,3568.301422704789,0.0,0.059316685323493046,1.0,0.22104472063083846
empty,16481.69522910722,882.4486912863399,471.99816393440096,1944.2446873594834,1056.575581093226,false,15,9361.665600659648,7120.029628447573,0.5,-0.4600969017765677,0.0,-0.7315227939215684
correct,3733.2604927891734,482.50156150367127,1256.8591372291191,708.5942452672791,1285.305548789104,false,4,1191.0958067709503,2542.164686018223,1.0,1.6719038377753468,1.0,0.4867648567066336
correct,3782.719507987592,1093.2214417057705,659.407444367695,1105.6281676599199,924.4624542542064,false,4,2198.8496093656904,1583.8698986219015,0.5,0.3049214822012967,0.5,1.256130164860211
correct,3979.3254087476885,471.64710330974674,1346.6496043318289,479.6715054301167,1681.357195675996,false,4,951.3186087398635,3028.006800007825,0.0,0.23090974666278258,0.0,0.030522010016589773
correct,6734.936191748677,736.9855741294131,3674.0464972472623,889.1714348986415,510.42566626640456,true,5,2136.582675294459,4598.353516454218,1.0,1.9106885067514185,0.0,-1.728456903424493
correct,3351.6625817256986,1110.1562945577061,1538.4799601771738,703.0263269908187,703.0263269908187,true,3,1813.1826215485248,1538.4799601771738,1.0,0.8455583092399769,0.0,0.03809688267542055
empty,15215.766703236946,700.1909647707231,470.5843780314925,2107.487580402393,669.5076091168356,false,11,8994.95144498772,6220.815258249226,0.0,-0.9481738969687032,0.5,-0.5275597143415477
correct,2338.692607151233,697.3148012054382,710.4395783230931,930.9382276227016,930.9382276227016,true,3,1628.2530288281398,710.4395783230931,1.0,1.4083846034857248,1.0,0.762847415159307
empty,15778.586768272395,550.2847227302874,1074.4613887683865,1669.9039064968506,854.827159359711,false,13,8184.295312293672,7594.291455978721,0.0,-3.750719931536713,0.0,-0.4813789994797239
empty,14303.804858280366,5489.591904123662,1284.9697219203867,2074.5194382265904,688.3682438062278,false,8,9335.310296734571,4968.494561545795,0.5,-0.3771341455529743,0.0,-0.23696818756128044
correct,1068.5820069308108,1068.5820069308108,NaN,NaN,1068.5820069308108,true,1,1068.5820069308108,0.0,1.0,1.9854297736750557,1.0,1.928242567839911
correct,7959.9171902697,677.1193386093036,669.7942452255342,757.9321483286202,531.3630864292516,true,9,3187.572694031387,4772.344496238313,0.5,1.122070506236943,0.0,-0.11533241703533875
correct,1091.0839601332223,1091.0839601332223,NaN,NaN,1091.0839601332223,true,1,1091.0839601332223,0.0,1.0,2.190233612845776,0.0,-1.7612461338120111
empty,16901.63883661111,721.7827480305539,1449.3211589538112,956.2780836320205,541.5754618587721,false,16,5916.460328363231,10985.178508247878,0.5,-0.4658299472230793,0.0,-1.4077138958366986
empty,16040.206737290406,1496.4639449715066,677.0151423955273,2720.239418428021,505.6646272797284,false,14,9622.892511263355,6417.314226027051,0.0,-1.6122101661538912,0.0,-1.1580023444929917
empty,16417.55880744051,483.2591685663625,873.0005141858967,1866.178765194553,450.5520794881227,false,15,9875.77402855804,6541.784778882467,0.0,-0.8664606801973789,0.0,-2.122958703985953
correct,1288.7186858293467,1288.7186858293467,NaN,NaN,1288.7186858293467,true,1,1288.7186858293467,0.0,1.0,1.405582170717458,0.0,-0.06514912023426878
correct,874.336739278154,874.336739278154,NaN,NaN,874.336739278154,true,1,874.336739278154,0.0,1.0,2.454899092387578,0.0,-1.5832311280680949
empty,16789.90953588706,641.2439920583046,954.4346827186206,1563.9226568109232,513.3937434721361,false,16,8562.741421812392,8227.16811407467,0.0,-0.7018024075639909,0.0,0.24736119829936576
empty,15735.969264090949,1585.8886086366956,703.0357144057191,865.8019229929932,718.5774625841835,false,13,8482.74074337356,7253.228520717388,0.0,-1.1105085349147226,0.0,-1.1158126789961076
empty,15305.623276687551,1279.8981092105578,1680.4112183432426,1086.3046332768936,884.2952342674528,false,11,7856.687493306688,7448.9357833808635,0.0,-1.711550752569481,0.0,-1.0523531138773625
correct,693.5959807352112,693.5959807352112,NaN,NaN,693.5959807352112,true,1,693.5959807352112,0.0,1.0,2.018364001162736,1.0,-0.03864291678637455
empty,17464.21175689977,945.9501409260716,914.912264957971,1667.0494489447137,896.6576336951223,false,18,7978.469610530063,9485.742146369706,0.0,0.28552993851761177,0.0,-2.4571571887114048
empty,16533.77621567496,709.7813883621695,700.2063816859805,3741.1539305363417,1154.608429281015,false,15,10099.029093162948,6434.74712251201,0.5,-0.2177106056846106,0.0,-0.5505270402467493
empty,15449.175272796285,704.7233180696744,681.8438261836881,904.9586601259786,6289.530115718031,false,11,10296.830224834623,5152.345047961663,0.5,-0.8219565301636074,0.0,-1.132960608966901
empty,16909.59898380441,940.2142739191379,463.5844724519233,693.8731557064476,477.0028259736265,false,17,7357.11378058495,9552.48520321946,1.0,-0.04556473716405396,0.0,-0.1528705770603899
correct,3685.7931905350733,1206.2915853136835,1698.6749084905161,780.8266967308734,780.8266967308734,true,3,1987.118282044557,1698.6749084905161,0.0,0.4776145371852219,0.0,-0.9514000134397835
correct,3472.5840196472536,700.5281417539013,1886.207776715715,885.8481011776371,885.8481011776371,true,3,1586.3762429315384,1886.207776715715,1.0,0.9374111077457984,1.0,0.7619530147492639
empty,15999.904661651482,706.574886867493,1498.2991736122733,873.497104101216,466.3831751583832,false,13,9354.913954271247,6644.990707380235,0.0,-2.552840696300843,0.0,-1.1180867613309586
correct,4833.136836774049,700.0523461042056,1052.2058515239316,468.56527257829697,1683.6576714038738,true,5,2852.275290086376,1980.8615466876731,0.0,0.10937795845632291,0.0,-0.8276573045463376
correct,3490.2391247922487,697.4548486591677,1285.4299644066994,1507.3543117263814,1507.3543117263814,true,3,2204.809160385549,1285.4299644066994,0.0,0.2409556234461706,0.0,-2.0653912387773987
correct,3544.51873696486,699.2784034646628,858.9954300695209,1299.1480212152644,687.0968822154124,false,4,1998.426424679927,1546.0923122849333,0.5,0.043383688601385986,0.5,-0.09896182158682304
correct,2701.4555353673773,925.1852278889651,910.8131217050708,865.4571857733413,865.4571857733413,true,3,1790.6424136623064,910.8131217050708,1.0,1.1478270225233536,0.0,0.615957112105964
correct,12022.55534163503,953.7552084806719,1106.4983762965128,741.8872975059527,491.5354498727726,false,8,6074.148381401716,5948.406960233314,1.0,-0.5756783141812465,1.0,0.48384971304683067
correct,2091.45533895785,2091.45533895785,NaN,NaN,2091.45533895785,true,1,2091.45533895785,0.0,1.0,0.972142513411007,0.5,0.4548955743562706
empty,15562.898036277757,863.1924733406022,705.6105580255876,1091.615447649773,489.7689351727889,false,12,8827.506254291638,6735.391781986118,1.0,-0.35955841008437994,0.0,-1.1498583549053984
correct,6007.935652816126,1261.4681326770342,509.7422251639784,883.8846832412746,1076.7824398002854,false,6,3671.5324477178706,2336.4032050982555,0.0,-1.0864116911810986,1.0,1.1434421521673597
correct,7529.495664470967,1121.735138956733,1104.89999454791,899.7563047480094,909.4042618429384,true,7,3810.1276060668497,3719.3680584041176,0.5,1.0689455290771184,0.0,-1.31261206300161
empty,16781.714947966437,1673.1418292615488,541.7935037198095,449.79367502914096,867.6459220416072,false,16,9327.748553392734,7453.966394573703,0.5,-0.1666315412375346,0.0,-0.866142773467531
correct,7342.0624351970955,3085.3502129328754,522.532973988554,3079.9231196416795,654.2561286339869,false,4,6165.273332574555,1176.789102622541,0.0,-0.7719577512279445,1.0,1.6593500973888047
correct,12196.827007320791,712.6660319275109,858.3053053416108,900.6726194868127,1279.9602101131643,true,13,6670.794072942683,5526.032934378109,0.0,0.3019250250351887,0.0,-0.7384099293570885
empty,15353.299221556834,1292.6350723855494,1122.6802556332646,1108.1351952168025,699.8133819189849,false,11,8045.727292642458,7307.571928914374,0.0,-1.4544737427400154,0.0,-1.0668945595751267
correct,4656.08188291489,459.86142820824386,450.2465315431726,1091.9709084559684,678.3516479268561,false,6,2020.0635102942083,2636.0183726206815,0.0,-0.8098198350975481,1.0,0.9474725157419717
empty,16670.198485239456,701.9492704719578,885.0437250182752,483.4414578206176,889.479618647517,false,16,8343.699397603978,8326.499087635479,0.0,-0.5980783390920965,0.0,-0.5477274565684435
correct,4362.65408966788,925.4232811714936,502.97712763272796,637.7086184487988,597.6373853610617,true,5,2160.769284981354,2201.884804686526,0.0,1.4766250656164062,0.0,-2.044707873978841
empty,16868.504906758717,1383.9067267379505,911.4187055973512,871.3917044890476,1363.7776732259294,false,16,7797.444350688778,9071.060556069937,0.5,-0.04908831794572675,0.0,-1.6767521939345744
empty,15481.391379872974,679.2684026891931,691.9119089780341,891.2772699060448,466.6982866493943,false,12,8758.739411574135,6722.651968298837,0.0,-0.7559701720007205,0.0,-1.3194161582231687
correct,2172.410198904405,871.8015651938205,1300.6086337105849,NaN,1300.6086337105849,false,2,871.8015651938205,1300.6086337105849,0.0,-0.9490105619129939,1.0,1.5617647338179497
correct,1904.6750856170747,499.5726017154087,880.8060971131263,524.2963867885396,524.2963867885396,true,3,1023.8689885039483,880.8060971131263,0.0,-0.0022169276311680974,1.0,0.5786538319527045
correct,7157.8663877786075,6259.3985348704255,898.4678529081823,NaN,898.4678529081823,false,2,6259.3985348704255,898.4678529081823,0.0,-0.9451582643088229,1.0,1.9798667801387593
