wid,word,image,practice,block,typing_rt,response,type_time,rt,response_type
w04ea39f,sand,../static/stimuli/images/roof/sun_aqhqmhidvlrpfhie.jpg,True,1,1293.9000000953674,sand,527.5,1821.4000000953674,correct
w04ea39f,bee,../static/stimuli/images/shoppingmall/sun_abmhoudmvlbwstuf.jpg,True,1,2096.800000190735,dog,1109.3999998569489,3206.2000000476837,intrusion
w04ea39f,bread,../static/stimuli/images/tenniscourt/sun_ajmzjgescxgcfhdp.jpg,True,1,3661.100000143051,,0.0,3661.100000143051,empty
w04ea39f,rabbit,../static/stimuli/images/airport/sun_ammfdrzrfvjsqahx.jpg,False,1,2569.2999999523163,rabbit,1130.2999999523163,3699.5999999046326,correct
w04ea39f,bear,../static/stimuli/images/skiresort/sun_ancomucdrbxydgbi.jpg,False,1,2640.4000000953674,eye,2594.0,5234.400000095367,intrusion
w04ea39f,flower,../static/stimuli/images/downtown/sun_axbzajoxhnjergfp.jpg,False,1,2028.5,flower,1258.7000000476837,3287.2000000476837,correct
w04ea39f,heart,../static/stimuli/images/windmill/sun_ahkhvvnvkjevxvvu.jpg,False,1,1343.3999998569489,heart,787.2000000476837,2130.5999999046326,correct
w04ea39f,jeans,../static/stimuli/images/beach/sun_aaapvfgggrgorgox.jpg,False,1,1735.6000001430511,jeans,852.5999999046326,2588.2000000476837,correct
w04ea39f,hay,../static/stimuli/images/temple/sun_avabexehmngnxjjr.jpg,False,1,3838.2000000476837,eye,1763.0,5601.200000047684,intrusion
w04ea39f,truck,../static/stimuli/images/grocery/sun_akqpikmgyzrpoilg.jpg,False,1,1339.7999999523163,truck,860.4000000953674,2200.2000000476837,correct
w04ea39f,lion,../static/stimuli/images/volcano/sun_ausfbukcukjcqubc.jpg,False,1,2950.5,sky,663.5,3614.0,other
w04ea39f,cake,../static/stimuli/images/auditorium/sun_ahxfbcfdtvgnrivf.jpg,False,1,1312.0,cake,554.5999999046326,1866.5999999046326,correct
w04ea39f,door,../static/stimuli/images/subway/sun_alfhdavatfhkuxyo.jpg,False,1,2470.100000143051,door,863.5,3333.600000143051,correct
w04ea39f,candle,../static/stimuli/images/castle/sun_aqdmndojwupcntcn.jpg,False,1,4101.599999904633,,621.6000001430511,4723.200000047684,empty
w04ea39f,pig,../static/stimuli/images/underwater/sun_axbjbqawtejfugwt.jpg,False,1,1800.7999999523163,pig,480.7999999523163,2281.5999999046326,correct
w04ea39f,volcano,../static/stimuli/images/pool/sun_aztsporcpcmiibon.jpg,False,1,1366.9000000953674,volcano,1328.2000000476837,2695.100000143051,correct
w04ea39f,duck,../static/stimuli/images/campsite/sun_azvxwxzbkknkggng.jpg,False,1,3191.0999999046326,dog,773.5,3964.5999999046326,intrusion
w04ea39f,window,../static/stimuli/images/bookstore/sun_avsybhiblxqxcayh.jpg,False,1,972.0,window,1087.7000000476837,2059.7000000476837,correct
w04ea39f,bag,../static/stimuli/images/tower/sun_augaqwzgrksvvsgf.jpg,False,1,1252.5,bag,565.8999998569489,1818.3999998569489,correct
w04ea39f,cat,../static/stimuli/images/garage/sun_deomonrjnryvglit.jpg,False,1,1824.2000000476837,cat,522.9000000953674,2347.100000143051,correct
w04ea39f,drink,../static/stimuli/images/kitchen/sun_ajmwiafzffjerzeb.jpg,False,1,4469.299999952316,,394.89999985694885,4864.199999809265,empty
w04ea39f,snake,../static/stimuli/images/street/sun_agtpyiscmdidhpgk.jpg,False,1,1732.5,snake,610.2999999523163,2342.7999999523163,correct
w04ea39f,eye,../static/stimuli/images/river/sun_advruofhmqeyqmbx.jpg,False,1,2595.2999999523163,volcano,1310.4000000953674,3905.7000000476837,intrusion
w04ea39f,apple,../static/stimuli/images/greenhouse/sun_amgolruftenzsoay.jpg,False,1,1168.3999998569489,apple,1405.4000000953674,2573.7999999523163,correct
w04ea39f,toilet,../static/stimuli/images/ziggurat/sun_agbaptlibgqhrwwn.jpg,False,1,2125.300000190735,toilet,1238.0,3363.300000190735,correct
w04ea39f,lawn,../static/stimuli/images/house/sun_awvfftwqwfbjqmmu.jpg,False,1,1485.2000000476837,lawn,753.9000000953674,2239.100000143051,correct
w04ea39f,hat,../static/stimuli/images/railway/sun_aqddawzjzkqycxjc.jpg,False,1,2098.5,,453.59999990463257,2552.0999999046326,empty
w04ea39f,milk,../static/stimuli/images/vineyard/sun_adcctdabyxmhioeg.jpg,False,1,2469.5999999046326,,0.09999990463256836,2469.699999809265,empty
w04ea39f,bone,../static/stimuli/images/ranch/sun_aychrlbscvbnniew.jpg,False,1,2434.5,,0.0,2434.5,empty
w04ea39f,horse,../static/stimuli/images/footballfield/sun_byyhmoxeyuabpnes.jpg,False,1,1630.8999998569489,,0.0,1630.8999998569489,empty
w04ea39f,bird,../static/stimuli/images/waterfall/sun_adtiwvbnsxsyohuw.jpg,False,1,2160.2999999523163,bird,795.4000000953674,2955.7000000476837,correct
w04ea39f,ear,../static/stimuli/images/musuem/sun_agblrnoilxeknben.jpg,False,1,1563.5,ear,1101.5999999046326,2665.0999999046326,correct
w04ea39f,bed,../static/stimuli/images/sky/sun_alpjwwozdavjucpu.jpg,False,1,1209.0,bed,492.2000000476837,1701.2000000476837,correct
w04ea39f,potato,../static/stimuli/images/computerroom/sun_akcjvpjqukkdanyo.jpg,False,1,1795.2999999523163,potato,1632.5,3427.7999999523163,correct
w04ea39f,computer,../static/stimuli/images/restaurant/sun_anyzuaevahatwgti.jpg,False,1,2072.7000000476837,,0.0,2072.7000000476837,empty
w04ea39f,nut,../static/stimuli/images/theater/sun_arhrqrqrgyhlozgq.jpg,False,1,1575.6000001430511,nut,926.0999999046326,2501.7000000476837,correct
w04ea39f,egg,../static/stimuli/images/warehouse/sun_aivgpdzlwqiklrwe.jpg,False,1,2758.0,egg,506.60000014305115,3264.600000143051,correct
w04ea39f,fence,../static/stimuli/images/forest/sun_anfpmkqemzwfixbm.jpg,False,1,2881.600000143051,fence,862.1999998092651,3743.7999999523163,correct
w04ea39f,dog,../static/stimuli/images/gym/sun_agptlflfgabhuxym.jpg,False,1,1615.8999998569489,,0.0,1615.8999998569489,empty
w04ea39f,puzzle,../static/stimuli/images/laundryroom/sun_dftejcrhqzltgvmr.jpg,False,1,1180.0999999046326,puzzle,913.2000000476837,2093.2999999523163,correct
w04ea39f,rabbit,../static/stimuli/images/airport/sun_ammfdrzrfvjsqahx.jpg,False,1,1888.2999999523163,rabbit,1636.0,3524.2999999523163,correct
w04ea39f,milk,../static/stimuli/images/vineyard/sun_adcctdabyxmhioeg.jpg,False,1,2270.2999999523163,,0.0,2270.2999999523163,empty
w04ea39f,lion,../static/stimuli/images/volcano/sun_ausfbukcukjcqubc.jpg,False,1,1362.8999998569489,,0.0,1362.8999998569489,empty
w04ea39f,pig,../static/stimuli/images/underwater/sun_axbjbqawtejfugwt.jpg,False,1,1077.3000001907349,pig,695.6999998092651,1773.0,correct
w04ea39f,bag,../static/stimuli/images/tower/sun_augaqwzgrksvvsgf.jpg,False,1,951.4000000953674,bag,637.5,1588.9000000953674,correct
w04ea39f,bird,../static/stimuli/images/waterfall/sun_adtiwvbnsxsyohuw.jpg,False,1,1573.2000000476837,bird,654.2000000476837,2227.4000000953674,correct
w04ea39f,apple,../static/stimuli/images/greenhouse/sun_amgolruftenzsoay.jpg,False,1,915.0,apple,1645.2999999523163,2560.2999999523163,correct
w04ea39f,lawn,../static/stimuli/images/house/sun_awvfftwqwfbjqmmu.jpg,False,1,1000.5,lawn,874.5,1875.0,correct
w04ea39f,horse,../static/stimuli/images/footballfield/sun_byyhmoxeyuabpnes.jpg,False,1,2092.2999999523163,,0.0,2092.2999999523163,empty
w04ea39f,potato,../static/stimuli/images/computerroom/sun_akcjvpjqukkdanyo.jpg,False,1,1182.0999999046326,potato,1567.5,2749.5999999046326,correct
w04ea39f,flower,../static/stimuli/images/downtown/sun_axbzajoxhnjergfp.jpg,False,1,3827.9000000953674,flower,853.0999999046326,4681.0,correct
w04ea39f,computer,../static/stimuli/images/restaurant/sun_anyzuaevahatwgti.jpg,False,1,1135.4000000953674,,0.0,1135.4000000953674,empty
w04ea39f,bone,../static/stimuli/images/ranch/sun_aychrlbscvbnniew.jpg,False,1,958.0,,0.0,958.0,empty
w04ea39f,puzzle,../static/stimuli/images/laundryroom/sun_dftejcrhqzltgvmr.jpg,False,1,963.5,puzzle,1430.7999999523163,2394.2999999523163,correct
w04ea39f,toilet,../static/stimuli/images/ziggurat/sun_agbaptlibgqhrwwn.jpg,False,1,2465.2999999523163,toilet,1062.4000000953674,3527.7000000476837,correct
w04ea39f,hat,../static/stimuli/images/railway/sun_aqddawzjzkqycxjc.jpg,False,1,2406.7000000476837,volcano,1980.2999999523163,4387.0,intrusion
w04ea39f,drink,../static/stimuli/images/kitchen/sun_ajmwiafzffjerzeb.jpg,False,1,2155.699999809265,,0.0,2155.699999809265,empty
w04ea39f,candle,../static/stimuli/images/castle/sun_aqdmndojwupcntcn.jpg,False,1,2884.9000000953674,,0.0,2884.9000000953674,empty
w04ea39f,jeans,../static/stimuli/images/beach/sun_aaapvfgggrgorgox.jpg,False,1,1461.0999999046326,jenas,665.0,2126.0999999046326,correct
w04ea39f,truck,../static/stimuli/images/grocery/sun_akqpikmgyzrpoilg.jpg,False,1,1298.7999999523163,truck,1706.5,3005.2999999523163,correct
w04ea39f,eye,../static/stimuli/images/river/sun_advruofhmqeyqmbx.jpg,False,1,3455.2999999523163,sky,645.5,4100.799999952316,other
w04ea39f,ear,../static/stimuli/images/musuem/sun_agblrnoilxeknben.jpg,False,1,1029.1000001430511,ear,618.5,1647.6000001430511,correct
w04ea39f,bed,../static/stimuli/images/sky/sun_alpjwwozdavjucpu.jpg,False,1,834.0999999046326,bed,613.7000000476837,1447.7999999523163,correct
w04ea39f,bear,../static/stimuli/images/skiresort/sun_ancomucdrbxydgbi.jpg,False,1,2692.5,dog,1922.2000000476837,4614.700000047684,intrusion
w04ea39f,cat,../static/stimuli/images/garage/sun_deomonrjnryvglit.jpg,False,1,1111.6000001430511,cat,1201.0999999046326,2312.7000000476837,correct
w04ea39f,duck,../static/stimuli/images/campsite/sun_azvxwxzbkknkggng.jpg,False,1,2521.399999856949,,0.0,2521.399999856949,empty
w04ea39f,volcano,../static/stimuli/images/pool/sun_aztsporcpcmiibon.jpg,False,1,1728.0999999046326,volcano,1207.5,2935.5999999046326,correct
w04ea39f,window,../static/stimuli/images/bookstore/sun_avsybhiblxqxcayh.jpg,False,1,1281.3999998569489,window,917.9000000953674,2199.2999999523163,correct
w04ea39f,dog,../static/stimuli/images/gym/sun_agptlflfgabhuxym.jpg,False,1,1640.0,dog,420.2999999523163,2060.2999999523163,correct
w04ea39f,heart,../static/stimuli/images/windmill/sun_ahkhvvnvkjevxvvu.jpg,False,1,1215.5999999046326,heart,824.7000000476837,2040.2999999523163,correct
w04ea39f,nut,../static/stimuli/images/theater/sun_arhrqrqrgyhlozgq.jpg,False,1,1190.3000001907349,nut,731.0999999046326,1921.4000000953674,correct
w04ea39f,door,../static/stimuli/images/subway/sun_alfhdavatfhkuxyo.jpg,False,1,1344.5999999046326,door,635.2999999523163,1979.8999998569489,correct
w04ea39f,egg,../static/stimuli/images/warehouse/sun_aivgpdzlwqiklrwe.jpg,False,1,1350.2999999523163,egg,566.2999999523163,1916.5999999046326,correct
w04ea39f,cake,../static/stimuli/images/auditorium/sun_ahxfbcfdtvgnrivf.jpg,False,1,1426.8999998569489,cake,658.6000001430511,2085.5,correct
w04ea39f,fence,../static/stimuli/images/forest/sun_anfpmkqemzwfixbm.jpg,False,1,1361.7999999523163,fence,841.0,2202.7999999523163,correct
w04ea39f,snake,../static/stimuli/images/street/sun_agtpyiscmdidhpgk.jpg,False,1,1137.2999999523163,snake,679.7000000476837,1817.0,correct
w04ea39f,hay,../static/stimuli/images/temple/sun_avabexehmngnxjjr.jpg,False,1,1504.1999998092651,eye,503.2000000476837,2007.3999998569489,intrusion
w5337779,candle,../static/stimuli/images/kitchen/sun_aovnyfewezfmgwke.jpg,True,1,2639.7999999970198,egg,2062.0,4701.79999999702,intrusion
w5337779,bird,../static/stimuli/images/skiresort/sun_agpfoakkwrzedbll.jpg,True,1,1778.7000000029802,house,1744.2000000029802,3522.9000000059605,other
