wid,word,image,practice,block,prime,prime_related,typing_rt,response,type_time,rt,response_type
w6187456,door,../static/stimuli/images/computerroom/sun_aknbqkyjmltzjpuf.jpg,False,-1,False,False,2138.0,door,2307.0,4445.0,intrusion
w6187456,toilet,../static/stimuli/images/waterfall/sun_albucmtmstcfpynn.jpg,False,-1,False,False,1318.0,toilet,1939.0,3257.0,correct
w6187456,candle,../static/stimuli/images/airport/sun_aonhxkxmksvewqlr.jpg,False,-1,False,False,2884.0,air,1666.0,4550.0,other
w6187456,apple,../static/stimuli/images/railway/sun_azmvasvseueupvyd.jpg,False,-1,False,False,2757.0,apple,843.0,3600.0,correct
w6187456,hay,../static/stimuli/images/forest/sun_aoqjnzwgdikwayvw.jpg,False,-1,False,False,4171.0,hay,1677.0,5848.0,intrusion
w6187456,pig,../static/stimuli/images/laundryroom/sun_dftejcrhqzltgvmr.jpg,False,-1,False,False,6252.0,dust,3353.0,9605.0,intrusion
w6187456,jeans,../static/stimuli/images/skiresort/sun_akfvworuwhgwukzv.jpg,False,-1,False,False,2161.0,snow,1145.0,3306.0,other
w6187456,nut,../static/stimuli/images/subway/sun_amwmhabnpkxinmtz.jpg,False,-1,False,False,7977.0,door,990.0,8967.0,intrusion
w6187456,lion,../static/stimuli/images/house/sun_admwlghhtfixlbsf.jpg,False,-1,False,False,3250.0,tiger,2991.0,6241.0,intrusion
w6187456,duck,../static/stimuli/images/underwater/sun_asqdtehokuizoxnq.jpg,False,-1,False,False,2347.0,duck,1061.0,3408.0,intrusion
w6187456,horse,../static/stimuli/images/shoppingmall/sun_avicxzccipgymejx.jpg,False,-1,False,False,2461.0,mall,761.0,3222.0,intrusion
w6187456,bee,../static/stimuli/images/ziggurat/sun_apdphtulomykrqoa.jpg,False,-1,False,False,4731.0,tail,1575.0,6306.0,other
w6187456,ear,../static/stimuli/images/sky/sun_aboqqlnpqcqfghfo.jpg,False,-1,False,False,1789.0,sky,1212.0,3001.0,intrusion
w6187456,dog,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,False,-1,True,True,1919.0,dog,1024.0,2943.0,correct
w6187456,bag,../static/stimuli/images/downtown/sun_bzwgvgvsqqpbjfwc.jpg,False,-1,True,True,860.0,bag,1146.0,2006.0,intrusion
w6187456,volcano,../static/stimuli/images/castle/sun_apkncxxjepzqmdyk.jpg,False,-1,True,True,811.0,volcano,1925.0,2736.0,correct
w6187456,snake,../static/stimuli/images/garage/sun_dswqerijtizeqkhu.jpg,False,-1,True,False,1276.0,snake,1943.0,3219.0,correct
w6187456,truck,../static/stimuli/images/campsite/sun_arwteuvpegqctvcg.jpg,False,-1,True,False,1008.0,truck,2713.0,3721.0,correct
w6187456,eye,../static/stimuli/images/theater/sun_atelpfsrkdqaoyph.jpg,False,-1,True,True,1967.0,eye,3101.0,5068.0,correct
w6187456,cake,../static/stimuli/images/auditorium/sun_ahwnrxacspjqqqfm.jpg,False,-1,True,True,1174.0,cake,2234.0,3408.0,intrusion
w6187456,computer,../static/stimuli/images/warehouse/sun_aibppakephiqqqrb.jpg,False,-1,True,False,1103.0,computer,2284.0,3387.0,correct
w6187456,milk,../static/stimuli/images/greenhouse/sun_bmnxsjsqwqcaluzf.jpg,False,-1,True,True,961.0,milk,1241.0,2202.0,intrusion
w6187456,horse,../static/stimuli/images/shoppingmall/sun_avicxzccipgymejx.jpg,False,-1,True,True,1192.0,horse,1287.0,2479.0,intrusion
w6187456,jeans,../static/stimuli/images/skiresort/sun_akfvworuwhgwukzv.jpg,False,-1,True,False,2165.0,jeans,2100.0,4265.0,correct
w6187456,bone,../static/stimuli/images/kitchen/sun_akzumputqvdvtqbq.jpg,False,-1,True,True,1219.0,bone,1072.0,2291.0,intrusion
w6187456,puzzle,../static/stimuli/images/grocery/sun_acmmgshfrxgopxlk.jpg,False,-1,True,False,2646.0,puzzle,1705.0,4351.0,correct
w6187456,bear,../static/stimuli/images/ranch/sun_atkydlwjcpmattts.jpg,False,-1,True,True,1234.0,bear,932.0,2166.0,intrusion
w6187456,egg,../static/stimuli/images/tower/sun_augaqwzgrksvvsgf.jpg,False,-1,True,False,1130.0,egg,954.0,2084.0,correct
w6187456,drink,../static/stimuli/images/windmill/sun_arostrfeclmqdszk.jpg,False,-1,True,True,1875.0,drink,1410.0,3285.0,intrusion
w6187456,nut,../static/stimuli/images/subway/sun_amwmhabnpkxinmtz.jpg,False,-1,True,False,5558.0,dry,1274.0,6832.0,other
w6187456,sand,../static/stimuli/images/temple/sun_aeurbzlgbulzilum.jpg,False,-1,True,True,928.0,sand,1150.0,2078.0,intrusion
w6187456,apple,../static/stimuli/images/railway/sun_azmvasvseueupvyd.jpg,False,-1,True,False,1184.0,apple,811.0,1995.0,correct
w6187456,potato,../static/stimuli/images/roof/sun_ajxjjpvulhilcwcy.jpg,False,-1,True,False,1152.0,potato,1398.0,2550.0,correct
w6187456,lion,../static/stimuli/images/house/sun_admwlghhtfixlbsf.jpg,False,-1,True,False,1187.0,lion,1052.0,2239.0,correct
w6187456,bread,../static/stimuli/images/gym/sun_awvqsdkrklypaaep.jpg,False,-1,True,False,1299.0,toast,1249.0,2548.0,other
w6187456,toilet,../static/stimuli/images/waterfall/sun_albucmtmstcfpynn.jpg,False,-1,True,False,1201.0,toilet,1230.0,2431.0,correct
w6187456,bird,../static/stimuli/images/musuem/sun_atiiscmhrcnttlop.jpg,False,-1,True,False,1713.0,bird,889.0,2602.0,correct
w6187456,door,../static/stimuli/images/computerroom/sun_aknbqkyjmltzjpuf.jpg,False,-1,True,False,1924.0,door,1829.0,3753.0,intrusion
w6187456,flower,../static/stimuli/images/street/sun_avxrcniddstcuuuc.jpg,False,-1,True,False,3231.0,apple,2962.0,6193.0,other
w6187456,ear,../static/stimuli/images/sky/sun_aboqqlnpqcqfghfo.jpg,False,-1,True,True,1124.0,ear,586.0,1710.0,intrusion
w6187456,pig,../static/stimuli/images/laundryroom/sun_dftejcrhqzltgvmr.jpg,False,-1,True,False,1217.0,pig,739.0,1956.0,correct
w6187456,cat,../static/stimuli/images/tenniscourt/sun_auqykplyynyhxcas.jpg,False,-1,True,True,646.0,cat,513.0,1159.0,correct
w6187456,hay,../static/stimuli/images/forest/sun_aoqjnzwgdikwayvw.jpg,False,-1,True,False,1133.0,hay,645.0,1778.0,intrusion
w6187456,heart,../static/stimuli/images/river/sun_aiazxjumlgdcrfpn.jpg,False,-1,True,True,1053.0,heart,822.0,1875.0,intrusion
w6187456,bed,../static/stimuli/images/beach/sun_aawqdbpihmlbwyyn.jpg,False,-1,True,True,899.0,bed,432.0,1331.0,correct
w6187456,bee,../static/stimuli/images/ziggurat/sun_apdphtulomykrqoa.jpg,False,-1,True,False,2947.0,bee,2394.0,5341.0,intrusion
w6187456,hat,../static/stimuli/images/volcano/sun_axyqizdexdgrtfie.jpg,False,-1,True,True,934.0,hat,997.0,1931.0,intrusion
w6187456,window,../static/stimuli/images/vineyard/sun_aicvecccjhfzcjnt.jpg,False,-1,True,False,2605.0,window,1504.0,4109.0,correct
w6187456,fence,../static/stimuli/images/restaurant/sun_agxfoksoiibofpna.jpg,False,-1,True,True,3764.0,door,1015.0,4779.0,intrusion
w6187456,lawn,../static/stimuli/images/pool/sun_argikopryamoycho.jpg,False,-1,True,True,970.0,lawn,891.0,1861.0,correct
w6187456,duck,../static/stimuli/images/underwater/sun_asqdtehokuizoxnq.jpg,False,-1,True,True,794.0,duck,690.0,1484.0,intrusion
w6187456,candle,../static/stimuli/images/airport/sun_aonhxkxmksvewqlr.jpg,False,-1,True,False,1779.0,candle,821.0,2600.0,correct
w6187456,rabbit,../static/stimuli/images/bookstore/sun_afhaekubmjvpmvre.jpg,False,-1,True,True,804.0,rabbit,880.0,1684.0,correct
w6187456,cat,../static/stimuli/images/tenniscourt/sun_auqykplyynyhxcas.jpg,False,-1,True,False,992.0,cat,853.0,1845.0,correct
w6187456,snake,../static/stimuli/images/garage/sun_dswqerijtizeqkhu.jpg,False,-1,True,True,964.0,snake,670.0,1634.0,correct
w6187456,candle,../static/stimuli/images/airport/sun_aonhxkxmksvewqlr.jpg,False,-1,True,True,661.0,candle,848.0,1509.0,correct
w6187456,bee,../static/stimuli/images/ziggurat/sun_apdphtulomykrqoa.jpg,False,-1,True,True,682.0,bee,1288.0,1970.0,intrusion
w6187456,lawn,../static/stimuli/images/pool/sun_argikopryamoycho.jpg,False,-1,True,False,1190.0,lawn,875.0,2065.0,correct
w6187456,eye,../static/stimuli/images/theater/sun_atelpfsrkdqaoyph.jpg,False,-1,True,False,1883.0,window,2049.0,3932.0,other
w6187456,puzzle,../static/stimuli/images/grocery/sun_acmmgshfrxgopxlk.jpg,False,-1,True,True,858.0,puzzle,1078.0,1936.0,correct
w6187456,egg,../static/stimuli/images/tower/sun_augaqwzgrksvvsgf.jpg,False,-1,True,True,569.0,egg,628.0,1197.0,correct
w6187456,bone,../static/stimuli/images/kitchen/sun_akzumputqvdvtqbq.jpg,False,-1,True,False,2925.0,bone,3626.0,6551.0,intrusion
w6187456,horse,../static/stimuli/images/shoppingmall/sun_avicxzccipgymejx.jpg,False,-1,True,False,1206.0,horse,706.0,1912.0,intrusion
w6187456,nut,../static/stimuli/images/subway/sun_amwmhabnpkxinmtz.jpg,False,-1,True,True,975.0,nut,506.0,1481.0,correct
w6187456,heart,../static/stimuli/images/river/sun_aiazxjumlgdcrfpn.jpg,False,-1,True,False,890.0,heart,851.0,1741.0,intrusion
w6187456,fence,../static/stimuli/images/restaurant/sun_agxfoksoiibofpna.jpg,False,-1,True,False,5821.0,volcano,2391.0,8212.0,other
w6187456,bag,../static/stimuli/images/downtown/sun_bzwgvgvsqqpbjfwc.jpg,False,-1,True,False,1968.0,bell,2301.0,4269.0,intrusion
w6187456,potato,../static/stimuli/images/roof/sun_ajxjjpvulhilcwcy.jpg,False,-1,True,True,1107.0,potato,1253.0,2360.0,correct
w6187456,jeans,../static/stimuli/images/skiresort/sun_akfvworuwhgwukzv.jpg,False,-1,True,True,696.0,jeans,2389.0,3085.0,correct
w6187456,dog,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,False,-1,True,False,1251.0,dog,1349.0,2600.0,correct
w6187456,apple,../static/stimuli/images/railway/sun_azmvasvseueupvyd.jpg,False,-1,True,True,1003.0,apple,699.0,1702.0,correct
w6187456,rabbit,../static/stimuli/images/bookstore/sun_afhaekubmjvpmvre.jpg,False,-1,True,False,977.0,rabbit,889.0,1866.0,correct
w6187456,window,../static/stimuli/images/vineyard/sun_aicvecccjhfzcjnt.jpg,False,-1,True,True,1001.0,window,1521.0,2522.0,correct
w6187456,cake,../static/stimuli/images/auditorium/sun_ahwnrxacspjqqqfm.jpg,False,-1,True,False,991.0,cake,530.0,1521.0,intrusion
w6187456,bread,../static/stimuli/images/gym/sun_awvqsdkrklypaaep.jpg,False,-1,True,True,1192.0,taost,967.0,2159.0,other
w6187456,lion,../static/stimuli/images/house/sun_admwlghhtfixlbsf.jpg,False,-1,True,True,697.0,lion,751.0,1448.0,correct
w6187456,bed,../static/stimuli/images/beach/sun_aawqdbpihmlbwyyn.jpg,False,-1,True,False,1374.0,bed,890.0,2264.0,correct
w6187456,ear,../static/stimuli/images/sky/sun_aboqqlnpqcqfghfo.jpg,False,-1,True,False,1117.0,ear,880.0,1997.0,intrusion
w6187456,pig,../static/stimuli/images/laundryroom/sun_dftejcrhqzltgvmr.jpg,False,-1,True,True,794.0,pig,514.0,1308.0,correct
w6187456,truck,../static/stimuli/images/campsite/sun_arwteuvpegqctvcg.jpg,False,-1,True,True,740.0,truck,825.0,1565.0,correct
w6187456,hat,../static/stimuli/images/volcano/sun_axyqizdexdgrtfie.jpg,False,-1,True,False,1332.0,hat,1293.0,2625.0,intrusion
w6187456,milk,../static/stimuli/images/greenhouse/sun_bmnxsjsqwqcaluzf.jpg,False,-1,True,False,928.0,milk,766.0,1694.0,intrusion
w6187456,drink,../static/stimuli/images/windmill/sun_arostrfeclmqdszk.jpg,False,-1,True,False,1163.0,drink,885.0,2048.0,intrusion
w6187456,toilet,../static/stimuli/images/waterfall/sun_albucmtmstcfpynn.jpg,False,-1,True,True,676.0,toilet,1032.0,1708.0,correct
w6187456,duck,../static/stimuli/images/underwater/sun_asqdtehokuizoxnq.jpg,False,-1,True,False,1188.0,duck,581.0,1769.0,intrusion
w6187456,volcano,../static/stimuli/images/castle/sun_apkncxxjepzqmdyk.jpg,False,-1,True,False,3748.0,castle,1053.0,4801.0,other
w6187456,door,../static/stimuli/images/computerroom/sun_aknbqkyjmltzjpuf.jpg,False,-1,True,True,1745.0,door,2120.0,3865.0,intrusion
w6187456,computer,../static/stimuli/images/warehouse/sun_aibppakephiqqqrb.jpg,False,-1,True,True,643.0,computer,855.0,1498.0,correct
w6187456,bird,../static/stimuli/images/musuem/sun_atiiscmhrcnttlop.jpg,False,-1,True,True,1194.0,bird,870.0,2064.0,correct
w6187456,bear,../static/stimuli/images/ranch/sun_atkydlwjcpmattts.jpg,False,-1,True,False,1424.0,bear,765.0,2189.0,intrusion
w6187456,hay,../static/stimuli/images/forest/sun_aoqjnzwgdikwayvw.jpg,False,-1,True,True,702.0,hay,491.0,1193.0,intrusion
w6187456,sand,../static/stimuli/images/temple/sun_aeurbzlgbulzilum.jpg,False,-1,True,False,1040.0,sand,714.0,1754.0,intrusion
w6187456,flower,../static/stimuli/images/street/sun_avxrcniddstcuuuc.jpg,False,-1,True,True,1513.0,flower,946.0,2459.0,intrusion
w7f26d75,bone,../static/stimuli/images/tenniscourt/sun_aczifhfuxagmsqub.jpg,True,-1,False,False,8579.0,,0.0,8579.0,empty
w7f26d75,window,../static/stimuli/images/grocery/sun_ajxqnbvuflmzhcig.jpg,False,-1,False,False,3028.0,bear,1303.0,4331.0,intrusion
w7f26d75,eye,../static/stimuli/images/volcano/sun_amntiizmakyntrnx.jpg,False,-1,False,False,4106.0,eye,1592.0,5698.0,correct
w7f26d75,lion,../static/stimuli/images/underwater/sun_azotfggtynldgbwm.jpg,False,-1,False,False,8104.999999999971,bear,1709.0,9813.99999999997,intrusion
w7f26d75,apple,../static/stimuli/images/greenhouse/sun_bhxqibazllyrcpje.jpg,False,-1,False,False,4738.0,,0.0,4738.0,empty
w7f26d75,volcano,../static/stimuli/images/tower/sun_abxucdjovctfgknh.jpg,False,-1,False,False,4281.0,can,450.0,4731.0,other
w7f26d75,bed,../static/stimuli/images/forest/sun_almbxcurjahdxery.jpg,False,-1,False,False,3123.999999999971,,0.0,3123.999999999971,empty
w7f26d75,hat,../static/stimuli/images/roof/sun_ajxjjpvulhilcwcy.jpg,False,-1,False,False,2107.0,,0.0,2107.0,empty
w7f26d75,nut,../static/stimuli/images/pool/sun_abmafiafisngvteo.jpg,False,-1,False,False,3342.0,,0.0,3342.0,empty
w7f26d75,candle,../static/stimuli/images/kitchen/sun_aqeaevwwwjoqhzvl.jpg,False,-1,False,False,2244.0,,0.0,2244.0,empty
w7f26d75,rabbit,../static/stimuli/images/downtown/sun_bubeehcgngkyqymr.jpg,False,-1,False,False,2017.000000000029,,0.0,2017.000000000029,empty
w7f26d75,milk,../static/stimuli/images/river/sun_aiazxjumlgdcrfpn.jpg,False,-1,False,False,4995.999999999971,,0.0,4995.999999999971,empty
w7f26d75,egg,../static/stimuli/images/musuem/sun_axbkhklgdaevqxyj.jpg,False,-1,False,False,2187.0,,0.0,2187.0,empty
w7f26d75,snake,../static/stimuli/images/sky/sun_aczjsyhtqawbyyer.jpg,False,-1,False,False,3775.000000000029,,0.0,3775.000000000029,empty
w7f26d75,hay,../static/stimuli/images/theater/sun_atelpfsrkdqaoyph.jpg,False,-1,False,False,4472.0,eat,527.0000000000291,4999.000000000029,other
w7f26d75,ear,../static/stimuli/images/house/sun_awyiuqdptibtzfuh.jpg,False,-1,False,False,1853.0,,0.0,1853.0,empty
w7f26d75,bear,../static/stimuli/images/shoppingmall/sun_aradyzjpmslqqakf.jpg,False,-1,False,False,4302.0,,0.0,4302.0,empty
w7f26d75,dog,../static/stimuli/images/waterfall/sun_adtiwvbnsxsyohuw.jpg,False,-1,False,False,4018.0,dog,1283.0,5301.0,correct
w7f26d75,drink,../static/stimuli/images/bookstore/sun_afhaekubmjvpmvre.jpg,False,-1,False,False,3321.0,,0.0,3321.0,empty
w7f26d75,door,../static/stimuli/images/auditorium/sun_ahwnrxacspjqqqfm.jpg,False,-1,False,False,3369.0,,0.0,3369.0,empty
w7f26d75,cake,../static/stimuli/images/laundryroom/sun_acnrhsgylwftewpq.jpg,False,-1,False,False,2712.000000000029,,0.0,2712.000000000029,empty
w7f26d75,heart,../static/stimuli/images/computerroom/sun_aagspgyvjmoiytfb.jpg,False,-1,False,False,1701.0,,0.0,1701.0,empty
w7f26d75,jeans,../static/stimuli/images/ranch/sun_amqejeymhjlanyvr.jpg,False,-1,False,False,6287.000000000029,,0.0,6287.000000000029,empty
w7f26d75,computer,../static/stimuli/images/campsite/sun_agjhcohmxuuaimig.jpg,False,-1,False,False,2432.0,,0.0,2432.0,empty
w7f26d75,cat,../static/stimuli/images/temple/sun_ardesvcosqecvbes.jpg,False,-1,False,False,5212.000000000029,candy,1591.0000000000582,6803.000000000087,other
w7f26d75,puzzle,../static/stimuli/images/skiresort/sun_aewjqygtlkyracri.jpg,False,-1,False,False,1512.0,,0.0,1512.0,empty
w7f26d75,toilet,../static/stimuli/images/railway/sun_azmvasvseueupvyd.jpg,False,-1,False,False,1875.0,,0.0,1875.0,empty
w7f26d75,fence,../static/stimuli/images/ziggurat/fig1.png,False,-1,False,False,1435.0000000000582,,0.0,1435.0000000000582,empty
w7f26d75,flower,../static/stimuli/images/vineyard/sun_amazvkispkonazvz.jpg,False,-1,False,False,3156.0,,0.0,3156.0,empty
w7f26d75,bread,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,False,-1,False,False,4458.0,,0.0,4458.0,empty
w7f26d75,bird,../static/stimuli/images/warehouse/sun_ahkbykndmtongifl.jpg,False,-1,False,False,1311.0,,0.0,1311.0,empty
w7f26d75,pig,../static/stimuli/images/beach/sun_abrqamdurwzygcjy.jpg,False,-1,False,False,6548.0,cat,681.0000000000582,7229.000000000058,other
w7f26d75,sand,../static/stimuli/images/restaurant/sun_ajsstbpxnharlnnf.jpg,False,-1,False,False,1170.0,,0.0,1170.0,empty
w7f26d75,truck,../static/stimuli/images/subway/sun_axjlvqkyqahstpwg.jpg,False,-1,False,False,1927.0,see,684.0,2611.0,intrusion
w7f26d75,bee,../static/stimuli/images/gym/sun_arcsudfqyrphzccy.jpg,False,-1,False,False,1624.0000000000582,,0.0,1624.0000000000582,empty
w7f26d75,horse,../static/stimuli/images/street/sun_aadhshmrjrbucdky.jpg,False,-1,False,False,2453.999999999942,,0.0,2453.999999999942,empty
w7f26d75,potato,../static/stimuli/images/castle/sun_alsmelmsufuoupht.jpg,False,-1,False,False,2428.0,,360.0,2788.0,empty
w7f26d75,duck,../static/stimuli/images/garage/sun_deomonrjnryvglit.jpg,False,-1,False,False,1465.0,,0.0,1465.0,empty
w7f26d75,lawn,../static/stimuli/images/windmill/sun_arzqgolrrmfeptxe.jpg,False,-1,False,False,3149.0,,1.0,3150.0,empty
w7f26d75,bag,../static/stimuli/images/airport/sun_ammfdrzrfvjsqahx.jpg,False,-1,False,False,2274.0,,0.0,2274.0,empty
w7f26d75,flower,../static/stimuli/images/vineyard/sun_amazvkispkonazvz.jpg,False,-1,True,False,1425.0,flower,892.0,2317.0,intrusion
w7f26d75,bear,../static/stimuli/images/shoppingmall/sun_aradyzjpmslqqakf.jpg,False,-1,True,False,3568.0,bear,836.0,4404.0,intrusion
w7f26d75,window,../static/stimuli/images/grocery/sun_ajxqnbvuflmzhcig.jpg,False,-1,True,True,4340.0,duck,2052.0,6392.0,intrusion
w7f26d75,cake,../static/stimuli/images/laundryroom/sun_acnrhsgylwftewpq.jpg,False,-1,True,False,7028.0,cat,440.0,7468.0,other
w7f26d75,nut,../static/stimuli/images/pool/sun_abmafiafisngvteo.jpg,False,-1,True,False,2388.0,nut,585.0,2973.0,correct
w7f26d75,ear,../static/stimuli/images/house/sun_awyiuqdptibtzfuh.jpg,False,-1,True,False,4152.0,game,432.0000000001164,4584.000000000116,intrusion
w7f26d75,bed,../static/stimuli/images/forest/sun_almbxcurjahdxery.jpg,False,-1,True,False,3645.0,hike,5244.0,8889.0,intrusion
w7f26d75,bag,../static/stimuli/images/airport/sun_ammfdrzrfvjsqahx.jpg,False,-1,True,False,1231.0,bag,330.0,1561.0,intrusion
w7f26d75,potato,../static/stimuli/images/castle/sun_alsmelmsufuoupht.jpg,False,-1,True,False,4631.000000000116,,0.0,4631.000000000116,empty
w7f26d75,lion,../static/stimuli/images/underwater/sun_azotfggtynldgbwm.jpg,False,-1,True,False,1271.0000000001164,lion,671.9999999998836,1943.0,correct
w7f26d75,horse,../static/stimuli/images/street/sun_aadhshmrjrbucdky.jpg,False,-1,True,False,4302.0,,0.0,4302.0,empty
w7f26d75,jeans,../static/stimuli/images/ranch/sun_amqejeymhjlanyvr.jpg,False,-1,True,True,1331.0,jeans,1315.0,2646.0,correct
w7f26d75,drink,../static/stimuli/images/bookstore/sun_afhaekubmjvpmvre.jpg,False,-1,True,True,2904.0,,0.0,2904.0,empty
w7f26d75,duck,../static/stimuli/images/garage/sun_deomonrjnryvglit.jpg,False,-1,True,False,1666.0,duck,1171.0,2837.0,intrusion
w7f26d75,apple,../static/stimuli/images/greenhouse/sun_bhxqibazllyrcpje.jpg,False,-1,True,True,932.0,apple,666.0,1598.0,correct
w7f26d75,eye,../static/stimuli/images/volcano/sun_amntiizmakyntrnx.jpg,False,-1,True,False,2642.0,eye,600.0000000001164,3242.0000000001164,correct
w7f26d75,bee,../static/stimuli/images/gym/sun_arcsudfqyrphzccy.jpg,False,-1,True,True,2077.9999999998836,bee,455.0,2532.9999999998836,intrusion
w7f26d75,bread,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,False,-1,True,False,5611.0,,0.0,5611.0,empty
w7f26d75,fence,../static/stimuli/images/ziggurat/fig1.png,False,-1,True,True,1188.0,fence,512.0,1700.0,intrusion
w7f26d75,toilet,../static/stimuli/images/railway/sun_azmvasvseueupvyd.jpg,False,-1,True,True,1107.9999999998836,toilet,791.0000000001164,1899.0,correct
w7f26d75,volcano,../static/stimuli/images/tower/sun_abxucdjovctfgknh.jpg,False,-1,True,True,1835.0,volcano,978.0,2813.0,correct
w7f26d75,bone,../static/stimuli/images/tenniscourt/sun_aczifhfuxagmsqub.jpg,False,-1,True,False,2862.0,pond,2460.0,5322.0,intrusion
w7f26d75,puzzle,../static/stimuli/images/skiresort/sun_aewjqygtlkyracri.jpg,False,-1,True,True,762.0,puzzle,1275.0,2037.0,correct
w7f26d75,lawn,../static/stimuli/images/windmill/sun_arzqgolrrmfeptxe.jpg,False,-1,True,True,643.0,lawn,491.0,1134.0,correct
w7f26d75,door,../static/stimuli/images/auditorium/sun_ahwnrxacspjqqqfm.jpg,False,-1,True,True,1870.0,door,518.0,2388.0,intrusion
w7f26d75,snake,../static/stimuli/images/sky/sun_aczjsyhtqawbyyer.jpg,False,-1,True,False,1708.0,snake,1184.0,2892.0,correct
w7f26d75,bird,../static/stimuli/images/warehouse/sun_ahkbykndmtongifl.jpg,False,-1,True,True,1542.0,,0.0,1542.0,empty
w7f26d75,milk,../static/stimuli/images/river/sun_aiazxjumlgdcrfpn.jpg,False,-1,True,True,1208.0,milk,1607.0,2815.0,intrusion
w7f26d75,sand,../static/stimuli/images/restaurant/sun_ajsstbpxnharlnnf.jpg,False,-1,True,True,1014.9999999998836,sand,921.0,1935.9999999998836,intrusion
