wid,word,image,practice,block,typing_rt,response,type_time,rt,response_type,judgement_type,judgement
wf2a367a,sand,../static/stimuli/images/river/sun_awyqyxlrmqvjlwnd.jpg,True,0,797.5,sand,880.3000000119209,1677.800000011921,correct,confidence,5
wf2a367a,duck,../static/stimuli/images/garage/sun_djtxkmtcichrbudp.jpg,False,0,1253.300000011921,,3224.099999964237,4477.399999976158,empty,fok,2
wf2a367a,milk,../static/stimuli/images/volcano/sun_aojnxwnexkwltvvx.jpg,False,0,1077.800000011921,milk,912.3999999761581,1990.199999988079,correct,confidence,5
wf2a367a,bear,../static/stimuli/images/waterfall/sun_acijjmbhzvfdnsrt.jpg,False,0,1358.0,bear,720.0,2078.0,correct,confidence,4
wf2a367a,cake,../static/stimuli/images/airport/sun_axuntpkgfijknxde.jpg,False,0,1967.0999999642372,,0.10000002384185791,1967.199999988079,empty,fok,2
wf2a367a,bag,../static/stimuli/images/gym/sun_agptlflfgabhuxym.jpg,False,0,1910.4000000357628,,0.09999996423721313,1910.5,empty,fok,3
wf2a367a,horse,../static/stimuli/images/street/sun_aqzrscvtljhimvtf.jpg,False,0,1157.699999988079,horse,792.1999999880791,1949.8999999761581,correct,confidence,5
wf2a367a,toilet,../static/stimuli/images/tenniscourt/sun_abhryuvnxasmofva.jpg,False,0,1758.2999999523163,,0.0,1758.2999999523163,empty,fok,2
wf2a367a,ear,../static/stimuli/images/laundryroom/sun_adldglebrfdkcxwu.jpg,False,0,1551.199999988079,dog,592.2000000476837,2143.400000035763,intrusion,confidence,2
wf2a367a,potato,../static/stimuli/images/forest/sun_almbxcurjahdxery.jpg,False,0,1279.0,potato,1527.800000011921,2806.800000011921,correct,confidence,1
wf2a367a,jeans,../static/stimuli/images/house/sun_aahrslvfecptaudk.jpg,False,0,964.5999999642372,jeans,800.0,1764.5999999642372,correct,confidence,4
wf2a367a,volcano,../static/stimuli/images/sky/sun_aczjsyhtqawbyyer.jpg,False,0,1037.9000000357628,volcano,1240.0999999642372,2278.0,correct,confidence,5
wf2a367a,fence,../static/stimuli/images/bookstore/sun_avsybhiblxqxcayh.jpg,False,0,1957.5,puzzle,3959.900000035763,5917.400000035763,intrusion,confidence,2
wf2a367a,eye,../static/stimuli/images/castle/sun_aduovtnrsmdtcpie.jpg,False,0,1950.5999999642372,,0.0,1950.5999999642372,empty,fok,1
wf2a367a,lawn,../static/stimuli/images/subway/sun_axdrpmtfwsncbewy.jpg,False,0,885.3999999761581,yard,704.1999999880791,1589.5999999642372,intrusion,confidence,4
wf2a367a,hat,../static/stimuli/images/pool/sun_ammyodxmkwfauuzp.jpg,False,0,1294.0,dog,1343.800000011921,2637.800000011921,intrusion,confidence,2
wf2a367a,nut,../static/stimuli/images/roof/sun_acebhjdzsytwpmoj.jpg,False,0,957.5,nut,592.0,1549.5,correct,confidence,5
wf2a367a,heart,../static/stimuli/images/auditorium/sun_almcaxysfdwizxac.jpg,False,0,893.6999999880791,,0.19999998807907104,893.8999999761581,empty,fok,2
wf2a367a,bird,../static/stimuli/images/underwater/sun_alunasorzxjzhjbv.jpg,False,0,2758.2999999523163,bird,720.2000000476837,3478.5,correct,confidence,4
wf2a367a,drink,../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg,False,0,1501.699999988079,drink,831.7000000476837,2333.400000035763,correct,confidence,3
wf2a367a,rabbit,../static/stimuli/images/shoppingmall/sun_ayhhurcrocmglxyx.jpg,False,0,1111.300000011921,rabbit,1016.3999999761581,2127.699999988079,correct,confidence,5
wf2a367a,apple,../static/stimuli/images/restaurant/sun_afgriceqykrjokmt.jpg,False,0,975.1000000238419,apple,1256.0,2231.100000023842,correct,confidence,5
wf2a367a,flower,../static/stimuli/images/vineyard/sun_aotjqpvjaukupppc.jpg,False,0,1318.4000000357628,,0.09999996423721313,1318.5,empty,fok,2
wf2a367a,bed,../static/stimuli/images/beach/sun_aaapvfgggrgorgox.jpg,False,0,1278.1000000238419,bed,600.0999999642372,1878.199999988079,correct,confidence,5
wf2a367a,egg,../static/stimuli/images/greenhouse/sun_bmkhcqoxkpbmqplr.jpg,False,0,1398.199999988079,,0.0,1398.199999988079,empty,fok,1
wf2a367a,truck,../static/stimuli/images/temple/sun_ahuwbjbhgegvnlsq.jpg,False,0,2038.800000011921,dog,591.3999999761581,2630.199999988079,intrusion,confidence,2
wf2a367a,computer,../static/stimuli/images/musuem/sun_asxfpkysdohbethd.jpg,False,0,1669.300000011921,computer,1544.1000000238419,3213.400000035763,correct,confidence,4
wf2a367a,cat,../static/stimuli/images/computerroom/sun_aknbqkyjmltzjpuf.jpg,False,0,949.4000000357628,art,831.8000000119209,1781.2000000476837,correct,confidence,3
wf2a367a,bone,../static/stimuli/images/campsite/sun_agkgjmhhyqowlmdm.jpg,False,0,1878.2000000476837,dog,632.0999999642372,2510.300000011921,intrusion,confidence,2
wf2a367a,candle,../static/stimuli/images/downtown/sun_bzwgvgvsqqpbjfwc.jpg,False,0,1262.300000011921,,0.09999996423721313,1262.3999999761581,empty,fok,1
wf2a367a,bee,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,False,0,1205.300000011921,bee,839.8999999761581,2045.199999988079,correct,confidence,5
wf2a367a,bread,../static/stimuli/images/windmill/sun_arostrfeclmqdszk.jpg,False,0,1341.300000011921,,0.0,1341.300000011921,empty,fok,2
wf2a367a,window,../static/stimuli/images/theater/sun_abldnlzotzlgclky.jpg,False,0,1327.1000000238419,window,1415.699999988079,2742.800000011921,correct,confidence,5
wf2a367a,pig,../static/stimuli/images/ranch/sun_aychrlbscvbnniew.jpg,False,0,1662.1000000238419,pig,584.3000000119209,2246.400000035763,correct,confidence,5
wf2a367a,puzzle,../static/stimuli/images/warehouse/sun_aibppakephiqqqrb.jpg,False,0,1165.1000000238419,,0.09999996423721313,1165.199999988079,empty,fok,2
wf2a367a,hay,../static/stimuli/images/railway/sun_acfjiedtgqzgvtnp.jpg,False,0,1054.2999999523163,hay,832.1000000238419,1886.3999999761581,correct,confidence,5
wf2a367a,dog,../static/stimuli/images/kitchen/sun_akzumputqvdvtqbq.jpg,False,0,1598.6000000238419,dog,672.0999999642372,2270.699999988079,correct,confidence,3
wf2a367a,snake,../static/stimuli/images/tower/sun_afyekzxxqtpzgqni.jpg,False,0,1405.6000000238419,,0.0,1405.6000000238419,empty,fok,3
w6d5f0f3,bone,../static/stimuli/images/volcano/sun_amntiizmakyntrnx.jpg,True,0,1160.3999999761581,bone,683.0,1843.3999999761581,correct,confidence,4
w6d5f0f3,rabbit,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,True,0,1564.1000000238419,rabbit,1334.7999999523163,2898.899999976158,correct,confidence,5
w6d5f0f3,horse,../static/stimuli/images/computerroom/sun_akcjvpjqukkdanyo.jpg,True,0,852.8999999761581,horse,824.0,1676.8999999761581,correct,confidence,5
w6d5f0f3,potato,../static/stimuli/images/tower/sun_altkfiythtxnptob.jpg,False,0,897.2000000476837,potatoe,1114.3999999761581,2011.6000000238419,correct,confidence,4
w6d5f0f3,bee,../static/stimuli/images/subway/sun_apgdazdsggmnohcz.jpg,False,0,1568.5,,0.0,1568.5,empty,fok,1
w6d5f0f3,jeans,../static/stimuli/images/airport/sun_aajqjnzswlmdcmyl.jpg,False,0,1786.3000000715256,,0.0,1786.3000000715256,empty,fok,1
w6d5f0f3,volcano,../static/stimuli/images/auditorium/sun_akzbbqivzbpbnjbz.jpg,False,0,1281.1999999284744,volcanoe,1060.5,2341.6999999284744,correct,confidence,4
w6d5f0f3,nut,../static/stimuli/images/street/sun_aadhshmrjrbucdky.jpg,False,0,950.1000000238419,,0.09999990463256836,950.1999999284744,empty,fok,1
w6d5f0f3,egg,../static/stimuli/images/temple/sun_aaexbfhvrzmbsfus.jpg,False,0,878.8000000715256,egg,543.8999999761581,1422.7000000476837,correct,confidence,5
w6d5f0f3,puzzle,../static/stimuli/images/garage/sun_delfxfnqyuiaselp.jpg,False,0,1230.6000000238419,,0.19999992847442627,1230.7999999523163,empty,fok,1
w6d5f0f3,computer,../static/stimuli/images/skiresort/sun_aijypnsissxbdxyj.jpg,False,0,1255.3999999761581,,0.0,1255.3999999761581,empty,fok,1
w6d5f0f3,dog,../static/stimuli/images/laundryroom/sun_adldglebrfdkcxwu.jpg,False,0,1438.3000000715256,dog,407.6999999284744,1846.0,correct,confidence,5
w6d5f0f3,fence,../static/stimuli/images/ranch/sun_ajrpvgxcgeblwooh.jpg,False,0,1036.9000000953674,fence,739.1999999284744,1776.1000000238419,correct,confidence,5
w6d5f0f3,milk,../static/stimuli/images/greenhouse/sun_bmkhcqoxkpbmqplr.jpg,False,0,1436.3999999761581,milk,716.5,2152.899999976158,correct,confidence,5
w6d5f0f3,sand,../static/stimuli/images/downtown/sun_bzwgvgvsqqpbjfwc.jpg,False,0,1132.6000000238419,sand,2176.1999999284744,3308.7999999523163,correct,confidence,5
w6d5f0f3,ear,../static/stimuli/images/pool/sun_antxeexzhaspkvlj.jpg,False,0,978.6000000238419,ear,488.89999997615814,1467.5,correct,confidence,5
w6d5f0f3,toilet,../static/stimuli/images/shoppingmall/sun_aradyzjpmslqqakf.jpg,False,0,1134.7000000476837,,0.10000002384185791,1134.8000000715256,empty,fok,1
w6d5f0f3,cake,../static/stimuli/images/musuem/sun_aspbwvercyqvrrkn.jpg,False,0,3675.0,,0.10000002384185791,3675.100000023842,empty,fok,3
w6d5f0f3,window,../static/stimuli/images/warehouse/sun_aaawomlbokrxmfyj.jpg,False,0,872.3000000715256,window,867.7999999523163,1740.1000000238419,correct,confidence,4
w6d5f0f3,hay,../static/stimuli/images/bookstore/sun_aalyndhausktwxbc.jpg,False,0,1114.6999999284744,hay,462.7000000476837,1577.3999999761581,correct,confidence,5
w6d5f0f3,hat,../static/stimuli/images/grocery/sun_agipdkpovnqrcsgh.jpg,False,0,927.5,,0.0,927.5,empty,fok,1
