wid,word,image,practice,block,response_type,typing_rt,response,type_time,rt
w9eac807,bread,../static/stimuli/images/gym/sun_akecysmtkjijrbqr.jpg,False,2,other,1266.800000000745,weight,697.1000000014901,1963.9000000022352
w9eac807,potato,../static/stimuli/images/warehouse/sun_agdmklchstfjclxg.jpg,True,2,intrusion,7853.10000000149,hut,468.80000000074506,8321.900000002235
w9eac807,sand,../static/stimuli/images/sky/sun_ampvdpptptmciwok.jpg,False,2,intrusion,1090.1000000014901,sky,437.0999999977648,1527.199999999255
w9eac807,duck,../static/stimuli/images/volcano/sun_aojnxwnexkwltvvx.jpg,False,2,intrusion,1573.7999999970198,hot,894.3000000007451,2468.099999997765
w9eac807,ear,../static/stimuli/images/campsite/sun_agkgjmhhyqowlmdm.jpg,False,2,intrusion,3086.0,dirt,443.1000000014901,3529.10000000149
w9eac807,bone,../static/stimuli/images/windmill/sun_adstnygbbvkhooog.jpg,False,2,intrusion,1481.5,wind,727.7999999970198,2209.2999999970198
w9eac807,apple,../static/stimuli/images/waterfall/sun_acmlcxobalurtcmq.jpg,False,2,intrusion,5224.300000000745,calm,744.3000000007451,5968.60000000149
w9eac807,eye,../static/stimuli/images/ziggurat/sun_agbaptlibgqhrwwn.jpg,False,2,intrusion,1626.1000000014901,hot,1504.8999999985099,3131.0
w9eac807,bee,../static/stimuli/images/railway/sun_aprfapnfngmvbixm.jpg,False,2,other,6078.89999999851,train,741.1000000014901,6820.0
w9eac807,computer,../static/stimuli/images/skiresort/sun_agehhpppqkifjwhn.jpg,False,2,other,3673.900000002235,cold,593.0,4266.900000002235
w9eac807,volcano,../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg,True,2,other,8195.5,empty,747.0,8942.5
w9eac807,heart,../static/stimuli/images/kitchen/sun_alazdvaixpjtegwg.jpg,False,2,intrusion,8794.699999999255,window,731.6999999992549,9526.39999999851
w9eac807,egg,../static/stimuli/images/river/sun_advruofhmqeyqmbx.jpg,False,2,intrusion,3565.5,calm,879.0999999977648,4444.599999997765
w9eac807,bird,../static/stimuli/images/house/sun_abcaoiwkiofeweig.jpg,False,2,other,7124.5,grass,5488.60000000149,12613.10000000149
w9eac807,bed,../static/stimuli/images/airport/sun_aqytxlpqgdgggfum.jpg,False,2,intrusion,2135.900000002235,cart,588.5,2724.400000002235
w9eac807,toilet,../static/stimuli/images/downtown/sun_bzwgvgvsqqpbjfwc.jpg,False,2,other,10807.199999999255,buidling,1034.9000000022352,11842.10000000149
w9eac807,puzzle,../static/stimuli/images/restaurant/sun_adozleohzzjtcftc.jpg,False,2,other,3043.60000000149,cloth,729.0,3772.60000000149
w9eac807,fence,../static/stimuli/images/shoppingmall/sun_abegyiikvbaqpooh.jpg,False,2,intrusion,2043.199999999255,mall,885.1999999992549,2928.39999999851
w9eac807,pig,../static/stimuli/images/tenniscourt/sun_awnhgqbxdcyrgqvn.jpg,False,2,other,3863.800000000745,court,507.1000000014901,4370.900000002235
w9eac807,jeans,../static/stimuli/images/footballfield/sun_aegayohtofbvbdoa.jpg,False,2,intrusion,4233.400000002235,fence,896.0,5129.400000002235
w9eac807,horse,../static/stimuli/images/theater/sun_awkfdodvwaaleezx.jpg,False,2,other,3664.89999999851,speaker,916.0,4580.89999999851
w9eac807,bag,../static/stimuli/images/beach/sun_abrqamdurwzygcjy.jpg,False,2,other,2613.800000000745,salty,793.1999999992549,3407.0
w9eac807,lion,../static/stimuli/images/pool/sun_ammyodxmkwfauuzp.jpg,True,2,other,6098.70000000298,water,602.8999999985099,6701.60000000149
w9eac807,cat,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,False,2,intrusion,1194.0,tree,569.1999999992549,1763.199999999255
wd8a4c76,bed,../static/stimuli/images/greenhouse/sun_apjhtwdcpezmnlze.jpg,False,2,intrusion,4122.100000143051,bee,10554.699999809265,14676.799999952316
wd8a4c76,pig,../static/stimuli/images/volcano/sun_aacjsxcwmkbgvpmb.jpg,False,2,correct,11206.899999856949,pig,654.5,11861.399999856949
wd8a4c76,dog,../static/stimuli/images/airport/sun_aonhxkxmksvewqlr.jpg,False,2,correct,7212.0,dog,561.9000000953674,7773.900000095367
wd8a4c76,volcano,../static/stimuli/images/river/sun_aahjsajmsehqtuox.jpg,False,2,timeout,13865.5,,,
wd8a4c76,computer,../static/stimuli/images/bookstore/sun_aauabdbreuzsnnrv.jpg,True,2,intrusion,8679.399999856949,pig,832.9000000953674,9512.299999952316
wd8a4c76,jeans,../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg,False,2,intrusion,10226.200000047684,hay,1885.2000000476837,12111.400000095367
wd8a4c76,fence,../static/stimuli/images/shoppingmall/sun_abegyiikvbaqpooh.jpg,False,2,intrusion,9403.099999904633,bag,1365.9000000953674,10769.0
wd8a4c76,candle,../static/stimuli/images/vineyard/sun_aicvecccjhfzcjnt.jpg,False,2,intrusion,4607.0,horse,1079.9000000953674,5686.900000095367
wd8a4c76,flower,../static/stimuli/images/footballfield/sun_aszinldqqvnpmwfh.jpg,False,2,intrusion,10445.599999904633,nut,1510.7999999523163,11956.399999856949
wd8a4c76,potato,../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg,False,2,timeout,10847.700000047684,,,
wd8a4c76,bird,../static/stimuli/images/laundryroom/sun_aamwlajirwqjrbun.jpg,False,2,intrusion,3443.5,bread,8338.5,11782.0
wd8a4c76,eye,../static/stimuli/images/ziggurat/sun_adajysluigplgxal.jpg,True,2,intrusion,13006.799999952316,law,487.60000014305115,13494.400000095367
wd8a4c76,bee,../static/stimuli/images/temple/sun_aapfmtbuxevwbxck.jpg,False,2,correct,2520.0,bee,1695.5,4215.5
wd8a4c76,lion,../static/stimuli/images/campsite/sun_ahvodfpzghaczear.jpg,False,2,intrusion,9423.0,hay,3274.2999999523163,12697.299999952316
wd8a4c76,door,../static/stimuli/images/windmill/sun_alrghzshdjgnywto.jpg,False,2,timeout,,,,
wd8a4c76,sand,../static/stimuli/images/restaurant/sun_advrksojohxolufo.jpg,False,2,intrusion,8570.599999904633,drink,1813.0999999046326,10383.699999809265
wd8a4c76,hat,../static/stimuli/images/garage/sun_dfvgejtxiljzbywb.jpg,False,2,correct,4410.099999904633,bat,6844.0,11254.099999904633
wd8a4c76,truck,../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg,False,2,intrusion,4471.699999809265,nut,1107.8000001907349,5579.5
wd8a4c76,snake,../static/stimuli/images/roof/sun_awyytziajjpreuke.jpg,False,2,intrusion,10972.400000095367,puzzle,1637.2999999523163,12609.700000047684
wd8a4c76,apple,../static/stimuli/images/musuem/sun_akxippvbzxkxmejj.jpg,False,2,timeout,,,,
wd8a4c76,milk,../static/stimuli/images/house/sun_admwlghhtfixlbsf.jpg,False,2,intrusion,3664.2999999523163,egg,1757.7000000476837,5422.0
wd8a4c76,nut,../static/stimuli/images/theater/sun_acehmgvyiimdorgz.jpg,False,2,correct,8167.900000095367,nut,5005.399999856949,13173.299999952316
wd8a4c76,horse,../static/stimuli/images/ranch/sun_amqejeymhjlanyvr.jpg,False,2,correct,1853.9000000953674,horse,2658.2999999523163,4512.200000047684
wd8a4c76,bear,../static/stimuli/images/gym/sun_appsvbfzhwrmtrje.jpg,False,2,correct,10879.800000190735,bear,2596.899999856949,13476.700000047684
wd8a4c76,cat,../static/stimuli/images/subway/sun_akifaegxlwcrziyq.jpg,False,2,timeout,,,,
wd8a4c76,bread,../static/stimuli/images/sky/sun_abbtimwgskvvaeps.jpg,False,2,timeout,,,,
wd8a4c76,duck,../static/stimuli/images/street/sun_aadhshmrjrbucdky.jpg,False,2,intrusion,12429.700000047684,bed,441.5,12871.200000047684
wd8a4c76,ear,../static/stimuli/images/forest/sun_aoqjnzwgdikwayvw.jpg,False,2,timeout,,,,
wd8a4c76,rabbit,../static/stimuli/images/beach/sun_aaapvfgggrgorgox.jpg,False,2,intrusion,4206.300000190735,door,2185.0,6391.300000190735
wd8a4c76,puzzle,../static/stimuli/images/railway/sun_azmvasvseueupvyd.jpg,False,2,intrusion,12660.5,eye,962.7000000476837,13623.200000047684
wd8a4c76,bag,../static/stimuli/images/grocery/sun_acmmgshfrxgopxlk.jpg,False,2,timeout,,,,
wd8a4c76,toilet,../static/stimuli/images/downtown/sun_bshiuzzrrjsniwbh.jpg,False,2,intrusion,1639.4000000953674,duck,11382.899999856949,13022.299999952316
wd8a4c76,bone,../static/stimuli/images/tenniscourt/sun_akifkmvcnuzulsxa.jpg,False,2,other,11216.799999952316,chime,1492.7999999523163,12709.599999904633
wd8a4c76,egg,../static/stimuli/images/kitchen/sun_akzumputqvdvtqbq.jpg,False,2,correct,2444.0,egg,2269.2000000476837,4713.200000047684
wd8a4c76,drink,../static/stimuli/images/underwater/sun_azotfggtynldgbwm.jpg,True,2,timeout,,,,
wd8a4c76,cake,../static/stimuli/images/skiresort/sun_akfvworuwhgwukzv.jpg,False,2,correct,8248.700000047684,cake,3829.7999999523163,12078.5
wd8a4c76,lawn,../static/stimuli/images/tower/sun_amsimjdbtzyefqbh.jpg,False,2,intrusion,9481.5,drink,1082.8000001907349,10564.300000190735
wd8a4c76,heart,../static/stimuli/images/castle/sun_aoguwxhjirnhxsgn.jpg,False,2,timeout,,,,
wd8a4c76,hay,../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg,False,2,other,10952.099999904633,company,3188.4000000953674,14140.5
wd8a4c76,window,../static/stimuli/images/waterfall/sun_ahssvsymysusmiqw.jpg,False,2,timeout,,,,
wd8a4c76,candle,../static/stimuli/images/vineyard/sun_aicvecccjhfzcjnt.jpg,False,2,intrusion,11062.700000047684,hay,662.9000000953674,11725.600000143051
wd8a4c76,window,../static/stimuli/images/waterfall/sun_ahssvsymysusmiqw.jpg,False,2,timeout,,,,
wd8a4c76,rabbit,../static/stimuli/images/beach/sun_aaapvfgggrgorgox.jpg,False,2,timeout,,,,
wd8a4c76,sand,../static/stimuli/images/restaurant/sun_advrksojohxolufo.jpg,False,2,timeout,,,,
wd8a4c76,potato,../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg,False,2,intrusion,13009.799999952316,pig,452.09999990463257,13461.899999856949
wd8a4c76,lawn,../static/stimuli/images/tower/sun_amsimjdbtzyefqbh.jpg,False,2,timeout,,,,
wd8a4c76,snake,../static/stimuli/images/roof/sun_awyytziajjpreuke.jpg,False,2,timeout,,,,
wd8a4c76,egg,../static/stimuli/images/kitchen/sun_akzumputqvdvtqbq.jpg,False,2,correct,1335.1000001430511,egg,7406.099999904633,8741.200000047684
wd8a4c76,nut,../static/stimuli/images/theater/sun_acehmgvyiimdorgz.jpg,False,2,correct,1805.5999999046326,nut,2249.800000190735,4055.4000000953674
wd8a4c76,apple,../static/stimuli/images/musuem/sun_akxippvbzxkxmejj.jpg,False,2,timeout,,,,
wd8a4c76,hay,../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg,False,2,other,11900.700000047684,flare,813.9000000953674,12714.600000143051
wd8a4c76,milk,../static/stimuli/images/house/sun_admwlghhtfixlbsf.jpg,False,2,intrusion,1703.2000000476837,bread,7518.099999904633,9221.299999952316
wd8a4c76,duck,../static/stimuli/images/street/sun_aadhshmrjrbucdky.jpg,False,2,correct,1101.1999998092651,duck,1974.5,3075.699999809265
wd8a4c76,cat,../static/stimuli/images/subway/sun_akifaegxlwcrziyq.jpg,False,2,intrusion,9580.599999904633,door,944.6000001430511,10525.200000047684
wd8a4c76,heart,../static/stimuli/images/castle/sun_aoguwxhjirnhxsgn.jpg,False,2,intrusion,8304.699999809265,door,1253.9000000953674,9558.599999904633
wd8a4c76,dog,../static/stimuli/images/airport/sun_aonhxkxmksvewqlr.jpg,False,2,correct,4080.7000000476837,dog,2301.5,6382.200000047684
wd8a4c76,bag,../static/stimuli/images/grocery/sun_acmmgshfrxgopxlk.jpg,False,2,timeout,,,,
wd8a4c76,hat,../static/stimuli/images/garage/sun_dfvgejtxiljzbywb.jpg,False,2,correct,4230.200000047684,bat,970.2000000476837,5200.400000095367
wd8a4c76,bread,../static/stimuli/images/sky/sun_abbtimwgskvvaeps.jpg,False,2,timeout,,,,
wd8a4c76,bear,../static/stimuli/images/gym/sun_appsvbfzhwrmtrje.jpg,False,2,correct,5718.399999856949,bear,4189.400000095367,9907.799999952316
wd8a4c76,toilet,../static/stimuli/images/downtown/sun_bshiuzzrrjsniwbh.jpg,False,2,intrusion,3707.100000143051,duck,2084.699999809265,5791.799999952316
wd8a4c76,puzzle,../static/stimuli/images/railway/sun_azmvasvseueupvyd.jpg,False,2,intrusion,10174.299999952316,drink,1122.7000000476837,11297.0
wd8a4c76,pig,../static/stimuli/images/volcano/sun_aacjsxcwmkbgvpmb.jpg,False,2,timeout,,,,
wd8a4c76,door,../static/stimuli/images/windmill/sun_alrghzshdjgnywto.jpg,False,2,correct,3965.5,door,7079.0,11044.5
wd8a4c76,lion,../static/stimuli/images/campsite/sun_ahvodfpzghaczear.jpg,False,2,intrusion,11024.700000047684,hay,1010.3999998569489,12035.099999904633
wd8a4c76,flower,../static/stimuli/images/footballfield/sun_aszinldqqvnpmwfh.jpg,False,2,other,9406.700000047684,company,1742.6999998092651,11149.399999856949
wd8a4c76,drink,../static/stimuli/images/underwater/sun_azotfggtynldgbwm.jpg,True,2,timeout,,,,
wd8a4c76,fence,../static/stimuli/images/shoppingmall/sun_abegyiikvbaqpooh.jpg,False,2,intrusion,4377.700000047684,bag,1248.1999998092651,5625.899999856949
wd8a4c76,bed,../static/stimuli/images/greenhouse/sun_apjhtwdcpezmnlze.jpg,False,2,correct,6697.899999856949,bed,952.9000000953674,7650.799999952316
wd8a4c76,computer,../static/stimuli/images/bookstore/sun_aauabdbreuzsnnrv.jpg,True,2,intrusion,5696.5,bat,7211.5,12908.0
wd8a4c76,bird,../static/stimuli/images/laundryroom/sun_aamwlajirwqjrbun.jpg,False,2,intrusion,4699.800000190735,bread,1844.6999998092651,6544.5
wd8a4c76,truck,../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg,False,2,intrusion,2157.899999856949,nut,2143.600000143051,4301.5
wd8a4c76,ear,../static/stimuli/images/forest/sun_aoqjnzwgdikwayvw.jpg,False,2,timeout,,,,
wd8a4c76,bone,../static/stimuli/images/tenniscourt/sun_akifkmvcnuzulsxa.jpg,False,2,other,6386.099999904633,chime,3170.2000000476837,9556.299999952316
wd8a4c76,cake,../static/stimuli/images/skiresort/sun_akfvworuwhgwukzv.jpg,False,2,correct,3824.100000143051,cake,6212.199999809265,10036.299999952316
wd8a4c76,eye,../static/stimuli/images/ziggurat/sun_adajysluigplgxal.jpg,True,2,timeout,,,,
wd8a4c76,jeans,../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg,False,2,other,9969.0,company,2910.2999999523163,12879.299999952316
wd8a4c76,horse,../static/stimuli/images/ranch/sun_amqejeymhjlanyvr.jpg,False,2,correct,1244.8999998569489,horse,871.9000000953674,2116.7999999523163
wd8a4c76,volcano,../static/stimuli/images/river/sun_aahjsajmsehqtuox.jpg,False,2,timeout,,,,
wd8a4c76,bee,../static/stimuli/images/temple/sun_aapfmtbuxevwbxck.jpg,False,2,correct,2664.699999809265,bee,6384.5,9049.199999809265
wae9bfdd,egg,../static/stimuli/images/temple/sun_aeurbzlgbulzilum.jpg,True,2,intrusion,2277.2999999998137,bag,505.0,2782.2999999998137
wae9bfdd,bear,../static/stimuli/images/greenhouse/sun_bmkhcqoxkpbmqplr.jpg,False,2,intrusion,2436.7000000001863,bag,430.20000000018626,2866.9000000003725
wae9bfdd,door,../static/stimuli/images/tenniscourt/sun_awnhgqbxdcyrgqvn.jpg,False,2,intrusion,4860.5999999996275,volcano,1528.0,6388.5999999996275
wae9bfdd,potato,../static/stimuli/images/gym/sun_arcsudfqyrphzccy.jpg,False,2,intrusion,3477.7000000001863,duck,594.2999999998137,4072.0
wae9bfdd,bed,../static/stimuli/images/underwater/sun_azotfggtynldgbwm.jpg,True,2,intrusion,5725.800000000745,bag,345.19999999925494,6071.0
wae9bfdd,toilet,../static/stimuli/images/skiresort/sun_agpfoakkwrzedbll.jpg,False,2,intrusion,2509.2999999998137,bag,384.20000000018626,2893.5
wae9bfdd,bird,../static/stimuli/images/tower/sun_aqbekeygojzsbcsp.jpg,False,2,intrusion,5799.199999999255,duck,560.3000000007451,6359.5
wae9bfdd,heart,../static/stimuli/images/sky/sun_agpvigtqjmmxbzwp.jpg,True,2,intrusion,2229.7000000001863,egg,464.79999999981374,2694.5
wae9bfdd,lion,../static/stimuli/images/castle/sun_aduovtnrsmdtcpie.jpg,False,2,intrusion,2541.2999999998137,fence,649.2000000001863,3190.5
wae9bfdd,computer,../static/stimuli/images/street/sun_avddlmbtwpvlxdol.jpg,False,2,intrusion,1503.0,bag,1040.1000000005588,2543.100000000559
wae9bfdd,hay,../static/stimuli/images/railway/sun_atutomffrubpoiva.jpg,False,2,intrusion,2438.5,volcano,1305.6000000005588,3744.100000000559
wae9bfdd,milk,../static/stimuli/images/kitchen/sun_asrcfjusjydonoin.jpg,False,2,intrusion,1302.9000000003725,french,840.5999999996275,2143.5
wae9bfdd,fence,../static/stimuli/images/warehouse/sun_agdmklchstfjclxg.jpg,False,2,intrusion,1447.7999999998137,bag,399.3999999994412,1847.199999999255
wae9bfdd,hat,../static/stimuli/images/computerroom/sun_adsueslplqfnwvqd.jpg,False,2,intrusion,1094.800000000745,desk,736.6999999992549,1831.5
wae9bfdd,snake,../static/stimuli/images/campsite/sun_agjhcohmxuuaimig.jpg,False,2,other,1598.2000000001863,camper,759.7999999998137,2358.0
wae9bfdd,truck,../static/stimuli/images/bookstore/sun_avsybhiblxqxcayh.jpg,False,2,other,1103.0,books,736.0,1839.0
wae9bfdd,apple,../static/stimuli/images/airport/sun_akhqgzrrubgnwzpa.jpg,False,2,intrusion,1324.5,bag,392.79999999981374,1717.2999999998137
wae9bfdd,ear,../static/stimuli/images/shoppingmall/sun_aeqagrktttxaasae.jpg,False,2,other,3269.0,trench,2705.199999999255,5974.199999999255
wae9bfdd,duck,../static/stimuli/images/volcano/sun_alxwigenocbauhzw.jpg,False,2,correct,1111.5,duck,630.9000000003725,1742.4000000003725
wae9bfdd,sand,../static/stimuli/images/musuem/sun_aspbwvercyqvrrkn.jpg,False,2,other,4384.0,sweater,719.6999999992549,5103.699999999255
wae9bfdd,dog,../static/stimuli/images/footballfield/sun_byyhmoxeyuabpnes.jpg,False,2,intrusion,2223.9000000003725,lawn,575.8999999994412,2799.7999999998137
wae9bfdd,bee,../static/stimuli/images/house/sun_azzyyehcunxuhihg.jpg,False,2,intrusion,1581.7999999998137,egg,480.70000000018626,2062.5
wae9bfdd,nut,../static/stimuli/images/beach/sun_aabhqzsffoeycgje.jpg,False,2,intrusion,1438.2000000001863,duck,616.7000000001863,2054.9000000003725
wae9bfdd,horse,../static/stimuli/images/ziggurat/sun_aenpmgoxmkmwaoiq.jpg,False,2,intrusion,1494.2000000001863,volcano,1159.8999999994412,2654.0999999996275
wae9bfdd,jeans,../static/stimuli/images/restaurant/sun_afgriceqykrjokmt.jpg,False,2,other,2158.7999999998137,wrench,848.7999999998137,3007.5999999996275
wae9bfdd,pig,../static/stimuli/images/grocery/sun_ahmoznrxomkgrris.jpg,False,2,intrusion,7548.799999999814,egg,559.9000000003725,8108.700000000186
wae9bfdd,lawn,../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg,False,2,correct,1954.1000000005588,lawn,531.5999999996275,2485.7000000001863
wae9bfdd,bone,../static/stimuli/images/vineyard/sun_apdbcyzwitltnzyz.jpg,False,2,intrusion,1837.7999999998137,lawn,497.40000000037253,2335.2000000001863
wae9bfdd,rabbit,../static/stimuli/images/waterfall/sun_ajezvlkzdsjjdnjm.jpg,False,2,intrusion,1151.2999999998137,wave,1224.4000000003725,2375.7000000001863
wae9bfdd,bread,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,False,2,intrusion,2302.7000000001863,tree,671.2999999998137,2974.0
wae9bfdd,window,../static/stimuli/images/roof/sun_awyytziajjpreuke.jpg,False,2,intrusion,2574.2999999998137,sun,471.90000000037253,3046.2000000001863
wae9bfdd,drink,../static/stimuli/images/river/sun_aztombwyhubhaynq.jpg,False,2,other,2925.4000000003725,water,1232.5999999996275,4158.0
wae9bfdd,eye,../static/stimuli/images/auditorium/sun_ahcmaddzrcfxzuuz.jpg,False,2,intrusion,1525.9000000003725,dawn,632.8999999994412,2158.7999999998137
wae9bfdd,bag,../static/stimuli/images/garage/sun_daivjtyepudsqerl.jpg,False,2,intrusion,1669.5,car,431.0,2100.5
wae9bfdd,cat,../static/stimuli/images/windmill/sun_arostrfeclmqdszk.jpg,False,2,intrusion,1565.8999999994412,wind,1760.9000000003725,3326.7999999998137
wae9bfdd,flower,../static/stimuli/images/subway/sun_alfhdavatfhkuxyo.jpg,False,2,intrusion,2198.7000000001863,seat,631.7000000001863,2830.4000000003725
wae9bfdd,cake,../static/stimuli/images/laundryroom/sun_aaawhgdexmmzrdci.jpg,False,2,intrusion,1182.7999999998137,egg,599.7999999998137,1782.5999999996275
wae9bfdd,candle,../static/stimuli/images/ranch/sun_adlocewvkpbsaigj.jpg,False,2,intrusion,1134.6000000005588,bag,745.0,1879.6000000005588
wae9bfdd,volcano,../static/stimuli/images/pool/sun_abmafiafisngvteo.jpg,False,2,intrusion,2679.7000000001863,lawn,671.2000000001863,3350.9000000003725
wae9bfdd,puzzle,../static/stimuli/images/downtown/sun_aljrvcabwnwkorml.jpg,False,2,intrusion,2095.2000000001863,foot,1224.0,3319.2000000001863
wae9bfdd,bear,../static/stimuli/images/greenhouse/sun_bmkhcqoxkpbmqplr.jpg,False,2,intrusion,1447.800000000745,camp,1023.3999999994412,2471.2000000001863
wae9bfdd,door,../static/stimuli/images/tenniscourt/sun_awnhgqbxdcyrgqvn.jpg,False,2,intrusion,1551.2000000001863,lawn,791.5999999996275,2342.7999999998137
wae9bfdd,jeans,../static/stimuli/images/restaurant/sun_afgriceqykrjokmt.jpg,False,2,intrusion,2206.5999999996275,egg,768.0999999996275,2974.699999999255
wae9bfdd,hat,../static/stimuli/images/computerroom/sun_adsueslplqfnwvqd.jpg,False,2,intrusion,1518.9000000003725,desk,751.7000000001863,2270.600000000559
wae9bfdd,computer,../static/stimuli/images/street/sun_avddlmbtwpvlxdol.jpg,False,2,intrusion,2741.4000000003725,auto,1712.8999999994412,4454.299999999814
wae9bfdd,lion,../static/stimuli/images/castle/sun_aduovtnrsmdtcpie.jpg,False,2,intrusion,1622.3999999994412,lawn,632.0,2254.399999999441
wae9bfdd,puzzle,../static/stimuli/images/downtown/sun_aljrvcabwnwkorml.jpg,False,2,other,4415.199999999255,light,599.8000000007451,5015.0
wae9bfdd,candle,../static/stimuli/images/ranch/sun_adlocewvkpbsaigj.jpg,False,2,intrusion,2661.5,volcano,1280.7999999998137,3942.2999999998137
wae9bfdd,bread,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,False,2,intrusion,789.5999999996275,egg,648.7000000001863,1438.2999999998137
wae9bfdd,hay,../static/stimuli/images/railway/sun_atutomffrubpoiva.jpg,False,2,intrusion,645.8999999994412,bag,800.2999999998137,1446.199999999255
wae9bfdd,heart,../static/stimuli/images/sky/sun_agpvigtqjmmxbzwp.jpg,True,2,other,4677.399999999441,cloud,903.1000000005588,5580.5
wae9bfdd,lawn,../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg,False,2,correct,1918.199999999255,lawn,872.8000000007451,2791.0
wae9bfdd,potato,../static/stimuli/images/gym/sun_arcsudfqyrphzccy.jpg,False,2,intrusion,781.5,bag,747.0,1528.5
wae9bfdd,flower,../static/stimuli/images/subway/sun_alfhdavatfhkuxyo.jpg,False,2,intrusion,884.4000000003725,volcano,1175.0999999996275,2059.5
wae9bfdd,bird,../static/stimuli/images/tower/sun_aqbekeygojzsbcsp.jpg,False,2,intrusion,734.5,egg,919.6999999992549,1654.199999999255
wae9bfdd,horse,../static/stimuli/images/ziggurat/sun_aenpmgoxmkmwaoiq.jpg,False,2,intrusion,726.5,bag,776.5,1503.0
wae9bfdd,snake,../static/stimuli/images/campsite/sun_agjhcohmxuuaimig.jpg,False,2,intrusion,695.0,lawn,886.5,1581.5
wae9bfdd,eye,../static/stimuli/images/auditorium/sun_ahcmaddzrcfxzuuz.jpg,False,2,intrusion,606.0,lawn,1055.3999999994412,1661.3999999994412
wae9bfdd,bone,../static/stimuli/images/vineyard/sun_apdbcyzwitltnzyz.jpg,False,2,intrusion,5230.9000000003725,french,975.7000000001863,6206.600000000559
wae9bfdd,fence,../static/stimuli/images/warehouse/sun_agdmklchstfjclxg.jpg,False,2,other,2174.199999999255,work,656.1000000005588,2830.2999999998137
wae9bfdd,volcano,../static/stimuli/images/pool/sun_abmafiafisngvteo.jpg,False,2,intrusion,590.0999999996275,lawn,840.9000000003725,1431.0
wae9bfdd,drink,../static/stimuli/images/river/sun_aztombwyhubhaynq.jpg,False,2,intrusion,734.5,egg,942.5999999996275,1677.0999999996275
wae9bfdd,apple,../static/stimuli/images/airport/sun_akhqgzrrubgnwzpa.jpg,False,2,intrusion,581.8000000007451,bag,1239.8999999994412,1821.7000000001863
wae9bfdd,ear,../static/stimuli/images/shoppingmall/sun_aeqagrktttxaasae.jpg,False,2,intrusion,2817.100000000559,egg,711.5999999996275,3528.7000000001863
wae9bfdd,truck,../static/stimuli/images/bookstore/sun_avsybhiblxqxcayh.jpg,False,2,intrusion,853.7999999998137,volcano,1071.8999999994412,1925.699999999255
wae9bfdd,toilet,../static/stimuli/images/skiresort/sun_agpfoakkwrzedbll.jpg,False,2,intrusion,1534.6000000005588,bag,464.09999999962747,1998.7000000001863
wae9bfdd,window,../static/stimuli/images/roof/sun_awyytziajjpreuke.jpg,False,2,intrusion,806.2999999998137,egg,905.0,1711.2999999998137
wae9bfdd,bed,../static/stimuli/images/underwater/sun_azotfggtynldgbwm.jpg,True,2,intrusion,10597.200000000186,fence,840.5999999996275,11437.799999999814
wae9bfdd,bee,../static/stimuli/images/house/sun_azzyyehcunxuhihg.jpg,False,2,intrusion,2669.7999999998137,bag,12169.5,14839.299999999814
wae9bfdd,bag,../static/stimuli/images/garage/sun_daivjtyepudsqerl.jpg,False,2,timeout,1341.7000000001863,,,
wae9bfdd,rabbit,../static/stimuli/images/waterfall/sun_ajezvlkzdsjjdnjm.jpg,False,2,intrusion,2542.7999999998137,window,1623.5,4166.299999999814
wae9bfdd,duck,../static/stimuli/images/volcano/sun_alxwigenocbauhzw.jpg,False,2,correct,1158.3999999994412,duck,1847.4000000003725,3005.7999999998137
wae9bfdd,pig,../static/stimuli/images/grocery/sun_ahmoznrxomkgrris.jpg,False,2,intrusion,3214.699999999255,bag,1263.4000000003725,4478.0999999996275
wae9bfdd,nut,../static/stimuli/images/beach/sun_aabhqzsffoeycgje.jpg,False,2,intrusion,5726.0999999996275,volcano,1297.0,7023.0999999996275
wae9bfdd,milk,../static/stimuli/images/kitchen/sun_asrcfjusjydonoin.jpg,False,2,intrusion,4304.0,art,742.4000000003725,5046.4000000003725
wae9bfdd,cat,../static/stimuli/images/windmill/sun_arostrfeclmqdszk.jpg,False,2,intrusion,3760.2999999998137,wind,514.8999999994412,4275.199999999255
wae9bfdd,dog,../static/stimuli/images/footballfield/sun_byyhmoxeyuabpnes.jpg,False,2,timeout,,,,
w73176fb,bone,../static/stimuli/images/subway/sun_apsbdxitmzdgpeyn.jpg,False,2,timeout,2414.3000000715256,,,
w73176fb,flower,../static/stimuli/images/temple/sun_apdrdxoeskjgfrbj.jpg,False,2,intrusion,2901.3000000715256,egg,424.2999999523163,3325.600000023842
