wid,practice,presentation_times,primed_word,first_seen,first_word,second_word,choice,choice_rt,typing_rt,word,response,response_rt,response_type
w6a5604b,False,[1007.7000000029802],duck,left,hay,duck,left,1007.7000000029802,1825.0,hay,hay,2184.0,correct
w6a5604b,False,[1051.2999999970198],fence,left,nut,fence,left,1051.2999999970198,1461.8999999910593,nut,nut,1749.2999999970198,correct
w6a5604b,False,[967.5],heart,left,bread,heart,left,967.5,1483.7000000029802,bread,bread,2039.1000000089407,correct
w6a5604b,False,[968.7000000029802],horse,left,window,horse,left,968.7000000029802,1332.9000000059605,window,window,1818.6000000089407,correct
w6a5604b,False,[878.7999999970198],volcano,left,volcano,flower,left,878.7999999970198,1459.199999988079,volcano,volcano,2680.2999999970198,correct
w6a5604b,False,"[647.0999999940395, 512.5999999940395, 259.40000000596046]",cat,left,cat,toilet,left,1419.0999999940395,1946.5,cat,cat,2226.5,correct
w6a5604b,False,[741.7000000029802],bird,left,bird,drink,left,741.7000000029802,1244.6000000089407,bird,bird,1783.7999999970198,correct
wdba46ab,True,"[1086, 2331]",drink,left,drink,rabbit,right,3417.0,4172.0,rabbit,rabbit,5287.0,correct
wdba46ab,False,"[820.0, 2754.0000000001164]",dog,left,dog,candle,right,3574.0000000001164,4159.0,candle,candle,5086.0,correct
wdba46ab,False,"[748.0, 1221.0, 1480.0]",bag,left,bag,toilet,left,3449.0,4811.0,bag,bag,5313.0,correct
wdba46ab,False,"[789, 1068, 1348]",hat,left,hat,door,left,3205.0,4260.0,hat,hat,4630.0,correct
wdba46ab,False,"[722, 1065, 1298]",bread,left,bread,milk,left,3085.0,3743.0000000001164,bread,bread,5234.0,correct
wdba46ab,False,"[750, 2657]",cake,left,cake,hay,right,3407.0,4014.0,hay,hay,4505.0,correct
wdba46ab,False,"[622.0, 2465.0]",cat,left,snake,cat,right,3087.0,3696.0,cat,cat,4202.0,correct
wdba46ab,False,"[747, 1510, 1839]",jeans,left,nut,jeans,left,4096.0,4713.0,nut,nut,5434.0,correct
wdba46ab,False,"[719.9999999998836, 978, 862]",eye,left,eye,puzzle,left,2559.9999999998836,3445.9999999998836,eye,eye,3979.9999999998836,correct
wdba46ab,False,"[717.0, 932.0, 435.0]",sand,left,sand,bone,left,2084.0,2621.0,sand,sand,3271.0,correct
wdba46ab,False,"[508, 633, 787]",horse,left,horse,pig,left,1928.0,2553.0,horse,horse,3756.0,correct
wdba46ab,False,"[662.0000000001164, 804.9999999998836, 1202]",window,left,window,bird,left,2669.0,3436.0000000001164,window,window,4239.000000000116,correct
wdba46ab,False,"[681.0000000001164, 391.9999999998836, 1160]",lawn,left,lawn,bed,left,2233.0,2771.0,lawn,lawn,3370.0,correct
wdba46ab,False,[1545.9999999998836],volcano,left,volcano,ear,left,1545.9999999998836,2115.9999999998836,volcano,volcano,3553.0,correct
wdba46ab,False,[1090],lion,left,lion,duck,left,1090.0,1549.0,lion,lion,2384.0000000001164,correct
wdba46ab,False,[957],truck,left,truck,fence,left,957.0,1663.0,truck,truck,2989.0,correct
wdba46ab,False,"[600, 909]",bear,left,heart,bear,right,1509.0,2123.0000000001164,bear,bear,2655.0,correct
wdba46ab,False,[832.9999999998836],bee,left,bee,apple,left,832.9999999998836,1352.9999999998836,bee,bee,1790.9999999998836,correct
wdba46ab,False,"[925.9999999998836, 938]",flower,left,potato,flower,right,1863.9999999998836,2406.9999999998836,flower,flower,3135.9999999998836,correct
wdba46ab,False,[851],egg,left,egg,computer,left,851.0,1489.0,egg,egg,1998.0,correct
wf78cdae,True,"[1132.1999999284744, 3761.0, 851.5, 1936.6000000238419]",rabbit,left,candle,rabbit,left,7681.299999952316,9205.899999976158,candle,hare,14324.699999928474,intrusion
wf78cdae,False,"[1682.6000000238419, 4029.600000023842, 547.6999999284744, 481.90000009536743, 578, 693, 3775.899999976158, 1922.1999999284744]",sand,left,sand,heart,left,13710.899999976158,,,,,timeout
wf78cdae,False,"[780, 2298.8000000715256, 396.39999997615814, 1291.7999999523163]",window,left,window,cat,left,4767.0,5628.899999976158,window,sill,12885.300000071526,intrusion
wf78cdae,False,"[995.2999999523163, 1763.9000000953674, 356.09999990463257, 2084.0]",bread,left,ear,bread,left,5199.299999952316,6616.200000047684,ear,load,12760.799999952316,other
wf78cdae,False,"[883.3000000715256, 6108.399999976158, 465.2999999523163, 1589.1000000238419]",bear,left,bear,lion,left,9046.100000023842,10444.700000047684,bear,volcano,15042.800000071526,intrusion
wf78cdae,False,"[528.0, 7123.900000095367, 6293]",snake,left,snake,bird,left,13944.900000095367,,,,,timeout
wf78cdae,False,"[1034.7000000476837, 2283.399999976158, 521.7999999523163, 275.2000000476837]",eye,left,egg,eye,left,4115.100000023842,6052.899999976158,egg,eye,6633.899999976158,intrusion
wf78cdae,False,[1648.6000000238419],hat,left,hat,duck,left,1648.6000000238419,2494.5,hat,hat,3621.7999999523163,correct
wf78cdae,False,"[414.60000002384186, 1606.8999999761581]",dog,left,apple,dog,right,2021.5,2779.5,dog,beach,3574.600000023842,intrusion
wf78cdae,False,"[428.7999999523163, 1449.5]",fence,left,jeans,fence,right,1878.2999999523163,2407.0999999046326,fence,fence,3114.1999999284744,correct
wf78cdae,False,"[500.10000002384186, 809.1000000238419]",cake,left,bee,cake,right,1309.2000000476837,1880.7000000476837,cake,cake,2510.3000000715256,correct
wf78cdae,False,"[632.5, 636.6999999284744, 1070.6000000238419]",nut,left,nut,computer,left,2339.7999999523163,2743.399999976158,nut,nut,3241.2999999523163,correct
wf78cdae,False,"[708.0, 329.89999997615814, 636.1000000238419]",bed,left,bed,bone,left,1674.0,2141.899999976158,bed,house,3855.899999976158,intrusion
wf78cdae,False,"[453.39999997615814, 2806.899999976158]",drink,left,drink,lawn,right,3260.2999999523163,6363.799999952316,lawn,drink,7360.100000023842,intrusion
wf78cdae,False,"[471.2000000476837, 3115.0, 1466.8999999761581]",milk,left,milk,potato,left,5053.100000023842,5468.800000071526,milk,milk,6276.0,correct
wf78cdae,False,"[452.59999990463257, 864.9000000953674]",hay,left,truck,hay,right,1317.5,5928.799999952316,hay,hay,6620.399999976158,correct
wf78cdae,False,"[428.89999997615814, 714.7000000476837]",toilet,left,pig,toilet,right,1143.6000000238419,2637.7999999523163,toilet,toilet,3922.6999999284744,correct
wf78cdae,False,"[830.2999999523163, 1195.0]",puzzle,left,bag,puzzle,right,2025.2999999523163,2428.1999999284744,puzzle,puzzle,4235.199999928474,correct
wf78cdae,False,[1126.6999999284744],horse,left,horse,door,left,1126.6999999284744,2948.600000023842,horse,horse,3730.5,correct
wf78cdae,False,"[623.2000000476837, 1104.5]",flower,left,volcano,flower,right,1727.7000000476837,2193.2000000476837,flower,flower,3334.9000000953674,correct
w8788376,True,[],bed,,,,left,,,bed,flower,,intrusion
w8788376,False,[5635],drink,right,drink,bag,left,5635.0,6737.0,bag,bird,14196.0,intrusion
w8788376,False,[3005],pig,right,pig,cat,right,3005.0,13737.0,,,,timeout
w8788376,False,[3005],pig,right,pig,cat,right,3005.0,13737.0,,,,timeout
w8788376,False,[2525],puzzle,right,bee,puzzle,right,2525.0,11915.0,bee,bee,13051.0,correct
w8788376,False,"[2082, 3295]",volcano,left,truck,volcano,right,5377.0,7296.0,volcano,volcano,10191.0,correct
w8788376,False,"[1255, 1051, 2524]",cake,right,horse,cake,left,4830.0,14458.0,,,,timeout
w8788376,False,[3182],rabbit,right,door,rabbit,right,3182.0,11311.0,door,door,12619.0,correct
w8788376,False,"[1142, 1600, 779, 2084]",hat,right,lawn,hat,left,5605.0,,,,,timeout
w8788376,False,"[735, 3205]",fence,right,nut,fence,left,3940.0,5758.0,fence,fence,8459.0,correct
w8788376,False,"[760, 2006]",lion,right,potato,lion,left,2766.0,3919.0,lion,lion,5371.0,correct
w8788376,False,"[1484, 683, 1925]",toilet,right,toilet,duck,right,4092.0,,,,,timeout
w8788376,False,"[590, 1541]",egg,right,egg,computer,right,2131.0,2613.0,egg,computer,12150.0,intrusion
w8788376,False,"[663, 817, 1219, 531, 1547]",jeans,right,jeans,bone,left,4777.0,6379.0,,,,timeout
w8788376,False,"[1517, 793, 1847]",window,right,window,hay,right,4157.0,13554.0,,,,timeout
w8788376,False,"[952, 2049]",bear,right,bear,heart,left,3001.0,4241.0,heart,heart,6157.0,correct
w8788376,False,"[1324, 799, 3612]",bird,right,bird,bread,left,5735.0,7373.0,bread,bird,14363.0,intrusion
w8788376,False,"[727, 2481]",ear,right,ear,dog,left,3208.0,4504.0,dog,dog,6357.0,correct
w8788376,False,[3240],candle,right,eye,candle,right,3240.0,4451.0,eye,eye,6087.0,correct
w8788376,False,"[853, 725, 1586]",sand,right,snake,sand,right,3164.0,11361.0,snake,snake,12980.0,correct
w1083226,True,"[567.6000000238419, 773.8999999761581, 1943.2000000178814, 1485.699999988079]",milk,left,milk,snake,left,4770.4000000059605,8132.800000011921,milk,milk,9200.800000011921,correct
w1083226,False,"[1958.0999999940395, 2380.300000011921]",pig,left,duck,pig,left,4338.4000000059605,5501.699999988079,duck,duck,6207.0,correct
w1083226,False,"[1176.9000000059605, 1239.5, 826.1999999880791]",bed,left,bed,ear,left,3242.5999999940395,4125.4000000059605,bed,bed,4641.9000000059605,correct
w1083226,False,"[605.0, 3275.699999988079]",egg,left,lawn,egg,right,3880.699999988079,4411.4000000059605,egg,egg,5206.799999982119,correct
w1083226,False,"[636.8000000119209, 766.5, 872.3000000119209]",drink,left,drink,apple,left,2275.600000023842,2806.7000000178814,drink,drink,3801.300000011921,correct
w1083226,False,"[629.8000000119209, 1510.5999999940395]",bag,left,bag,candle,left,2140.4000000059605,2852.2000000178814,bag,bag,3431.4000000059605,correct
w1083226,False,"[467.5, 1336.7999999821186]",eye,left,fence,eye,right,1804.2999999821186,2199.0,eye,eye,2809.2999999821186,correct
w1083226,False,"[728.7000000178814, 659.2999999821186, 1438.7000000178814]",hat,left,bread,hat,left,2826.7000000178814,3165.0,bread, bread,4211.0,correct
w1083226,False,"[634.1999999880791, 393.40000000596046, 814.0999999940395]",nut,left,nut,dog,left,1841.699999988079,2248.399999976158,nut,nut,2766.7999999821186,correct
w1083226,False,"[880.3000000119209, 1778.0]",bird,left,rabbit,bird,right,2658.300000011921,2925.2000000178814,bird,bird,3595.5,correct
w1083226,False,"[440.5, 1667.5]",cake,left,puzzle,cake,right,2108.0,2434.300000011921,cake,cake,3413.0,correct
w1083226,False,"[1034.7000000178814, 555.2999999821186, 1201.9000000059605]",bone,left,bone,lion,left,2791.9000000059605,3088.0999999940395,bone,bone,3914.7000000178814,correct
w1083226,False,"[495.40000000596046, 1886.5999999940395]",door,left,horse,door,right,2382.0,2835.9000000059605,door,door,3399.100000023842,correct
w1083226,False,"[671.0, 425.40000000596046, 1340.199999988079]",truck,left,truck,hay,left,2436.5999999940395,2776.0999999940395,truck,truck,3758.4000000059605,correct
w1083226,False,"[632.8000000119209, 1120.5999999940395]",computer,left,computer,window,left,1753.4000000059605,2247.300000011921,computer,computer,3757.699999988079,correct
w1083226,False,[1281.1000000238419],bee,left,bee,bear,left,1281.1000000238419,1934.1000000238419,bee,bee,2406.800000011921,correct
w1083226,False,[1087.4000000059605],flower,left,flower,heart,left,1087.4000000059605,1523.5999999940395,flower,flower,2487.4000000059605,correct
w1083226,False,"[668.9000000059605, 1037.4000000059605]",sand,left,toilet,sand,right,1706.300000011921,2385.0,sand,sand,3022.800000011921,correct
w1083226,False,"[547.6999999880791, 1534.1000000238419]",volcano,left,cat,volcano,right,2081.800000011921,2750.699999988079,volcano,volcano,4104.9000000059605,correct
w1083226,False,[3402.2000000178814],jeans,left,potato,jeans,left,3402.2000000178814,4116.9000000059605,potato,potato,5550.200000017881,correct
we1d6482,True,[1927.699999988079],bag,left,lion,bag,left,1927.699999988079,2353.199999988079,lion,lion,4096.300000011921,correct
we1d6482,False,[1786.5],eye,left,eye,rabbit,left,1786.5,2323.399999976158,eye,eye,3169.600000023842,correct
we1d6482,False,[1423.5999999642372],nut,left,drink,nut,left,1423.5999999642372,1976.699999988079,drink,drink,3016.0,correct
we1d6482,False,[2024.9000000357628],toilet,left,ear,toilet,left,2024.9000000357628,2322.7000000476837,ear,ear,2962.100000023842,correct
we1d6482,False,[1402.0],sand,left,sand,bee,left,1402.0,1829.0,sand,sand,2835.0,correct
we1d6482,False,[1544.2999999523163],egg,left,egg,cat,left,1544.2999999523163,1853.699999988079,egg,egg,2729.899999976158,correct
we1d6482,False,"[1163.9000000357628, 1827.199999988079]",snake,left,puzzle,snake,right,2991.100000023842,3580.600000023842,snake,snake,4420.5,correct
we1d6482,False,[1448.1000000238419],window,left,bed,window,left,1448.1000000238419,2060.900000035763,bed,bed,3012.300000011921,correct
we1d6482,False,[1357.5],apple,left,bone,apple,left,1357.5,1871.5999999642372,bone,bone,2756.199999988079,correct
we1d6482,False,[1550.199999988079],horse,left,horse,door,left,1550.199999988079,2025.800000011921,horse,horse,3773.0,correct
we1d6482,False,[1333],computer,left,computer,milk,left,1333.0,1883.0999999642372,computer,computer,3624.0,correct
we1d6482,False,[1487.300000011921],truck,left,hat,truck,left,1487.300000011921,1995.0,hat,hat,3498.899999976158,correct
we1d6482,False,[1540.9000000357628],bird,left,bread,bird,left,1540.9000000357628,1919.9000000357628,bread,bread,3273.0,correct
we1d6482,False,[1638.8999999761581],jeans,left,heart,jeans,left,1638.8999999761581,1989.0,heart,heart,3052.0,correct
we1d6482,False,[1954.8999999761581],dog,left,dog,fence,left,1954.8999999761581,2471.5,dog,dog,3259.699999988079,correct
we1d6482,False,[1372.5],flower,left,flower,lawn,left,1372.5,1680.699999988079,flower,flower,3101.400000035763,correct
we1d6482,False,[],duck,,,,left,,,duck,duck,,correct
we1d6482,False,[1624.0],candle,left,candle,hay,left,1624.0,2504.400000035763,candle,candle,4494.100000023842,correct
we1d6482,False,"[891.5999999642372, 754.5, 1311.1000000238419]",potato,left,cake,potato,left,2957.199999988079,3421.0,cake,cake,4494.299999952316,correct
we1d6482,False,"[1169.0999999642372, 717.6000000238419, 347.80000001192093, 1821.3999999761581]",pig,left,bear,pig,right,4055.899999976158,4782.699999988079,pig,pig,5803.5,correct
wea8bbba,True,[],sand,,,,left,,,sand,,,empty
wea8bbba,False,"[631.9500000681728, 662.2499998193234, 1204.9500001594424, 1270.0149999000132, 557.9399999696761, 654.0600000880659, 2130.9749998617917]",bed,left,bone,bed,left,7112.139999866486,8135.6399999931455,bone,bone,8845.749999862164,correct
wea8bbba,False,"[475.1350001897663, 566.954999929294, 1630.549999885261]",volcano,left,volcano,ear,left,2672.6400000043213,3289.7150001954287,volcano,volcano,4381.315000122413,correct
wea8bbba,False,"[430.7150000240654, 528.8650000002235, 217.29500009678304, 805.469999788329]",rabbit,left,puzzle,rabbit,right,1982.344999909401,2581.290000118315,rabbit,rabbit,4100.46000010334,correct
wea8bbba,False,"[390.7799997832626, 534.9300000816584, 1395.5250000581145]",cake,left,flower,cake,left,2321.2349999230355,2821.094999788329,flower,flower,3625.3449998330325,correct
wea8bbba,False,"[311.5100001450628, 329.5299999881536, 653.1749998684973]",jeans,left,jeans,bird,left,1294.2150000017136,1874.2349999956787,jeans,jeans,2539.229999994859,correct
wea8bbba,False,"[324.93999996222556, 367.3700001090765, 649.0350000094622]",toilet,left,toilet,duck,left,1341.3450000807643,1832.2350000962615,toilet,toilet,2788.6449999641627,correct
wea8bbba,False,"[556.6199999302626, 485.97000003792346, 1363.3300000801682, 761.3999999593943, 202.555000083521, 1256.9399999920279, 2080.6999998167157, 2692.7700000815094]",drink,left,drink,fence,right,9400.284999981523,10501.699999906123,fence,fence,11162.275000009686,correct
wea8bbba,False,"[347.5949999410659, 452.8250000439584, 1321.385000133887]",egg,left,egg,snake,left,2121.8050001189113,2493.4249999932945,egg,egg,3083.280000137165,correct
wea8bbba,False,"[334.2450000345707, 715.2499998919666, 229.6250001527369, 615.104999858886]",candle,left,candle,horse,right,1894.2249999381602,2447.2950000781566,horse,horse,3240.3599999379367,correct
wea8bbba,False,"[355.4549999535084, 532.9400000628084, 865.470000077039]",apple,left,apple,milk,left,1753.8650000933558,2023.2349999714643,apple,apple,2991.690000053495,correct
wea8bbba,False,"[385.6599999126047, 387.7100001554936, 772.2199999261647]",eye,left,eye,bread,left,1545.589999994263,1926.2300000991672,eye,eye,2347.8500000201166,correct
wea8bbba,False,"[337.53999997861683, 1054.9800000153482]",heart,left,bear,heart,right,1392.519999993965,1742.189999902621,heart,heart,2473.299999954179,correct
wea8bbba,False,"[301.56000005081296, 318.4799998998642, 581.0000000055879]",pig,left,pig,hat,left,1201.039999956265,1602.8700000606477,pig,pig,2228.7899998482317,correct
wea8bbba,False,"[269.56499996595085, 788.4799998719245, 167.35000000335276, 595.0700000394136]",dog,left,door,dog,right,1820.4649998806417,2136.064999969676,dog,dog,2620.7850000355393,correct
wea8bbba,False,"[525.870000012219, 290.5449999962002, 584.084999980405]",lawn,left,lawn,bee,left,1400.4999999888241,1911.3900000229478,lawn,lawn,3035.25000018999,correct
wea8bbba,False,"[425.7799999322742, 494.8750000912696, 1136.0599999316037]",cat,left,cat,nut,left,2056.7149999551475,2438.670000061393,cat,cat,3080.494999885559,correct
wea8bbba,False,"[379.71000000834465, 669.2100001964718, 407.5999998021871]",truck,left,truck,window,left,1456.5200000070035,2049.654999980703,truck,truck,2810.6500001158565,correct
wea8bbba,False,"[308.614999987185, 512.5049999915063, 867.7450001705438, 344.7300000116229, 564.9299998767674]",lion,left,bag,lion,left,2598.5250000376254,3131.675000069663,bag,bag,3646.3450000155717,correct
wea8bbba,False,[],potato,,,,left,,,potato,potato,,correct
wafa0ab8,True,"[1220.6000000238419, 1241.7999999821186, 6627.0999999940395]",truck,left,bird,truck,left,9089.5,12641.0,bird,bird,15718.40000000596,correct
wafa0ab8,False,"[1567.2000000178814, 8916.699999988079]",volcano,left,bag,volcano,left,10483.90000000596,11524.700000017881,,,,timeout
wafa0ab8,False,"[602.3999999761581, 1493.9000000059605, 5088.300000011921]",window,left,potato,window,left,7184.5999999940395,8034.699999988079,potato,potato,9119.899999976158,correct
wafa0ab8,False,"[1345.5999999940395, 994.0999999940395, 2751.5]",hat,left,hat,door,left,5091.199999988079,5505.199999988079,hat,hat,6824.5,correct
wafa0ab8,False,"[809.8999999761581, 2463.800000011921]",duck,left,duck,nut,right,3273.699999988079,3947.899999976158,nut,nut,4627.899999976158,correct
wafa0ab8,False,"[739.1000000238419, 1125.5, 321.7999999821186, 766.8000000119209]",cat,left,candle,cat,right,2953.2000000178814,3227.0,cat,cat,3705.2000000178814,correct
wafa0ab8,False,"[986.2999999821186, 1498.2000000178814, 2945.5999999940395]",bread,left,bread,drink,left,5430.0999999940395,5975.4000000059605,bread,bread,8496.799999982119,correct
wafa0ab8,False,"[798.5999999940395, 545.8000000119209, 2100.199999988079]",lawn,left,lawn,apple,left,3444.5999999940395,3781.4000000059605,lawn,lawn,5727.5999999940395,correct
wafa0ab8,False,"[740.8000000119209, 2315.199999988079, 735.5]",puzzle,left,cake,puzzle,left,3791.5,4251.0,cake,cake,4890.800000011921,correct
wafa0ab8,False,"[978.9000000059605, 436.80000001192093, 817.6999999880791]",egg,left,egg,dog,left,2233.4000000059605,2506.7000000178814,egg,eggs,3340.0,correct
wafa0ab8,False,[1441.2999999821186],bone,left,bone,snake,left,1441.2999999821186,1856.0999999940395,bone,bone,2521.9000000059605,correct
wafa0ab8,False,"[576.3000000119209, 1674.7999999821186]",sand,left,sand,bed,right,2251.0999999940395,2556.7000000178814,bed,bed,3177.2000000178814,correct
wafa0ab8,False,"[675.3000000119209, 2309.0999999940395]",lion,left,ear,lion,right,2984.4000000059605,3273.0999999940395,lion,lion,3996.2000000178814,correct
wafa0ab8,False,[1675.4000000059605],bear,left,flower,bear,left,1675.4000000059605,1979.5,flower,flower,2833.0,correct
wafa0ab8,False,"[632.2999999821186, 788.8000000119209, 748.8000000119209]",eye,left,hay,eye,left,2169.9000000059605,2736.0,hay,hay,3235.199999988079,correct
