wid,word,image,practice,block,typing_rt,response,type_time,rt,response_type,judgement_type,judgement
w37c0088,volcano,../static/stimuli/images/vineyard/sun_aioxamlvtxhpnzzt.jpg,True,0,1358.7999999970198,,0.10000000894069672,1358.9000000059605,empty,fok,1
w37c0088,dog,../static/stimuli/images/house/sun_afejjgypgnszvwza.jpg,True,0,1510.2000000029802,dog,600.1000000089407,2110.300000011921,correct,confidence,5
w37c0088,door,../static/stimuli/images/restaurant/sun_agxfoksoiibofpna.jpg,True,0,1559.2000000029802,door,911.9000000059605,2471.1000000089407,correct,confidence,5
w37c0088,truck,../static/stimuli/images/kitchen/sun_ajmwiafzffjerzeb.jpg,False,0,1158.4000000059605,truck,1312.2000000029802,2470.6000000089407,correct,confidence,3
w37c0088,rabbit,../static/stimuli/images/skiresort/sun_adyplaxglzqyoynb.jpg,False,0,1046.7000000029802,,0.09999999403953552,1046.7999999970198,empty,fok,1
w37c0088,milk,../static/stimuli/images/river/sun_atesawsfypjpyefy.jpg,False,0,919.0999999940395,,560.1000000089407,1479.2000000029802,empty,fok,1
w37c0088,hat,../static/stimuli/images/campsite/sun_amejpvolcgftwwch.jpg,False,0,1206.800000011921,,0.0,1206.800000011921,empty,fok,1
w37c0088,toilet,../static/stimuli/images/sky/sun_aboqqlnpqcqfghfo.jpg,False,0,1255.2999999970198,dirt,856.0,2111.2999999970198,intrusion,confidence,2
w37c0088,nut,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,False,0,1430.9000000059605,lawn,1311.9000000059605,2742.800000011921,intrusion,confidence,1
w37c0088,fence,../static/stimuli/images/greenhouse/sun_bncgstrupskxwget.jpg,False,0,1126.7999999970198,,0.09999999403953552,1126.8999999910593,empty,fok,1
w37c0088,bag,../static/stimuli/images/bookstore/sun_aibnpvhkdpdnzcnz.jpg,False,0,1278.7000000029802,bag,496.0,1774.7000000029802,correct,confidence,5
w37c0088,egg,../static/stimuli/images/airport/sun_aajqjnzswlmdcmyl.jpg,False,0,1526.7999999970198,egg,695.9000000059605,2222.7000000029802,correct,confidence,2
w37c0088,jeans,../static/stimuli/images/subway/sun_agpnhsuccwnvcjwe.jpg,False,0,1070.7000000029802,,0.0,1070.7000000029802,empty,fok,1
w37c0088,duck,../static/stimuli/images/ranch/sun_ajxvkybqisznlxgg.jpg,False,0,1318.0999999940395,duck,816.2000000029802,2134.2999999970198,correct,confidence,5
w37c0088,hay,../static/stimuli/images/gym/sun_akecysmtkjijrbqr.jpg,False,0,1023.0999999940395,,0.0,1023.0999999940395,empty,fok,1
w37c0088,lion,../static/stimuli/images/musuem/sun_atiiscmhrcnttlop.jpg,False,0,663.0,,384.29999999701977,1047.2999999970198,empty,fok,1
w37c0088,bone,../static/stimuli/images/auditorium/sun_ahwnrxacspjqqqfm.jpg,False,0,1262.5999999940395,,0.10000000894069672,1262.7000000029802,empty,fok,1
w37c0088,cat,../static/stimuli/images/warehouse/sun_abdmrgvlsfpsgxyu.jpg,False,0,1215.0,cat,984.2000000029802,2199.2000000029802,correct,confidence,5
w37c0088,horse,../static/stimuli/images/garage/sun_dswqerijtizeqkhu.jpg,False,0,1407.2999999970198,horse,1416.0,2823.2999999970198,correct,confidence,5
w37c0088,heart,../static/stimuli/images/volcano/sun_aojnxwnexkwltvvx.jpg,False,0,1278.9000000059605,heart,815.9000000059605,2094.800000011921,correct,confidence,5
w37c0088,eye,../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg,False,0,3502.7999999970198,egg,592.0,4094.7999999970198,intrusion,confidence,3
w37c0088,lawn,../static/stimuli/images/castle/sun_aieefrkagxyksfuj.jpg,False,0,1582.7000000029802,lawn,976.0999999940395,2558.7999999970198,correct,confidence,5
w37c0088,drink,../static/stimuli/images/underwater/sun_aktxgxoebrjkepur.jpg,False,0,1015.2000000029802,,0.0,1015.2000000029802,empty,fok,1
w37c0088,candle,../static/stimuli/images/street/sun_avddlmbtwpvlxdol.jpg,False,0,1015.0999999940395,,0.10000000894069672,1015.2000000029802,empty,fok,1
w37c0088,bear,../static/stimuli/images/laundryroom/sun_dftejcrhqzltgvmr.jpg,False,0,1375.0999999940395,truck,983.9000000059605,2359.0,intrusion,confidence,3
w37c0088,snake,../static/stimuli/images/roof/sun_aqhqmhidvlrpfhie.jpg,False,0,1159.1000000089407,snake,727.6999999880791,1886.7999999970198,correct,confidence,5
w37c0088,apple,../static/stimuli/images/tower/sun_altkfiythtxnptob.jpg,False,0,927.0999999940395,,0.10000000894069672,927.2000000029802,empty,fok,1
w37c0088,puzzle,../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg,False,0,1486.7999999970198,puzzle,1224.0,2710.7999999970198,correct,confidence,5
w37c0088,bed,../static/stimuli/images/footballfield/sun_aedcjgjztgoialpm.jpg,False,0,1422.5999999940395,egg,768.2000000029802,2190.7999999970198,intrusion,confidence,2
w37c0088,pig,../static/stimuli/images/ziggurat/sun_acuzsqtazskbhhve.jpg,False,0,2703.0,pig,1768.0999999940395,4471.0999999940395,correct,confidence,5
w37c0088,sand,../static/stimuli/images/downtown/sun_abosdjemftsczdvd.jpg,False,0,942.2999999970198,,0.0,942.2999999970198,empty,fok,1
w37c0088,window,../static/stimuli/images/shoppingmall/sun_avicxzccipgymejx.jpg,False,0,1310.2999999970198,window,1272.0999999940395,2582.3999999910593,correct,confidence,5
w37c0088,potato,../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg,False,0,1119.2000000029802,,0.0,1119.2000000029802,empty,fok,1
w37c0088,cake,../static/stimuli/images/grocery/sun_attfybmngdqnppeu.jpg,False,0,727.0,,0.0,727.0,empty,fok,1
w37c0088,ear,../static/stimuli/images/beach/sun_aafwmyqvqgtvdkce.jpg,False,0,718.7000000029802,,0.09999999403953552,718.7999999970198,empty,fok,1
w37c0088,flower,../static/stimuli/images/computerroom/sun_aiwdglrsrkkfbgzz.jpg,False,0,1430.7999999970198,water,1192.0,2622.7999999970198,other,confidence,5
w37c0088,bee,../static/stimuli/images/tenniscourt/sun_abhryuvnxasmofva.jpg,False,0,1983.5,egg,591.7000000029802,2575.2000000029802,intrusion,confidence,1
w37c0088,computer,../static/stimuli/images/waterfall/sun_albucmtmstcfpynn.jpg,False,0,1839.0,,0.10000000894069672,1839.1000000089407,empty,fok,1
w37c0088,bread,../static/stimuli/images/railway/sun_alhsawcptyqiooss.jpg,False,0,1478.2999999970198,bread,1007.9000000059605,2486.2000000029802,correct,confidence,3
w37c0088,bird,../static/stimuli/images/windmill/sun_arostrfeclmqdszk.jpg,False,0,918.5,,0.09999999403953552,918.5999999940395,empty,fok,1
w7e74b19,heart,../static/stimuli/images/temple/sun_asirkyjruyeentuc.jpg,True,0,841.5,,0.0,841.5,empty,fok,1
w7e74b19,truck,../static/stimuli/images/roof/sun_ajxjjpvulhilcwcy.jpg,True,0,884.1000000014901,,0.10000000149011612,884.2000000029802,empty,fok,1
w7e74b19,potato,../static/stimuli/images/street/sun_aaeluqrkikjbtquv.jpg,True,0,633.8999999985099,,0.0,633.8999999985099,empty,fok,1
w7e74b19,lawn,../static/stimuli/images/castle/sun_apbjjqvsvrybtdua.jpg,False,0,1486.0,lawn,1285.6999999955297,2771.6999999955297,correct,confidence,3
w7e74b19,milk,../static/stimuli/images/subway/sun_apgdazdsggmnohcz.jpg,False,0,718.2999999970198,,0.0,718.2999999970198,empty,fok,1
w7e74b19,bread,../static/stimuli/images/river/sun_amqajokwdeitilnd.jpg,False,0,711.3999999985099,,0.10000000149011612,711.5,empty,fok,1
w7e74b19,bed,../static/stimuli/images/laundryroom/sun_abdhkuiitfxcgncb.jpg,False,0,1184.1000000014901,bed,933.5,2117.60000000149,correct,confidence,4
w7e74b19,snake,../static/stimuli/images/vineyard/sun_adcctdabyxmhioeg.jpg,False,0,790.6000000014901,,0.0,790.6000000014901,empty,fok,1
w7e74b19,puzzle,../static/stimuli/images/pool/sun_aexdaltifheurhfa.jpg,False,0,558.6999999955297,,0.0,558.6999999955297,empty,fok,1
w7e74b19,horse,../static/stimuli/images/volcano/sun_aacjsxcwmkbgvpmb.jpg,False,0,494.5,,0.0,494.5,empty,fok,1
w7e74b19,eye,../static/stimuli/images/skiresort/sun_aczexzwhbzruewdm.jpg,False,0,429.20000000298023,,0.0,429.20000000298023,empty,fok,1
w7e74b19,ear,../static/stimuli/images/theater/sun_awkfdodvwaaleezx.jpg,False,0,608.9000000059605,,0.09999999403953552,609.0,empty,fok,1
w7e74b19,toilet,../static/stimuli/images/computerroom/sun_adsueslplqfnwvqd.jpg,False,0,1478.3000000044703,bathroom,1719.8999999985099,3198.2000000029802,other,confidence,2
w7e74b19,apple,../static/stimuli/images/greenhouse/sun_aqkjiolbtywtaxak.jpg,False,0,927.3000000044703,,0.0,927.3000000044703,empty,fok,1
w7e74b19,pig,../static/stimuli/images/campsite/sun_arwteuvpegqctvcg.jpg,False,0,520.7000000029802,,0.0,520.7000000029802,empty,fok,1
w7e74b19,bag,../static/stimuli/images/downtown/sun_bshiuzzrrjsniwbh.jpg,False,0,496.0,,0.0,496.0,empty,fok,1
w7e74b19,sand,../static/stimuli/images/garage/sun_djtxkmtcichrbudp.jpg,False,0,1377.6999999955297,sand,952.8000000044703,2330.5,correct,confidence,4
w7e74b19,lion,../static/stimuli/images/waterfall/sun_amyxrbqiudksvqun.jpg,False,0,773.1999999955297,,0.0,773.1999999955297,empty,fok,1
w7e74b19,bear,../static/stimuli/images/windmill/sun_aagvxopinmvnjsdt.jpg,False,0,628.7999999970198,,0.0,628.7999999970198,empty,fok,1
w7e74b19,bee,../static/stimuli/images/house/sun_azzyyehcunxuhihg.jpg,False,0,586.3000000044703,,0.0,586.3000000044703,empty,fok,1
w7e74b19,rabbit,../static/stimuli/images/forest/sun_augxrcssyuvvueda.jpg,False,0,537.3000000044703,,397.29999999701977,934.6000000014901,empty,fok,1
w7e74b19,door,../static/stimuli/images/warehouse/sun_ahkbykndmtongifl.jpg,False,0,1920.6000000014901,door,965.3000000044703,2885.9000000059605,correct,confidence,3
w7e74b19,candle,../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg,False,0,1031.3000000044703,,0.0,1031.3000000044703,empty,fok,1
w7e74b19,duck,../static/stimuli/images/beach/sun_acbeypdvskqxwbrf.jpg,False,0,706.7999999970198,,0.0,706.7999999970198,empty,fok,1
w7e74b19,egg,../static/stimuli/images/airport/sun_axyoqqhxaeocbixs.jpg,False,0,1309.4000000059605,,0.0,1309.4000000059605,empty,fok,2
w7e74b19,volcano,../static/stimuli/images/shoppingmall/sun_asbknkxckcdqmjml.jpg,False,0,633.7000000029802,,0.0,633.7000000029802,empty,fok,1
w7e74b19,hay,../static/stimuli/images/footballfield/sun_afuzusgbewygvixv.jpg,False,0,950.3000000044703,,0.0,950.3000000044703,empty,fok,1
w7e74b19,fence,../static/stimuli/images/underwater/sun_ajzucqttdjcknlvx.jpg,False,0,662.7999999970198,,0.0,662.7999999970198,empty,fok,1
w7e74b19,nut,../static/stimuli/images/ranch/sun_ajrpvgxcgeblwooh.jpg,False,0,2610.6999999955297,,0.0,2610.6999999955297,empty,fok,1
