wid,word,image,practice,word_type,rt,typing_rt,response,type_time,response_type
wd7f2eac,grizzly,../static/stimuli/images/pool/sun_aelfhlyhvuglfcha.jpg,False,low,1,1802.0,grizzly,2959.9399999970337,correct
wd7f2eac,society,../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg,False,low,1,1342.0,society,2276.079999999609,correct
wd7f2eac,baby,../static/stimuli/images/tenniscourt/sun_auqykplyynyhxcas.jpg,False,high,1,4553.0,major,5147.439999997034,intrusion
wd7f2eac,eagle,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,False,high,1,1154.0,eagle,1816.0550000029616,correct
wd7f2eac,atom,../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg,False,low,2,1430.0,atom,2003.6899999977322,correct
wd7f2eac,transplant,../static/stimuli/images/ziggurat/sun_aiqkruqnfbmiiafv.jpg,False,low,1,4044.0,ear,4748.28500000143,intrusion
wd7f2eac,cactus,../static/stimuli/images/ranch/sun_ajxvkybqisznlxgg.jpg,False,high,1,2480.0,walrus,3741.2149999981048,intrusion
wd7f2eac,rebel,../static/stimuli/images/shoppingmall/sun_addqytasyktafwmq.jpg,False,low,1,1204.0,rebel,2371.4249999974854,correct
wd7f2eac,cauliflower,../static/stimuli/images/river/sun_auvfucpnqlcaddzs.jpg,False,high,2,4568.0,cauliflower,6487.4000000017695,correct
wd7f2eac,handkerchief,../static/stimuli/images/tower/sun_augaqwzgrksvvsgf.jpg,False,high,1,6664.0,emajor,12044.050000000512,intrusion
wd7f2eac,donor,../static/stimuli/images/volcano/sun_agobzgvhyhaxalcv.jpg,False,low,1,3931.0,gravel,5154.005000000354,intrusion
wd7f2eac,virus,../static/stimuli/images/underwater/sun_aufltyunbkquxrih.jpg,False,low,1,1261.0,virus,1847.9850000003353,correct
wd7f2eac,crook,../static/stimuli/images/gym/sun_awstzxompuovdfck.jpg,False,low,1,1391.0,crook,2037.6900000009919,correct
wd7f2eac,frog,../static/stimuli/images/bookstore/sun_auwghripdoxzluuk.jpg,False,high,1,1066.0,frog,1582.725000000326,correct
wd7f2eac,tart,../static/stimuli/images/laundryroom/sun_acnrhsgylwftewpq.jpg,False,low,1,4355.0,trot,4980.715000001597,other
wd7f2eac,well,../static/stimuli/images/subway/sun_amwmhabnpkxinmtz.jpg,False,low,1,1021.0,well,1489.5550000000512,correct
wd7f2eac,chimney,../static/stimuli/images/skiresort/sun_aqtrvlzivijhozcl.jpg,False,high,1,2523.0,chimney,5466.950000001816,correct
wd7f2eac,cookie,../static/stimuli/images/restaurant/sun_advrksojohxolufo.jpg,False,high,1,2079.0,cookie,3731.4299999998184,correct
wd7f2eac,tomato,../static/stimuli/images/downtown/sun_bctdtcqciqgupefg.jpg,False,high,1,2723.0,frog,3569.5750000013504,intrusion
wd7f2eac,ear,../static/stimuli/images/airport/sun_aelkzcvlquyyzxlu.jpg,False,high,1,1016.0,ear,1523.0400000000373,correct
w6ed8abf,frog,../static/stimuli/images/airport/sun_axyoqqhxaeocbixs.jpg,True,high,0,1355.0,frog,1809.2200000000885,correct
w6ed8abf,hero,../static/stimuli/images/volcano/sun_abmqyijpgbakeqkm.jpg,True,low,0,1139.0,hero,1547.8299999996088,correct
w6ed8abf,jeans,../static/stimuli/images/skiresort/sun_akfvworuwhgwukzv.jpg,True,high,0,1237.0,jeans,1802.360000000568,correct
w6ed8abf,pizza,../static/stimuli/images/sky/sun_ampvdpptptmciwok.jpg,False,high,0,1030.0,pizzza,1790.5499999996973,correct
w6ed8abf,winner,../static/stimuli/images/underwater/sun_ajbkjsrhukffyqix.jpg,False,low,0,1296.0,winner,1840.6450000002515,correct
w6ed8abf,cauliflower,../static/stimuli/images/waterfall/sun_albucmtmstcfpynn.jpg,False,high,0,1412.0,cauliflower,3912.820000000531,correct
w6ed8abf,editorial,../static/stimuli/images/gym/sun_agptlflfgabhuxym.jpg,False,low,0,1261.0,editorial,2826.6350000003586,correct
w6ed8abf,octopus,../static/stimuli/images/tenniscourt/sun_avbthoqreldjpsco.jpg,False,high,0,1491.0,octopus,2621.729999999865,correct
w6ed8abf,vagrant,../static/stimuli/images/temple/sun_avabexehmngnxjjr.jpg,False,low,0,1162.0,vagrant,2227.715000000084,correct
w6ed8abf,shoelace,../static/stimuli/images/ranch/sun_acianlkkblpqgica.jpg,False,high,0,2568.0,,2567.5400000000373,empty
w6ed8abf,strawberry,../static/stimuli/images/house/sun_awvfftwqwfbjqmmu.jpg,False,high,0,1079.0,strawberry,3097.784999999916,correct
w6ed8abf,goddess,../static/stimuli/images/computerroom/sun_ajcvdokgzllibdsg.jpg,False,low,0,1674.0,goddess,2661.2349999995204,correct
w6ed8abf,application,../static/stimuli/images/subway/sun_amwmhabnpkxinmtz.jpg,False,low,2,1085.0,application,2518.8799999996554,correct
w6ed8abf,territory,../static/stimuli/images/pool/sun_ammyodxmkwfauuzp.jpg,False,low,0,1139.0,territory,2257.650000000489,correct
w6ed8abf,captive,../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg,False,low,0,1375.0,captive,2181.315000000759,correct
w6ed8abf,patient,../static/stimuli/images/garage/sun_dswqerijtizeqkhu.jpg,False,low,0,2471.0,patient,3658.505000000354,correct
w6ed8abf,suburb,../static/stimuli/images/roof/sun_atghhbuspyfvqzao.jpg,False,low,0,1142.0,suburban,2625.7050000004238,other
w6ed8abf,tiger,../static/stimuli/images/restaurant/sun_aiyfhlpenzexmqoi.jpg,False,high,0,1221.0,lion,1713.159999999334,other
w6ed8abf,mister,../static/stimuli/images/warehouse/sun_ahkbykndmtongifl.jpg,False,low,0,2127.0,,2126.694999999949,empty
w6ed8abf,tomato,../static/stimuli/images/river/sun_amqajokwdeitilnd.jpg,False,high,1,1465.0,tomato,2370.8950000000186,correct
w6ed8abf,neck,../static/stimuli/images/downtown/sun_bshiuzzrrjsniwbh.jpg,False,high,0,1931.0,neck,2345.7850000004983,correct
w6ed8abf,transplant,../static/stimuli/images/shoppingmall/sun_abegyiikvbaqpooh.jpg,False,low,0,1236.0,transplant,2576.5400000000373,correct
w6ed8abf,refrigerator,../static/stimuli/images/bookstore/sun_aalyndhausktwxbc.jpg,False,high,1,1314.0,,1313.4499999997206,empty
w6ed8abf,eagle,../static/stimuli/images/forest/sun_abvrazjxgpqhvszy.jpg,False,high,0,1000.0,,1000.1599999994505,empty
w6ed8abf,tart,../static/stimuli/images/campsite/sun_asbhlaoploqpjahx.jpg,False,low,0,1419.0,tart,2069.035000000382,correct
w6ed8abf,bug,../static/stimuli/images/windmill/sun_aagvxopinmvnjsdt.jpg,False,high,0,1516.0,,1515.0800000003073,empty
w6ed8abf,flower,../static/stimuli/images/theater/sun_abnbylturqcwwiuz.jpg,False,high,0,1473.0,flower,2471.1150000002235,correct
w6ed8abf,horse,../static/stimuli/images/grocery/sun_akqpikmgyzrpoilg.jpg,False,high,0,1333.0,,1332.6299999998882,empty
w6ed8abf,enemy,../static/stimuli/images/kitchen/sun_akzumputqvdvtqbq.jpg,False,low,0,1849.0,enemy,2544.135000000242,correct
w6ed8abf,donor,../static/stimuli/images/beach/sun_aabhqzsffoeycgje.jpg,False,low,0,1351.0,donor,1930.8650000002235,correct
w6ed8abf,finger,../static/stimuli/images/greenhouse/sun_apjhtwdcpezmnlze.jpg,False,high,0,770.0,finger,1470.0699999993667,correct
w6ed8abf,lover,../static/stimuli/images/laundryroom/sun_aaawhgdexmmzrdci.jpg,False,low,0,1428.0,,1427.9449999993667,empty
w6ed8abf,society,../static/stimuli/images/musuem/sun_argfiirfjlkefabp.jpg,False,low,1,2064.0,society,2882.9799999995157,correct
w6ed8abf,dandelion,../static/stimuli/images/railway/sun_alhsawcptyqiooss.jpg,False,high,0,1156.0,,1155.5150000003632,empty
w6ed8abf,ghost,../static/stimuli/images/ziggurat/sun_agbaptlibgqhrwwn.jpg,False,low,0,885.0,ghost,1534.5399999995716,correct
w6ed8abf,ear,../static/stimuli/images/vineyard/sun_adcctdabyxmhioeg.jpg,False,high,1,1297.0,ear,2046.940000000177,correct
w6ed8abf,ozone,../static/stimuli/images/castle/sun_alsmelmsufuoupht.jpg,False,low,0,1145.0,ozone,2210.9600000004284,correct
w6ed8abf,pig,../static/stimuli/images/tower/sun_afyekzxxqtpzgqni.jpg,False,high,0,1198.0,pig,1484.174999999581,correct
w6ed8abf,crook,../static/stimuli/images/street/sun_agtpyiscmdidhpgk.jpg,False,low,0,1669.0,crook,2446.0049999998882,correct
w6ed8abf,seagull,../static/stimuli/images/footballfield/sun_afuzusgbewygvixv.jpg,False,high,0,1189.0,seagull,2182.784999999916,correct
wb66eb61,department,../static/stimuli/images/kitchen/sun_ajmwiafzffjerzeb.jpg,True,low,0,1886.0,department,3547.0,correct
wb66eb61,magazine,../static/stimuli/images/restaurant/sun_agizngsilvvsycgq.jpg,True,high,0,1536.0,magazine,5045.0,correct
wb66eb61,keeper,../static/stimuli/images/street/sun_avddlmbtwpvlxdol.jpg,True,low,0,997.0,keeper,2145.0,correct
wb66eb61,dandelion,../static/stimuli/images/forest/sun_aoqjnzwgdikwayvw.jpg,False,high,0,2.0,dandileon,5118.0,correct
wb66eb61,penguin,../static/stimuli/images/ranch/sun_amqejeymhjlanyvr.jpg,False,high,1,4.0,penguin,2344.0,correct
wb66eb61,strawberry,../static/stimuli/images/house/sun_azzyyehcunxuhihg.jpg,False,high,0,1283.0,strawberry,2972.0,correct
wb66eb61,frog,../static/stimuli/images/skiresort/sun_aqtrvlzivijhozcl.jpg,False,high,1,1222.0,frog,1687.0,correct
wb66eb61,hero,../static/stimuli/images/gym/sun_akhyzejtqpynaepu.jpg,False,low,0,976.0,hero,1645.0,correct
wb66eb61,carrot,../static/stimuli/images/theater/sun_augboomebjfniikq.jpg,False,high,0,2003.0,carrot,2728.0,correct
wb66eb61,pitchfork,../static/stimuli/images/sky/sun_abbtimwgskvvaeps.jpg,False,high,1,3.0,,,timeout
wb66eb61,parrot,../static/stimuli/images/waterfall/sun_adtiwvbnsxsyohuw.jpg,False,high,0,1351.0,parrot,2035.0,correct
wb66eb61,atom,../static/stimuli/images/laundryroom/sun_dgpgttfvjctszkzz.jpg,False,low,1,3.0,atom,1772.0,correct
wb66eb61,ozone,../static/stimuli/images/warehouse/sun_aivgpdzlwqiklrwe.jpg,False,low,0,1213.0,ozone,1944.0,correct
wb66eb61,tart,../static/stimuli/images/garage/sun_delfxfnqyuiaselp.jpg,False,low,2,5.0,tart,1870.0,correct
wb66eb61,cauliflower,../static/stimuli/images/river/sun_atesawsfypjpyefy.jpg,False,high,0,4.0,cauliflower,5728.0,correct
wb66eb61,fellow,../static/stimuli/images/campsite/sun_akmknzqdbcxpznth.jpg,False,low,1,,,,timeout
wb66eb61,eagle,../static/stimuli/images/windmill/sun_adstnygbbvkhooog.jpg,False,high,0,1982.0,eagle,2650.0,correct
wb66eb61,traitor,../static/stimuli/images/castle/sun_alsmelmsufuoupht.jpg,False,low,0,1474.0,traitor,2786.0,correct
wb66eb61,banana,../static/stimuli/images/downtown/sun_bctdtcqciqgupefg.jpg,False,high,0,3049.0,bananna,6418.0,correct
wb66eb61,roost,../static/stimuli/images/computerroom/sun_akcjvpjqukkdanyo.jpg,False,low,0,,,,timeout
wb66eb61,transplant,../static/stimuli/images/musuem/sun_agblrnoilxeknben.jpg,False,low,0,3.0,transplant,2761.0,correct
wb66eb61,lover,../static/stimuli/images/pool/sun_ammyodxmkwfauuzp.jpg,False,low,1,4.0,lover,2760.0,correct
wb66eb61,consumer,../static/stimuli/images/underwater/sun_alunasorzxjzhjbv.jpg,False,low,0,1482.0,consumer,3024.0,correct
wb66eb61,bug,../static/stimuli/images/tenniscourt/sun_aizsvornuhzvyvhc.jpg,False,high,0,1172.0,bug,1503.0,correct
wb66eb61,horse,../static/stimuli/images/grocery/sun_afjotbibjndyibuy.jpg,False,high,0,1061.0,horse,1518.0,correct
wb66eb61,crook,../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg,False,low,1,1562.0,crook,2892.0,correct
wb66eb61,octopus,../static/stimuli/images/vineyard/sun_agfdrmftdzokxtnc.jpg,False,high,0,1499.0,octopus,2668.0,correct
wb66eb61,pillow,../static/stimuli/images/bookstore/sun_afhaekubmjvpmvre.jpg,False,high,0,1132.0,pillow,1988.0,correct
wb66eb61,grizzly,../static/stimuli/images/ziggurat/fig2.png,False,low,0,2.0,,,timeout
wb66eb61,territory,../static/stimuli/images/shoppingmall/sun_attlobbjfpnyzslo.jpg,False,low,0,,,,timeout
wb66eb61,rouge,../static/stimuli/images/beach/sun_aaapvfgggrgorgox.jpg,False,low,1,1054.0,rouge,1589.0,correct
wb66eb61,suburb,../static/stimuli/images/auditorium/sun_akzbbqivzbpbnjbz.jpg,False,low,0,1111.0,suburban,2467.0,other
wb66eb61,tiger,../static/stimuli/images/greenhouse/sun_bncgstrupskxwget.jpg,False,high,0,3.0,tiger,1649.0,correct
