wid,pretest_type,critical_type,overlay,fancy_critical,train_presentation_duration,recall_time,afc_time,afc_bonus_time,n_pair,n_repeat,n_practice_critical,n_distractor,bonus_rate_critical,bonus_rate_critical_speed,bonus_rate_afc,bonus_rate_pretest,bonus_rate_distractor,bonus_rate_speed,completed,bonus,version,math_correct,afc_scores,critical_pairs
wc96554f,simple-recall,multi-recall,True,False,2000,15000,,5000,20,2,3,10,2,0.1,1,1,1,0.25,True,1.15,v5.1,5.0,"{""penguin"": null, ""cue"": null, ""keeper"": null, ""society"": null, ""captive"": null, ""finger"": null, ""dandelion"": null, ""major"": null, ""tulip"": null, ""barracuda"": null, ""lover"": null, ""hero"": null, ""parrot"": null, ""tiger"": null, ""application"": null, ""territory"": null, ""apple"": null, ""personnel"": null, ""flower"": null, ""agent"": null, ""rouge"": null, ""crook"": null, ""magazine"": null, ""winner"": null, ""tart"": null, ""seagull"": null, ""frog"": null, ""fellow"": null, ""well"": null, ""mister"": null, ""daisy"": null, ""pig"": null, ""tomato"": null, ""strawberry"": null, ""scenery"": null, ""octopus"": null, ""cactus"": null, ""community"": null, ""neck"": null, ""tractor"": null}","[[{""word"": ""hero"", ""image"": ""../static/stimuli/images/subway/sun_axjlvqkyqahstpwg.jpg""}, {""word"": ""daisy"", ""image"": ""../static/stimuli/images/forest/sun_augxrcssyuvvueda.jpg""}], [{""word"": ""fellow"", ""image"": ""../static/stimuli/images/laundryroom/sun_adldglebrfdkcxwu.jpg""}, {""word"": ""tulip"", ""image"": ""../static/stimuli/images/restaurant/sun_adozleohzzjtcftc.jpg""}], [{""word"": ""personnel"", ""image"": ""../static/stimuli/images/auditorium/sun_amnlhuknqqtssrhl.jpg""}, {""word"": ""dandelion"", ""image"": ""../static/stimuli/images/theater/sun_abnbylturqcwwiuz.jpg""}], [{""word"": ""territory"", ""image"": ""../static/stimuli/images/volcano/sun_alxwigenocbauhzw.jpg""}, {""word"": ""parrot"", ""image"": ""../static/stimuli/images/river/sun_abktmmreusnujejq.jpg""}], [{""word"": ""winner"", ""image"": ""../static/stimuli/images/pool/sun_ammyodxmkwfauuzp.jpg""}, {""word"": ""octopus"", ""image"": ""../static/stimuli/images/sky/sun_abbtimwgskvvaeps.jpg""}], [{""word"": ""cue"", ""image"": ""../static/stimuli/images/temple/sun_aiqyivjtsjhjgqur.jpg""}, {""word"": ""strawberry"", ""image"": ""../static/stimuli/images/greenhouse/sun_bmkhcqoxkpbmqplr.jpg""}], [{""word"": ""major"", ""image"": ""../static/stimuli/images/garage/sun_delfxfnqyuiaselp.jpg""}, {""word"": ""tractor"", ""image"": ""../static/stimuli/images/ranch/sun_airsfxbouimobamd.jpg""}], [{""word"": ""lover"", ""image"": ""../static/stimuli/images/ziggurat/sun_apdphtulomykrqoa.jpg""}, {""word"": ""pig"", ""image"": ""../static/stimuli/images/tower/sun_afyekzxxqtpzgqni.jpg""}], [{""word"": ""mister"", ""image"": ""../static/stimuli/images/kitchen/sun_aqeaevwwwjoqhzvl.jpg""}, {""word"": ""flower"", ""image"": ""../static/stimuli/images/vineyard/sun_aotjqpvjaukupppc.jpg""}], [{""word"": ""rouge"", ""image"": ""../static/stimuli/images/warehouse/sun_ahkbykndmtongifl.jpg""}, {""word"": ""magazine"", ""image"": ""../static/stimuli/images/waterfall/sun_amyxrbqiudksvqun.jpg""}], [{""word"": ""agent"", ""image"": ""../static/stimuli/images/underwater/sun_ajbkjsrhukffyqix.jpg""}, {""word"": ""tomato"", ""image"": ""../static/stimuli/images/downtown/sun_aljrvcabwnwkorml.jpg""}], [{""word"": ""captive"", ""image"": ""../static/stimuli/images/castle/sun_apbjjqvsvrybtdua.jpg""}, {""word"": ""cactus"", ""image"": ""../static/stimuli/images/bookstore/sun_aibnpvhkdpdnzcnz.jpg""}], [{""word"": ""crook"", ""image"": ""../static/stimuli/images/beach/sun_acbeypdvskqxwbrf.jpg""}, {""word"": ""finger"", ""image"": ""../static/stimuli/images/railway/sun_atutomffrubpoiva.jpg""}], [{""word"": ""well"", ""image"": ""../static/stimuli/images/musuem/sun_aspbwvercyqvrrkn.jpg""}, {""word"": ""apple"", ""image"": ""../static/stimuli/images/footballfield/sun_afihcbvbdxmnexyh.jpg""}], [{""word"": ""keeper"", ""image"": ""../static/stimuli/images/shoppingmall/sun_aqmgjlthiepxfbtd.jpg""}, {""word"": ""frog"", ""image"": ""../static/stimuli/images/windmill/sun_adstnygbbvkhooog.jpg""}], [{""word"": ""tart"", ""image"": ""../static/stimuli/images/gym/sun_appsvbfzhwrmtrje.jpg""}, {""word"": ""tiger"", ""image"": ""../static/stimuli/images/tenniscourt/sun_abhryuvnxasmofva.jpg""}], [{""word"": ""application"", ""image"": ""../static/stimuli/images/computerroom/sun_aagspgyvjmoiytfb.jpg""}, {""word"": ""neck"", ""image"": ""../static/stimuli/images/grocery/sun_agipdkpovnqrcsgh.jpg""}], [{""word"": ""society"", ""image"": ""../static/stimuli/images/roof/sun_awskptrfuzjyjwes.jpg""}, {""word"": ""penguin"", ""image"": ""../static/stimuli/images/airport/sun_aonhxkxmksvewqlr.jpg""}], [{""word"": ""community"", ""image"": ""../static/stimuli/images/street/sun_agtpyiscmdidhpgk.jpg""}, {""word"": ""seagull"", ""image"": ""../static/stimuli/images/house/sun_aswyksckmfyarwfk.jpg""}], [{""word"": ""scenery"", ""image"": ""../static/stimuli/images/campsite/sun_amejpvolcgftwwch.jpg""}, {""word"": ""barracuda"", ""image"": ""../static/stimuli/images/skiresort/sun_aczexzwhbzruewdm.jpg""}]]"
w48cc87c,simple-recall,multi-recall,True,False,2000,15000,,5000,20,2,3,10,2,0.1,1,1,1,0.25,True,1.06,v5.1,8.0,"{""ozone"": null, ""dandelion"": null, ""frog"": null, ""daisy"": null, ""pillow"": null, ""tulip"": null, ""empire"": null, ""scenery"": null, ""idol"": null, ""transplant"": null, ""stairs"": null, ""donor"": null, ""tart"": null, ""stranger"": null, ""ear"": null, ""editorial"": null, ""scapegoat"": null, ""quill"": null, ""cookie"": null, ""keeper"": null, ""apple"": null, ""tread"": null, ""roost"": null, ""horse"": null, ""mister"": null, ""rebel"": null, ""banana"": null, ""eagle"": null, ""cauliflower"": null, ""sand"": null, ""traitor"": null, ""ghost"": null, ""handkerchief"": null, ""hero"": null, ""goat"": null, ""captive"": null, ""barracuda"": null, ""electron"": null, ""bug"": null, ""elephant"": null}","[[{""word"": ""captive"", ""image"": ""../static/stimuli/images/subway/sun_axjlvqkyqahstpwg.jpg""}, {""word"": ""apple"", ""image"": ""../static/stimuli/images/forest/sun_atlxncsxfmqwisuw.jpg""}], [{""word"": ""rebel"", ""image"": ""../static/stimuli/images/laundryroom/sun_abdhkuiitfxcgncb.jpg""}, {""word"": ""daisy"", ""image"": ""../static/stimuli/images/restaurant/sun_adozleohzzjtcftc.jpg""}], [{""word"": ""stranger"", ""image"": ""../static/stimuli/images/auditorium/sun_ahxfbcfdtvgnrivf.jpg""}, {""word"": ""frog"", ""image"": ""../static/stimuli/images/theater/sun_augboomebjfniikq.jpg""}], [{""word"": ""editorial"", ""image"": ""../static/stimuli/images/volcano/sun_ausfbukcukjcqubc.jpg""}, {""word"": ""pillow"", ""image"": ""../static/stimuli/images/river/sun_abktmmreusnujejq.jpg""}], [{""word"": ""tart"", ""image"": ""../static/stimuli/images/pool/sun_aztsporcpcmiibon.jpg""}, {""word"": ""cauliflower"", ""image"": ""../static/stimuli/images/sky/sun_abbtimwgskvvaeps.jpg""}], [{""word"": ""ozone"", ""image"": ""../static/stimuli/images/temple/sun_ardesvcosqecvbes.jpg""}, {""word"": ""tulip"", ""image"": ""../static/stimuli/images/greenhouse/sun_aqkjiolbtywtaxak.jpg""}], [{""word"": ""tread"", ""image"": ""../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg""}, {""word"": ""horse"", ""image"": ""../static/stimuli/images/ranch/sun_amqejeymhjlanyvr.jpg""}], [{""word"": ""ghost"", ""image"": ""../static/stimuli/images/ziggurat/sun_agbaptlibgqhrwwn.jpg""}, {""word"": ""handkerchief"", ""image"": ""../static/stimuli/images/tower/sun_altkfiythtxnptob.jpg""}], [{""word"": ""traitor"", ""image"": ""../static/stimuli/images/kitchen/sun_aqeaevwwwjoqhzvl.jpg""}, {""word"": ""elephant"", ""image"": ""../static/stimuli/images/vineyard/sun_azygdhuijrbfollv.jpg""}], [{""word"": ""electron"", ""image"": ""../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg""}, {""word"": ""dandelion"", ""image"": ""../static/stimuli/images/waterfall/sun_albucmtmstcfpynn.jpg""}], [{""word"": ""roost"", ""image"": ""../static/stimuli/images/underwater/sun_azotfggtynldgbwm.jpg""}, {""word"": ""quill"", ""image"": ""../static/stimuli/images/downtown/sun_abosdjemftsczdvd.jpg""}], [{""word"": ""hero"", ""image"": ""../static/stimuli/images/castle/sun_aduovtnrsmdtcpie.jpg""}, {""word"": ""cookie"", ""image"": ""../static/stimuli/images/bookstore/sun_azkcgugtqfaunxwq.jpg""}], [{""word"": ""keeper"", ""image"": ""../static/stimuli/images/beach/sun_aacgcodmtsyjjmbx.jpg""}, {""word"": ""sand"", ""image"": ""../static/stimuli/images/railway/sun_azmvasvseueupvyd.jpg""}], [{""word"": ""scapegoat"", ""image"": ""../static/stimuli/images/musuem/sun_axbkhklgdaevqxyj.jpg""}, {""word"": ""bug"", ""image"": ""../static/stimuli/images/footballfield/sun_bxvamckmwplxbzxz.jpg""}], [{""word"": ""mister"", ""image"": ""../static/stimuli/images/shoppingmall/sun_avicxzccipgymejx.jpg""}, {""word"": ""goat"", ""image"": ""../static/stimuli/images/windmill/sun_ahkhvvnvkjevxvvu.jpg""}], [{""word"": ""donor"", ""image"": ""../static/stimuli/images/gym/sun_auzbqfsaebhgtrig.jpg""}, {""word"": ""ear"", ""image"": ""../static/stimuli/images/tenniscourt/sun_auqykplyynyhxcas.jpg""}], [{""word"": ""empire"", ""image"": ""../static/stimuli/images/computerroom/sun_adsueslplqfnwvqd.jpg""}, {""word"": ""eagle"", ""image"": ""../static/stimuli/images/grocery/sun_acmmgshfrxgopxlk.jpg""}], [{""word"": ""scenery"", ""image"": ""../static/stimuli/images/roof/sun_aqhqmhidvlrpfhie.jpg""}, {""word"": ""stairs"", ""image"": ""../static/stimuli/images/airport/sun_aonhxkxmksvewqlr.jpg""}], [{""word"": ""transplant"", ""image"": ""../static/stimuli/images/street/sun_aqzrscvtljhimvtf.jpg""}, {""word"": ""banana"", ""image"": ""../static/stimuli/images/house/sun_awvfftwqwfbjqmmu.jpg""}], [{""word"": ""idol"", ""image"": ""../static/stimuli/images/campsite/sun_arbodmznqjwtkkya.jpg""}, {""word"": ""barracuda"", ""image"": ""../static/stimuli/images/skiresort/sun_ancomucdrbxydgbi.jpg""}]]"
w47208bb,simple-recall,multi-recall,True,False,2000,15000,,5000,20,2,3,10,2,0.1,1,1,1,0.25,True,0.88,v5.1,7.0,"{""strawberry"": null, ""tread"": null, ""tart"": null, ""crook"": null, ""territory"": null, ""tulip"": null, ""community"": null, ""pitchfork"": null, ""pig"": null, ""stairs"": null, ""daisy"": null, ""well"": null, ""horse"": null, ""tomato"": null, ""personnel"": null, ""application"": null, ""ozone"": null, ""elephant"": null, ""society"": null, ""cactus"": null, ""goddess"": null, ""finger"": null, ""volunteer"": null, ""quill"": null, ""baby"": null, ""bug"": null, ""hero"": null, ""tiger"": null, ""pillow"": null, ""apple"": null, ""transplant"": null, ""keeper"": null, ""virus"": null, ""electron"": null, ""lover"": null, ""goat"": null, ""carrot"": null, ""shoelace"": null, ""vagrant"": null, ""idol"": null}","[[{""word"": ""vagrant"", ""image"": ""../static/stimuli/images/subway/sun_apsbdxitmzdgpeyn.jpg""}, {""word"": ""stairs"", ""image"": ""../static/stimuli/images/forest/sun_abvrazjxgpqhvszy.jpg""}], [{""word"": ""lover"", ""image"": ""../static/stimuli/images/laundryroom/sun_amdxqjichaqshdel.jpg""}, {""word"": ""pitchfork"", ""image"": ""../static/stimuli/images/restaurant/sun_aejvqzvtonxptams.jpg""}], [{""word"": ""personnel"", ""image"": ""../static/stimuli/images/auditorium/sun_ahwnrxacspjqqqfm.jpg""}, {""word"": ""horse"", ""image"": ""../static/stimuli/images/theater/sun_abldnlzotzlgclky.jpg""}], [{""word"": ""idol"", ""image"": ""../static/stimuli/images/volcano/sun_abmqyijpgbakeqkm.jpg""}, {""word"": ""tiger"", ""image"": ""../static/stimuli/images/river/sun_abktmmreusnujejq.jpg""}], [{""word"": ""electron"", ""image"": ""../static/stimuli/images/pool/sun_aelfhlyhvuglfcha.jpg""}, {""word"": ""elephant"", ""image"": ""../static/stimuli/images/sky/sun_abbtimwgskvvaeps.jpg""}], [{""word"": ""tread"", ""image"": ""../static/stimuli/images/temple/sun_aaexbfhvrzmbsfus.jpg""}, {""word"": ""pillow"", ""image"": ""../static/stimuli/images/greenhouse/sun_bhxqibazllyrcpje.jpg""}], [{""word"": ""transplant"", ""image"": ""../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg""}, {""word"": ""apple"", ""image"": ""../static/stimuli/images/ranch/sun_airsfxbouimobamd.jpg""}], [{""word"": ""territory"", ""image"": ""../static/stimuli/images/ziggurat/sun_aiqkruqnfbmiiafv.jpg""}, {""word"": ""cactus"", ""image"": ""../static/stimuli/images/tower/sun_amsimjdbtzyefqbh.jpg""}], [{""word"": ""well"", ""image"": ""../static/stimuli/images/kitchen/sun_akzumputqvdvtqbq.jpg""}, {""word"": ""strawberry"", ""image"": ""../static/stimuli/images/vineyard/sun_aioxamlvtxhpnzzt.jpg""}], [{""word"": ""application"", ""image"": ""../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg""}, {""word"": ""daisy"", ""image"": ""../static/stimuli/images/waterfall/sun_acijjmbhzvfdnsrt.jpg""}], [{""word"": ""crook"", ""image"": ""../static/stimuli/images/underwater/sun_aufltyunbkquxrih.jpg""}, {""word"": ""pig"", ""image"": ""../static/stimuli/images/downtown/sun_bctdtcqciqgupefg.jpg""}], [{""word"": ""keeper"", ""image"": ""../static/stimuli/images/castle/sun_apbjjqvsvrybtdua.jpg""}, {""word"": ""baby"", ""image"": ""../static/stimuli/images/bookstore/sun_aauabdbreuzsnnrv.jpg""}], [{""word"": ""society"", ""image"": ""../static/stimuli/images/beach/sun_acbeypdvskqxwbrf.jpg""}, {""word"": ""goat"", ""image"": ""../static/stimuli/images/railway/sun_acfjiedtgqzgvtnp.jpg""}], [{""word"": ""hero"", ""image"": ""../static/stimuli/images/musuem/sun_alsgupdkmpsptlos.jpg""}, {""word"": ""quill"", ""image"": ""../static/stimuli/images/footballfield/sun_byyhmoxeyuabpnes.jpg""}], [{""word"": ""volunteer"", ""image"": ""../static/stimuli/images/shoppingmall/sun_ayhhurcrocmglxyx.jpg""}, {""word"": ""carrot"", ""image"": ""../static/stimuli/images/windmill/sun_awjnichhcaunlnrz.jpg""}], [{""word"": ""goddess"", ""image"": ""../static/stimuli/images/gym/sun_auzbqfsaebhgtrig.jpg""}, {""word"": ""tulip"", ""image"": ""../static/stimuli/images/tenniscourt/sun_abhryuvnxasmofva.jpg""}], [{""word"": ""community"", ""image"": ""../static/stimuli/images/computerroom/sun_aknbqkyjmltzjpuf.jpg""}, {""word"": ""bug"", ""image"": ""../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg""}], [{""word"": ""tart"", ""image"": ""../static/stimuli/images/roof/sun_aqxzijexicadnjja.jpg""}, {""word"": ""tomato"", ""image"": ""../static/stimuli/images/airport/sun_aqogketumcqznmzs.jpg""}], [{""word"": ""virus"", ""image"": ""../static/stimuli/images/street/sun_amwdevcpkorkaqcv.jpg""}, {""word"": ""shoelace"", ""image"": ""../static/stimuli/images/house/sun_awvfftwqwfbjqmmu.jpg""}], [{""word"": ""ozone"", ""image"": ""../static/stimuli/images/campsite/sun_agjhcohmxuuaimig.jpg""}, {""word"": ""finger"", ""image"": ""../static/stimuli/images/skiresort/sun_ahlksvwmghqfwqtw.jpg""}]]"
wd9fc672,simple-recall,multi-recall,True,False,2000,15000,,5000,20,2,3,10,2,0.1,1,1,1,0.25,True,0.89,v5.1,10.0,"{""refrigerator"": null, ""antelope"": null, ""vagrant"": null, ""major"": null, ""fellow"": null, ""eagle"": null, ""grizzly"": null, ""house"": null, ""elbow"": null, ""goat"": null, ""agent"": null, ""hero"": null, ""scapegoat"": null, ""virus"": null, ""jeans"": null, ""cactus"": null, ""octopus"": null, ""patient"": null, ""dandelion"": null, ""cue"": null, ""empire"": null, ""tart"": null, ""community"": null, ""elephant"": null, ""suburb"": null, ""critic"": null, ""idol"": null, ""tiger"": null, ""bug"": null, ""finger"": null, ""traitor"": null, ""crook"": null, ""mister"": null, ""stable"": null, ""neck"": null, ""pizza"": null, ""parrot"": null, ""cauliflower"": null, ""bed"": null, ""shoelace"": null}","[[{""word"": ""agent"", ""image"": ""../static/stimuli/images/subway/sun_agpnhsuccwnvcjwe.jpg""}, {""word"": ""eagle"", ""image"": ""../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg""}], [{""word"": ""patient"", ""image"": ""../static/stimuli/images/laundryroom/sun_aloupfszgaghffll.jpg""}, {""word"": ""jeans"", ""image"": ""../static/stimuli/images/restaurant/sun_advrksojohxolufo.jpg""}], [{""word"": ""traitor"", ""image"": ""../static/stimuli/images/auditorium/sun_aiheutdgogkujwri.jpg""}, {""word"": ""shoelace"", ""image"": ""../static/stimuli/images/theater/sun_augboomebjfniikq.jpg""}], [{""word"": ""suburb"", ""image"": ""../static/stimuli/images/volcano/sun_aacjsxcwmkbgvpmb.jpg""}, {""word"": ""bed"", ""image"": ""../static/stimuli/images/river/sun_abktmmreusnujejq.jpg""}], [{""word"": ""critic"", ""image"": ""../static/stimuli/images/pool/sun_aztsporcpcmiibon.jpg""}, {""word"": ""cactus"", ""image"": ""../static/stimuli/images/sky/sun_aeglnxtxlevipkzh.jpg""}], [{""word"": ""hero"", ""image"": ""../static/stimuli/images/temple/sun_apdrdxoeskjgfrbj.jpg""}, {""word"": ""neck"", ""image"": ""../static/stimuli/images/greenhouse/sun_amgolruftenzsoay.jpg""}], [{""word"": ""empire"", ""image"": ""../static/stimuli/images/garage/sun_deomonrjnryvglit.jpg""}, {""word"": ""cauliflower"", ""image"": ""../static/stimuli/images/ranch/sun_ajrpvgxcgeblwooh.jpg""}], [{""word"": ""cue"", ""image"": ""../static/stimuli/images/ziggurat/sun_aecdvzqgcesggjrp.jpg""}, {""word"": ""dandelion"", ""image"": ""../static/stimuli/images/tower/sun_altkfiythtxnptob.jpg""}], [{""word"": ""scapegoat"", ""image"": ""../static/stimuli/images/kitchen/sun_alazdvaixpjtegwg.jpg""}, {""word"": ""refrigerator"", ""image"": ""../static/stimuli/images/vineyard/sun_aokkqrsxsvimuubo.jpg""}], [{""word"": ""virus"", ""image"": ""../static/stimuli/images/warehouse/sun_aivgpdzlwqiklrwe.jpg""}, {""word"": ""elbow"", ""image"": ""../static/stimuli/images/waterfall/sun_ahssvsymysusmiqw.jpg""}], [{""word"": ""vagrant"", ""image"": ""../static/stimuli/images/underwater/sun_aktxgxoebrjkepur.jpg""}, {""word"": ""octopus"", ""image"": ""../static/stimuli/images/downtown/sun_bctdtcqciqgupefg.jpg""}], [{""word"": ""mister"", ""image"": ""../static/stimuli/images/castle/sun_apbjjqvsvrybtdua.jpg""}, {""word"": ""bug"", ""image"": ""../static/stimuli/images/bookstore/sun_auwghripdoxzluuk.jpg""}], [{""word"": ""crook"", ""image"": ""../static/stimuli/images/beach/sun_abylvpgvhrpaxgnk.jpg""}, {""word"": ""tiger"", ""image"": ""../static/stimuli/images/railway/sun_aqlgoveofhhmvrdh.jpg""}], [{""word"": ""idol"", ""image"": ""../static/stimuli/images/musuem/sun_alsgupdkmpsptlos.jpg""}, {""word"": ""parrot"", ""image"": ""../static/stimuli/images/footballfield/sun_bxvamckmwplxbzxz.jpg""}], [{""word"": ""community"", ""image"": ""../static/stimuli/images/shoppingmall/sun_abegyiikvbaqpooh.jpg""}, {""word"": ""pizza"", ""image"": ""../static/stimuli/images/windmill/sun_arzqgolrrmfeptxe.jpg""}], [{""word"": ""stable"", ""image"": ""../static/stimuli/images/gym/sun_akecysmtkjijrbqr.jpg""}, {""word"": ""antelope"", ""image"": ""../static/stimuli/images/tenniscourt/sun_akifkmvcnuzulsxa.jpg""}], [{""word"": ""fellow"", ""image"": ""../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg""}, {""word"": ""finger"", ""image"": ""../static/stimuli/images/grocery/sun_akqpikmgyzrpoilg.jpg""}], [{""word"": ""tart"", ""image"": ""../static/stimuli/images/roof/sun_airvzklrdchyytiu.jpg""}, {""word"": ""house"", ""image"": ""../static/stimuli/images/airport/sun_axyoqqhxaeocbixs.jpg""}], [{""word"": ""grizzly"", ""image"": ""../static/stimuli/images/street/sun_aczwveqpgvcxtjxr.jpg""}, {""word"": ""goat"", ""image"": ""../static/stimuli/images/house/sun_awvfftwqwfbjqmmu.jpg""}], [{""word"": ""major"", ""image"": ""../static/stimuli/images/campsite/sun_akmknzqdbcxpznth.jpg""}, {""word"": ""elephant"", ""image"": ""../static/stimuli/images/skiresort/sun_aewjqygtlkyracri.jpg""}]]"
w2e1c0dd,simple-recall,multi-recall,True,False,2000,15000,,5000,20,2,3,10,2,0.1,1,1,1,0.25,True,1.19,v5.1,8.0,"{""electron"": null, ""chimney"": null, ""handkerchief"": null, ""community"": null, ""penguin"": null, ""horse"": null, ""roost"": null, ""winner"": null, ""eagle"": null, ""tractor"": null, ""finger"": null, ""virus"": null, ""parrot"": null, ""consumer"": null, ""ear"": null, ""pig"": null, ""strawberry"": null, ""flower"": null, ""tread"": null, ""traitor"": null, ""walrus"": null, ""ozone"": null, ""rebel"": null, ""saxophone"": null, ""pitchfork"": null, ""hero"": null, ""mister"": null, ""cue"": null, ""ghost"": null, ""volunteer"": null, ""stable"": null, ""major"": null, ""goddess"": null, ""carrot"": null, ""jeans"": null, ""society"": null, ""pizza"": null, ""elephant"": null, ""stranger"": null, ""cactus"": null}","[[{""word"": ""tread"", ""image"": ""../static/stimuli/images/subway/sun_axjlvqkyqahstpwg.jpg""}, {""word"": ""horse"", ""image"": ""../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg""}], [{""word"": ""winner"", ""image"": ""../static/stimuli/images/laundryroom/sun_abdhkuiitfxcgncb.jpg""}, {""word"": ""parrot"", ""image"": ""../static/stimuli/images/restaurant/sun_agizngsilvvsycgq.jpg""}], [{""word"": ""cue"", ""image"": ""../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg""}, {""word"": ""chimney"", ""image"": ""../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg""}], [{""word"": ""roost"", ""image"": ""../static/stimuli/images/volcano/sun_aacjsxcwmkbgvpmb.jpg""}, {""word"": ""carrot"", ""image"": ""../static/stimuli/images/river/sun_awyqyxlrmqvjlwnd.jpg""}], [{""word"": ""society"", ""image"": ""../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg""}, {""word"": ""eagle"", ""image"": ""../static/stimuli/images/sky/sun_agpvigtqjmmxbzwp.jpg""}], [{""word"": ""ozone"", ""image"": ""../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg""}, {""word"": ""strawberry"", ""image"": ""../static/stimuli/images/greenhouse/sun_aahkpmrwfcwqyfcf.jpg""}], [{""word"": ""electron"", ""image"": ""../static/stimuli/images/garage/sun_dmxrwdsmpakdmytc.jpg""}, {""word"": ""pizza"", ""image"": ""../static/stimuli/images/ranch/sun_acianlkkblpqgica.jpg""}], [{""word"": ""mister"", ""image"": ""../static/stimuli/images/ziggurat/sun_aecdvzqgcesggjrp.jpg""}, {""word"": ""finger"", ""image"": ""../static/stimuli/images/tower/sun_afjkdsegpwxewtah.jpg""}], [{""word"": ""community"", ""image"": ""../static/stimuli/images/kitchen/sun_aqeaevwwwjoqhzvl.jpg""}, {""word"": ""tractor"", ""image"": ""../static/stimuli/images/vineyard/sun_aioxamlvtxhpnzzt.jpg""}], [{""word"": ""virus"", ""image"": ""../static/stimuli/images/warehouse/sun_aadtsgkouwrqwvwl.jpg""}, {""word"": ""flower"", ""image"": ""../static/stimuli/images/waterfall/sun_bbvrdmjbnzoaqrmp.jpg""}], [{""word"": ""major"", ""image"": ""../static/stimuli/images/underwater/sun_aktxgxoebrjkepur.jpg""}, {""word"": ""handkerchief"", ""image"": ""../static/stimuli/images/downtown/sun_ahtmvwmmrlbrfchd.jpg""}], [{""word"": ""stranger"", ""image"": ""../static/stimuli/images/castle/sun_anlbycxbwyapqbza.jpg""}, {""word"": ""ear"", ""image"": ""../static/stimuli/images/bookstore/sun_azkcgugtqfaunxwq.jpg""}], [{""word"": ""traitor"", ""image"": ""../static/stimuli/images/beach/sun_abylvpgvhrpaxgnk.jpg""}, {""word"": ""jeans"", ""image"": ""../static/stimuli/images/railway/sun_avugyywnswogxvlh.jpg""}], [{""word"": ""consumer"", ""image"": ""../static/stimuli/images/musuem/sun_argfiirfjlkefabp.jpg""}, {""word"": ""walrus"", ""image"": ""../static/stimuli/images/footballfield/sun_afihcbvbdxmnexyh.jpg""}], [{""word"": ""volunteer"", ""image"": ""../static/stimuli/images/shoppingmall/sun_aqmgjlthiepxfbtd.jpg""}, {""word"": ""elephant"", ""image"": ""../static/stimuli/images/windmill/sun_acijpcruwskdzwbx.jpg""}], [{""word"": ""hero"", ""image"": ""../static/stimuli/images/gym/sun_awstzxompuovdfck.jpg""}, {""word"": ""pig"", ""image"": ""../static/stimuli/images/tenniscourt/sun_arhfignuhjkxcmvk.jpg""}], [{""word"": ""stable"", ""image"": ""../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg""}, {""word"": ""penguin"", ""image"": ""../static/stimuli/images/grocery/sun_attfybmngdqnppeu.jpg""}], [{""word"": ""rebel"", ""image"": ""../static/stimuli/images/roof/sun_awskptrfuzjyjwes.jpg""}, {""word"": ""saxophone"", ""image"": ""../static/stimuli/images/airport/sun_aelkzcvlquyyzxlu.jpg""}], [{""word"": ""goddess"", ""image"": ""../static/stimuli/images/street/sun_avddlmbtwpvlxdol.jpg""}, {""word"": ""pitchfork"", ""image"": ""../static/stimuli/images/house/sun_awvfftwqwfbjqmmu.jpg""}], [{""word"": ""ghost"", ""image"": ""../static/stimuli/images/campsite/sun_agkgjmhhyqowlmdm.jpg""}, {""word"": ""cactus"", ""image"": ""../static/stimuli/images/skiresort/sun_adyplaxglzqyoynb.jpg""}]]"
