wid,word,image,practice,block,typing_rt,response,type_time,rt,response_type
w2d702cb,cake,../static/stimuli/images/greenhouse/sun_bmkhcqoxkpbmqplr.jpg,True,0,1947.800000011921,cake,2020.199999988079,3968.0,correct
w2d702cb,hay,../static/stimuli/images/river/sun_awyqyxlrmqvjlwnd.jpg,True,0,1792.699999988079,hay,1447.2000000476837,3239.900000035763,correct
w2d702cb,rabbit,../static/stimuli/images/musuem/sun_agblrnoilxeknben.jpg,True,0,1097.5999999642372,rabbit,1982.4000000357628,3080.0,correct
w2d702cb,heart,../static/stimuli/images/campsite/sun_azvxwxzbkknkggng.jpg,False,0,3569.0,heart,1748.300000011921,5317.300000011921,correct
w2d702cb,window,../static/stimuli/images/warehouse/sun_aibppakephiqqqrb.jpg,False,0,1111.6000000238419,window,2294.199999988079,3405.800000011921,correct
w2d702cb,lion,../static/stimuli/images/ziggurat/sun_amuijzzaceciuwpo.jpg,False,0,1297.6000000238419,lion,759.6000000238419,2057.2000000476837,correct
w2d702cb,fence,../static/stimuli/images/waterfall/sun_amyxrbqiudksvqun.jpg,False,0,1369.5,fence,1745.8999999761581,3115.399999976158,correct
w2d702cb,bear,../static/stimuli/images/beach/sun_aawqdbpihmlbwyyn.jpg,False,0,4183.300000011921,bear,1503.8999999761581,5687.199999988079,correct
w2d702cb,volcano,../static/stimuli/images/tenniscourt/sun_ajmzjgescxgcfhdp.jpg,False,0,2779.699999988079,volcano,3596.300000011921,6376.0,correct
w2d702cb,nut,../static/stimuli/images/railway/sun_asgcpxncztcqwiyz.jpg,False,0,1107.6000000238419,nut,818.8999999761581,1926.5,correct
w2d702cb,snake,../static/stimuli/images/bookstore/sun_arnqlbdckkrvjqjj.jpg,False,0,1712.5,snake,2022.199999988079,3734.699999988079,correct
w2d702cb,eye,../static/stimuli/images/grocery/sun_aczzweebuokhxnbb.jpg,False,0,4561.5,eye,1134.8999999761581,5696.399999976158,correct
w2d702cb,truck,../static/stimuli/images/skiresort/sun_ancomucdrbxydgbi.jpg,False,0,2692.600000023842,truck,1710.8999999761581,4403.5,correct
w2d702cb,milk,../static/stimuli/images/airport/sun_aqytxlpqgdgggfum.jpg,False,0,1142.4000000357628,milk,2090.899999976158,3233.300000011921,correct
w2d702cb,jeans,../static/stimuli/images/downtown/sun_abosdjemftsczdvd.jpg,False,0,1062.3999999761581,jeans,1786.6000000238419,2849.0,correct
w2d702cb,bed,../static/stimuli/images/street/sun_aqzrscvtljhimvtf.jpg,False,0,6069.5,bed,899.0,6968.5,correct
w2d702cb,candle,../static/stimuli/images/house/sun_aswyksckmfyarwfk.jpg,False,0,1556.5,candle,2302.099999964237,3858.599999964237,correct
w2d702cb,bag,../static/stimuli/images/pool/sun_argikopryamoycho.jpg,False,0,6656.599999964237,bag,1178.7000000476837,7835.300000011921,correct
w2d702cb,egg,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,False,0,4728.799999952316,egg,883.2000000476837,5612.0,correct
w2d702cb,puzzle,../static/stimuli/images/ranch/sun_acianlkkblpqgica.jpg,False,0,1386.8999999761581,puzzle,3195.300000011921,4582.199999988079,correct
w2d702cb,bird,../static/stimuli/images/theater/sun_arhrqrqrgyhlozgq.jpg,False,0,1610.5,bird,1199.199999988079,2809.699999988079,correct
w2d702cb,cat,../static/stimuli/images/tower/sun_augaqwzgrksvvsgf.jpg,False,0,983.0999999642372,cat,1060.0,2043.0999999642372,correct
w2d702cb,potato,../static/stimuli/images/laundryroom/sun_adldglebrfdkcxwu.jpg,False,0,1603.699999988079,potato,1999.5,3603.199999988079,correct
w2d702cb,computer,../static/stimuli/images/roof/sun_aqhqmhidvlrpfhie.jpg,False,0,1216.300000011921,computer,2193.599999964237,3409.899999976158,correct
w2d702cb,sand,../static/stimuli/images/kitchen/sun_axvexejcndazoqxl.jpg,False,0,6616.800000011921,sand,1292.0999999642372,7908.899999976158,correct
w2d702cb,pig,../static/stimuli/images/auditorium/sun_almcaxysfdwizxac.jpg,False,0,1262.0,pig,779.3000000119209,2041.300000011921,correct
w2d702cb,door,../static/stimuli/images/computerroom/sun_akcjvpjqukkdanyo.jpg,False,0,6130.699999988079,door,1831.6000000238419,7962.300000011921,correct
w2d702cb,ear,../static/stimuli/images/restaurant/sun_afgriceqykrjokmt.jpg,False,0,3898.600000023842,ear,933.6999999880791,4832.300000011921,correct
w2d702cb,flower,../static/stimuli/images/garage/sun_dqhbnkldvcwhjinp.jpg,False,0,5952.600000023842,flower,1758.699999988079,7711.300000011921,correct
w2d702cb,bone,../static/stimuli/images/temple/sun_asirkyjruyeentuc.jpg,False,0,3314.5,bone,1743.3999999761581,5057.899999976158,correct
w2d702cb,hat,../static/stimuli/images/shoppingmall/sun_aeqagrktttxaasae.jpg,False,0,8538.100000023842,hat,1138.8999999761581,9677.0,correct
w2d702cb,bee,../static/stimuli/images/windmill/sun_awjnichhcaunlnrz.jpg,False,0,3389.199999988079,bee,1059.199999988079,4448.399999976158,correct
w2d702cb,apple,../static/stimuli/images/vineyard/sun_aicvecccjhfzcjnt.jpg,False,0,1270.199999988079,apple,2023.9000000357628,3294.100000023842,correct
w2d702cb,lawn,../static/stimuli/images/castle/sun_alsmelmsufuoupht.jpg,False,0,1811.1000000238419,lawn,2362.2999999523163,4173.399999976158,correct
w2d702cb,toilet,../static/stimuli/images/underwater/sun_aktxgxoebrjkepur.jpg,False,0,1076.199999988079,toilet,2657.699999988079,3733.899999976158,correct
w2d702cb,duck,../static/stimuli/images/footballfield/sun_bxvamckmwplxbzxz.jpg,False,0,4972.5,duck,1475.8999999761581,6448.399999976158,correct
w2d702cb,horse,../static/stimuli/images/gym/sun_akhyzejtqpynaepu.jpg,False,0,4886.700000047684,horse,2694.099999964237,7580.800000011921,correct
w2d702cb,bread,../static/stimuli/images/sky/sun_ampvdpptptmciwok.jpg,False,0,6876.599999964237,bread,1256.9000000357628,8133.5,correct
w2d702cb,dog,../static/stimuli/images/subway/sun_aoelchwqhnnizmrp.jpg,False,0,4028.400000035763,dog,1065.0,5093.400000035763,correct
w2d702cb,drink,../static/stimuli/images/volcano/sun_axyqizdexdgrtfie.jpg,False,0,3803.5,drink,1618.3999999761581,5421.899999976158,correct
w926893f,door,../static/stimuli/images/gym/sun_agptlflfgabhuxym.jpg,True,0,1357.800000011921,door,701.3999999761581,2059.199999988079,correct
w926893f,hay,../static/stimuli/images/windmill/sun_acijpcruwskdzwbx.jpg,True,0,860.8000000119209,hay,298.5,1159.300000011921,correct
w926893f,bear,../static/stimuli/images/auditorium/sun_ahcmaddzrcfxzuuz.jpg,True,0,1145.8999999761581,bear,268.30000001192093,1414.199999988079,correct
w926893f,rabbit,../static/stimuli/images/volcano/sun_abmqyijpgbakeqkm.jpg,False,0,2762.900000035763,rabbit,559.6999999880791,3322.600000023842,correct
w926893f,truck,../static/stimuli/images/campsite/sun_arwteuvpegqctvcg.jpg,False,0,1036.5,truck,525.1000000238419,1561.6000000238419,correct
w926893f,bone,../static/stimuli/images/greenhouse/sun_aahkpmrwfcwqyfcf.jpg,False,0,6955.300000011921,,0.0,6955.300000011921,empty
w926893f,computer,../static/stimuli/images/subway/sun_apsbdxitmzdgpeyn.jpg,False,0,870.9000000357628,computer,711.8999999761581,1582.800000011921,correct
w926893f,sand,../static/stimuli/images/forest/sun_anfpmkqemzwfixbm.jpg,False,0,1070.699999988079,bread,363.7000000476837,1434.4000000357628,intrusion
w926893f,bird,../static/stimuli/images/ziggurat/fig2.png,False,0,890.5,bird,369.0999999642372,1259.5999999642372,correct
w926893f,bread,../static/stimuli/images/river/sun_amqajokwdeitilnd.jpg,False,0,1404.199999988079,bread,394.5,1798.699999988079,correct
