wid,word,image,practice,block,typing_rt,response,type_time,rt,response_type
w09983ff,cake,../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg,False,2,5620.099999904633,egg,1187.4000000953674,6807.5,intrusion
w09983ff,pig,../static/stimuli/images/vineyard/sun_amazvkispkonazvz.jpg,False,2,1427.9000000953674,pig,1178.2000000476837,2606.100000143051,correct
w09983ff,lawn,../static/stimuli/images/castle/sun_aoguwxhjirnhxsgn.jpg,False,2,1927.4000000953674,lawn,2995.5,4922.900000095367,correct
w09983ff,hat,../static/stimuli/images/musuem/sun_agblrnoilxeknben.jpg,False,2,1539.7000000476837,hat,1612.3999998569489,3152.0999999046326,correct
w09983ff,window,../static/stimuli/images/railway/sun_alhsawcptyqiooss.jpg,False,2,3575.2999999523163,car,1574.2000000476837,5149.5,intrusion
w09983ff,drink,../static/stimuli/images/bookstore/sun_afhaekubmjvpmvre.jpg,False,2,3915.899999856949,egg,1089.2000000476837,5005.099999904633,intrusion
w09983ff,cat,../static/stimuli/images/footballfield/sun_aszinldqqvnpmwfh.jpg,False,2,1178.7000000476837,cat,1509.4000000953674,2688.100000143051,correct
w09983ff,bird,../static/stimuli/images/greenhouse/sun_bxiwqwbzndahlxxp.jpg,False,2,8323.199999809265,,0.0,8323.199999809265,empty
w09983ff,bread,../static/stimuli/images/theater/sun_acpdepnxayyyjqgs.jpg,False,2,2668.0,bread,1547.7999999523163,4215.799999952316,correct
w09983ff,potato,../static/stimuli/images/ranch/sun_ajrpvgxcgeblwooh.jpg,False,2,4489.599999904633,grass,1139.4000000953674,5629.0,other
w09983ff,bee,../static/stimuli/images/shoppingmall/sun_asbknkxckcdqmjml.jpg,False,2,1656.6999998092651,bee,683.9000000953674,2340.5999999046326,correct
w09983ff,dog,../static/stimuli/images/ziggurat/sun_apdphtulomykrqoa.jpg,False,2,4422.5,egg,694.7000000476837,5117.200000047684,intrusion
w09983ff,truck,../static/stimuli/images/sky/sun_agpvigtqjmmxbzwp.jpg,True,2,2215.7000000476837,egg,1378.5,3594.2000000476837,intrusion
w09983ff,bone,../static/stimuli/images/windmill/sun_ahkhvvnvkjevxvvu.jpg,False,2,2096.2999999523163,car,948.5,3044.7999999523163,intrusion
w09983ff,horse,../static/stimuli/images/kitchen/sun_axvexejcndazoqxl.jpg,False,2,1480.0999999046326,horse,1207.5,2687.5999999046326,correct
w09983ff,snake,../static/stimuli/images/airport/sun_aajqjnzswlmdcmyl.jpg,False,2,3475.7999999523163,plane,976.2999999523163,4452.099999904633,other
w09983ff,apple,../static/stimuli/images/gym/sun_appsvbfzhwrmtrje.jpg,False,2,2339.100000143051,gym,936.0,3275.100000143051,intrusion
w09983ff,nut,../static/stimuli/images/street/sun_agtpyiscmdidhpgk.jpg,False,2,1428.0999999046326,nut,750.6000001430511,2178.7000000476837,correct
w09983ff,sand,../static/stimuli/images/laundryroom/sun_adldglebrfdkcxwu.jpg,False,2,2230.5,car,644.2999999523163,2874.7999999523163,intrusion
w09983ff,fence,../static/stimuli/images/subway/sun_alfhdavatfhkuxyo.jpg,False,2,1673.4000000953674,egg,586.0999999046326,2259.5,intrusion
w09983ff,rabbit,../static/stimuli/images/tenniscourt/sun_ajmzjgescxgcfhdp.jpg,False,2,1393.7999999523163,rabbit,1548.0,2941.7999999523163,correct
w09983ff,eye,../static/stimuli/images/warehouse/sun_aaawomlbokrxmfyj.jpg,False,2,2796.600000143051,egg,731.5999999046326,3528.2000000476837,intrusion
w09983ff,bed,../static/stimuli/images/beach/sun_aabhqzsffoeycgje.jpg,False,2,3005.100000143051,,1919.8999998569489,4925.0,empty
w09983ff,milk,../static/stimuli/images/pool/sun_aztsporcpcmiibon.jpg,False,2,3521.7000000476837,car,676.2000000476837,4197.900000095367,intrusion
w09983ff,jeans,../static/stimuli/images/skiresort/sun_ahlksvwmghqfwqtw.jpg,False,2,2383.600000143051,car,595.3999998569489,2979.0,intrusion
w09983ff,heart,../static/stimuli/images/downtown/sun_bubeehcgngkyqymr.jpg,False,2,3431.699999809265,heart,1050.5,4482.199999809265,correct
w09983ff,computer,../static/stimuli/images/restaurant/sun_ajsstbpxnharlnnf.jpg,False,2,1415.5,computer,1397.1000001430511,2812.600000143051,correct
w09983ff,hay,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,True,2,5957.899999856949,lawn,855.7000000476837,6813.599999904633,intrusion
w09983ff,duck,../static/stimuli/images/house/sun_aangbuylfvckqqoo.jpg,False,2,1595.2000000476837,car,681.0999999046326,2276.2999999523163,intrusion
w09983ff,toilet,../static/stimuli/images/temple/sun_aaexbfhvrzmbsfus.jpg,False,2,2220.100000143051,egg,1005.5999999046326,3225.7000000476837,intrusion
w09983ff,bear,../static/stimuli/images/campsite/sun_arbodmznqjwtkkya.jpg,False,2,2248.300000190735,bear,1409.2999999523163,3657.600000143051,correct
w09983ff,volcano,../static/stimuli/images/grocery/sun_agipdkpovnqrcsgh.jpg,False,2,1477.4000000953674,volcano,2756.0,4233.400000095367,correct
w09983ff,egg,../static/stimuli/images/roof/sun_asrztwexxagrlhem.jpg,False,2,3371.2000000476837,gut,709.9000000953674,4081.100000143051,intrusion
w09983ff,lion,../static/stimuli/images/auditorium/sun_ahwuhefoqkvitxnk.jpg,False,2,1335.4000000953674,lion,1071.0,2406.4000000953674,correct
w09983ff,flower,../static/stimuli/images/underwater/sun_aufltyunbkquxrih.jpg,False,2,1429.9000000953674,flower,1088.5,2518.4000000953674,correct
w09983ff,bag,../static/stimuli/images/tower/sun_abxucdjovctfgknh.jpg,False,2,1426.6000001430511,bag,626.0,2052.600000143051,correct
w09983ff,door,../static/stimuli/images/river/sun_ahmmzoezbuevqzjm.jpg,False,2,3275.5,space,868.4000000953674,4143.900000095367,intrusion
w09983ff,candle,../static/stimuli/images/waterfall/sun_acmlcxobalurtcmq.jpg,False,2,4223.600000143051,grass,1113.5999999046326,5337.200000047684,other
w09983ff,ear,../static/stimuli/images/computerroom/sun_aiwdglrsrkkfbgzz.jpg,False,2,2680.7000000476837,ear,648.0,3328.7000000476837,correct
w09983ff,puzzle,../static/stimuli/images/volcano/sun_aacjsxcwmkbgvpmb.jpg,True,2,3480.4000000953674,,0.0,3480.4000000953674,empty
w09983ff,bear,../static/stimuli/images/campsite/sun_arbodmznqjwtkkya.jpg,False,2,1194.5,bear,997.1000001430511,2191.600000143051,correct
w09983ff,truck,../static/stimuli/images/sky/sun_agpvigtqjmmxbzwp.jpg,True,2,3407.7000000476837,car,654.5,4062.2000000476837,intrusion
w09983ff,hay,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,True,2,2560.7000000476837,lawn,1359.3999998569489,3920.0999999046326,intrusion
