wid,pretest_type,critical_type,overlay,fancy_critical,train_presentation_duration,recall_time,afc_time,afc_bonus_time,n_pair,n_repeat,n_practice_critical,n_distractor,bonus_rate_critical,bonus_rate_critical_speed,bonus_rate_afc,bonus_rate_pretest,bonus_rate_distractor,bonus_rate_speed,pairs,completed,bonus,version,math_correct,afc_scores,critical_pairs
w769a187,simple-recall,multi-recall,True,False,2000,15000,,5000,40,2,3,10,2,0.1,1,1,1,0.25,"[{'word': 'wire', 'image': '../static/stimuli/images/shoppingmall/sun_avicxzccipgymejx.jpg'}, {'word': 'rake', 'image': '../static/stimuli/images/volcano/sun_aetnikjhplqgsznx.jpg'}, {'word': 'vacuum', 'image': '../static/stimuli/images/auditorium/sun_ahwuhefoqkvitxnk.jpg'}, {'word': 'customer', 'image': '../static/stimuli/images/sky/sun_aboqqlnpqcqfghfo.jpg'}, {'word': 'head', 'image': '../static/stimuli/images/skiresort/sun_aijypnsissxbdxyj.jpg'}, {'word': 'sibling', 'image': '../static/stimuli/images/house/sun_aswyksckmfyarwfk.jpg'}, {'word': 'fleet', 'image': '../static/stimuli/images/temple/sun_aapfmtbuxevwbxck.jpg'}, {'word': 'tractor', 'image': '../static/stimuli/images/roof/sun_awskptrfuzjyjwes.jpg'}, {'word': 'colonel', 'image': '../static/stimuli/images/bookstore/sun_auwghripdoxzluuk.jpg'}, {'word': 'handkerchief', 'image': '../static/stimuli/images/tower/sun_afjkdsegpwxewtah.jpg'}, {'word': 'dresser', 'image': '../static/stimuli/images/airport/sun_aelkzcvlquyyzxlu.jpg'}, {'word': 'scallop', 'image': '../static/stimuli/images/kitchen/sun_aqeaevwwwjoqhzvl.jpg'}, {'word': 'raspberry', 'image': '../static/stimuli/images/ziggurat/fig1.png'}, {'word': 'keg', 'image': '../static/stimuli/images/street/sun_agtpyiscmdidhpgk.jpg'}, {'word': 'resort', 'image': '../static/stimuli/images/pool/sun_aelfhlyhvuglfcha.jpg'}, {'word': 'clamp', 'image': '../static/stimuli/images/river/sun_abktmmreusnujejq.jpg'}, {'word': 'flashlight', 'image': '../static/stimuli/images/windmill/sun_arzqgolrrmfeptxe.jpg'}, {'word': 'bolt', 'image': '../static/stimuli/images/castle/sun_aduovtnrsmdtcpie.jpg'}, {'word': 'wrench', 'image': '../static/stimuli/images/campsite/sun_asbhlaoploqpjahx.jpg'}, {'word': 'leg', 'image': '../static/stimuli/images/garage/sun_dswqerijtizeqkhu.jpg'}, {'word': 'earth', 'image': '../static/stimuli/images/vineyard/sun_aotjqpvjaukupppc.jpg'}, {'word': 'bed', 'image': '../static/stimuli/images/beach/sun_aatjakozddkxujut.jpg'}, {'word': 'contract', 'image': '../static/stimuli/images/laundryroom/sun_dgpgttfvjctszkzz.jpg'}, {'word': 'goose', 'image': '../static/stimuli/images/ranch/sun_ajrpvgxcgeblwooh.jpg'}, {'word': 'shampoo', 'image': '../static/stimuli/images/gym/sun_akhyzejtqpynaepu.jpg'}, {'word': 'hedge', 'image': '../static/stimuli/images/underwater/sun_alunasorzxjzhjbv.jpg'}, {'word': 'badge', 'image': '../static/stimuli/images/subway/sun_axdrpmtfwsncbewy.jpg'}, {'word': 'cabin', 'image': '../static/stimuli/images/greenhouse/sun_bxiwqwbzndahlxxp.jpg'}, {'word': 'lieutenant', 'image': '../static/stimuli/images/tenniscourt/sun_akifkmvcnuzulsxa.jpg'}, {'word': 'coleslaw', 'image': '../static/stimuli/images/theater/sun_atelpfsrkdqaoyph.jpg'}, {'word': 'toast', 'image': '../static/stimuli/images/downtown/sun_bubeehcgngkyqymr.jpg'}, {'word': 'receipt', 'image': '../static/stimuli/images/railway/sun_avugyywnswogxvlh.jpg'}, {'word': 'philosopher', 'image': '../static/stimuli/images/musuem/sun_ayrwspiydnlwhouo.jpg'}, {'word': 'hen', 'image': '../static/stimuli/images/waterfall/sun_albucmtmstcfpynn.jpg'}, {'word': 'grass', 'image': '../static/stimuli/images/forest/sun_abvrazjxgpqhvszy.jpg'}, {'word': 'patio', 'image': '../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg'}, {'word': 'creature', 'image': '../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg'}, {'word': 'airplane', 'image': '../static/stimuli/images/restaurant/sun_aiyfhlpenzexmqoi.jpg'}, {'word': 'charcoal', 'image': '../static/stimuli/images/grocery/sun_akqpikmgyzrpoilg.jpg'}, {'word': 'moose', 'image': '../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg'}]",True,1.23,v5.5,5.0,"{""charcoal"": null, ""dresser"": null, ""flashlight"": null, ""vacuum"": null, ""shampoo"": null, ""coleslaw"": null, ""clamp"": null, ""fleet"": null, ""bolt"": null, ""patio"": null, ""goose"": null, ""wire"": null, ""sibling"": null, ""handkerchief"": null, ""toast"": null, ""hen"": null, ""cabin"": null, ""keg"": null, ""customer"": null, ""hedge"": null, ""rake"": null, ""raspberry"": null, ""receipt"": null, ""leg"": null, ""moose"": null, ""creature"": null, ""resort"": null, ""grass"": null, ""colonel"": null, ""airplane"": null, ""badge"": null, ""contract"": null, ""earth"": null, ""tractor"": null, ""wrench"": null, ""lieutenant"": null, ""philosopher"": null, ""head"": null, ""scallop"": null, ""bed"": null}","[[{""word"": ""wire"", ""image"": ""../static/stimuli/images/shoppingmall/sun_avicxzccipgymejx.jpg""}, {""word"": ""moose"", ""image"": ""../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg""}], [{""word"": ""rake"", ""image"": ""../static/stimuli/images/volcano/sun_aetnikjhplqgsznx.jpg""}, {""word"": ""charcoal"", ""image"": ""../static/stimuli/images/grocery/sun_akqpikmgyzrpoilg.jpg""}], [{""word"": ""vacuum"", ""image"": ""../static/stimuli/images/auditorium/sun_ahwuhefoqkvitxnk.jpg""}, {""word"": ""airplane"", ""image"": ""../static/stimuli/images/restaurant/sun_aiyfhlpenzexmqoi.jpg""}], [{""word"": ""customer"", ""image"": ""../static/stimuli/images/sky/sun_aboqqlnpqcqfghfo.jpg""}, {""word"": ""creature"", ""image"": ""../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg""}], [{""word"": ""head"", ""image"": ""../static/stimuli/images/skiresort/sun_aijypnsissxbdxyj.jpg""}, {""word"": ""patio"", ""image"": ""../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg""}], [{""word"": ""sibling"", ""image"": ""../static/stimuli/images/house/sun_aswyksckmfyarwfk.jpg""}, {""word"": ""grass"", ""image"": ""../static/stimuli/images/forest/sun_abvrazjxgpqhvszy.jpg""}], [{""word"": ""fleet"", ""image"": ""../static/stimuli/images/temple/sun_aapfmtbuxevwbxck.jpg""}, {""word"": ""hen"", ""image"": ""../static/stimuli/images/waterfall/sun_albucmtmstcfpynn.jpg""}], [{""word"": ""tractor"", ""image"": ""../static/stimuli/images/roof/sun_awskptrfuzjyjwes.jpg""}, {""word"": ""philosopher"", ""image"": ""../static/stimuli/images/musuem/sun_ayrwspiydnlwhouo.jpg""}], [{""word"": ""colonel"", ""image"": ""../static/stimuli/images/bookstore/sun_auwghripdoxzluuk.jpg""}, {""word"": ""receipt"", ""image"": ""../static/stimuli/images/railway/sun_avugyywnswogxvlh.jpg""}], [{""word"": ""handkerchief"", ""image"": ""../static/stimuli/images/tower/sun_afjkdsegpwxewtah.jpg""}, {""word"": ""toast"", ""image"": ""../static/stimuli/images/downtown/sun_bubeehcgngkyqymr.jpg""}], [{""word"": ""dresser"", ""image"": ""../static/stimuli/images/airport/sun_aelkzcvlquyyzxlu.jpg""}, {""word"": ""coleslaw"", ""image"": ""../static/stimuli/images/theater/sun_atelpfsrkdqaoyph.jpg""}], [{""word"": ""scallop"", ""image"": ""../static/stimuli/images/kitchen/sun_aqeaevwwwjoqhzvl.jpg""}, {""word"": ""lieutenant"", ""image"": ""../static/stimuli/images/tenniscourt/sun_akifkmvcnuzulsxa.jpg""}], [{""word"": ""raspberry"", ""image"": ""../static/stimuli/images/ziggurat/fig1.png""}, {""word"": ""cabin"", ""image"": ""../static/stimuli/images/greenhouse/sun_bxiwqwbzndahlxxp.jpg""}], [{""word"": ""keg"", ""image"": ""../static/stimuli/images/street/sun_agtpyiscmdidhpgk.jpg""}, {""word"": ""badge"", ""image"": ""../static/stimuli/images/subway/sun_axdrpmtfwsncbewy.jpg""}], [{""word"": ""resort"", ""image"": ""../static/stimuli/images/pool/sun_aelfhlyhvuglfcha.jpg""}, {""word"": ""hedge"", ""image"": ""../static/stimuli/images/underwater/sun_alunasorzxjzhjbv.jpg""}], [{""word"": ""clamp"", ""image"": ""../static/stimuli/images/river/sun_abktmmreusnujejq.jpg""}, {""word"": ""shampoo"", ""image"": ""../static/stimuli/images/gym/sun_akhyzejtqpynaepu.jpg""}], [{""word"": ""flashlight"", ""image"": ""../static/stimuli/images/windmill/sun_arzqgolrrmfeptxe.jpg""}, {""word"": ""goose"", ""image"": ""../static/stimuli/images/ranch/sun_ajrpvgxcgeblwooh.jpg""}], [{""word"": ""bolt"", ""image"": ""../static/stimuli/images/castle/sun_aduovtnrsmdtcpie.jpg""}, {""word"": ""contract"", ""image"": ""../static/stimuli/images/laundryroom/sun_dgpgttfvjctszkzz.jpg""}], [{""word"": ""wrench"", ""image"": ""../static/stimuli/images/campsite/sun_asbhlaoploqpjahx.jpg""}, {""word"": ""bed"", ""image"": ""../static/stimuli/images/beach/sun_aatjakozddkxujut.jpg""}], [{""word"": ""leg"", ""image"": ""../static/stimuli/images/garage/sun_dswqerijtizeqkhu.jpg""}, {""word"": ""earth"", ""image"": ""../static/stimuli/images/vineyard/sun_aotjqpvjaukupppc.jpg""}]]"
wc227a29,simple-recall,multi-recall,True,False,2000,15000,,5000,40,2,3,10,2,0.1,1,1,1,0.25,"[{'word': 'sprinkle', 'image': '../static/stimuli/images/vineyard/sun_aioxamlvtxhpnzzt.jpg'}, {'word': 'library', 'image': '../static/stimuli/images/computerroom/sun_atznfxhjiiugbvxi.jpg'}, {'word': 'puck', 'image': '../static/stimuli/images/tenniscourt/sun_arhfignuhjkxcmvk.jpg'}, {'word': 'flask', 'image': '../static/stimuli/images/skiresort/sun_aijypnsissxbdxyj.jpg'}, {'word': 'planet', 'image': '../static/stimuli/images/street/sun_avddlmbtwpvlxdol.jpg'}, {'word': 'shore', 'image': '../static/stimuli/images/ranch/sun_atkydlwjcpmattts.jpg'}, {'word': 'diagram', 'image': '../static/stimuli/images/warehouse/sun_agdmklchstfjclxg.jpg'}, {'word': 'stool', 'image': '../static/stimuli/images/garage/sun_delfxfnqyuiaselp.jpg'}, {'word': 'dinosaur', 'image': '../static/stimuli/images/temple/sun_ahuwbjbhgegvnlsq.jpg'}, {'word': 'gymnast', 'image': '../static/stimuli/images/underwater/sun_asqdtehokuizoxnq.jpg'}, {'word': 'capital', 'image': '../static/stimuli/images/bookstore/sun_aamunjvxvlcyagxh.jpg'}, {'word': 'booth', 'image': '../static/stimuli/images/ziggurat/sun_aecdvzqgcesggjrp.jpg'}, {'word': 'doughnut', 'image': '../static/stimuli/images/sky/sun_awdlpzaohypbcfjk.jpg'}, {'word': 'rat', 'image': '../static/stimuli/images/tower/sun_afjkdsegpwxewtah.jpg'}, {'word': 'icing', 'image': '../static/stimuli/images/footballfield/sun_aadxnjugrvhqyufw.jpg'}, {'word': 'lobby', 'image': '../static/stimuli/images/railway/sun_alhsawcptyqiooss.jpg'}, {'word': 'scarf', 'image': '../static/stimuli/images/restaurant/sun_ajsstbpxnharlnnf.jpg'}, {'word': 'hanger', 'image': '../static/stimuli/images/grocery/sun_agipdkpovnqrcsgh.jpg'}, {'word': 'sign', 'image': '../static/stimuli/images/shoppingmall/sun_aqmgjlthiepxfbtd.jpg'}, {'word': 'basket', 'image': '../static/stimuli/images/downtown/sun_aljrvcabwnwkorml.jpg'}, {'word': 'elm', 'image': '../static/stimuli/images/beach/sun_aawqdbpihmlbwyyn.jpg'}, {'word': 'banker', 'image': '../static/stimuli/images/subway/sun_alfhdavatfhkuxyo.jpg'}, {'word': 'scout', 'image': '../static/stimuli/images/volcano/sun_axyqizdexdgrtfie.jpg'}, {'word': 'audience', 'image': '../static/stimuli/images/waterfall/sun_bbvrdmjbnzoaqrmp.jpg'}, {'word': 'syrup', 'image': '../static/stimuli/images/house/sun_aangbuylfvckqqoo.jpg'}, {'word': 'pin', 'image': '../static/stimuli/images/greenhouse/sun_apjhtwdcpezmnlze.jpg'}, {'word': 'glacier', 'image': '../static/stimuli/images/pool/sun_aelfhlyhvuglfcha.jpg'}, {'word': 'acorn', 'image': '../static/stimuli/images/river/sun_advruofhmqeyqmbx.jpg'}, {'word': 'hound', 'image': '../static/stimuli/images/gym/sun_appsvbfzhwrmtrje.jpg'}, {'word': 'jug', 'image': '../static/stimuli/images/laundryroom/sun_aaawhgdexmmzrdci.jpg'}, {'word': 'mister', 'image': '../static/stimuli/images/windmill/sun_alrghzshdjgnywto.jpg'}, {'word': 'fries', 'image': '../static/stimuli/images/roof/sun_awskptrfuzjyjwes.jpg'}, {'word': 'antelope', 'image': '../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg'}, {'word': 'tack', 'image': '../static/stimuli/images/kitchen/sun_akzumputqvdvtqbq.jpg'}, {'word': 'rag', 'image': '../static/stimuli/images/musuem/sun_axbkhklgdaevqxyj.jpg'}, {'word': 'crayon', 'image': '../static/stimuli/images/castle/sun_apkncxxjepzqmdyk.jpg'}, {'word': 'bank', 'image': '../static/stimuli/images/campsite/sun_akmknzqdbcxpznth.jpg'}, {'word': 'fruit', 'image': '../static/stimuli/images/forest/sun_augxrcssyuvvueda.jpg'}, {'word': 'apron', 'image': '../static/stimuli/images/airport/sun_aelkzcvlquyyzxlu.jpg'}, {'word': 'eagle', 'image': '../static/stimuli/images/theater/sun_awkfdodvwaaleezx.jpg'}]",True,1.7,v5.5,8.0,"{""scout"": null, ""scarf"": null, ""audience"": null, ""basket"": null, ""capital"": null, ""sign"": null, ""rat"": null, ""pin"": null, ""fries"": null, ""fruit"": null, ""puck"": null, ""banker"": null, ""syrup"": null, ""hanger"": null, ""mister"": null, ""apron"": null, ""rag"": null, ""glacier"": null, ""lobby"": null, ""crayon"": null, ""shore"": null, ""tack"": null, ""eagle"": null, ""stool"": null, ""icing"": null, ""bank"": null, ""antelope"": null, ""acorn"": null, ""dinosaur"": null, ""booth"": null, ""planet"": null, ""elm"": null, ""gymnast"": null, ""jug"": null, ""doughnut"": null, ""library"": null, ""sprinkle"": null, ""hound"": null, ""flask"": null, ""diagram"": null}","[[{""word"": ""sprinkle"", ""image"": ""../static/stimuli/images/vineyard/sun_aioxamlvtxhpnzzt.jpg""}, {""word"": ""eagle"", ""image"": ""../static/stimuli/images/theater/sun_awkfdodvwaaleezx.jpg""}], [{""word"": ""library"", ""image"": ""../static/stimuli/images/computerroom/sun_atznfxhjiiugbvxi.jpg""}, {""word"": ""apron"", ""image"": ""../static/stimuli/images/airport/sun_aelkzcvlquyyzxlu.jpg""}], [{""word"": ""puck"", ""image"": ""../static/stimuli/images/tenniscourt/sun_arhfignuhjkxcmvk.jpg""}, {""word"": ""fruit"", ""image"": ""../static/stimuli/images/forest/sun_augxrcssyuvvueda.jpg""}], [{""word"": ""flask"", ""image"": ""../static/stimuli/images/skiresort/sun_aijypnsissxbdxyj.jpg""}, {""word"": ""bank"", ""image"": ""../static/stimuli/images/campsite/sun_akmknzqdbcxpznth.jpg""}], [{""word"": ""planet"", ""image"": ""../static/stimuli/images/street/sun_avddlmbtwpvlxdol.jpg""}, {""word"": ""crayon"", ""image"": ""../static/stimuli/images/castle/sun_apkncxxjepzqmdyk.jpg""}], [{""word"": ""shore"", ""image"": ""../static/stimuli/images/ranch/sun_atkydlwjcpmattts.jpg""}, {""word"": ""rag"", ""image"": ""../static/stimuli/images/musuem/sun_axbkhklgdaevqxyj.jpg""}], [{""word"": ""diagram"", ""image"": ""../static/stimuli/images/warehouse/sun_agdmklchstfjclxg.jpg""}, {""word"": ""tack"", ""image"": ""../static/stimuli/images/kitchen/sun_akzumputqvdvtqbq.jpg""}], [{""word"": ""stool"", ""image"": ""../static/stimuli/images/garage/sun_delfxfnqyuiaselp.jpg""}, {""word"": ""antelope"", ""image"": ""../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg""}], [{""word"": ""dinosaur"", ""image"": ""../static/stimuli/images/temple/sun_ahuwbjbhgegvnlsq.jpg""}, {""word"": ""fries"", ""image"": ""../static/stimuli/images/roof/sun_awskptrfuzjyjwes.jpg""}], [{""word"": ""gymnast"", ""image"": ""../static/stimuli/images/underwater/sun_asqdtehokuizoxnq.jpg""}, {""word"": ""mister"", ""image"": ""../static/stimuli/images/windmill/sun_alrghzshdjgnywto.jpg""}], [{""word"": ""capital"", ""image"": ""../static/stimuli/images/bookstore/sun_aamunjvxvlcyagxh.jpg""}, {""word"": ""jug"", ""image"": ""../static/stimuli/images/laundryroom/sun_aaawhgdexmmzrdci.jpg""}], [{""word"": ""booth"", ""image"": ""../static/stimuli/images/ziggurat/sun_aecdvzqgcesggjrp.jpg""}, {""word"": ""hound"", ""image"": ""../static/stimuli/images/gym/sun_appsvbfzhwrmtrje.jpg""}], [{""word"": ""doughnut"", ""image"": ""../static/stimuli/images/sky/sun_awdlpzaohypbcfjk.jpg""}, {""word"": ""acorn"", ""image"": ""../static/stimuli/images/river/sun_advruofhmqeyqmbx.jpg""}], [{""word"": ""rat"", ""image"": ""../static/stimuli/images/tower/sun_afjkdsegpwxewtah.jpg""}, {""word"": ""glacier"", ""image"": ""../static/stimuli/images/pool/sun_aelfhlyhvuglfcha.jpg""}], [{""word"": ""icing"", ""image"": ""../static/stimuli/images/footballfield/sun_aadxnjugrvhqyufw.jpg""}, {""word"": ""pin"", ""image"": ""../static/stimuli/images/greenhouse/sun_apjhtwdcpezmnlze.jpg""}], [{""word"": ""lobby"", ""image"": ""../static/stimuli/images/railway/sun_alhsawcptyqiooss.jpg""}, {""word"": ""syrup"", ""image"": ""../static/stimuli/images/house/sun_aangbuylfvckqqoo.jpg""}], [{""word"": ""scarf"", ""image"": ""../static/stimuli/images/restaurant/sun_ajsstbpxnharlnnf.jpg""}, {""word"": ""audience"", ""image"": ""../static/stimuli/images/waterfall/sun_bbvrdmjbnzoaqrmp.jpg""}], [{""word"": ""hanger"", ""image"": ""../static/stimuli/images/grocery/sun_agipdkpovnqrcsgh.jpg""}, {""word"": ""scout"", ""image"": ""../static/stimuli/images/volcano/sun_axyqizdexdgrtfie.jpg""}], [{""word"": ""sign"", ""image"": ""../static/stimuli/images/shoppingmall/sun_aqmgjlthiepxfbtd.jpg""}, {""word"": ""banker"", ""image"": ""../static/stimuli/images/subway/sun_alfhdavatfhkuxyo.jpg""}], [{""word"": ""basket"", ""image"": ""../static/stimuli/images/downtown/sun_aljrvcabwnwkorml.jpg""}, {""word"": ""elm"", ""image"": ""../static/stimuli/images/beach/sun_aawqdbpihmlbwyyn.jpg""}]]"
