wid,word,image,practice,block,typing_rt,response,type_time,rt,response_type
wcb8c911,puzzle,../static/stimuli/images/shoppingmall/sun_addqytasyktafwmq.jpg,False,2,3750.0,egg,2210.0,5960.0,intrusion
wcb8c911,heart,../static/stimuli/images/musuem/sun_axbkhklgdaevqxyj.jpg,False,2,1619.0,bird,2440.0,4059.0,intrusion
wcb8c911,bear,../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg,True,2,3391.0,wall,539.0000000000291,3930.000000000029,other
wcb8c911,apple,../static/stimuli/images/computerroom/sun_akcjvpjqukkdanyo.jpg,False,2,1124.0,apple,2325.0,3449.0,correct
wcb8c911,sand,../static/stimuli/images/ziggurat/sun_amuijzzaceciuwpo.jpg,False,2,2032.0,sand,2301.0,4333.0,correct
wcb8c911,rabbit,../static/stimuli/images/river/sun_awyqyxlrmqvjlwnd.jpg,False,2,1238.0,river,1215.0,2453.0,other
wcb8c911,horse,../static/stimuli/images/pool/sun_aexdaltifheurhfa.jpg,False,2,1162.0,horse,839.0,2001.0,correct
wcb8c911,window,../static/stimuli/images/sky/sun_alpjwwozdavjucpu.jpg,False,2,1655.999999999971,window,1279.0,2934.999999999971,correct
wcb8c911,door,../static/stimuli/images/laundryroom/sun_dgpgttfvjctszkzz.jpg,True,2,1550.0,door,1546.000000000029,3096.000000000029,correct
wcb8c911,bee,../static/stimuli/images/tower/sun_afyekzxxqtpzgqni.jpg,False,2,1929.0,egg,1509.0,3438.0,intrusion
wcb8c911,volcano,../static/stimuli/images/bookstore/sun_avsybhiblxqxcayh.jpg,False,2,5341.0,market,873.0,6214.0,other
wcb8c911,bag,../static/stimuli/images/auditorium/sun_ahwnrxacspjqqqfm.jpg,False,2,3794.0,theater,5022.0,8816.0,other
wcb8c911,milk,../static/stimuli/images/underwater/sun_ajbkjsrhukffyqix.jpg,False,2,4179.0,water,1114.000000000029,5293.000000000029,other
wcb8c911,cat,../static/stimuli/images/railway/sun_aqlgoveofhhmvrdh.jpg,False,2,4360.0,world,725.0,5085.0,other
wcb8c911,hay,../static/stimuli/images/street/sun_amjwoyuxrszlicsb.jpg,True,2,3974.0,side,567.0,4541.0,other
wcb8c911,toilet,../static/stimuli/images/greenhouse/sun_aahkpmrwfcwqyfcf.jpg,False,2,3423.0,art,551.0,3974.0,intrusion
wcb8c911,dog,../static/stimuli/images/campsite/sun_agjhcohmxuuaimig.jpg,False,2,2432.000000000058,camp,632.9999999999418,3065.0,intrusion
wcb8c911,snake,../static/stimuli/images/beach/sun_aatjakozddkxujut.jpg,False,2,3714.999999999942,sun,608.0,4322.999999999942,intrusion
wcb8c911,bone,../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg,False,2,3827.0,shelf,807.0,4634.0,other
wcb8c911,bird,../static/stimuli/images/house/sun_aacohnpwcrythslq.jpg,False,2,1563.9999999999418,deer,655.0,2218.999999999942,intrusion
wcb8c911,jeans,../static/stimuli/images/kitchen/sun_axvexejcndazoqxl.jpg,False,2,2016.0,sun,750.0,2766.0,intrusion
wcb8c911,computer,../static/stimuli/images/subway/sun_alfhdavatfhkuxyo.jpg,False,2,1691.0,belt,719.0,2410.0,intrusion
wcb8c911,bed,../static/stimuli/images/airport/sun_aqogketumcqznmzs.jpg,False,2,1500.0,when,1003.0,2503.0,other
wcb8c911,bread,../static/stimuli/images/roof/sun_airvzklrdchyytiu.jpg,False,2,1699.0,mud,8426.0,10125.0,intrusion
wcb8c911,duck,../static/stimuli/images/tenniscourt/sun_ayyvmiocpgbwlgot.jpg,False,2,3349.0,duck,1067.0,4416.0,correct
wcb8c911,ear,../static/stimuli/images/ranch/sun_atkydlwjcpmattts.jpg,False,2,2427.0,side,1367.0,3794.0,other
wcb8c911,potato,../static/stimuli/images/windmill/sun_arostrfeclmqdszk.jpg,False,2,2597.0,chicken,2467.0,5064.0,other
wcb8c911,fence,../static/stimuli/images/temple/sun_aapfmtbuxevwbxck.jpg,False,2,1649.0,house,695.0,2344.0,intrusion
wcb8c911,flower,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,False,2,2180.0,true,535.0,2715.0,intrusion
wcb8c911,pig,../static/stimuli/images/restaurant/sun_antpdwvuouhlqmvh.jpg,False,2,2908.0,house,672.0,3580.0,intrusion
wcb8c911,lawn,../static/stimuli/images/skiresort/sun_aczexzwhbzruewdm.jpg,False,2,2203.0,new,398.0,2601.0,intrusion
wcb8c911,nut,../static/stimuli/images/gym/sun_aljefikdfqefidfc.jpg,False,2,1400.0,nut,2181.0,3581.0,correct
wcb8c911,cake,../static/stimuli/images/warehouse/sun_abqmsdjgfgnjjgzm.jpg,False,2,4239.999999999942,stair,1270.0,5509.999999999942,other
wcb8c911,eye,../static/stimuli/images/volcano/sun_aetnikjhplqgsznx.jpg,False,2,4022.0,fuji,1793.0,5815.0,other
wcb8c911,lion,../static/stimuli/images/castle/sun_alevmcaohaqqwlic.jpg,False,2,1334.9999999999418,lion,2034.0,3368.999999999942,correct
wcb8c911,candle,../static/stimuli/images/waterfall/sun_bbvrdmjbnzoaqrmp.jpg,False,2,2268.0,walk,548.0,2816.0,intrusion
wcb8c911,drink,../static/stimuli/images/vineyard/sun_aicvecccjhfzcjnt.jpg,False,2,1373.0000000000582,far,2371.999999999942,3745.0,intrusion
wcb8c911,truck,../static/stimuli/images/theater/sun_ahtaknlqeslujgbq.jpg,False,2,1503.0,first,643.0,2146.0,other
wcb8c911,egg,../static/stimuli/images/downtown/sun_aljrvcabwnwkorml.jpg,False,2,2750.999999999942,new,649.0,3399.999999999942,intrusion
wcb8c911,hat,../static/stimuli/images/footballfield/sun_aedcjgjztgoialpm.jpg,False,2,1408.0000000000582,field,1576.9999999999418,2985.0,other
wcb8c911,bone,../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg,False,2,2013.0,park,556.0,2569.0,intrusion
wcb8c911,hat,../static/stimuli/images/footballfield/sun_aedcjgjztgoialpm.jpg,False,2,1202.0,below,952.0,2154.0,other
wcb8c911,volcano,../static/stimuli/images/bookstore/sun_avsybhiblxqxcayh.jpg,False,2,1777.0,,0.0,1777.0,empty
wcb8c911,rabbit,../static/stimuli/images/river/sun_awyqyxlrmqvjlwnd.jpg,False,2,1784.9999999999418,,0.0,1784.9999999999418,empty
wcb8c911,flower,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,False,2,1476.0,new,406.0,1882.0,intrusion
wcb8c911,candle,../static/stimuli/images/waterfall/sun_bbvrdmjbnzoaqrmp.jpg,False,2,1392.0,round,558.0,1950.0,other
wcb8c911,bed,../static/stimuli/images/airport/sun_aqogketumcqznmzs.jpg,False,2,2986.0,space,861.0,3847.0,intrusion
wcb8c911,cake,../static/stimuli/images/warehouse/sun_abqmsdjgfgnjjgzm.jpg,False,2,1142.0,work,580.0,1722.0,other
wcb8c911,potato,../static/stimuli/images/windmill/sun_arostrfeclmqdszk.jpg,False,2,1139.0,egg,2312.000000000058,3451.000000000058,intrusion
wcb8c911,puzzle,../static/stimuli/images/shoppingmall/sun_addqytasyktafwmq.jpg,False,2,2065.0,round,830.0000000000582,2895.000000000058,other
wcb8c911,bread,../static/stimuli/images/roof/sun_airvzklrdchyytiu.jpg,False,2,1483.0,mud,1354.0,2837.0,intrusion
wcb8c911,nut,../static/stimuli/images/gym/sun_aljefikdfqefidfc.jpg,False,2,1225.0,nut,784.0,2009.0,correct
wcb8c911,ear,../static/stimuli/images/ranch/sun_atkydlwjcpmattts.jpg,False,2,1481.0,walk,552.0,2033.0,intrusion
wcb8c911,truck,../static/stimuli/images/theater/sun_ahtaknlqeslujgbq.jpg,False,2,2014.0,shelf,693.0,2707.0,other
wcb8c911,computer,../static/stimuli/images/subway/sun_alfhdavatfhkuxyo.jpg,False,2,1372.0,first,668.0,2040.0,other
wcb8c911,bear,../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg,True,2,3782.999999999942,choose,809.0,4591.999999999942,intrusion
wcb8c911,toilet,../static/stimuli/images/greenhouse/sun_aahkpmrwfcwqyfcf.jpg,False,2,1245.0,art,554.0,1799.0,intrusion
wcb8c911,horse,../static/stimuli/images/pool/sun_aexdaltifheurhfa.jpg,False,2,1022.0,horse,767.0,1789.0,correct
wcb8c911,fence,../static/stimuli/images/temple/sun_aapfmtbuxevwbxck.jpg,False,2,1877.0,round,535.0,2412.0,other
wcb8c911,pig,../static/stimuli/images/restaurant/sun_antpdwvuouhlqmvh.jpg,False,2,1687.0,house,615.0,2302.0,intrusion
wcb8c911,eye,../static/stimuli/images/volcano/sun_aetnikjhplqgsznx.jpg,False,2,564.0,over,736.0,1300.0,other
wcb8c911,jeans,../static/stimuli/images/kitchen/sun_axvexejcndazoqxl.jpg,False,2,1767.0,sun,493.0,2260.0,intrusion
wcb8c911,bee,../static/stimuli/images/tower/sun_afyekzxxqtpzgqni.jpg,False,2,1482.0000000000582,egg,727.9999999999418,2210.0,intrusion
wcb8c911,lawn,../static/stimuli/images/skiresort/sun_aczexzwhbzruewdm.jpg,False,2,1110.0,house,564.0000000000582,1674.0000000000582,intrusion
wcb8c911,cat,../static/stimuli/images/railway/sun_aqlgoveofhhmvrdh.jpg,False,2,982.0,clear,539.0,1521.0,intrusion
