wid,pretest_type,critical_type,overlay,fancy_critical,train_presentation_duration,recall_time,afc_time,afc_bonus_time,n_pair,n_repeat,n_practice_critical,n_distractor,critical_penalty,bonus_rate_critical,bonus_rate_critical_speed,bonus_rate_afc,bonus_rate_pretest,bonus_rate_distractor,bonus_rate_speed,prime,prime_duration,prime_mask,prime_mask_surround,pairs,completed,bonus,version,math_correct
w9bc6d87,simple-recall,simple-recall-penalized,True,False,2000,15000,,5000,40,2,3,10,1,3,0.1,1,1,1,0.25,True,100,False,False,"[{'word': 'window', 'image': '../static/stimuli/images/roof/sun_airvzklrdchyytiu.jpg'}, {'word': 'duck', 'image': '../static/stimuli/images/airport/sun_aqytxlpqgdgggfum.jpg'}, {'word': 'computer', 'image': '../static/stimuli/images/temple/sun_aapfmtbuxevwbxck.jpg'}, {'word': 'fence', 'image': '../static/stimuli/images/greenhouse/sun_bxiwqwbzndahlxxp.jpg'}, {'word': 'cat', 'image': '../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg'}, {'word': 'truck', 'image': '../static/stimuli/images/musuem/sun_agblrnoilxeknben.jpg'}, {'word': 'bed', 'image': '../static/stimuli/images/beach/sun_aawqdbpihmlbwyyn.jpg'}, {'word': 'nut', 'image': '../static/stimuli/images/bookstore/sun_auwghripdoxzluuk.jpg', 'practice': True}, {'word': 'milk', 'image': '../static/stimuli/images/house/sun_afejjgypgnszvwza.jpg'}, {'word': 'lawn', 'image': '../static/stimuli/images/auditorium/sun_ahcmaddzrcfxzuuz.jpg'}, {'word': 'dog', 'image': '../static/stimuli/images/ranch/sun_atkydlwjcpmattts.jpg'}, {'word': 'bag', 'image': '../static/stimuli/images/tower/sun_afjkdsegpwxewtah.jpg'}, {'word': 'horse', 'image': '../static/stimuli/images/theater/sun_abldnlzotzlgclky.jpg'}, {'word': 'pig', 'image': '../static/stimuli/images/windmill/sun_arzqgolrrmfeptxe.jpg'}, {'word': 'egg', 'image': '../static/stimuli/images/railway/sun_aqlgoveofhhmvrdh.jpg'}, {'word': 'hay', 'image': '../static/stimuli/images/restaurant/sun_ajsstbpxnharlnnf.jpg', 'practice': True}, {'word': 'rabbit', 'image': '../static/stimuli/images/shoppingmall/sun_asbknkxckcdqmjml.jpg', 'practice': True}, {'word': 'door', 'image': '../static/stimuli/images/skiresort/sun_aijypnsissxbdxyj.jpg'}, {'word': 'cake', 'image': '../static/stimuli/images/laundryroom/sun_aamwlajirwqjrbun.jpg'}, {'word': 'snake', 'image': '../static/stimuli/images/castle/sun_apbjjqvsvrybtdua.jpg'}, {'word': 'drink', 'image': '../static/stimuli/images/pool/sun_aexdaltifheurhfa.jpg'}, {'word': 'puzzle', 'image': '../static/stimuli/images/vineyard/sun_aioxamlvtxhpnzzt.jpg'}, {'word': 'candle', 'image': '../static/stimuli/images/garage/sun_dfvgejtxiljzbywb.jpg'}, {'word': 'toilet', 'image': '../static/stimuli/images/river/sun_atesawsfypjpyefy.jpg'}, {'word': 'ear', 'image': '../static/stimuli/images/warehouse/sun_abqmsdjgfgnjjgzm.jpg'}, {'word': 'flower', 'image': '../static/stimuli/images/waterfall/sun_acmlcxobalurtcmq.jpg'}, {'word': 'eye', 'image': '../static/stimuli/images/street/sun_aaeryjozzmanouqj.jpg'}, {'word': 'lion', 'image': '../static/stimuli/images/gym/sun_agptlflfgabhuxym.jpg'}, {'word': 'hat', 'image': '../static/stimuli/images/ziggurat/sun_aecdvzqgcesggjrp.jpg'}, {'word': 'sand', 'image': '../static/stimuli/images/footballfield/sun_aegayohtofbvbdoa.jpg'}, {'word': 'bird', 'image': '../static/stimuli/images/subway/sun_axdrpmtfwsncbewy.jpg'}, {'word': 'heart', 'image': '../static/stimuli/images/kitchen/sun_aizcycyyvgfcdnzp.jpg'}, {'word': 'potato', 'image': '../static/stimuli/images/tenniscourt/sun_aczifhfuxagmsqub.jpg'}, {'word': 'volcano', 'image': '../static/stimuli/images/forest/sun_anfpmkqemzwfixbm.jpg'}, {'word': 'bread', 'image': '../static/stimuli/images/campsite/sun_arbodmznqjwtkkya.jpg'}, {'word': 'bee', 'image': '../static/stimuli/images/underwater/sun_axbjbqawtejfugwt.jpg'}, {'word': 'apple', 'image': '../static/stimuli/images/sky/sun_aeglnxtxlevipkzh.jpg'}, {'word': 'jeans', 'image': '../static/stimuli/images/volcano/sun_alxwigenocbauhzw.jpg'}, {'word': 'bear', 'image': '../static/stimuli/images/downtown/sun_ahwvhnliokuzkazb.jpg'}, {'word': 'bone', 'image': '../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg'}]",True,0.5449999999999997,v6.5,0.0
wed07d43,simple-recall,simple-recall-penalized,True,False,2000,15000,,5000,40,2,3,10,1,3,0.1,1,1,1,0.25,True,100,False,False,"[{'word': 'toilet', 'image': '../static/stimuli/images/windmill/sun_ahkhvvnvkjevxvvu.jpg'}, {'word': 'ear', 'image': '../static/stimuli/images/restaurant/sun_advrksojohxolufo.jpg'}, {'word': 'bread', 'image': '../static/stimuli/images/kitchen/sun_avlgzqfdedxwbiei.jpg'}, {'word': 'apple', 'image': '../static/stimuli/images/computerroom/sun_adsueslplqfnwvqd.jpg'}, {'word': 'rabbit', 'image': '../static/stimuli/images/vineyard/sun_aokkqrsxsvimuubo.jpg', 'practice': True}, {'word': 'flower', 'image': '../static/stimuli/images/volcano/sun_abmqyijpgbakeqkm.jpg'}, {'word': 'drink', 'image': '../static/stimuli/images/bookstore/sun_afhaekubmjvpmvre.jpg'}, {'word': 'candle', 'image': '../static/stimuli/images/pool/sun_argikopryamoycho.jpg'}, {'word': 'heart', 'image': '../static/stimuli/images/river/sun_aiazxjumlgdcrfpn.jpg'}, {'word': 'cake', 'image': '../static/stimuli/images/forest/sun_almbxcurjahdxery.jpg'}, {'word': 'bone', 'image': '../static/stimuli/images/house/sun_afejjgypgnszvwza.jpg'}, {'word': 'bag', 'image': '../static/stimuli/images/auditorium/sun_akzbbqivzbpbnjbz.jpg'}, {'word': 'truck', 'image': '../static/stimuli/images/greenhouse/sun_aqkjiolbtywtaxak.jpg'}, {'word': 'fence', 'image': '../static/stimuli/images/theater/sun_awkfdodvwaaleezx.jpg'}, {'word': 'nut', 'image': '../static/stimuli/images/street/sun_avxrcniddstcuuuc.jpg'}, {'word': 'bear', 'image': '../static/stimuli/images/tenniscourt/sun_aizsvornuhzvyvhc.jpg'}, {'word': 'egg', 'image': '../static/stimuli/images/musuem/sun_aqrchpiffnzkysmc.jpg'}, {'word': 'milk', 'image': '../static/stimuli/images/underwater/sun_alunasorzxjzhjbv.jpg'}, {'word': 'potato', 'image': '../static/stimuli/images/airport/sun_axuntpkgfijknxde.jpg'}, {'word': 'lion', 'image': '../static/stimuli/images/sky/sun_agpvigtqjmmxbzwp.jpg'}, {'word': 'jeans', 'image': '../static/stimuli/images/temple/sun_aaexbfhvrzmbsfus.jpg'}, {'word': 'window', 'image': '../static/stimuli/images/ziggurat/fig1.png', 'practice': True}, {'word': 'bee', 'image': '../static/stimuli/images/downtown/sun_abosdjemftsczdvd.jpg'}, {'word': 'duck', 'image': '../static/stimuli/images/tower/sun_augaqwzgrksvvsgf.jpg'}, {'word': 'sand', 'image': '../static/stimuli/images/railway/sun_aqddawzjzkqycxjc.jpg'}, {'word': 'hat', 'image': '../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg'}, {'word': 'puzzle', 'image': '../static/stimuli/images/subway/sun_aoelchwqhnnizmrp.jpg'}, {'word': 'horse', 'image': '../static/stimuli/images/beach/sun_abkegkdifglzmevl.jpg'}, {'word': 'lawn', 'image': '../static/stimuli/images/campsite/sun_azvxwxzbkknkggng.jpg'}, {'word': 'pig', 'image': '../static/stimuli/images/shoppingmall/sun_abegyiikvbaqpooh.jpg'}, {'word': 'volcano', 'image': '../static/stimuli/images/skiresort/sun_aijypnsissxbdxyj.jpg'}, {'word': 'hay', 'image': '../static/stimuli/images/ranch/sun_amqejeymhjlanyvr.jpg'}, {'word': 'door', 'image': '../static/stimuli/images/warehouse/sun_abdmrgvlsfpsgxyu.jpg'}, {'word': 'bed', 'image': '../static/stimuli/images/grocery/sun_afjotbibjndyibuy.jpg'}, {'word': 'dog', 'image': '../static/stimuli/images/gym/sun_awvqsdkrklypaaep.jpg'}, {'word': 'bird', 'image': '../static/stimuli/images/laundryroom/sun_abdhkuiitfxcgncb.jpg'}, {'word': 'eye', 'image': '../static/stimuli/images/garage/sun_dmxrwdsmpakdmytc.jpg'}, {'word': 'snake', 'image': '../static/stimuli/images/waterfall/sun_ahssvsymysusmiqw.jpg', 'practice': True}, {'word': 'computer', 'image': '../static/stimuli/images/roof/sun_awyytziajjpreuke.jpg'}, {'word': 'cat', 'image': '../static/stimuli/images/castle/sun_apvtpjdfgucfbnsd.jpg'}]",True,1.6610000000000005,v6.5,7.0
w42e1014,simple-recall,simple-recall-penalized,True,False,2000,15000,,5000,40,2,3,10,1,3,0.1,1,1,1,0.25,True,100,False,False,"[{'word': 'bread', 'image': '../static/stimuli/images/greenhouse/sun_apjhtwdcpezmnlze.jpg'}, {'word': 'rabbit', 'image': '../static/stimuli/images/waterfall/sun_acmlcxobalurtcmq.jpg', 'practice': True}, {'word': 'hay', 'image': '../static/stimuli/images/pool/sun_abmafiafisngvteo.jpg'}, {'word': 'apple', 'image': '../static/stimuli/images/gym/sun_awstzxompuovdfck.jpg'}, {'word': 'hat', 'image': '../static/stimuli/images/beach/sun_acbeypdvskqxwbrf.jpg'}, {'word': 'puzzle', 'image': '../static/stimuli/images/restaurant/sun_afgriceqykrjokmt.jpg'}, {'word': 'bag', 'image': '../static/stimuli/images/sky/sun_abbtimwgskvvaeps.jpg'}, {'word': 'toilet', 'image': '../static/stimuli/images/musuem/sun_agblrnoilxeknben.jpg'}, {'word': 'eye', 'image': '../static/stimuli/images/garage/sun_dqhbnkldvcwhjinp.jpg'}, {'word': 'lawn', 'image': '../static/stimuli/images/forest/sun_avyyymflzsdrwgbe.jpg'}, {'word': 'cat', 'image': '../static/stimuli/images/footballfield/sun_aadxnjugrvhqyufw.jpg'}, {'word': 'nut', 'image': '../static/stimuli/images/volcano/sun_axyqizdexdgrtfie.jpg', 'practice': True}, {'word': 'lion', 'image': '../static/stimuli/images/warehouse/sun_abdmrgvlsfpsgxyu.jpg'}, {'word': 'candle', 'image': '../static/stimuli/images/computerroom/sun_akcjvpjqukkdanyo.jpg'}, {'word': 'truck', 'image': '../static/stimuli/images/house/sun_admwlghhtfixlbsf.jpg'}, {'word': 'door', 'image': '../static/stimuli/images/ranch/sun_ajxvkybqisznlxgg.jpg'}, {'word': 'heart', 'image': '../static/stimuli/images/campsite/sun_akmknzqdbcxpznth.jpg'}, {'word': 'bird', 'image': '../static/stimuli/images/temple/sun_aaexbfhvrzmbsfus.jpg'}, {'word': 'fence', 'image': '../static/stimuli/images/castle/sun_apkncxxjepzqmdyk.jpg'}, {'word': 'potato', 'image': '../static/stimuli/images/downtown/sun_ahwvhnliokuzkazb.jpg'}, {'word': 'ear', 'image': '../static/stimuli/images/auditorium/sun_ahcmaddzrcfxzuuz.jpg'}, {'word': 'jeans', 'image': '../static/stimuli/images/street/sun_avddlmbtwpvlxdol.jpg'}, {'word': 'flower', 'image': '../static/stimuli/images/windmill/sun_arzqgolrrmfeptxe.jpg', 'practice': True}, {'word': 'drink', 'image': '../static/stimuli/images/underwater/sun_azotfggtynldgbwm.jpg'}, {'word': 'computer', 'image': '../static/stimuli/images/ziggurat/fig2.png'}, {'word': 'bed', 'image': '../static/stimuli/images/grocery/sun_ajxqnbvuflmzhcig.jpg'}, {'word': 'volcano', 'image': '../static/stimuli/images/airport/sun_aojbxgadgjyajeaw.jpg'}, {'word': 'snake', 'image': '../static/stimuli/images/bookstore/sun_aamunjvxvlcyagxh.jpg'}, {'word': 'horse', 'image': '../static/stimuli/images/river/sun_awyqyxlrmqvjlwnd.jpg'}, {'word': 'pig', 'image': '../static/stimuli/images/tenniscourt/sun_awnhgqbxdcyrgqvn.jpg'}, {'word': 'cake', 'image': '../static/stimuli/images/laundryroom/sun_aamwlajirwqjrbun.jpg'}, {'word': 'duck', 'image': '../static/stimuli/images/roof/sun_acebhjdzsytwpmoj.jpg'}, {'word': 'milk', 'image': '../static/stimuli/images/shoppingmall/sun_addqytasyktafwmq.jpg'}, {'word': 'bear', 'image': '../static/stimuli/images/skiresort/sun_agpfoakkwrzedbll.jpg'}, {'word': 'bee', 'image': '../static/stimuli/images/theater/sun_abnbylturqcwwiuz.jpg'}, {'word': 'dog', 'image': '../static/stimuli/images/vineyard/sun_adcctdabyxmhioeg.jpg'}, {'word': 'egg', 'image': '../static/stimuli/images/subway/sun_apgdazdsggmnohcz.jpg'}, {'word': 'window', 'image': '../static/stimuli/images/kitchen/sun_akzumputqvdvtqbq.jpg'}, {'word': 'bone', 'image': '../static/stimuli/images/tower/sun_augaqwzgrksvvsgf.jpg'}, {'word': 'sand', 'image': '../static/stimuli/images/railway/sun_acfjiedtgqzgvtnp.jpg'}]",True,1.0610000000000002,v6.5,10.0
wcb8c911,simple-recall,simple-recall-penalized,True,False,2000,15000,,5000,40,2,3,10,1,3,0.1,1,1,1,0.25,True,100,False,False,"[{'word': 'duck', 'image': '../static/stimuli/images/tenniscourt/sun_ayyvmiocpgbwlgot.jpg'}, {'word': 'heart', 'image': '../static/stimuli/images/musuem/sun_axbkhklgdaevqxyj.jpg'}, {'word': 'nut', 'image': '../static/stimuli/images/gym/sun_aljefikdfqefidfc.jpg'}, {'word': 'lawn', 'image': '../static/stimuli/images/skiresort/sun_aczexzwhbzruewdm.jpg'}, {'word': 'bear', 'image': '../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg', 'practice': True}, {'word': 'horse', 'image': '../static/stimuli/images/pool/sun_aexdaltifheurhfa.jpg'}, {'word': 'jeans', 'image': '../static/stimuli/images/kitchen/sun_axvexejcndazoqxl.jpg'}, {'word': 'pig', 'image': '../static/stimuli/images/restaurant/sun_antpdwvuouhlqmvh.jpg'}, {'word': 'candle', 'image': '../static/stimuli/images/waterfall/sun_bbvrdmjbnzoaqrmp.jpg'}, {'word': 'bed', 'image': '../static/stimuli/images/airport/sun_aqogketumcqznmzs.jpg'}, {'word': 'potato', 'image': '../static/stimuli/images/windmill/sun_arostrfeclmqdszk.jpg'}, {'word': 'fence', 'image': '../static/stimuli/images/temple/sun_aapfmtbuxevwbxck.jpg'}, {'word': 'cat', 'image': '../static/stimuli/images/railway/sun_aqlgoveofhhmvrdh.jpg'}, {'word': 'window', 'image': '../static/stimuli/images/sky/sun_alpjwwozdavjucpu.jpg'}, {'word': 'flower', 'image': '../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg'}, {'word': 'door', 'image': '../static/stimuli/images/laundryroom/sun_dgpgttfvjctszkzz.jpg', 'practice': True}, {'word': 'hay', 'image': '../static/stimuli/images/street/sun_amjwoyuxrszlicsb.jpg', 'practice': True}, {'word': 'sand', 'image': '../static/stimuli/images/ziggurat/sun_amuijzzaceciuwpo.jpg'}, {'word': 'egg', 'image': '../static/stimuli/images/downtown/sun_aljrvcabwnwkorml.jpg'}, {'word': 'computer', 'image': '../static/stimuli/images/subway/sun_alfhdavatfhkuxyo.jpg'}, {'word': 'dog', 'image': '../static/stimuli/images/campsite/sun_agjhcohmxuuaimig.jpg'}, {'word': 'cake', 'image': '../static/stimuli/images/warehouse/sun_abqmsdjgfgnjjgzm.jpg'}, {'word': 'lion', 'image': '../static/stimuli/images/castle/sun_alevmcaohaqqwlic.jpg'}, {'word': 'eye', 'image': '../static/stimuli/images/volcano/sun_aetnikjhplqgsznx.jpg'}, {'word': 'milk', 'image': '../static/stimuli/images/underwater/sun_ajbkjsrhukffyqix.jpg'}, {'word': 'truck', 'image': '../static/stimuli/images/theater/sun_ahtaknlqeslujgbq.jpg'}, {'word': 'bone', 'image': '../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg'}, {'word': 'bag', 'image': '../static/stimuli/images/auditorium/sun_ahwnrxacspjqqqfm.jpg'}, {'word': 'puzzle', 'image': '../static/stimuli/images/shoppingmall/sun_addqytasyktafwmq.jpg'}, {'word': 'bird', 'image': '../static/stimuli/images/house/sun_aacohnpwcrythslq.jpg'}, {'word': 'hat', 'image': '../static/stimuli/images/footballfield/sun_aedcjgjztgoialpm.jpg'}, {'word': 'snake', 'image': '../static/stimuli/images/beach/sun_aatjakozddkxujut.jpg'}, {'word': 'ear', 'image': '../static/stimuli/images/ranch/sun_atkydlwjcpmattts.jpg'}, {'word': 'bread', 'image': '../static/stimuli/images/roof/sun_airvzklrdchyytiu.jpg'}, {'word': 'volcano', 'image': '../static/stimuli/images/bookstore/sun_avsybhiblxqxcayh.jpg'}, {'word': 'drink', 'image': '../static/stimuli/images/vineyard/sun_aicvecccjhfzcjnt.jpg'}, {'word': 'toilet', 'image': '../static/stimuli/images/greenhouse/sun_aahkpmrwfcwqyfcf.jpg'}, {'word': 'bee', 'image': '../static/stimuli/images/tower/sun_afyekzxxqtpzgqni.jpg'}, {'word': 'apple', 'image': '../static/stimuli/images/computerroom/sun_akcjvpjqukkdanyo.jpg'}, {'word': 'rabbit', 'image': '../static/stimuli/images/river/sun_awyqyxlrmqvjlwnd.jpg'}]",True,1.0000000000000009,v6.5,8.0
we37405a,simple-recall,simple-recall-penalized,True,False,2000,15000,,5000,40,2,3,10,1,3,0.1,1,1,1,0.25,True,100,False,False,"[{'word': 'pig', 'image': '../static/stimuli/images/sky/sun_agpvigtqjmmxbzwp.jpg'}, {'word': 'sand', 'image': '../static/stimuli/images/waterfall/sun_acmlcxobalurtcmq.jpg'}, {'word': 'candle', 'image': '../static/stimuli/images/bookstore/sun_auwghripdoxzluuk.jpg'}, {'word': 'lion', 'image': '../static/stimuli/images/auditorium/sun_ahcmaddzrcfxzuuz.jpg'}, {'word': 'bread', 'image': '../static/stimuli/images/ranch/sun_amqejeymhjlanyvr.jpg'}, {'word': 'bird', 'image': '../static/stimuli/images/subway/sun_abufzioeatuizeoh.jpg', 'practice': True}, {'word': 'fence', 'image': '../static/stimuli/images/roof/sun_asrztwexxagrlhem.jpg'}, {'word': 'milk', 'image': '../static/stimuli/images/gym/sun_abcjjambqjxedqdv.jpg'}, {'word': 'cake', 'image': '../static/stimuli/images/house/sun_awyiuqdptibtzfuh.jpg'}, {'word': 'volcano', 'image': '../static/stimuli/images/pool/sun_aelfhlyhvuglfcha.jpg'}, {'word': 'dog', 'image': '../static/stimuli/images/laundryroom/sun_aamwlajirwqjrbun.jpg'}, {'word': 'lawn', 'image': '../static/stimuli/images/tenniscourt/sun_awnhgqbxdcyrgqvn.jpg'}, {'word': 'drink', 'image': '../static/stimuli/images/volcano/sun_aacjsxcwmkbgvpmb.jpg'}, {'word': 'bed', 'image': '../static/stimuli/images/footballfield/sun_bytuhfnudnbsojli.jpg', 'practice': True}, {'word': 'computer', 'image': '../static/stimuli/images/grocery/sun_aczzweebuokhxnbb.jpg'}, {'word': 'toilet', 'image': '../static/stimuli/images/underwater/sun_alunasorzxjzhjbv.jpg'}, {'word': 'cat', 'image': '../static/stimuli/images/campsite/sun_amejpvolcgftwwch.jpg'}, {'word': 'window', 'image': '../static/stimuli/images/greenhouse/sun_bmnxsjsqwqcaluzf.jpg'}, {'word': 'rabbit', 'image': '../static/stimuli/images/ziggurat/sun_amuijzzaceciuwpo.jpg'}, {'word': 'jeans', 'image': '../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg'}, {'word': 'bee', 'image': '../static/stimuli/images/forest/sun_atlxncsxfmqwisuw.jpg'}, {'word': 'heart', 'image': '../static/stimuli/images/beach/sun_aafwmyqvqgtvdkce.jpg'}, {'word': 'eye', 'image': '../static/stimuli/images/castle/sun_alevmcaohaqqwlic.jpg'}, {'word': 'hat', 'image': '../static/stimuli/images/tower/sun_afjkdsegpwxewtah.jpg'}, {'word': 'truck', 'image': '../static/stimuli/images/musuem/sun_aspbwvercyqvrrkn.jpg', 'practice': True}, {'word': 'potato', 'image': '../static/stimuli/images/garage/sun_deomonrjnryvglit.jpg'}, {'word': 'ear', 'image': '../static/stimuli/images/downtown/sun_acbmuljpyqdcboxt.jpg'}, {'word': 'apple', 'image': '../static/stimuli/images/street/sun_aczwveqpgvcxtjxr.jpg'}, {'word': 'bag', 'image': '../static/stimuli/images/railway/sun_aprfapnfngmvbixm.jpg'}, {'word': 'bone', 'image': '../static/stimuli/images/vineyard/sun_aicvecccjhfzcjnt.jpg'}, {'word': 'duck', 'image': '../static/stimuli/images/windmill/sun_arostrfeclmqdszk.jpg'}, {'word': 'bear', 'image': '../static/stimuli/images/restaurant/sun_aiyfhlpenzexmqoi.jpg'}, {'word': 'hay', 'image': '../static/stimuli/images/airport/sun_aqytxlpqgdgggfum.jpg'}, {'word': 'flower', 'image': '../static/stimuli/images/shoppingmall/sun_ayhhurcrocmglxyx.jpg'}, {'word': 'horse', 'image': '../static/stimuli/images/skiresort/sun_aewjqygtlkyracri.jpg'}, {'word': 'snake', 'image': '../static/stimuli/images/kitchen/sun_aizcycyyvgfcdnzp.jpg'}, {'word': 'puzzle', 'image': '../static/stimuli/images/temple/sun_ahuwbjbhgegvnlsq.jpg'}, {'word': 'egg', 'image': '../static/stimuli/images/computerroom/sun_ajcvdokgzllibdsg.jpg'}, {'word': 'door', 'image': '../static/stimuli/images/theater/sun_acehmgvyiimdorgz.jpg'}, {'word': 'nut', 'image': '../static/stimuli/images/river/sun_abktmmreusnujejq.jpg'}]",True,1.0620000000000012,v6.5,5.0
w3bac9e5,simple-recall,simple-recall-penalized,True,False,2000,15000,,5000,40,2,3,10,1,3,0.1,1,1,1,0.25,True,100,False,False,"[{'word': 'cake', 'image': '../static/stimuli/images/grocery/sun_acmmgshfrxgopxlk.jpg'}, {'word': 'door', 'image': '../static/stimuli/images/bookstore/sun_auwghripdoxzluuk.jpg'}, {'word': 'duck', 'image': '../static/stimuli/images/garage/sun_daivjtyepudsqerl.jpg'}, {'word': 'drink', 'image': '../static/stimuli/images/footballfield/sun_aedcjgjztgoialpm.jpg'}, {'word': 'flower', 'image': '../static/stimuli/images/vineyard/sun_axkbfhmkopqemnsq.jpg'}, {'word': 'nut', 'image': '../static/stimuli/images/street/sun_agtpyiscmdidhpgk.jpg'}, {'word': 'heart', 'image': '../static/stimuli/images/musuem/sun_argfiirfjlkefabp.jpg'}, {'word': 'lawn', 'image': '../static/stimuli/images/railway/sun_avugyywnswogxvlh.jpg'}, {'word': 'toilet', 'image': '../static/stimuli/images/castle/sun_aoguwxhjirnhxsgn.jpg'}, {'word': 'bag', 'image': '../static/stimuli/images/underwater/sun_aktxgxoebrjkepur.jpg', 'practice': True}, {'word': 'ear', 'image': '../static/stimuli/images/sky/sun_agpvigtqjmmxbzwp.jpg'}, {'word': 'bed', 'image': '../static/stimuli/images/laundryroom/sun_aamwlajirwqjrbun.jpg'}, {'word': 'horse', 'image': '../static/stimuli/images/river/sun_ahmmzoezbuevqzjm.jpg'}, {'word': 'potato', 'image': '../static/stimuli/images/volcano/sun_aetnikjhplqgsznx.jpg'}, {'word': 'snake', 'image': '../static/stimuli/images/greenhouse/sun_apjhtwdcpezmnlze.jpg'}, {'word': 'jeans', 'image': '../static/stimuli/images/skiresort/sun_agpfoakkwrzedbll.jpg'}, {'word': 'candle', 'image': '../static/stimuli/images/subway/sun_axjlvqkyqahstpwg.jpg', 'practice': True}, {'word': 'bread', 'image': '../static/stimuli/images/waterfall/sun_ahssvsymysusmiqw.jpg'}, {'word': 'computer', 'image': '../static/stimuli/images/airport/sun_aojbxgadgjyajeaw.jpg'}, {'word': 'bone', 'image': '../static/stimuli/images/gym/sun_arcsudfqyrphzccy.jpg'}, {'word': 'hat', 'image': '../static/stimuli/images/house/sun_aangbuylfvckqqoo.jpg'}, {'word': 'sand', 'image': '../static/stimuli/images/campsite/sun_arwteuvpegqctvcg.jpg'}, {'word': 'apple', 'image': '../static/stimuli/images/computerroom/sun_azkmsfiuzzekamsy.jpg'}, {'word': 'window', 'image': '../static/stimuli/images/downtown/sun_bctdtcqciqgupefg.jpg', 'practice': True}, {'word': 'rabbit', 'image': '../static/stimuli/images/tenniscourt/sun_auqykplyynyhxcas.jpg'}, {'word': 'egg', 'image': '../static/stimuli/images/kitchen/sun_alazdvaixpjtegwg.jpg'}, {'word': 'lion', 'image': '../static/stimuli/images/shoppingmall/sun_addqytasyktafwmq.jpg'}, {'word': 'bear', 'image': '../static/stimuli/images/restaurant/sun_aiyfhlpenzexmqoi.jpg'}, {'word': 'fence', 'image': '../static/stimuli/images/ranch/sun_aychrlbscvbnniew.jpg'}, {'word': 'dog', 'image': '../static/stimuli/images/windmill/sun_alrghzshdjgnywto.jpg'}, {'word': 'hay', 'image': '../static/stimuli/images/tower/sun_akmnewliaqefdugs.jpg'}, {'word': 'milk', 'image': '../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg'}, {'word': 'bird', 'image': '../static/stimuli/images/auditorium/sun_ahwuhefoqkvitxnk.jpg'}, {'word': 'truck', 'image': '../static/stimuli/images/ziggurat/sun_acuzsqtazskbhhve.jpg'}, {'word': 'puzzle', 'image': '../static/stimuli/images/theater/sun_arhrqrqrgyhlozgq.jpg'}, {'word': 'cat', 'image': '../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg'}, {'word': 'bee', 'image': '../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg'}, {'word': 'pig', 'image': '../static/stimuli/images/beach/sun_abylvpgvhrpaxgnk.jpg'}, {'word': 'eye', 'image': '../static/stimuli/images/roof/sun_asrztwexxagrlhem.jpg'}, {'word': 'volcano', 'image': '../static/stimuli/images/forest/sun_abvrazjxgpqhvszy.jpg'}]",True,0.7540000000000003,v6.5,3.0
