wid,pretest_type,critical_type,overlay,fancy_critical,train_presentation_duration,recall_time,afc_time,afc_bonus_time,n_pair,n_repeat,n_practice_critical,n_distractor,bonus_rate_critical,bonus_rate_critical_speed,bonus_rate_afc,bonus_rate_pretest,bonus_rate_distractor,bonus_rate_speed,pairs,afc_scores,critical_pairs,completed,bonus,error,version,math_correct
w355c8fe,simple-recall,multi-recall,True,False,2000.0,15000.0,,5000.0,40.0,2.0,3.0,10.0,2.0,0.1,1.0,1.0,1.0,0.25,"[{'word': 'vitamin', 'image': '../static/stimuli/images/footballfield/sun_aadxnjugrvhqyufw.jpg'}, {'word': 'vampire', 'image': '../static/stimuli/images/tower/sun_akmnewliaqefdugs.jpg'}, {'word': 'scissors', 'image': '../static/stimuli/images/musuem/sun_asxfpkysdohbethd.jpg'}, {'word': 'wheat', 'image': '../static/stimuli/images/underwater/sun_aojrtoikxmtgzchi.jpg'}, {'word': 'dart', 'image': '../static/stimuli/images/campsite/sun_aommnycdukjoaebq.jpg'}, {'word': 'planet', 'image': '../static/stimuli/images/castle/sun_aqdmndojwupcntcn.jpg'}, {'word': 'whip', 'image': '../static/stimuli/images/skiresort/sun_agpfoakkwrzedbll.jpg'}, {'word': 'diamond', 'image': '../static/stimuli/images/airport/sun_akhqgzrrubgnwzpa.jpg'}, {'word': 'cylinder', 'image': '../static/stimuli/images/house/sun_aacohnpwcrythslq.jpg'}, {'word': 'valley', 'image': '../static/stimuli/images/forest/sun_avyyymflzsdrwgbe.jpg'}, {'word': 'supper', 'image': '../static/stimuli/images/river/sun_abktmmreusnujejq.jpg'}, {'word': 'cage', 'image': '../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg'}, {'word': 'surgeon', 'image': '../static/stimuli/images/theater/sun_abnbylturqcwwiuz.jpg'}, {'word': 'raft', 'image': '../static/stimuli/images/kitchen/sun_aibgyrlkgcnwvhxl.jpg'}, {'word': 'string', 'image': '../static/stimuli/images/windmill/sun_aagvxopinmvnjsdt.jpg'}, {'word': 'thorn', 'image': '../static/stimuli/images/vineyard/sun_adcctdabyxmhioeg.jpg'}, {'word': 'quill', 'image': '../static/stimuli/images/railway/sun_atutomffrubpoiva.jpg'}, {'word': 'mouse', 'image': '../static/stimuli/images/shoppingmall/sun_aqmgjlthiepxfbtd.jpg'}, {'word': 'electrician', 'image': '../static/stimuli/images/beach/sun_abrqamdurwzygcjy.jpg'}, {'word': 'sponge', 'image': '../static/stimuli/images/laundryroom/sun_aloupfszgaghffll.jpg'}, {'word': 'cocoon', 'image': '../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg'}, {'word': 'roost', 'image': '../static/stimuli/images/tenniscourt/sun_abhryuvnxasmofva.jpg'}, {'word': 'publication', 'image': '../static/stimuli/images/pool/sun_aexdaltifheurhfa.jpg'}, {'word': 'gown', 'image': '../static/stimuli/images/auditorium/sun_almcaxysfdwizxac.jpg'}, {'word': 'pier', 'image': '../static/stimuli/images/computerroom/sun_akbfsjykwgllwszc.jpg'}, {'word': 'engine', 'image': '../static/stimuli/images/volcano/sun_ausfbukcukjcqubc.jpg'}, {'word': 'cup', 'image': '../static/stimuli/images/sky/sun_agpvigtqjmmxbzwp.jpg'}, {'word': 'postage', 'image': '../static/stimuli/images/roof/sun_awyytziajjpreuke.jpg'}, {'word': 'toe', 'image': '../static/stimuli/images/gym/sun_appsvbfzhwrmtrje.jpg'}, {'word': 'clove', 'image': '../static/stimuli/images/garage/sun_daivjtyepudsqerl.jpg'}, {'word': 'dune', 'image': '../static/stimuli/images/greenhouse/sun_aahkpmrwfcwqyfcf.jpg'}, {'word': 'rabbit', 'image': '../static/stimuli/images/downtown/sun_bzwgvgvsqqpbjfwc.jpg'}, {'word': 'mister', 'image': '../static/stimuli/images/bookstore/sun_afhaekubmjvpmvre.jpg'}, {'word': 'macaroni', 'image': '../static/stimuli/images/waterfall/sun_ahssvsymysusmiqw.jpg'}, {'word': 'actor', 'image': '../static/stimuli/images/street/sun_aaeluqrkikjbtquv.jpg'}, {'word': 'passage', 'image': '../static/stimuli/images/subway/sun_apsbdxitmzdgpeyn.jpg'}, {'word': 'coral', 'image': '../static/stimuli/images/ziggurat/sun_agbaptlibgqhrwwn.jpg'}, {'word': 'chess', 'image': '../static/stimuli/images/restaurant/sun_aiyfhlpenzexmqoi.jpg'}, {'word': 'windshield', 'image': '../static/stimuli/images/grocery/sun_ajxqnbvuflmzhcig.jpg'}, {'word': 'director', 'image': '../static/stimuli/images/ranch/sun_acianlkkblpqgica.jpg'}]","{'pier': None, 'mouse': None, 'string': None, 'engine': None, 'vitamin': None, 'surgeon': None, 'wheat': None, 'planet': None, 'valley': None, 'cylinder': None, 'passage': None, 'coral': None, 'vampire': None, 'thorn': None, 'cocoon': None, 'dune': None, 'roost': None, 'cup': None, 'postage': None, 'chess': None, 'supper': None, 'scissors': None, 'director': None, 'mister': None, 'actor': None, 'electrician': None, 'raft': None, 'publication': None, 'whip': None, 'clove': None, 'windshield': None, 'sponge': None, 'diamond': None, 'dart': None, 'toe': None, 'gown': None, 'rabbit': None, 'macaroni': None, 'quill': None, 'cage': None}","[[{'word': 'vitamin', 'image': '../static/stimuli/images/footballfield/sun_aadxnjugrvhqyufw.jpg'}, {'word': 'director', 'image': '../static/stimuli/images/ranch/sun_acianlkkblpqgica.jpg'}], [{'word': 'vampire', 'image': '../static/stimuli/images/tower/sun_akmnewliaqefdugs.jpg'}, {'word': 'windshield', 'image': '../static/stimuli/images/grocery/sun_ajxqnbvuflmzhcig.jpg'}], [{'word': 'scissors', 'image': '../static/stimuli/images/musuem/sun_asxfpkysdohbethd.jpg'}, {'word': 'chess', 'image': '../static/stimuli/images/restaurant/sun_aiyfhlpenzexmqoi.jpg'}], [{'word': 'wheat', 'image': '../static/stimuli/images/underwater/sun_aojrtoikxmtgzchi.jpg'}, {'word': 'coral', 'image': '../static/stimuli/images/ziggurat/sun_agbaptlibgqhrwwn.jpg'}], [{'word': 'dart', 'image': '../static/stimuli/images/campsite/sun_aommnycdukjoaebq.jpg'}, {'word': 'passage', 'image': '../static/stimuli/images/subway/sun_apsbdxitmzdgpeyn.jpg'}], [{'word': 'planet', 'image': '../static/stimuli/images/castle/sun_aqdmndojwupcntcn.jpg'}, {'word': 'actor', 'image': '../static/stimuli/images/street/sun_aaeluqrkikjbtquv.jpg'}], [{'word': 'whip', 'image': '../static/stimuli/images/skiresort/sun_agpfoakkwrzedbll.jpg'}, {'word': 'macaroni', 'image': '../static/stimuli/images/waterfall/sun_ahssvsymysusmiqw.jpg'}], [{'word': 'diamond', 'image': '../static/stimuli/images/airport/sun_akhqgzrrubgnwzpa.jpg'}, {'word': 'mister', 'image': '../static/stimuli/images/bookstore/sun_afhaekubmjvpmvre.jpg'}], [{'word': 'cylinder', 'image': '../static/stimuli/images/house/sun_aacohnpwcrythslq.jpg'}, {'word': 'rabbit', 'image': '../static/stimuli/images/downtown/sun_bzwgvgvsqqpbjfwc.jpg'}], [{'word': 'valley', 'image': '../static/stimuli/images/forest/sun_avyyymflzsdrwgbe.jpg'}, {'word': 'dune', 'image': '../static/stimuli/images/greenhouse/sun_aahkpmrwfcwqyfcf.jpg'}], [{'word': 'supper', 'image': '../static/stimuli/images/river/sun_abktmmreusnujejq.jpg'}, {'word': 'clove', 'image': '../static/stimuli/images/garage/sun_daivjtyepudsqerl.jpg'}], [{'word': 'cage', 'image': '../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg'}, {'word': 'toe', 'image': '../static/stimuli/images/gym/sun_appsvbfzhwrmtrje.jpg'}], [{'word': 'surgeon', 'image': '../static/stimuli/images/theater/sun_abnbylturqcwwiuz.jpg'}, {'word': 'postage', 'image': '../static/stimuli/images/roof/sun_awyytziajjpreuke.jpg'}], [{'word': 'raft', 'image': '../static/stimuli/images/kitchen/sun_aibgyrlkgcnwvhxl.jpg'}, {'word': 'cup', 'image': '../static/stimuli/images/sky/sun_agpvigtqjmmxbzwp.jpg'}], [{'word': 'string', 'image': '../static/stimuli/images/windmill/sun_aagvxopinmvnjsdt.jpg'}, {'word': 'engine', 'image': '../static/stimuli/images/volcano/sun_ausfbukcukjcqubc.jpg'}], [{'word': 'thorn', 'image': '../static/stimuli/images/vineyard/sun_adcctdabyxmhioeg.jpg'}, {'word': 'pier', 'image': '../static/stimuli/images/computerroom/sun_akbfsjykwgllwszc.jpg'}], [{'word': 'quill', 'image': '../static/stimuli/images/railway/sun_atutomffrubpoiva.jpg'}, {'word': 'gown', 'image': '../static/stimuli/images/auditorium/sun_almcaxysfdwizxac.jpg'}], [{'word': 'mouse', 'image': '../static/stimuli/images/shoppingmall/sun_aqmgjlthiepxfbtd.jpg'}, {'word': 'publication', 'image': '../static/stimuli/images/pool/sun_aexdaltifheurhfa.jpg'}], [{'word': 'electrician', 'image': '../static/stimuli/images/beach/sun_abrqamdurwzygcjy.jpg'}, {'word': 'roost', 'image': '../static/stimuli/images/tenniscourt/sun_abhryuvnxasmofva.jpg'}], [{'word': 'sponge', 'image': '../static/stimuli/images/laundryroom/sun_aloupfszgaghffll.jpg'}, {'word': 'cocoon', 'image': '../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg'}]]",True,1.3,,v5.6,9.0
w907b4f9,simple-recall,multi-recall,True,False,2000.0,15000.0,,5000.0,40.0,2.0,3.0,10.0,2.0,0.1,1.0,1.0,1.0,0.25,"[{'word': 'carpenter', 'image': '../static/stimuli/images/vineyard/sun_aicvecccjhfzcjnt.jpg'}, {'word': 'daisy', 'image': '../static/stimuli/images/railway/sun_aqddawzjzkqycxjc.jpg'}, {'word': 'pear', 'image': '../static/stimuli/images/temple/sun_aeurbzlgbulzilum.jpg'}, {'word': 'band', 'image': '../static/stimuli/images/warehouse/sun_aivgpdzlwqiklrwe.jpg'}, {'word': 'dish', 'image': '../static/stimuli/images/beach/sun_aafwmyqvqgtvdkce.jpg'}, {'word': 'toothbrush', 'image': '../static/stimuli/images/pool/sun_alkvkavnnunmdavq.jpg'}, {'word': 'thread', 'image': '../static/stimuli/images/volcano/sun_aetnikjhplqgsznx.jpg'}, {'word': 'graduate', 'image': '../static/stimuli/images/castle/sun_aduovtnrsmdtcpie.jpg'}, {'word': 'football', 'image': '../static/stimuli/images/downtown/sun_bzwgvgvsqqpbjfwc.jpg'}, {'word': 'wheel', 'image': '../static/stimuli/images/roof/sun_awskptrfuzjyjwes.jpg'}, {'word': 'chick', 'image': '../static/stimuli/images/forest/sun_atohvclowaousrfh.jpg'}, {'word': 'moon', 'image': '../static/stimuli/images/musuem/sun_axbkhklgdaevqxyj.jpg'}, {'word': 'pecan', 'image': '../static/stimuli/images/campsite/sun_akmknzqdbcxpznth.jpg'}, {'word': 'limb', 'image': '../static/stimuli/images/river/sun_auvfucpnqlcaddzs.jpg'}, {'word': 'celery', 'image': '../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg'}, {'word': 'telephone', 'image': '../static/stimuli/images/street/sun_avddlmbtwpvlxdol.jpg'}, {'word': 'elbow', 'image': '../static/stimuli/images/gym/sun_auzbqfsaebhgtrig.jpg'}, {'word': 'bait', 'image': '../static/stimuli/images/greenhouse/sun_bxiwqwbzndahlxxp.jpg'}, {'word': 'lamb', 'image': '../static/stimuli/images/computerroom/sun_aagspgyvjmoiytfb.jpg'}, {'word': 'icing', 'image': '../static/stimuli/images/shoppingmall/sun_aradyzjpmslqqakf.jpg'}, {'word': 'submarine', 'image': '../static/stimuli/images/ranch/sun_aychrlbscvbnniew.jpg'}, {'word': 'award', 'image': '../static/stimuli/images/tenniscourt/sun_avbthoqreldjpsco.jpg'}, {'word': 'cafeteria', 'image': '../static/stimuli/images/laundryroom/sun_abdhkuiitfxcgncb.jpg'}, {'word': 'napkin', 'image': '../static/stimuli/images/house/sun_aswyksckmfyarwfk.jpg'}, {'word': 'pole', 'image': '../static/stimuli/images/windmill/sun_aagvxopinmvnjsdt.jpg'}, {'word': 'tent', 'image': '../static/stimuli/images/skiresort/sun_aewjqygtlkyracri.jpg'}, {'word': 'skull', 'image': '../static/stimuli/images/bookstore/sun_azkcgugtqfaunxwq.jpg'}, {'word': 'galaxy', 'image': '../static/stimuli/images/subway/sun_amwmhabnpkxinmtz.jpg'}, {'word': 'neptune', 'image': '../static/stimuli/images/grocery/sun_aczzweebuokhxnbb.jpg'}, {'word': 'cowboy', 'image': '../static/stimuli/images/ziggurat/sun_aiqkruqnfbmiiafv.jpg'}, {'word': 'patient', 'image': '../static/stimuli/images/underwater/sun_aktxgxoebrjkepur.jpg'}, {'word': 'arm', 'image': '../static/stimuli/images/restaurant/sun_agizngsilvvsycgq.jpg'}, {'word': 'valve', 'image': '../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg'}, {'word': 'planet', 'image': '../static/stimuli/images/tower/sun_abxucdjovctfgknh.jpg'}, {'word': 'dresser', 'image': '../static/stimuli/images/theater/sun_atelpfsrkdqaoyph.jpg'}, {'word': 'milk', 'image': '../static/stimuli/images/waterfall/sun_ahssvsymysusmiqw.jpg'}, {'word': 'spy', 'image': '../static/stimuli/images/airport/sun_ammfdrzrfvjsqahx.jpg'}, {'word': 'spaghetti', 'image': '../static/stimuli/images/sky/sun_alpjwwozdavjucpu.jpg'}, {'word': 'army', 'image': '../static/stimuli/images/kitchen/sun_aizcycyyvgfcdnzp.jpg'}, {'word': 'iceberg', 'image': '../static/stimuli/images/footballfield/sun_bxvamckmwplxbzxz.jpg'}]","{'pecan': None, 'patient': None, 'award': None, 'daisy': None, 'valve': None, 'carpenter': None, 'limb': None, 'graduate': None, 'pear': None, 'moon': None, 'galaxy': None, 'wheel': None, 'napkin': None, 'submarine': None, 'army': None, 'milk': None, 'band': None, 'cowboy': None, 'cafeteria': None, 'chick': None, 'thread': None, 'telephone': None, 'spaghetti': None, 'icing': None, 'bait': None, 'dresser': None, 'spy': None, 'skull': None, 'elbow': None, 'celery': None, 'lamb': None, 'dish': None, 'iceberg': None, 'neptune': None, 'tent': None, 'pole': None, 'arm': None, 'toothbrush': None, 'football': None, 'planet': None}","[[{'word': 'carpenter', 'image': '../static/stimuli/images/vineyard/sun_aicvecccjhfzcjnt.jpg'}, {'word': 'iceberg', 'image': '../static/stimuli/images/footballfield/sun_bxvamckmwplxbzxz.jpg'}], [{'word': 'daisy', 'image': '../static/stimuli/images/railway/sun_aqddawzjzkqycxjc.jpg'}, {'word': 'army', 'image': '../static/stimuli/images/kitchen/sun_aizcycyyvgfcdnzp.jpg'}], [{'word': 'pear', 'image': '../static/stimuli/images/temple/sun_aeurbzlgbulzilum.jpg'}, {'word': 'spaghetti', 'image': '../static/stimuli/images/sky/sun_alpjwwozdavjucpu.jpg'}], [{'word': 'band', 'image': '../static/stimuli/images/warehouse/sun_aivgpdzlwqiklrwe.jpg'}, {'word': 'spy', 'image': '../static/stimuli/images/airport/sun_ammfdrzrfvjsqahx.jpg'}], [{'word': 'dish', 'image': '../static/stimuli/images/beach/sun_aafwmyqvqgtvdkce.jpg'}, {'word': 'milk', 'image': '../static/stimuli/images/waterfall/sun_ahssvsymysusmiqw.jpg'}], [{'word': 'toothbrush', 'image': '../static/stimuli/images/pool/sun_alkvkavnnunmdavq.jpg'}, {'word': 'dresser', 'image': '../static/stimuli/images/theater/sun_atelpfsrkdqaoyph.jpg'}], [{'word': 'thread', 'image': '../static/stimuli/images/volcano/sun_aetnikjhplqgsznx.jpg'}, {'word': 'planet', 'image': '../static/stimuli/images/tower/sun_abxucdjovctfgknh.jpg'}], [{'word': 'graduate', 'image': '../static/stimuli/images/castle/sun_aduovtnrsmdtcpie.jpg'}, {'word': 'valve', 'image': '../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg'}], [{'word': 'football', 'image': '../static/stimuli/images/downtown/sun_bzwgvgvsqqpbjfwc.jpg'}, {'word': 'arm', 'image': '../static/stimuli/images/restaurant/sun_agizngsilvvsycgq.jpg'}], [{'word': 'wheel', 'image': '../static/stimuli/images/roof/sun_awskptrfuzjyjwes.jpg'}, {'word': 'patient', 'image': '../static/stimuli/images/underwater/sun_aktxgxoebrjkepur.jpg'}], [{'word': 'chick', 'image': '../static/stimuli/images/forest/sun_atohvclowaousrfh.jpg'}, {'word': 'cowboy', 'image': '../static/stimuli/images/ziggurat/sun_aiqkruqnfbmiiafv.jpg'}], [{'word': 'moon', 'image': '../static/stimuli/images/musuem/sun_axbkhklgdaevqxyj.jpg'}, {'word': 'neptune', 'image': '../static/stimuli/images/grocery/sun_aczzweebuokhxnbb.jpg'}], [{'word': 'pecan', 'image': '../static/stimuli/images/campsite/sun_akmknzqdbcxpznth.jpg'}, {'word': 'galaxy', 'image': '../static/stimuli/images/subway/sun_amwmhabnpkxinmtz.jpg'}], [{'word': 'limb', 'image': '../static/stimuli/images/river/sun_auvfucpnqlcaddzs.jpg'}, {'word': 'skull', 'image': '../static/stimuli/images/bookstore/sun_azkcgugtqfaunxwq.jpg'}], [{'word': 'celery', 'image': '../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg'}, {'word': 'tent', 'image': '../static/stimuli/images/skiresort/sun_aewjqygtlkyracri.jpg'}], [{'word': 'telephone', 'image': '../static/stimuli/images/street/sun_avddlmbtwpvlxdol.jpg'}, {'word': 'pole', 'image': '../static/stimuli/images/windmill/sun_aagvxopinmvnjsdt.jpg'}], [{'word': 'elbow', 'image': '../static/stimuli/images/gym/sun_auzbqfsaebhgtrig.jpg'}, {'word': 'napkin', 'image': '../static/stimuli/images/house/sun_aswyksckmfyarwfk.jpg'}], [{'word': 'bait', 'image': '../static/stimuli/images/greenhouse/sun_bxiwqwbzndahlxxp.jpg'}, {'word': 'cafeteria', 'image': '../static/stimuli/images/laundryroom/sun_abdhkuiitfxcgncb.jpg'}], [{'word': 'lamb', 'image': '../static/stimuli/images/computerroom/sun_aagspgyvjmoiytfb.jpg'}, {'word': 'award', 'image': '../static/stimuli/images/tenniscourt/sun_avbthoqreldjpsco.jpg'}], [{'word': 'icing', 'image': '../static/stimuli/images/shoppingmall/sun_aradyzjpmslqqakf.jpg'}, {'word': 'submarine', 'image': '../static/stimuli/images/ranch/sun_aychrlbscvbnniew.jpg'}]]",True,1.11,,v5.6,7.0
wb70e9db,simple-recall,multi-recall,True,False,2000.0,15000.0,,5000.0,40.0,2.0,3.0,10.0,2.0,0.1,1.0,1.0,1.0,0.25,"[{'word': 'crab', 'image': '../static/stimuli/images/greenhouse/sun_apjhtwdcpezmnlze.jpg'}, {'word': 'rocket', 'image': '../static/stimuli/images/river/sun_auvfucpnqlcaddzs.jpg'}, {'word': 'fighter', 'image': '../static/stimuli/images/kitchen/sun_alazdvaixpjtegwg.jpg'}, {'word': 'emperor', 'image': '../static/stimuli/images/tower/sun_avnkmtvvzgltezto.jpg'}, {'word': 'rifle', 'image': '../static/stimuli/images/waterfall/sun_ahssvsymysusmiqw.jpg'}, {'word': 'fig', 'image': '../static/stimuli/images/airport/sun_aelkzcvlquyyzxlu.jpg'}, {'word': 'stew', 'image': '../static/stimuli/images/castle/sun_apvtpjdfgucfbnsd.jpg'}, {'word': 'sun', 'image': '../static/stimuli/images/auditorium/sun_ahwnrxacspjqqqfm.jpg'}, {'word': 'customer', 'image': '../static/stimuli/images/footballfield/sun_aadxnjugrvhqyufw.jpg'}, {'word': 'passage', 'image': '../static/stimuli/images/underwater/sun_ajzucqttdjcknlvx.jpg'}, {'word': 'scarecrow', 'image': '../static/stimuli/images/campsite/sun_aommnycdukjoaebq.jpg'}, {'word': 'bully', 'image': '../static/stimuli/images/roof/sun_airvzklrdchyytiu.jpg'}, {'word': 'agent', 'image': '../static/stimuli/images/street/sun_amjwoyuxrszlicsb.jpg'}, {'word': 'hoe', 'image': '../static/stimuli/images/gym/sun_arcsudfqyrphzccy.jpg'}, {'word': 'twine', 'image': '../static/stimuli/images/subway/sun_axdrpmtfwsncbewy.jpg'}, {'word': 'associate', 'image': '../static/stimuli/images/temple/sun_aeurbzlgbulzilum.jpg'}, {'word': 'tongue', 'image': '../static/stimuli/images/sky/sun_agpvigtqjmmxbzwp.jpg'}, {'word': 'lover', 'image': '../static/stimuli/images/laundryroom/sun_abdhkuiitfxcgncb.jpg'}, {'word': 'outfit', 'image': '../static/stimuli/images/bookstore/sun_arnqlbdckkrvjqjj.jpg'}, {'word': 'sage', 'image': '../static/stimuli/images/forest/sun_atlxncsxfmqwisuw.jpg'}, {'word': 'seat', 'image': '../static/stimuli/images/house/sun_azzyyehcunxuhihg.jpg'}, {'word': 'pipe', 'image': '../static/stimuli/images/garage/sun_dmxrwdsmpakdmytc.jpg'}, {'word': 'predator', 'image': '../static/stimuli/images/windmill/sun_arzqgolrrmfeptxe.jpg'}, {'word': 'hamper', 'image': '../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg'}, {'word': 'skyscraper', 'image': '../static/stimuli/images/tenniscourt/sun_avbthoqreldjpsco.jpg'}, {'word': 'luggage', 'image': '../static/stimuli/images/restaurant/sun_agxfoksoiibofpna.jpg'}, {'word': 'dryer', 'image': '../static/stimuli/images/pool/sun_abmafiafisngvteo.jpg'}, {'word': 'sidewalk', 'image': '../static/stimuli/images/grocery/sun_afjotbibjndyibuy.jpg'}, {'word': 'jet', 'image': '../static/stimuli/images/railway/sun_acfjiedtgqzgvtnp.jpg'}, {'word': 'gravel', 'image': '../static/stimuli/images/ranch/sun_ajxvkybqisznlxgg.jpg'}, {'word': 'concert', 'image': '../static/stimuli/images/volcano/sun_ausfbukcukjcqubc.jpg'}, {'word': 'adult', 'image': '../static/stimuli/images/shoppingmall/sun_aradyzjpmslqqakf.jpg'}, {'word': 'spit', 'image': '../static/stimuli/images/musuem/sun_axbkhklgdaevqxyj.jpg'}, {'word': 'abdomen', 'image': '../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg'}, {'word': 'volunteer', 'image': '../static/stimuli/images/beach/sun_aabhqzsffoeycgje.jpg'}, {'word': 'tar', 'image': '../static/stimuli/images/warehouse/sun_aboqyhgpfgwxwmut.jpg'}, {'word': 'ozone', 'image': '../static/stimuli/images/skiresort/sun_aijypnsissxbdxyj.jpg'}, {'word': 'porpoise', 'image': '../static/stimuli/images/downtown/sun_ahtmvwmmrlbrfchd.jpg'}, {'word': 'calculator', 'image': '../static/stimuli/images/vineyard/sun_adcctdabyxmhioeg.jpg'}, {'word': 'yarn', 'image': '../static/stimuli/images/ziggurat/fig2.png'}]","{'rifle': None, 'crab': None, 'seat': None, 'agent': None, 'tongue': None, 'abdomen': None, 'jet': None, 'predator': None, 'spit': None, 'luggage': None, 'dryer': None, 'rocket': None, 'emperor': None, 'associate': None, 'yarn': None, 'pipe': None, 'fighter': None, 'scarecrow': None, 'concert': None, 'sage': None, 'twine': None, 'sun': None, 'porpoise': None, 'adult': None, 'hoe': None, 'ozone': None, 'calculator': None, 'skyscraper': None, 'sidewalk': None, 'stew': None, 'volunteer': None, 'hamper': None, 'lover': None, 'customer': None, 'passage': None, 'bully': None, 'tar': None, 'gravel': None, 'fig': None, 'outfit': None}","[[{'word': 'crab', 'image': '../static/stimuli/images/greenhouse/sun_apjhtwdcpezmnlze.jpg'}, {'word': 'yarn', 'image': '../static/stimuli/images/ziggurat/fig2.png'}], [{'word': 'rocket', 'image': '../static/stimuli/images/river/sun_auvfucpnqlcaddzs.jpg'}, {'word': 'calculator', 'image': '../static/stimuli/images/vineyard/sun_adcctdabyxmhioeg.jpg'}], [{'word': 'fighter', 'image': '../static/stimuli/images/kitchen/sun_alazdvaixpjtegwg.jpg'}, {'word': 'porpoise', 'image': '../static/stimuli/images/downtown/sun_ahtmvwmmrlbrfchd.jpg'}], [{'word': 'emperor', 'image': '../static/stimuli/images/tower/sun_avnkmtvvzgltezto.jpg'}, {'word': 'ozone', 'image': '../static/stimuli/images/skiresort/sun_aijypnsissxbdxyj.jpg'}], [{'word': 'rifle', 'image': '../static/stimuli/images/waterfall/sun_ahssvsymysusmiqw.jpg'}, {'word': 'tar', 'image': '../static/stimuli/images/warehouse/sun_aboqyhgpfgwxwmut.jpg'}], [{'word': 'fig', 'image': '../static/stimuli/images/airport/sun_aelkzcvlquyyzxlu.jpg'}, {'word': 'volunteer', 'image': '../static/stimuli/images/beach/sun_aabhqzsffoeycgje.jpg'}], [{'word': 'stew', 'image': '../static/stimuli/images/castle/sun_apvtpjdfgucfbnsd.jpg'}, {'word': 'abdomen', 'image': '../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg'}], [{'word': 'sun', 'image': '../static/stimuli/images/auditorium/sun_ahwnrxacspjqqqfm.jpg'}, {'word': 'spit', 'image': '../static/stimuli/images/musuem/sun_axbkhklgdaevqxyj.jpg'}], [{'word': 'customer', 'image': '../static/stimuli/images/footballfield/sun_aadxnjugrvhqyufw.jpg'}, {'word': 'adult', 'image': '../static/stimuli/images/shoppingmall/sun_aradyzjpmslqqakf.jpg'}], [{'word': 'passage', 'image': '../static/stimuli/images/underwater/sun_ajzucqttdjcknlvx.jpg'}, {'word': 'concert', 'image': '../static/stimuli/images/volcano/sun_ausfbukcukjcqubc.jpg'}], [{'word': 'scarecrow', 'image': '../static/stimuli/images/campsite/sun_aommnycdukjoaebq.jpg'}, {'word': 'gravel', 'image': '../static/stimuli/images/ranch/sun_ajxvkybqisznlxgg.jpg'}], [{'word': 'bully', 'image': '../static/stimuli/images/roof/sun_airvzklrdchyytiu.jpg'}, {'word': 'jet', 'image': '../static/stimuli/images/railway/sun_acfjiedtgqzgvtnp.jpg'}], [{'word': 'agent', 'image': '../static/stimuli/images/street/sun_amjwoyuxrszlicsb.jpg'}, {'word': 'sidewalk', 'image': '../static/stimuli/images/grocery/sun_afjotbibjndyibuy.jpg'}], [{'word': 'hoe', 'image': '../static/stimuli/images/gym/sun_arcsudfqyrphzccy.jpg'}, {'word': 'dryer', 'image': '../static/stimuli/images/pool/sun_abmafiafisngvteo.jpg'}], [{'word': 'twine', 'image': '../static/stimuli/images/subway/sun_axdrpmtfwsncbewy.jpg'}, {'word': 'luggage', 'image': '../static/stimuli/images/restaurant/sun_agxfoksoiibofpna.jpg'}], [{'word': 'associate', 'image': '../static/stimuli/images/temple/sun_aeurbzlgbulzilum.jpg'}, {'word': 'skyscraper', 'image': '../static/stimuli/images/tenniscourt/sun_avbthoqreldjpsco.jpg'}], [{'word': 'tongue', 'image': '../static/stimuli/images/sky/sun_agpvigtqjmmxbzwp.jpg'}, {'word': 'hamper', 'image': '../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg'}], [{'word': 'lover', 'image': '../static/stimuli/images/laundryroom/sun_abdhkuiitfxcgncb.jpg'}, {'word': 'predator', 'image': '../static/stimuli/images/windmill/sun_arzqgolrrmfeptxe.jpg'}], [{'word': 'outfit', 'image': '../static/stimuli/images/bookstore/sun_arnqlbdckkrvjqjj.jpg'}, {'word': 'pipe', 'image': '../static/stimuli/images/garage/sun_dmxrwdsmpakdmytc.jpg'}], [{'word': 'sage', 'image': '../static/stimuli/images/forest/sun_atlxncsxfmqwisuw.jpg'}, {'word': 'seat', 'image': '../static/stimuli/images/house/sun_azzyyehcunxuhihg.jpg'}]]",True,1.11,,v5.6,9.0
