wid,duration,presentation,n_pres,pretest_accuracy_first,pretest_accuracy_second,response_type,choose_first,trial_id
wbc79f63,1746.5,1,3,0.5,0,correct,TRUE,73
wbc79f63,573.2000000011176,2,3,0.5,0,correct,TRUE,73
wbc79f63,1868.199999999255,3,3,0.5,0,correct,TRUE,73
wbc79f63,627.5999999996275,1,2,0,0,intrusion,FALSE,74
wbc79f63,1873.699999999255,2,2,0,0,intrusion,FALSE,74
wbc79f63,836.2000000011176,1,3,1,0,correct,TRUE,75
wbc79f63,537.8999999985099,2,3,1,0,correct,TRUE,75
wbc79f63,1155.4000000003725,3,3,1,0,correct,TRUE,75
wbc79f63,1767.0999999996275,1,1,1,1,correct,TRUE,76
w68042bc,1099.9000000059605,1,4,0,0,intrusion,TRUE,77
w68042bc,659.0999999940395,2,4,0,0,intrusion,TRUE,77
w68042bc,1996,3,4,0,0,intrusion,TRUE,77
w68042bc,2859.4000000059605,4,4,0,0,intrusion,TRUE,77
w68042bc,654.8000000119209,1,5,1,1,correct,TRUE,78
w68042bc,420.69999998807907,2,5,1,1,correct,TRUE,78
w68042bc,352.40000000596046,3,5,1,1,correct,TRUE,78
w68042bc,386.40000000596046,4,5,1,1,correct,TRUE,78
w68042bc,2232.199999988079,5,5,1,1,correct,TRUE,78
w68042bc,645.1000000238419,1,4,1,1,correct,FALSE,79
w68042bc,340.2999999821186,2,4,1,1,correct,FALSE,79
w68042bc,336.30000001192093,3,4,1,1,correct,FALSE,79
w68042bc,2531.5999999940395,4,4,1,1,correct,FALSE,79
w68042bc,610.9000000059605,1,4,1,1,correct,TRUE,80
w68042bc,499.59999999403954,2,4,1,1,correct,TRUE,80
w68042bc,365.80000001192093,3,4,1,1,correct,TRUE,80
w68042bc,1245.9000000059605,4,4,1,1,correct,TRUE,80
w68042bc,587,1,4,0,0,intrusion,TRUE,81
w68042bc,647.7000000178814,2,4,0,0,intrusion,TRUE,81
w68042bc,499,3,4,0,0,intrusion,TRUE,81
w68042bc,3879,4,4,0,0,intrusion,TRUE,81
w68042bc,684,1,4,1,0,correct,TRUE,82
w68042bc,331.30000001192093,2,4,1,0,correct,TRUE,82
w68042bc,303.90000000596046,3,4,1,0,correct,TRUE,82
w68042bc,1188.5999999940395,4,4,1,0,correct,TRUE,82
w68042bc,511.2999999821186,1,4,0,0,intrusion,FALSE,83
w68042bc,643.7000000178814,2,4,0,0,intrusion,FALSE,83
w68042bc,539,3,4,0,0,intrusion,FALSE,83
w68042bc,2729,4,4,0,0,intrusion,FALSE,83
w68042bc,573.1999999880791,1,4,0,0,intrusion,TRUE,84
w68042bc,734.2000000178814,2,4,0,0,intrusion,TRUE,84
w68042bc,685.4000000059605,3,4,0,0,intrusion,TRUE,84
w68042bc,6418.699999988079,4,4,0,0,intrusion,TRUE,84
w68042bc,624.5,1,4,1,0,correct,TRUE,85
w68042bc,329.30000001192093,2,4,1,0,correct,TRUE,85
w68042bc,323.2999999821186,3,4,1,0,correct,TRUE,85
w68042bc,1004.0999999940395,4,4,1,0,correct,TRUE,85
w68042bc,566.2999999821186,1,4,0.5,0,correct,TRUE,86
w68042bc,1554.4000000059605,2,4,0.5,0,correct,TRUE,86
w68042bc,361.40000000596046,3,4,0.5,0,correct,TRUE,86
w68042bc,1083.5999999940395,4,4,0.5,0,correct,TRUE,86
w68042bc,516.5999999940395,1,4,0,0.5,intrusion,FALSE,87
w68042bc,575.8000000119209,2,4,0,0.5,intrusion,FALSE,87
w68042bc,338.59999999403954,3,4,0,0.5,intrusion,FALSE,87
w68042bc,1172,4,4,0,0.5,intrusion,FALSE,87
w68042bc,670.5999999940395,1,4,1,1,correct,FALSE,88
w68042bc,374.5,2,4,1,1,correct,FALSE,88
w68042bc,330.40000000596046,3,4,1,1,correct,FALSE,88
w68042bc,1067.8999999761581,4,4,1,1,correct,FALSE,88
w68042bc,725,1,4,1,0.5,correct,TRUE,89
w68042bc,360.40000000596046,2,4,1,0.5,correct,TRUE,89
w68042bc,290.2000000178814,3,4,1,0.5,correct,TRUE,89
w68042bc,895.0999999940395,4,4,1,0.5,correct,TRUE,89
w68042bc,570.7999999821186,1,5,1,1,correct,TRUE,90
w68042bc,332.2000000178814,2,5,1,1,correct,TRUE,90
w68042bc,306,3,5,1,1,correct,TRUE,90
w68042bc,421.2999999821186,4,5,1,1,correct,TRUE,90
w68042bc,752.1000000238419,5,5,1,1,correct,TRUE,90
w68042bc,568.3000000119209,1,4,0.5,0,intrusion,TRUE,91
w68042bc,714.6999999880791,2,4,0.5,0,intrusion,TRUE,91
w68042bc,428.60000002384186,3,4,0.5,0,intrusion,TRUE,91
w68042bc,2386.899999976158,4,4,0.5,0,intrusion,TRUE,91
w68042bc,645.3000000119209,1,5,0,0,intrusion,TRUE,92
w68042bc,621.4000000059605,2,5,0,0,intrusion,TRUE,92
w68042bc,477.7999999821186,3,5,0,0,intrusion,TRUE,92
w68042bc,414.80000001192093,4,5,0,0,intrusion,TRUE,92
w68042bc,2042.0999999940395,5,5,0,0,intrusion,TRUE,92
w68042bc,504.90000000596046,1,4,0,0,intrusion,TRUE,93
w68042bc,344.59999999403954,2,4,0,0,intrusion,TRUE,93
w68042bc,317.59999999403954,3,4,0,0,intrusion,TRUE,93
w68042bc,898.3000000119209,4,4,0,0,intrusion,TRUE,93
w68042bc,459.7000000178814,1,4,1,0,correct,TRUE,94
w68042bc,330,2,4,1,0,correct,TRUE,94
w68042bc,315.5,3,4,1,0,correct,TRUE,94
w68042bc,787.2999999821186,4,4,1,0,correct,TRUE,94
w68042bc,485.5,1,4,1,0,intrusion,FALSE,95
w68042bc,827.5999999940395,2,4,1,0,intrusion,FALSE,95
w68042bc,734.5,3,4,1,0,intrusion,FALSE,95
w68042bc,4213.300000011921,4,4,1,0,intrusion,FALSE,95
we9a3929,862,1,3,0,0,other,FALSE,96
we9a3929,823,2,3,0,0,other,FALSE,96
we9a3929,1088.2000000476837,3,3,0,0,other,FALSE,96
we9a3929,677.7999999523163,1,3,1,1,correct,TRUE,97
we9a3929,258.2999999523163,2,3,1,1,correct,TRUE,97
we9a3929,1152.7000000476837,3,3,1,1,correct,TRUE,97
we9a3929,508.40000009536743,1,2,0,1,correct,FALSE,98
we9a3929,1327,2,2,0,1,correct,FALSE,98
we9a3929,623.5,1,3,1,0,correct,TRUE,99
we9a3929,302.60000014305115,2,3,1,0,correct,TRUE,99
we9a3929,747.0999999046326,3,3,1,0,correct,TRUE,99
we9a3929,558.7999999523163,1,3,0,0,other,TRUE,100
we9a3929,764.9000000953674,2,3,0,0,other,TRUE,100
we9a3929,1932.7999999523163,3,3,0,0,other,TRUE,100
we9a3929,441.19999980926514,1,2,0,1,correct,FALSE,101
we9a3929,1154.2000000476837,2,2,0,1,correct,FALSE,101
we9a3929,508.59999990463257,1,4,0,0,other,FALSE,102
we9a3929,853.3000001907349,2,4,0,0,other,FALSE,102
we9a3929,790,3,4,0,0,other,FALSE,102
we9a3929,1078.5,4,4,0,0,other,FALSE,102
we9a3929,480.09999990463257,1,2,0,1,correct,FALSE,103
we9a3929,1044.5999999046326,2,2,0,1,correct,FALSE,103
we9a3929,500.69999980926514,1,2,0,0,other,FALSE,104
we9a3929,1937.7000000476837,2,2,0,0,other,FALSE,104
we9a3929,578.2999999523163,1,3,0,0,intrusion,TRUE,105
we9a3929,343.7999999523163,2,3,0,0,intrusion,TRUE,105
we9a3929,579.9000000953674,3,3,0,0,intrusion,TRUE,105
we9a3929,499.7999999523163,1,2,0,1,correct,FALSE,106
we9a3929,780.4000000953674,2,2,0,1,correct,FALSE,106
we9a3929,582.4000000953674,1,2,0,0,other,FALSE,107
we9a3929,1539.4000000953674,2,2,0,0,other,FALSE,107
we9a3929,531.2000000476837,1,3,1,0,correct,TRUE,108
we9a3929,188.70000004768372,2,3,1,0,correct,TRUE,108
we9a3929,571.5,3,3,1,0,correct,TRUE,108
we9a3929,669.4000000953674,1,3,1,0,correct,TRUE,109
we9a3929,501.90000009536743,2,3,1,0,correct,TRUE,109
we9a3929,532.6999998092651,3,3,1,0,correct,TRUE,109
we9a3929,577.4000000953674,1,3,1,1,correct,TRUE,110
we9a3929,291.2999999523163,2,3,1,1,correct,TRUE,110
we9a3929,381.7999999523163,3,3,1,1,correct,TRUE,110
we9a3929,451.30000019073486,1,3,1,0,correct,TRUE,111
we9a3929,371,2,3,1,0,correct,TRUE,111
we9a3929,326.69999980926514,3,3,1,0,correct,TRUE,111
we9a3929,883.6000001430511,1,1,1,1,correct,TRUE,112
we9a3929,578.2999999523163,1,2,0,0,other,FALSE,113
we9a3929,902.1000001430511,2,2,0,0,other,FALSE,113
we9a3929,554.2999999523163,1,4,0,0,other,FALSE,114
we9a3929,242.40000009536743,2,4,0,0,other,FALSE,114
we9a3929,1566.6999998092651,3,4,0,0,other,FALSE,114
we9a3929,1117.7000000476837,4,4,0,0,other,FALSE,114
w3c30b10,1036,1,2,1,1,correct,TRUE,115
w3c30b10,5150,2,2,1,1,correct,TRUE,115
w3c30b10,976,1,3,1,1,correct,TRUE,116
w3c30b10,642,2,3,1,1,correct,TRUE,116
w3c30b10,1456,3,3,1,1,correct,TRUE,116
w3c30b10,871,1,2,0,1,correct,FALSE,117
w3c30b10,1362,2,2,0,1,correct,FALSE,117
w3c30b10,699,1,3,1,1,correct,TRUE,118
w3c30b10,488,2,3,1,1,correct,TRUE,118
w3c30b10,805,3,3,1,1,correct,TRUE,118
w3c30b10,865,1,3,1,0,correct,TRUE,119
w3c30b10,1009,2,3,1,0,correct,TRUE,119
w3c30b10,845,3,3,1,0,correct,TRUE,119
w3c30b10,859,1,2,0.5,0,other,FALSE,120
w3c30b10,2582,2,2,0.5,0,other,FALSE,120
w3c30b10,2894,1,3,1,1,correct,TRUE,121
w3c30b10,642,2,3,1,1,correct,TRUE,121
w3c30b10,915,3,3,1,1,correct,TRUE,121
w3c30b10,941,1,2,1,1,correct,FALSE,122
w3c30b10,2023,2,2,1,1,correct,FALSE,122
w3c30b10,899,1,2,1,1,correct,FALSE,123
w3c30b10,2063,2,2,1,1,correct,FALSE,123
w3c30b10,728,1,3,1,1,correct,TRUE,124
w3c30b10,420,2,3,1,1,correct,TRUE,124
w3c30b10,1478,3,3,1,1,correct,TRUE,124
w3c30b10,924,1,2,0,1,correct,FALSE,125
w3c30b10,1480,2,2,0,1,correct,FALSE,125
w3c30b10,722,1,4,1,1,correct,FALSE,126
w3c30b10,430,2,4,1,1,correct,FALSE,126
w3c30b10,759,3,4,1,1,correct,FALSE,126
w3c30b10,895,4,4,1,1,correct,FALSE,126
w3c30b10,1147,1,3,1,0.5,correct,TRUE,127
w3c30b10,494,2,3,1,0.5,correct,TRUE,127
w3c30b10,664,3,3,1,0.5,correct,TRUE,127
w3c30b10,774,1,2,0,1,correct,FALSE,128
w3c30b10,1377,2,2,0,1,correct,FALSE,128
w3c30b10,1243,1,2,1,1,correct,FALSE,129
w3c30b10,1743,2,2,1,1,correct,FALSE,129
w3c30b10,725,1,4,1,1,correct,FALSE,130
w3c30b10,666,2,4,1,1,correct,FALSE,130
w3c30b10,426,3,4,1,1,correct,FALSE,130
w3c30b10,1026,4,4,1,1,correct,FALSE,130
w3c30b10,645,1,2,1,1,correct,FALSE,131
w3c30b10,1544,2,2,1,1,correct,FALSE,131
w3c30b10,763,1,2,1,1,correct,FALSE,132
w3c30b10,1475,2,2,1,1,correct,FALSE,132
w3c30b10,796,1,3,1,0,correct,TRUE,133
w3c30b10,889,2,3,1,0,correct,TRUE,133
w3c30b10,1216,3,3,1,0,correct,TRUE,133
w86d65f2,868,1,2,0,1,correct,FALSE,134
w86d65f2,3643,2,2,0,1,correct,FALSE,134
w86d65f2,630,1,4,0,0,timeout,NA,135
w86d65f2,763,2,4,0,0,timeout,NA,135
w86d65f2,288,3,4,0,0,timeout,NA,135
w86d65f2,13334,4,4,0,0,timeout,NA,135
w86d65f2,614,1,11,0,0,timeout,NA,136
w86d65f2,852,2,11,0,0,timeout,NA,136
w86d65f2,344,3,11,0,0,timeout,NA,136
w86d65f2,460,4,11,0,0,timeout,NA,136
w86d65f2,947,5,11,0,0,timeout,NA,136
w86d65f2,1407,6,11,0,0,timeout,NA,136
w86d65f2,304,7,11,0,0,timeout,NA,136
w86d65f2,8328,8,11,0,0,timeout,NA,136
w86d65f2,383,9,11,0,0,timeout,NA,136
w86d65f2,341,10,11,0,0,timeout,NA,136
w86d65f2,591,11,11,0,0,timeout,NA,136
w86d65f2,584,1,4,0,0,empty,FALSE,137
w86d65f2,620,2,4,0,0,empty,FALSE,137
w86d65f2,319,3,4,0,0,empty,FALSE,137
w86d65f2,380,4,4,0,0,empty,FALSE,137
w86d65f2,1258,1,2,1,1,correct,TRUE,138
w86d65f2,2381,2,2,1,1,correct,TRUE,138
w86d65f2,524,1,2,0,1,correct,FALSE,139
w86d65f2,2231,2,2,0,1,correct,FALSE,139
w86d65f2,550,1,3,1,0,empty,FALSE,140
w86d65f2,616,2,3,1,0,empty,FALSE,140
w86d65f2,1300,3,3,1,0,empty,FALSE,140
w86d65f2,506,1,3,0,0,other,FALSE,141
w86d65f2,619,2,3,0,0,other,FALSE,141
w86d65f2,1967,3,3,0,0,other,FALSE,141
w86d65f2,542,1,4,0,0,empty,FALSE,142
w86d65f2,560,2,4,0,0,empty,FALSE,142
w86d65f2,295,3,4,0,0,empty,FALSE,142
w86d65f2,717,4,4,0,0,empty,FALSE,142
w86d65f2,497,1,2,0,1,correct,FALSE,143
w86d65f2,1685,2,2,0,1,correct,FALSE,143
w86d65f2,636,1,2,0,0,other,FALSE,144
w86d65f2,2537,2,2,0,0,other,FALSE,144
w86d65f2,530,1,2,1,1,correct,FALSE,145
w86d65f2,1722,2,2,1,1,correct,FALSE,145
w86d65f2,525,1,3,0,0,other,TRUE,146
w86d65f2,1011,2,3,0,0,other,TRUE,146
w86d65f2,2310,3,3,0,0,other,TRUE,146
w86d65f2,507,1,2,0,1,correct,FALSE,147
w86d65f2,1589,2,2,0,1,correct,FALSE,147
w86d65f2,547,1,3,1,1,correct,TRUE,148
w86d65f2,954,2,3,1,1,correct,TRUE,148
w86d65f2,814,3,3,1,1,correct,TRUE,148
w86d65f2,533,1,2,0,1,correct,FALSE,149
w86d65f2,1596,2,2,0,1,correct,FALSE,149
w86d65f2,578,1,3,1,0,correct,TRUE,150
w86d65f2,533,2,3,1,0,correct,TRUE,150
w86d65f2,915,3,3,1,0,correct,TRUE,150
w86d65f2,679,1,3,1,0,correct,TRUE,151
w86d65f2,453,2,3,1,0,correct,TRUE,151
w86d65f2,756,3,3,1,0,correct,TRUE,151
w86d65f2,556,1,3,1,1,correct,TRUE,152
w86d65f2,907,2,3,1,1,correct,TRUE,152
w86d65f2,991,3,3,1,1,correct,TRUE,152
w2f58008,2243.5,1,1,1,1,correct,TRUE,154
w2f58008,3861.60000000149,1,1,1,1,correct,TRUE,155
w2f58008,1132.5,1,1,1,1,correct,TRUE,156
w2f58008,725.1000000014901,1,1,1,0,intrusion,FALSE,157
w2f58008,1165.8999999985099,1,1,1,1,correct,TRUE,159
w2f58008,1702,1,1,1,1,correct,TRUE,160
w2f58008,1775.5,1,1,1,1,correct,TRUE,161
w2f58008,937.6000000014901,1,1,1,1,correct,TRUE,162
w2f58008,1416.699999999255,1,1,1,1,correct,TRUE,163
w2f58008,1188.199999999255,1,1,1,1,correct,TRUE,164
w2f58008,935.0999999977648,1,1,1,1,intrusion,TRUE,165
w2f58008,1052.199999999255,1,1,1,1,correct,TRUE,166
w2f58008,1496.5999999977648,1,1,0,1,intrusion,TRUE,167
w2f58008,1198,1,1,1,1,correct,TRUE,168
w2f58008,952.3999999985099,1,1,1,1,correct,TRUE,169
w2f58008,1078.8999999985099,1,1,1,1,correct,TRUE,170
w2f58008,795.6000000014901,1,1,1,1,correct,TRUE,171
wcc762ef,704.6999999992549,1,2,1,1,correct,FALSE,172
wcc762ef,1755.4000000022352,2,2,1,1,correct,FALSE,172
wcc762ef,702.3000000007451,1,2,1,1,correct,FALSE,173
wcc762ef,1801.300000000745,2,2,1,1,correct,FALSE,173
wcc762ef,921.5,1,2,1,1,correct,FALSE,174
wcc762ef,1427.3999999985099,2,2,1,1,correct,FALSE,174
