wid,word,image,practice,block,prime,prime_related,typing_rt,response,type_time,rt,response_type
w3af6e59,bed,../static/stimuli/images/beach/sun_abylvpgvhrpaxgnk.jpg,False,-1,False,False,2360.0,car,990.0,3350.0,intrusion
w3af6e59,apple,../static/stimuli/images/waterfall/sun_awrontvhyysjfacv.jpg,False,-1,False,False,1134.0,bird,1160.0,2294.0,other
w3af6e59,nut,../static/stimuli/images/downtown/sun_ahtmvwmmrlbrfchd.jpg,False,-1,False,False,2218.0,,0.0,2218.0,empty
w3af6e59,toilet,../static/stimuli/images/greenhouse/sun_bmnxsjsqwqcaluzf.jpg,False,-1,False,False,1335.0,,0.0,1335.0,empty
w3af6e59,lawn,../static/stimuli/images/bookstore/sun_aamunjvxvlcyagxh.jpg,False,-1,False,False,2115.0,,0.0,2115.0,empty
w3af6e59,truck,../static/stimuli/images/restaurant/sun_aejvqzvtonxptams.jpg,False,-1,False,False,1972.0,bird,1135.0,3107.0,other
w3af6e59,cat,../static/stimuli/images/ziggurat/sun_adajysluigplgxal.jpg,False,-1,False,False,2716.0,window,1499.0,4215.0,other
w3af6e59,snake,../static/stimuli/images/musuem/sun_atiiscmhrcnttlop.jpg,False,-1,False,False,2546.0,pig,1042.0,3588.0,other
w3af6e59,cake,../static/stimuli/images/vineyard/sun_azygdhuijrbfollv.jpg,False,-1,False,False,718.0,dog,881.0,1599.0,other
w3af6e59,window,../static/stimuli/images/roof/sun_awskptrfuzjyjwes.jpg,False,-1,False,False,1549.0,window,1742.0,3291.0,correct
w3af6e59,fence,../static/stimuli/images/underwater/sun_aufltyunbkquxrih.jpg,False,-1,False,False,2711.0,,2974.0,5685.0,empty
w3af6e59,sand,../static/stimuli/images/pool/sun_aztsporcpcmiibon.jpg,False,-1,False,False,2800.0,pig,1038.0,3838.0,other
w3af6e59,milk,../static/stimuli/images/forest/sun_aoqjnzwgdikwayvw.jpg,False,-1,False,False,1851.0,cat,1017.0,2868.0,other
w3af6e59,ear,../static/stimuli/images/sky/sun_agaqzpqhbcmmvisy.jpg,False,-1,False,False,3361.0,pig,967.0,4328.0,other
w3af6e59,lion,../static/stimuli/images/grocery/sun_agipdkpovnqrcsgh.jpg,False,-1,False,False,1284.0,lion,3025.0,4309.0,correct
w3af6e59,heart,../static/stimuli/images/ranch/sun_aychrlbscvbnniew.jpg,False,-1,False,False,6013.0,door,1132.0,7145.0,intrusion
w3af6e59,pig,../static/stimuli/images/castle/sun_aduovtnrsmdtcpie.jpg,False,-1,False,False,1661.0,,0.0,1661.0,empty
w3af6e59,bee,../static/stimuli/images/gym/sun_arcsudfqyrphzccy.jpg,False,-1,False,False,1184.0,,1.0,1185.0,empty
w83aaed3,eye,../static/stimuli/images/ranch/sun_ajrpvgxcgeblwooh.jpg,True,-1,False,False,7047.300000071526,deer,1129.2999999523163,8176.600000023842,other
w83aaed3,hay,../static/stimuli/images/sky/sun_abbtimwgskvvaeps.jpg,False,-1,False,False,1794.2000000476837,hay,2478.399999976158,4272.600000023842,intrusion
w83aaed3,window,../static/stimuli/images/footballfield/sun_aszinldqqvnpmwfh.jpg,False,-1,False,False,10011.599999904633,,0.0,10011.599999904633,empty
w83aaed3,door,../static/stimuli/images/warehouse/sun_ahkbykndmtongifl.jpg,False,-1,False,False,10295.800000071526,,0.0,10295.800000071526,empty
w83aaed3,sand,../static/stimuli/images/laundryroom/sun_aaawhgdexmmzrdci.jpg,False,-1,False,False,1253.8999999761581,sand,3012.0,4265.899999976158,intrusion
w83aaed3,jeans,../static/stimuli/images/castle/sun_aduovtnrsmdtcpie.jpg,False,-1,False,False,1506.1000000238419,ear,1431.3999999761581,2937.5,intrusion
w83aaed3,milk,../static/stimuli/images/tenniscourt/sun_ayyvmiocpgbwlgot.jpg,False,-1,False,False,6943.799999952316,bread,934.7000000476837,7878.5,other
w83aaed3,truck,../static/stimuli/images/house/sun_aacohnpwcrythslq.jpg,False,-1,False,False,5875.299999952316,bread,999.7999999523163,6875.099999904633,other
w83aaed3,candle,../static/stimuli/images/campsite/sun_ahvodfpzghaczear.jpg,False,-1,False,False,5955.700000047684,deer,718.5,6674.200000047684,other
w83aaed3,apple,../static/stimuli/images/railway/sun_avugyywnswogxvlh.jpg,False,-1,False,False,1599.2000000476837,tree,4663.299999952316,6262.5,intrusion
w83aaed3,pig,../static/stimuli/images/skiresort/sun_adyplaxglzqyoynb.jpg,False,-1,False,False,7214.700000047684,,0.10000002384185791,7214.800000071526,empty
w83aaed3,dog,../static/stimuli/images/temple/sun_aapfmtbuxevwbxck.jpg,False,-1,False,False,1437.1000000238419,dog,508.3000000715256,1945.4000000953674,correct
w83aaed3,ear,../static/stimuli/images/shoppingmall/sun_abegyiikvbaqpooh.jpg,False,-1,False,False,1335.1999999284744,ear,544.8000000715256,1880.0,intrusion
w83aaed3,bread,../static/stimuli/images/river/sun_abktmmreusnujejq.jpg,False,-1,False,False,5975.399999976158,,0.10000002384185791,5975.5,empty
w83aaed3,bear,../static/stimuli/images/roof/sun_awyytziajjpreuke.jpg,False,-1,False,False,3125.399999976158,,0.10000002384185791,3125.5,empty
w83aaed3,bone,../static/stimuli/images/restaurant/sun_advrksojohxolufo.jpg,False,-1,False,False,2832.5,,0.09999990463256836,2832.5999999046326,empty
w83aaed3,bag,../static/stimuli/images/garage/sun_dqhbnkldvcwhjinp.jpg,False,-1,False,False,2089.5,bread,701.8999999761581,2791.399999976158,other
w83aaed3,puzzle,../static/stimuli/images/gym/sun_appsvbfzhwrmtrje.jpg,False,-1,False,False,7694.0,,0.0,7694.0,empty
w83aaed3,drink,../static/stimuli/images/vineyard/sun_aotjqpvjaukupppc.jpg,False,-1,False,False,1371.1000000238419,drink,4155.899999976158,5527.0,intrusion
w83aaed3,snake,../static/stimuli/images/waterfall/sun_aecefabfvaewllpg.jpg,False,-1,False,False,968.3999999761581,snake,752.7000000476837,1721.1000000238419,correct
w83aaed3,rabbit,../static/stimuli/images/theater/sun_ahtaknlqeslujgbq.jpg,False,-1,False,False,3198.5,,0.0,3198.5,empty
w83aaed3,egg,../static/stimuli/images/street/sun_aaeluqrkikjbtquv.jpg,False,-1,False,False,1395.1999999284744,,0.0,1395.1999999284744,empty
w83aaed3,cake,../static/stimuli/images/underwater/sun_aojrtoikxmtgzchi.jpg,False,-1,False,False,4972.899999976158,,0.10000002384185791,4973.0,empty
w83aaed3,nut,../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg,False,-1,False,False,1383.6999999284744,,0.0,1383.6999999284744,empty
w83aaed3,heart,../static/stimuli/images/greenhouse/sun_apjhtwdcpezmnlze.jpg,False,-1,False,False,1058.5,,0.10000002384185791,1058.6000000238419,empty
w83aaed3,cat,../static/stimuli/images/airport/sun_aojbxgadgjyajeaw.jpg,False,-1,False,False,8583.399999976158,,0.0,8583.399999976158,empty
w83aaed3,bed,../static/stimuli/images/windmill/sun_arostrfeclmqdszk.jpg,False,-1,False,False,3999.600000023842,deer,794.5999999046326,4794.199999928474,other
w83aaed3,computer,../static/stimuli/images/grocery/sun_ahmoznrxomkgrris.jpg,False,-1,False,False,4762.399999976158,meat,3497.5,8259.899999976158,other
w83aaed3,flower,../static/stimuli/images/musuem/sun_asxfpkysdohbethd.jpg,False,-1,False,False,3434.2999999523163,ear,511.8000000715256,3946.100000023842,intrusion
w83aaed3,potato,../static/stimuli/images/auditorium/sun_aiheutdgogkujwri.jpg,False,-1,False,False,1195.2999999523163,,0.0,1195.2999999523163,empty
w83aaed3,toilet,../static/stimuli/images/beach/sun_abkegkdifglzmevl.jpg,False,-1,False,False,1554.7000000476837,toilet,870.5999999046326,2425.2999999523163,correct
w83aaed3,lion,../static/stimuli/images/ziggurat/sun_apdphtulomykrqoa.jpg,False,-1,False,False,4862.0,,0.10000002384185791,4862.100000023842,empty
w83aaed3,bird,../static/stimuli/images/computerroom/sun_aknbqkyjmltzjpuf.jpg,False,-1,False,False,4422.200000047684,,0.0,4422.200000047684,empty
w83aaed3,bee,../static/stimuli/images/tower/sun_avnkmtvvzgltezto.jpg,False,-1,False,False,995.3999999761581,,0.0,995.3999999761581,empty
w83aaed3,fence,../static/stimuli/images/forest/sun_atohvclowaousrfh.jpg,False,-1,False,False,1567.8000000715256,,0.10000002384185791,1567.9000000953674,empty
w83aaed3,duck,../static/stimuli/images/kitchen/sun_alazdvaixpjtegwg.jpg,False,-1,False,False,1093.7000000476837,duck,663.2000000476837,1756.9000000953674,intrusion
w83aaed3,horse,../static/stimuli/images/downtown/sun_ahwvhnliokuzkazb.jpg,False,-1,False,False,4098.5,tree,1043.5,5142.0,intrusion
w83aaed3,lawn,../static/stimuli/images/volcano/sun_amntiizmakyntrnx.jpg,False,-1,False,False,1271.1000000238419,,0.10000002384185791,1271.2000000476837,empty
w83aaed3,hat,../static/stimuli/images/bookstore/sun_azkcgugtqfaunxwq.jpg,False,-1,False,False,1090.1000000238419,,0.0,1090.1000000238419,empty
w83aaed3,volcano,../static/stimuli/images/subway/sun_apgdazdsggmnohcz.jpg,False,-1,False,False,1486.5,volcano,1003.8000000715256,2490.3000000715256,correct
w83aaed3,lion,../static/stimuli/images/ziggurat/sun_apdphtulomykrqoa.jpg,False,-1,True,True,1003.1000000238419,lion,1483.0,2486.100000023842,correct
w83aaed3,bird,../static/stimuli/images/computerroom/sun_aknbqkyjmltzjpuf.jpg,False,-1,True,True,1061.4000000953674,bird,526.0999999046326,1587.5,correct
w83aaed3,computer,../static/stimuli/images/grocery/sun_ahmoznrxomkgrris.jpg,False,-1,True,True,5442.699999928474,computer,1703.8000000715256,7146.5,correct
w83aaed3,window,../static/stimuli/images/footballfield/sun_aszinldqqvnpmwfh.jpg,False,-1,True,True,1283.8999999761581,window,798.2999999523163,2082.1999999284744,correct
w83aaed3,bee,../static/stimuli/images/tower/sun_avnkmtvvzgltezto.jpg,False,-1,True,True,1122.0,bee,534.5999999046326,1656.5999999046326,intrusion
w83aaed3,cake,../static/stimuli/images/underwater/sun_aojrtoikxmtgzchi.jpg,False,-1,True,False,2256.7999999523163,cake,1207.2000000476837,3464.0,intrusion
w83aaed3,drink,../static/stimuli/images/vineyard/sun_aotjqpvjaukupppc.jpg,False,-1,True,False,1126.8999999761581,drink,1185.8000000715256,2312.7000000476837,intrusion
w83aaed3,volcano,../static/stimuli/images/subway/sun_apgdazdsggmnohcz.jpg,False,-1,True,False,977.6000000238419,volcano,3053.6999999284744,4031.2999999523163,correct
w83aaed3,nut,../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg,False,-1,True,True,1251.1999999284744,nut,759.1000000238419,2010.2999999523163,correct
w83aaed3,pig,../static/stimuli/images/skiresort/sun_adyplaxglzqyoynb.jpg,False,-1,True,False,1130.6000000238419,pig,614.5,1745.1000000238419,correct
w83aaed3,bone,../static/stimuli/images/restaurant/sun_advrksojohxolufo.jpg,False,-1,True,False,4330.700000047684,bone,672.6000000238419,5003.300000071526,intrusion
w83aaed3,hat,../static/stimuli/images/bookstore/sun_azkcgugtqfaunxwq.jpg,False,-1,True,False,1100.6000000238419,hat,800.8000000715256,1901.4000000953674,intrusion
w83aaed3,milk,../static/stimuli/images/tenniscourt/sun_ayyvmiocpgbwlgot.jpg,False,-1,True,True,992.1000000238419,milk,1052.1000000238419,2044.2000000476837,intrusion
w83aaed3,toilet,../static/stimuli/images/beach/sun_abkegkdifglzmevl.jpg,False,-1,True,True,2992.7000000476837,toilet,939.1000000238419,3931.8000000715256,correct
w83aaed3,ear,../static/stimuli/images/shoppingmall/sun_abegyiikvbaqpooh.jpg,False,-1,True,False,978.3999999761581,ear,519.5,1497.8999999761581,intrusion
w83aaed3,truck,../static/stimuli/images/house/sun_aacohnpwcrythslq.jpg,False,-1,True,True,1220.7000000476837,truck,892.1999999284744,2112.899999976158,correct
w83aaed3,duck,../static/stimuli/images/kitchen/sun_alazdvaixpjtegwg.jpg,False,-1,True,False,851.1000000238419,duck,1178.7999999523163,2029.8999999761581,intrusion
w83aaed3,snake,../static/stimuli/images/waterfall/sun_aecefabfvaewllpg.jpg,False,-1,True,False,890.7000000476837,snake,719.5,1610.2000000476837,correct
w83aaed3,puzzle,../static/stimuli/images/gym/sun_appsvbfzhwrmtrje.jpg,False,-1,True,False,1356.4000000953674,puzzle,1405.0,2761.4000000953674,correct
w83aaed3,door,../static/stimuli/images/warehouse/sun_ahkbykndmtongifl.jpg,False,-1,True,False,1130.2999999523163,door,539.4000000953674,1669.7000000476837,intrusion
w83aaed3,bread,../static/stimuli/images/river/sun_abktmmreusnujejq.jpg,False,-1,True,True,1957.4000000953674,bread,1658.7999999523163,3616.2000000476837,correct
w83aaed3,heart,../static/stimuli/images/greenhouse/sun_apjhtwdcpezmnlze.jpg,False,-1,True,True,8727.100000023842,,0.0,8727.100000023842,empty
w83aaed3,bed,../static/stimuli/images/windmill/sun_arostrfeclmqdszk.jpg,False,-1,True,True,2247.7000000476837,bed,1170.1999999284744,3417.899999976158,correct
w83aaed3,lawn,../static/stimuli/images/volcano/sun_amntiizmakyntrnx.jpg,False,-1,True,False,1704.1999999284744,lawn,983.8000000715256,2688.0,correct
w83aaed3,horse,../static/stimuli/images/downtown/sun_ahwvhnliokuzkazb.jpg,False,-1,True,True,921.8999999761581,horse,919.1000000238419,1841.0,intrusion
w83aaed3,eye,../static/stimuli/images/ranch/sun_ajrpvgxcgeblwooh.jpg,False,-1,True,False,3229.7000000476837,eyes,5920.699999928474,9150.399999976158,other
w83aaed3,apple,../static/stimuli/images/railway/sun_avugyywnswogxvlh.jpg,False,-1,True,False,1118.3999999761581,apple,1181.8999999761581,2300.2999999523163,correct
w83aaed3,sand,../static/stimuli/images/laundryroom/sun_aaawhgdexmmzrdci.jpg,False,-1,True,True,950.0,sand,610.3999999761581,1560.3999999761581,intrusion
w83aaed3,egg,../static/stimuli/images/street/sun_aaeluqrkikjbtquv.jpg,False,-1,True,False,1772.2999999523163,egg,4746.800000071526,6519.100000023842,correct
w83aaed3,jeans,../static/stimuli/images/castle/sun_aduovtnrsmdtcpie.jpg,False,-1,True,False,1929.1000000238419,jeans,2047.1000000238419,3976.2000000476837,correct
w83aaed3,rabbit,../static/stimuli/images/theater/sun_ahtaknlqeslujgbq.jpg,False,-1,True,True,1351.1999999284744,rabbit,1515.3000000715256,2866.5,correct
w83aaed3,potato,../static/stimuli/images/auditorium/sun_aiheutdgogkujwri.jpg,False,-1,True,False,1138.0,potato,1137.7000000476837,2275.7000000476837,correct
w83aaed3,hay,../static/stimuli/images/sky/sun_abbtimwgskvvaeps.jpg,False,-1,True,True,907.9000000953674,hay,812.5,1720.4000000953674,intrusion
w83aaed3,cat,../static/stimuli/images/airport/sun_aojbxgadgjyajeaw.jpg,False,-1,True,True,1019.2999999523163,cat,696.3999999761581,1715.6999999284744,correct
w83aaed3,flower,../static/stimuli/images/musuem/sun_asxfpkysdohbethd.jpg,False,-1,True,True,1173.1000000238419,flowers,2299.7999999523163,3472.899999976158,other
w83aaed3,bear,../static/stimuli/images/roof/sun_awyytziajjpreuke.jpg,False,-1,True,True,1417.7999999523163,bear,701.8999999761581,2119.6999999284744,intrusion
w83aaed3,candle,../static/stimuli/images/campsite/sun_ahvodfpzghaczear.jpg,False,-1,True,False,1054.5999999046326,candle,707.0,1761.5999999046326,correct
w83aaed3,dog,../static/stimuli/images/temple/sun_aapfmtbuxevwbxck.jpg,False,-1,True,True,1051.5999999046326,dog,392.10000002384186,1443.6999999284744,correct
w83aaed3,bag,../static/stimuli/images/garage/sun_dqhbnkldvcwhjinp.jpg,False,-1,True,False,1449.2000000476837,bag,685.7999999523163,2135.0,intrusion
w83aaed3,fence,../static/stimuli/images/forest/sun_atohvclowaousrfh.jpg,False,-1,True,False,6381.0,bread,1149.1999999284744,7530.199999928474,other
w83aaed3,dog,../static/stimuli/images/temple/sun_aapfmtbuxevwbxck.jpg,False,-1,True,False,738.0,dog,493.5,1231.5,correct
w83aaed3,computer,../static/stimuli/images/grocery/sun_ahmoznrxomkgrris.jpg,False,-1,True,False,1316.0,computer,1019.2999999523163,2335.2999999523163,correct
w83aaed3,horse,../static/stimuli/images/downtown/sun_ahwvhnliokuzkazb.jpg,False,-1,True,False,792.1000000238419,horse,558.5999999046326,1350.6999999284744,intrusion
w83aaed3,bird,../static/stimuli/images/computerroom/sun_aknbqkyjmltzjpuf.jpg,False,-1,True,False,1030.9000000953674,bird,653.8999999761581,1684.8000000715256,correct
w83aaed3,cake,../static/stimuli/images/underwater/sun_aojrtoikxmtgzchi.jpg,False,-1,True,True,967.2000000476837,cake,883.7000000476837,1850.9000000953674,intrusion
w83aaed3,egg,../static/stimuli/images/street/sun_aaeluqrkikjbtquv.jpg,False,-1,True,True,1579.5,egg,485.10000002384186,2064.600000023842,correct
w83aaed3,candle,../static/stimuli/images/campsite/sun_ahvodfpzghaczear.jpg,False,-1,True,True,760.0,candle,691.7000000476837,1451.7000000476837,correct
w83aaed3,volcano,../static/stimuli/images/subway/sun_apgdazdsggmnohcz.jpg,False,-1,True,True,905.8000000715256,volcano,2379.899999976158,3285.7000000476837,correct
w83aaed3,jeans,../static/stimuli/images/castle/sun_aduovtnrsmdtcpie.jpg,False,-1,True,True,1059.0,jeans,741.0,1800.0,correct
w83aaed3,nut,../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg,False,-1,True,False,958.2999999523163,nut,1169.5,2127.7999999523163,correct
w83aaed3,rabbit,../static/stimuli/images/theater/sun_ahtaknlqeslujgbq.jpg,False,-1,True,False,1071.8999999761581,rabbit,881.2000000476837,1953.1000000238419,correct
w83aaed3,bear,../static/stimuli/images/roof/sun_awyytziajjpreuke.jpg,False,-1,True,False,879.5,bear,717.7000000476837,1597.2000000476837,intrusion
w83aaed3,flower,../static/stimuli/images/musuem/sun_asxfpkysdohbethd.jpg,False,-1,True,False,888.5,flowers,1101.0,1989.5,other
w83aaed3,lion,../static/stimuli/images/ziggurat/sun_apdphtulomykrqoa.jpg,False,-1,True,False,859.6000000238419,lion,866.3999999761581,1726.0,correct
w83aaed3,bag,../static/stimuli/images/garage/sun_dqhbnkldvcwhjinp.jpg,False,-1,True,True,1006.3999999761581,bag,738.1000000238419,1744.5,intrusion
w83aaed3,bed,../static/stimuli/images/windmill/sun_arostrfeclmqdszk.jpg,False,-1,True,False,961.2999999523163,bed,633.3999999761581,1594.6999999284744,correct
w83aaed3,cat,../static/stimuli/images/airport/sun_aojbxgadgjyajeaw.jpg,False,-1,True,False,817.6000000238419,cat,1949.5,2767.100000023842,correct
w83aaed3,toilet,../static/stimuli/images/beach/sun_abkegkdifglzmevl.jpg,False,-1,True,False,919.0,toilet,1101.5,2020.5,correct
w83aaed3,hat,../static/stimuli/images/bookstore/sun_azkcgugtqfaunxwq.jpg,False,-1,True,True,919.6000000238419,hat,370.60000002384186,1290.2000000476837,intrusion
w83aaed3,door,../static/stimuli/images/warehouse/sun_ahkbykndmtongifl.jpg,False,-1,True,True,979.5999999046326,door,511.7000000476837,1491.2999999523163,intrusion
w83aaed3,eye,../static/stimuli/images/ranch/sun_ajrpvgxcgeblwooh.jpg,False,-1,True,True,1274.2999999523163,eyes,927.0,2201.2999999523163,other
w83aaed3,sand,../static/stimuli/images/laundryroom/sun_aaawhgdexmmzrdci.jpg,False,-1,True,False,954.2999999523163,sand,782.7000000476837,1737.0,intrusion
w83aaed3,snake,../static/stimuli/images/waterfall/sun_aecefabfvaewllpg.jpg,False,-1,True,True,744.8999999761581,snake,744.8999999761581,1489.7999999523163,correct
w83aaed3,truck,../static/stimuli/images/house/sun_aacohnpwcrythslq.jpg,False,-1,True,False,1173.8999999761581,truck,829.7000000476837,2003.6000000238419,correct
w83aaed3,hay,../static/stimuli/images/sky/sun_abbtimwgskvvaeps.jpg,False,-1,True,False,806.0999999046326,hay,683.3000000715256,1489.3999999761581,intrusion
w83aaed3,bone,../static/stimuli/images/restaurant/sun_advrksojohxolufo.jpg,False,-1,True,True,1172.1000000238419,bone,591.2999999523163,1763.3999999761581,intrusion
w83aaed3,ear,../static/stimuli/images/shoppingmall/sun_abegyiikvbaqpooh.jpg,False,-1,True,True,1008.4000000953674,ear,569.5,1577.9000000953674,intrusion
w83aaed3,heart,../static/stimuli/images/greenhouse/sun_apjhtwdcpezmnlze.jpg,False,-1,True,False,6973.199999928474,,0.0,6973.199999928474,empty
w83aaed3,duck,../static/stimuli/images/kitchen/sun_alazdvaixpjtegwg.jpg,False,-1,True,True,816.4000000953674,duck,866.1999999284744,1682.6000000238419,intrusion
w83aaed3,pig,../static/stimuli/images/skiresort/sun_adyplaxglzqyoynb.jpg,False,-1,True,True,1193.2999999523163,pig,729.8999999761581,1923.1999999284744,correct
w83aaed3,bread,../static/stimuli/images/river/sun_abktmmreusnujejq.jpg,False,-1,True,False,1799.2999999523163,bread,1604.8000000715256,3404.100000023842,correct
w83aaed3,bee,../static/stimuli/images/tower/sun_avnkmtvvzgltezto.jpg,False,-1,True,False,1355.6999999284744,bee,532.5,1888.1999999284744,intrusion
w83aaed3,fence,../static/stimuli/images/forest/sun_atohvclowaousrfh.jpg,False,-1,True,True,910.7000000476837,bread,984.5,1895.2000000476837,other
w83aaed3,apple,../static/stimuli/images/railway/sun_avugyywnswogxvlh.jpg,False,-1,True,True,869.0,apple,1344.7000000476837,2213.7000000476837,correct
w83aaed3,puzzle,../static/stimuli/images/gym/sun_appsvbfzhwrmtrje.jpg,False,-1,True,True,1042.8999999761581,puzzle,1296.2000000476837,2339.100000023842,correct
w83aaed3,window,../static/stimuli/images/footballfield/sun_aszinldqqvnpmwfh.jpg,False,-1,True,False,1001.1999999284744,window,742.2000000476837,1743.3999999761581,correct
w83aaed3,milk,../static/stimuli/images/tenniscourt/sun_ayyvmiocpgbwlgot.jpg,False,-1,True,False,1125.7000000476837,milk,764.0,1889.7000000476837,intrusion
w83aaed3,lawn,../static/stimuli/images/volcano/sun_amntiizmakyntrnx.jpg,False,-1,True,True,1003.3000000715256,lawn,1000.6999999284744,2004.0,correct
w83aaed3,potato,../static/stimuli/images/auditorium/sun_aiheutdgogkujwri.jpg,False,-1,True,True,915.7000000476837,potato,1015.2999999523163,1931.0,correct
w83aaed3,drink,../static/stimuli/images/vineyard/sun_aotjqpvjaukupppc.jpg,False,-1,True,True,1205.2000000476837,drink,1042.5,2247.7000000476837,intrusion
wf39a71b,heart,../static/stimuli/images/kitchen/sun_aizcycyyvgfcdnzp.jpg,True,-1,False,False,3706.0,heart,2068.0,5774.0,intrusion
wf39a71b,eye,../static/stimuli/images/footballfield/sun_aegayohtofbvbdoa.jpg,False,-1,False,False,3516.0,ear,586.0,4102.0,intrusion
wf39a71b,computer,../static/stimuli/images/musuem/sun_ayrwspiydnlwhouo.jpg,False,-1,False,False,1776.0,computer,888.0000000000146,2664.0000000000146,correct
wf39a71b,volcano,../static/stimuli/images/airport/sun_aqytxlpqgdgggfum.jpg,False,-1,False,False,4268.000000000015,ear,1312.0,5580.000000000015,intrusion
wf39a71b,sand,../static/stimuli/images/railway/sun_acfjiedtgqzgvtnp.jpg,False,-1,False,False,2435.0,dust,871.0000000000291,3306.000000000029,intrusion
wf39a71b,nut,../static/stimuli/images/vineyard/sun_amazvkispkonazvz.jpg,False,-1,False,False,,,,,timeout
wf39a71b,bone,../static/stimuli/images/auditorium/sun_alpteetxpjmjcejm.jpg,False,-1,False,False,3319.0,jeans,1441.0,4760.0,other
wf39a71b,candle,../static/stimuli/images/underwater/sun_ajbkjsrhukffyqix.jpg,False,-1,False,False,2253.0,candle,629.0,2882.0,correct
wf39a71b,duck,../static/stimuli/images/gym/sun_akecysmtkjijrbqr.jpg,False,-1,False,False,1378.0,duck,1164.0,2542.0,intrusion
wf39a71b,bed,../static/stimuli/images/skiresort/sun_aczexzwhbzruewdm.jpg,False,-1,False,False,1220.0,bed,1221.0,2441.0,correct
wf39a71b,cake,../static/stimuli/images/roof/sun_airvzklrdchyytiu.jpg,False,-1,False,False,2144.0,,0.0,2144.0,empty
wf39a71b,toilet,../static/stimuli/images/ziggurat/sun_aecdvzqgcesggjrp.jpg,False,-1,False,False,10843.0,,0.0,10843.0,empty
wf39a71b,potato,../static/stimuli/images/tenniscourt/sun_abhryuvnxasmofva.jpg,False,-1,False,False,1779.0,potato,953.0,2732.0,correct
wf39a71b,jeans,../static/stimuli/images/theater/sun_abldnlzotzlgclky.jpg,False,-1,False,False,1334.0,jeans,560.0,1894.0,correct
