wid,pretest_type,critical_type,overlay,fancy_critical,train_presentation_duration,recall_time,afc_time,afc_bonus_time,n_pair,n_practice,n_distractor,critical_penalty,bonus_rate_critical,bonus_rate_critical_speed,bonus_rate_afc,bonus_rate_pretest,bonus_rate_distractor,bonus_rate_speed,prime,prime_duration,prime_mask,prime_mask_surround,pairs,completed,bonus,version,math_correct
wc436227,simple-recall,simple-recall-penalized,True,False,2000,15000,,5000,40,3,10,1,3,0.1,1,1,1,0.25,True,100,False,False,"[{'word': 'sand', 'image': '../static/stimuli/images/downtown/sun_abosdjemftsczdvd.jpg'}, {'word': 'apple', 'image': '../static/stimuli/images/tower/sun_abxucdjovctfgknh.jpg'}, {'word': 'candle', 'image': '../static/stimuli/images/house/sun_aacohnpwcrythslq.jpg'}, {'word': 'computer', 'image': '../static/stimuli/images/gym/sun_awvqsdkrklypaaep.jpg'}, {'word': 'dog', 'image': '../static/stimuli/images/subway/sun_alfhdavatfhkuxyo.jpg'}, {'word': 'milk', 'image': '../static/stimuli/images/campsite/sun_arwteuvpegqctvcg.jpg'}, {'word': 'bird', 'image': '../static/stimuli/images/bookstore/sun_avqoszezjldwidcy.jpg'}, {'word': 'flower', 'image': '../static/stimuli/images/sky/sun_aczjsyhtqawbyyer.jpg'}, {'word': 'lawn', 'image': '../static/stimuli/images/tenniscourt/sun_ajmzjgescxgcfhdp.jpg'}, {'word': 'drink', 'image': '../static/stimuli/images/vineyard/sun_aicvecccjhfzcjnt.jpg'}, {'word': 'fence', 'image': '../static/stimuli/images/theater/sun_arhrqrqrgyhlozgq.jpg'}, {'word': 'bed', 'image': '../static/stimuli/images/footballfield/sun_afuzusgbewygvixv.jpg'}, {'word': 'egg', 'image': '../static/stimuli/images/railway/sun_avugyywnswogxvlh.jpg'}, {'word': 'lion', 'image': '../static/stimuli/images/restaurant/sun_ajsstbpxnharlnnf.jpg'}, {'word': 'cake', 'image': '../static/stimuli/images/forest/sun_abvrazjxgpqhvszy.jpg'}, {'word': 'rabbit', 'image': '../static/stimuli/images/river/sun_atesawsfypjpyefy.jpg'}, {'word': 'toilet', 'image': '../static/stimuli/images/skiresort/sun_ahlksvwmghqfwqtw.jpg'}, {'word': 'bread', 'image': '../static/stimuli/images/grocery/sun_afjotbibjndyibuy.jpg'}, {'word': 'window', 'image': '../static/stimuli/images/ziggurat/fig1.png'}, {'word': 'heart', 'image': '../static/stimuli/images/warehouse/sun_abdmrgvlsfpsgxyu.jpg'}, {'word': 'bear', 'image': '../static/stimuli/images/greenhouse/sun_bncgstrupskxwget.jpg'}, {'word': 'hay', 'image': '../static/stimuli/images/volcano/sun_axyqizdexdgrtfie.jpg'}, {'word': 'ear', 'image': '../static/stimuli/images/street/sun_avxrcniddstcuuuc.jpg'}, {'word': 'nut', 'image': '../static/stimuli/images/temple/sun_ardesvcosqecvbes.jpg'}, {'word': 'duck', 'image': '../static/stimuli/images/shoppingmall/sun_aeqagrktttxaasae.jpg'}, {'word': 'bee', 'image': '../static/stimuli/images/windmill/sun_awjnichhcaunlnrz.jpg'}, {'word': 'volcano', 'image': '../static/stimuli/images/underwater/sun_axbjbqawtejfugwt.jpg'}, {'word': 'snake', 'image': '../static/stimuli/images/ranch/sun_aychrlbscvbnniew.jpg'}, {'word': 'door', 'image': '../static/stimuli/images/roof/sun_aqxzijexicadnjja.jpg'}, {'word': 'cat', 'image': '../static/stimuli/images/auditorium/sun_almcaxysfdwizxac.jpg'}, {'word': 'jeans', 'image': '../static/stimuli/images/kitchen/sun_aibgyrlkgcnwvhxl.jpg'}, {'word': 'puzzle', 'image': '../static/stimuli/images/musuem/sun_aspbwvercyqvrrkn.jpg'}, {'word': 'bag', 'image': '../static/stimuli/images/computerroom/sun_akcjvpjqukkdanyo.jpg'}, {'word': 'horse', 'image': '../static/stimuli/images/airport/sun_akhqgzrrubgnwzpa.jpg'}, {'word': 'eye', 'image': '../static/stimuli/images/beach/sun_aatjakozddkxujut.jpg'}, {'word': 'pig', 'image': '../static/stimuli/images/castle/sun_alevmcaohaqqwlic.jpg'}, {'word': 'hat', 'image': '../static/stimuli/images/pool/sun_aahnsyqkaacnevsz.jpg'}, {'word': 'truck', 'image': '../static/stimuli/images/laundryroom/sun_acnrhsgylwftewpq.jpg'}, {'word': 'potato', 'image': '../static/stimuli/images/garage/sun_delfxfnqyuiaselp.jpg'}, {'word': 'bone', 'image': '../static/stimuli/images/waterfall/sun_acijjmbhzvfdnsrt.jpg'}]",True,0.731,v6.5E,8.0
w79deb31,simple-recall,simple-recall-penalized,True,False,2000,15000,,5000,40,3,10,1,3,0.1,1,1,1,0.25,True,100,False,False,"[{'word': 'computer', 'image': '../static/stimuli/images/garage/sun_dswqerijtizeqkhu.jpg'}, {'word': 'milk', 'image': '../static/stimuli/images/house/sun_abcaoiwkiofeweig.jpg'}, {'word': 'snake', 'image': '../static/stimuli/images/ranch/sun_axqdjxmxvxjmytiu.jpg'}, {'word': 'rabbit', 'image': '../static/stimuli/images/windmill/sun_agijhczjktkzvxys.jpg'}, {'word': 'bone', 'image': '../static/stimuli/images/computerroom/sun_azkmsfiuzzekamsy.jpg'}, {'word': 'bag', 'image': '../static/stimuli/images/ziggurat/sun_aenpmgoxmkmwaoiq.jpg'}, {'word': 'bee', 'image': '../static/stimuli/images/roof/sun_acfajljanztkmhkr.jpg'}, {'word': 'jeans', 'image': '../static/stimuli/images/castle/sun_alevmcaohaqqwlic.jpg'}, {'word': 'nut', 'image': '../static/stimuli/images/airport/sun_axuntpkgfijknxde.jpg'}, {'word': 'drink', 'image': '../static/stimuli/images/temple/sun_avabexehmngnxjjr.jpg'}, {'word': 'egg', 'image': '../static/stimuli/images/footballfield/sun_afihcbvbdxmnexyh.jpg'}, {'word': 'pig', 'image': '../static/stimuli/images/grocery/sun_attfybmngdqnppeu.jpg'}, {'word': 'hay', 'image': '../static/stimuli/images/tenniscourt/sun_ajmzjgescxgcfhdp.jpg'}, {'word': 'fence', 'image': '../static/stimuli/images/laundryroom/sun_aenyfwnevttqnhhe.jpg'}, {'word': 'volcano', 'image': '../static/stimuli/images/pool/sun_aexdaltifheurhfa.jpg'}, {'word': 'dog', 'image': '../static/stimuli/images/greenhouse/sun_bmnxsjsqwqcaluzf.jpg'}, {'word': 'bread', 'image': '../static/stimuli/images/warehouse/sun_ahkbykndmtongifl.jpg'}, {'word': 'lion', 'image': '../static/stimuli/images/shoppingmall/sun_aqmgjlthiepxfbtd.jpg'}, {'word': 'eye', 'image': '../static/stimuli/images/waterfall/sun_bbvrdmjbnzoaqrmp.jpg'}, {'word': 'duck', 'image': '../static/stimuli/images/bookstore/sun_aamunjvxvlcyagxh.jpg'}, {'word': 'toilet', 'image': '../static/stimuli/images/volcano/sun_aojnxwnexkwltvvx.jpg'}, {'word': 'heart', 'image': '../static/stimuli/images/tower/sun_augaqwzgrksvvsgf.jpg'}, {'word': 'hat', 'image': '../static/stimuli/images/skiresort/sun_agpfoakkwrzedbll.jpg'}, {'word': 'cake', 'image': '../static/stimuli/images/river/sun_aiazxjumlgdcrfpn.jpg'}, {'word': 'puzzle', 'image': '../static/stimuli/images/downtown/sun_bctdtcqciqgupefg.jpg'}, {'word': 'sand', 'image': '../static/stimuli/images/vineyard/sun_apdbcyzwitltnzyz.jpg'}, {'word': 'truck', 'image': '../static/stimuli/images/underwater/sun_aufltyunbkquxrih.jpg'}, {'word': 'candle', 'image': '../static/stimuli/images/theater/sun_arhrqrqrgyhlozgq.jpg'}, {'word': 'bird', 'image': '../static/stimuli/images/kitchen/sun_akzumputqvdvtqbq.jpg'}, {'word': 'window', 'image': '../static/stimuli/images/auditorium/sun_alpteetxpjmjcejm.jpg'}, {'word': 'lawn', 'image': '../static/stimuli/images/musuem/sun_akxippvbzxkxmejj.jpg'}, {'word': 'flower', 'image': '../static/stimuli/images/street/sun_avxrcniddstcuuuc.jpg'}, {'word': 'bed', 'image': '../static/stimuli/images/gym/sun_akecysmtkjijrbqr.jpg'}, {'word': 'cat', 'image': '../static/stimuli/images/subway/sun_alfhdavatfhkuxyo.jpg'}, {'word': 'bear', 'image': '../static/stimuli/images/restaurant/sun_aiyfhlpenzexmqoi.jpg'}, {'word': 'potato', 'image': '../static/stimuli/images/sky/sun_alpjwwozdavjucpu.jpg'}, {'word': 'apple', 'image': '../static/stimuli/images/railway/sun_azmvasvseueupvyd.jpg'}, {'word': 'door', 'image': '../static/stimuli/images/forest/sun_almbxcurjahdxery.jpg'}, {'word': 'horse', 'image': '../static/stimuli/images/beach/sun_aawqdbpihmlbwyyn.jpg'}, {'word': 'ear', 'image': '../static/stimuli/images/campsite/sun_ahvodfpzghaczear.jpg'}]",True,1.8470000000000004,v6.5E,10.0
w287499b,simple-recall,simple-recall-penalized,True,False,2000,15000,,5000,40,3,10,1,3,0.1,1,1,1,0.25,True,100,False,False,"[{'word': 'puzzle', 'image': '../static/stimuli/images/temple/sun_ahuwbjbhgegvnlsq.jpg'}, {'word': 'nut', 'image': '../static/stimuli/images/musuem/sun_alsgupdkmpsptlos.jpg'}, {'word': 'egg', 'image': '../static/stimuli/images/skiresort/sun_agehhpppqkifjwhn.jpg'}, {'word': 'pig', 'image': '../static/stimuli/images/subway/sun_alfhdavatfhkuxyo.jpg'}, {'word': 'fence', 'image': '../static/stimuli/images/downtown/sun_bubeehcgngkyqymr.jpg'}, {'word': 'eye', 'image': '../static/stimuli/images/grocery/sun_aczzweebuokhxnbb.jpg'}, {'word': 'window', 'image': '../static/stimuli/images/shoppingmall/sun_addqytasyktafwmq.jpg'}, {'word': 'sand', 'image': '../static/stimuli/images/beach/sun_acbeypdvskqxwbrf.jpg'}, {'word': 'milk', 'image': '../static/stimuli/images/campsite/sun_aommnycdukjoaebq.jpg'}, {'word': 'cake', 'image': '../static/stimuli/images/ranch/sun_aychrlbscvbnniew.jpg'}, {'word': 'computer', 'image': '../static/stimuli/images/river/sun_awyqyxlrmqvjlwnd.jpg'}, {'word': 'horse', 'image': '../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg'}, {'word': 'door', 'image': '../static/stimuli/images/tower/sun_abxucdjovctfgknh.jpg'}, {'word': 'candle', 'image': '../static/stimuli/images/vineyard/sun_agfdrmftdzokxtnc.jpg'}, {'word': 'dog', 'image': '../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg'}, {'word': 'rabbit', 'image': '../static/stimuli/images/pool/sun_argikopryamoycho.jpg'}, {'word': 'hat', 'image': '../static/stimuli/images/garage/sun_daivjtyepudsqerl.jpg'}, {'word': 'duck', 'image': '../static/stimuli/images/waterfall/sun_acmlcxobalurtcmq.jpg'}, {'word': 'bird', 'image': '../static/stimuli/images/auditorium/sun_amnlhuknqqtssrhl.jpg'}, {'word': 'snake', 'image': '../static/stimuli/images/underwater/sun_aktxgxoebrjkepur.jpg'}, {'word': 'apple', 'image': '../static/stimuli/images/laundryroom/sun_dgpgttfvjctszkzz.jpg'}, {'word': 'bag', 'image': '../static/stimuli/images/footballfield/sun_afihcbvbdxmnexyh.jpg'}, {'word': 'bee', 'image': '../static/stimuli/images/computerroom/sun_ajcvdokgzllibdsg.jpg'}, {'word': 'bed', 'image': '../static/stimuli/images/restaurant/sun_afgriceqykrjokmt.jpg'}, {'word': 'heart', 'image': '../static/stimuli/images/castle/sun_alevmcaohaqqwlic.jpg'}, {'word': 'flower', 'image': '../static/stimuli/images/railway/sun_alhsawcptyqiooss.jpg'}, {'word': 'volcano', 'image': '../static/stimuli/images/bookstore/sun_aauabdbreuzsnnrv.jpg'}, {'word': 'truck', 'image': '../static/stimuli/images/ziggurat/sun_apdphtulomykrqoa.jpg'}, {'word': 'lawn', 'image': '../static/stimuli/images/warehouse/sun_aadtsgkouwrqwvwl.jpg'}, {'word': 'cat', 'image': '../static/stimuli/images/gym/sun_akecysmtkjijrbqr.jpg'}, {'word': 'jeans', 'image': '../static/stimuli/images/sky/sun_abbtimwgskvvaeps.jpg'}, {'word': 'drink', 'image': '../static/stimuli/images/greenhouse/sun_bmkhcqoxkpbmqplr.jpg'}, {'word': 'bread', 'image': '../static/stimuli/images/kitchen/sun_aizcycyyvgfcdnzp.jpg'}, {'word': 'bear', 'image': '../static/stimuli/images/windmill/sun_alrghzshdjgnywto.jpg'}, {'word': 'bone', 'image': '../static/stimuli/images/tenniscourt/sun_ajmzjgescxgcfhdp.jpg'}, {'word': 'potato', 'image': '../static/stimuli/images/volcano/sun_abmqyijpgbakeqkm.jpg'}, {'word': 'hay', 'image': '../static/stimuli/images/street/sun_amjwoyuxrszlicsb.jpg'}, {'word': 'ear', 'image': '../static/stimuli/images/roof/sun_atghhbuspyfvqzao.jpg'}, {'word': 'toilet', 'image': '../static/stimuli/images/house/sun_afejjgypgnszvwza.jpg'}, {'word': 'lion', 'image': '../static/stimuli/images/airport/sun_aqytxlpqgdgggfum.jpg'}]",True,1.029,v6.5E,8.0
wc59358c,simple-recall,simple-recall-penalized,True,False,2000,15000,,5000,40,3,10,1,3,0.1,1,1,1,0.25,True,100,False,False,"[{'word': 'hat', 'image': '../static/stimuli/images/temple/sun_aeurbzlgbulzilum.jpg'}, {'word': 'lawn', 'image': '../static/stimuli/images/street/sun_aaeluqrkikjbtquv.jpg'}, {'word': 'duck', 'image': '../static/stimuli/images/castle/sun_apvtpjdfgucfbnsd.jpg'}, {'word': 'drink', 'image': '../static/stimuli/images/tenniscourt/sun_aczifhfuxagmsqub.jpg'}, {'word': 'bed', 'image': '../static/stimuli/images/musuem/sun_agblrnoilxeknben.jpg'}, {'word': 'rabbit', 'image': '../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg'}, {'word': 'bird', 'image': '../static/stimuli/images/footballfield/sun_byyhmoxeyuabpnes.jpg'}, {'word': 'apple', 'image': '../static/stimuli/images/roof/sun_asrztwexxagrlhem.jpg'}, {'word': 'computer', 'image': '../static/stimuli/images/tower/sun_aqbekeygojzsbcsp.jpg'}, {'word': 'egg', 'image': '../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg'}, {'word': 'bag', 'image': '../static/stimuli/images/laundryroom/sun_dgpgttfvjctszkzz.jpg'}, {'word': 'horse', 'image': '../static/stimuli/images/underwater/sun_aojrtoikxmtgzchi.jpg'}, {'word': 'heart', 'image': '../static/stimuli/images/shoppingmall/sun_abmhoudmvlbwstuf.jpg'}, {'word': 'bone', 'image': '../static/stimuli/images/ranch/sun_acianlkkblpqgica.jpg'}, {'word': 'candle', 'image': '../static/stimuli/images/restaurant/sun_anyzuaevahatwgti.jpg'}, {'word': 'pig', 'image': '../static/stimuli/images/waterfall/sun_bbvrdmjbnzoaqrmp.jpg'}, {'word': 'truck', 'image': '../static/stimuli/images/house/sun_azzyyehcunxuhihg.jpg'}, {'word': 'puzzle', 'image': '../static/stimuli/images/grocery/sun_acmmgshfrxgopxlk.jpg'}, {'word': 'toilet', 'image': '../static/stimuli/images/bookstore/sun_auwghripdoxzluuk.jpg'}, {'word': 'eye', 'image': '../static/stimuli/images/airport/sun_aelkzcvlquyyzxlu.jpg'}, {'word': 'jeans', 'image': '../static/stimuli/images/river/sun_aztombwyhubhaynq.jpg'}, {'word': 'lion', 'image': '../static/stimuli/images/auditorium/sun_ahwuhefoqkvitxnk.jpg'}, {'word': 'fence', 'image': '../static/stimuli/images/garage/sun_davtjcuielbxnyza.jpg'}, {'word': 'hay', 'image': '../static/stimuli/images/campsite/sun_asbhlaoploqpjahx.jpg'}, {'word': 'dog', 'image': '../static/stimuli/images/railway/sun_aqlgoveofhhmvrdh.jpg'}, {'word': 'nut', 'image': '../static/stimuli/images/subway/sun_axjlvqkyqahstpwg.jpg'}, {'word': 'cake', 'image': '../static/stimuli/images/sky/sun_aczjsyhtqawbyyer.jpg'}, {'word': 'bee', 'image': '../static/stimuli/images/gym/sun_arcsudfqyrphzccy.jpg'}, {'word': 'sand', 'image': '../static/stimuli/images/greenhouse/sun_aahkpmrwfcwqyfcf.jpg'}, {'word': 'volcano', 'image': '../static/stimuli/images/volcano/sun_ausfbukcukjcqubc.jpg'}, {'word': 'cat', 'image': '../static/stimuli/images/ziggurat/sun_apdphtulomykrqoa.jpg'}, {'word': 'bread', 'image': '../static/stimuli/images/downtown/sun_axbzajoxhnjergfp.jpg'}, {'word': 'snake', 'image': '../static/stimuli/images/warehouse/sun_aibppakephiqqqrb.jpg'}, {'word': 'ear', 'image': '../static/stimuli/images/skiresort/sun_aczexzwhbzruewdm.jpg'}, {'word': 'flower', 'image': '../static/stimuli/images/vineyard/sun_aioxamlvtxhpnzzt.jpg'}, {'word': 'bear', 'image': '../static/stimuli/images/computerroom/sun_aknbqkyjmltzjpuf.jpg'}, {'word': 'milk', 'image': '../static/stimuli/images/windmill/sun_avyfornqjbraqqsf.jpg'}, {'word': 'potato', 'image': '../static/stimuli/images/beach/sun_abkegkdifglzmevl.jpg'}, {'word': 'door', 'image': '../static/stimuli/images/kitchen/sun_aovnyfewezfmgwke.jpg'}, {'word': 'window', 'image': '../static/stimuli/images/forest/sun_almbxcurjahdxery.jpg'}]",True,0.9409999999999994,v6.5E,8.0
w676e8fc,simple-recall,simple-recall-penalized,True,False,2000,15000,,5000,40,3,10,1,3,0.1,1,1,1,0.25,True,100,False,False,"[{'word': 'snake', 'image': '../static/stimuli/images/skiresort/sun_ancomucdrbxydgbi.jpg'}, {'word': 'bee', 'image': '../static/stimuli/images/waterfall/sun_albucmtmstcfpynn.jpg'}, {'word': 'duck', 'image': '../static/stimuli/images/gym/sun_awvqsdkrklypaaep.jpg'}, {'word': 'computer', 'image': '../static/stimuli/images/castle/sun_alevmcaohaqqwlic.jpg'}, {'word': 'candle', 'image': '../static/stimuli/images/ranch/sun_axqdjxmxvxjmytiu.jpg'}, {'word': 'pig', 'image': '../static/stimuli/images/pool/sun_argikopryamoycho.jpg'}, {'word': 'ear', 'image': '../static/stimuli/images/shoppingmall/sun_ayhhurcrocmglxyx.jpg'}, {'word': 'window', 'image': '../static/stimuli/images/musuem/sun_atiiscmhrcnttlop.jpg'}, {'word': 'bag', 'image': '../static/stimuli/images/downtown/sun_ahtmvwmmrlbrfchd.jpg'}, {'word': 'cat', 'image': '../static/stimuli/images/ziggurat/sun_aenpmgoxmkmwaoiq.jpg'}, {'word': 'toilet', 'image': '../static/stimuli/images/roof/sun_awskptrfuzjyjwes.jpg'}, {'word': 'lion', 'image': '../static/stimuli/images/warehouse/sun_aaawomlbokrxmfyj.jpg'}, {'word': 'potato', 'image': '../static/stimuli/images/beach/sun_aawqdbpihmlbwyyn.jpg'}, {'word': 'bread', 'image': '../static/stimuli/images/forest/sun_arwykvgzpgybhibg.jpg'}, {'word': 'hat', 'image': '../static/stimuli/images/laundryroom/sun_adldglebrfdkcxwu.jpg'}, {'word': 'lawn', 'image': '../static/stimuli/images/volcano/sun_axyqizdexdgrtfie.jpg'}, {'word': 'eye', 'image': '../static/stimuli/images/bookstore/sun_auwghripdoxzluuk.jpg'}, {'word': 'volcano', 'image': '../static/stimuli/images/tenniscourt/sun_arhfignuhjkxcmvk.jpg'}, {'word': 'apple', 'image': '../static/stimuli/images/street/sun_aaeryjozzmanouqj.jpg'}, {'word': 'egg', 'image': '../static/stimuli/images/greenhouse/sun_bmzsunjewvlfjojq.jpg'}, {'word': 'horse', 'image': '../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg'}, {'word': 'bear', 'image': '../static/stimuli/images/windmill/sun_arzqgolrrmfeptxe.jpg'}, {'word': 'bed', 'image': '../static/stimuli/images/subway/sun_axdrpmtfwsncbewy.jpg'}, {'word': 'flower', 'image': '../static/stimuli/images/sky/sun_alpjwwozdavjucpu.jpg'}, {'word': 'bone', 'image': '../static/stimuli/images/computerroom/sun_azkmsfiuzzekamsy.jpg'}, {'word': 'fence', 'image': '../static/stimuli/images/tower/sun_amsimjdbtzyefqbh.jpg'}, {'word': 'bird', 'image': '../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg'}, {'word': 'truck', 'image': '../static/stimuli/images/house/sun_aahrslvfecptaudk.jpg'}, {'word': 'dog', 'image': '../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg'}, {'word': 'milk', 'image': '../static/stimuli/images/airport/sun_ammfdrzrfvjsqahx.jpg'}, {'word': 'door', 'image': '../static/stimuli/images/restaurant/sun_aiyfhlpenzexmqoi.jpg'}, {'word': 'cake', 'image': '../static/stimuli/images/railway/sun_acfjiedtgqzgvtnp.jpg'}, {'word': 'heart', 'image': '../static/stimuli/images/river/sun_aahjsajmsehqtuox.jpg'}, {'word': 'hay', 'image': '../static/stimuli/images/kitchen/sun_axvexejcndazoqxl.jpg'}, {'word': 'rabbit', 'image': '../static/stimuli/images/grocery/sun_ajfkrdilcurxubxd.jpg'}, {'word': 'puzzle', 'image': '../static/stimuli/images/underwater/sun_ajzucqttdjcknlvx.jpg'}, {'word': 'jeans', 'image': '../static/stimuli/images/campsite/sun_amejpvolcgftwwch.jpg'}, {'word': 'nut', 'image': '../static/stimuli/images/footballfield/sun_bytuhfnudnbsojli.jpg'}, {'word': 'sand', 'image': '../static/stimuli/images/auditorium/sun_aiheutdgogkujwri.jpg'}, {'word': 'drink', 'image': '../static/stimuli/images/vineyard/sun_aotjqpvjaukupppc.jpg'}]",True,1.108,v6.5E,6.0
w6b6a8e8,simple-recall,simple-recall-penalized,True,False,2000,15000,,5000,40,3,10,1,3,0.1,1,1,1,0.25,True,100,False,False,"[{'word': 'ear', 'image': '../static/stimuli/images/airport/sun_aajqjnzswlmdcmyl.jpg'}, {'word': 'hat', 'image': '../static/stimuli/images/tenniscourt/sun_abhryuvnxasmofva.jpg'}, {'word': 'potato', 'image': '../static/stimuli/images/street/sun_aczwveqpgvcxtjxr.jpg'}, {'word': 'window', 'image': '../static/stimuli/images/river/sun_amqajokwdeitilnd.jpg'}, {'word': 'cake', 'image': '../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg'}, {'word': 'candle', 'image': '../static/stimuli/images/warehouse/sun_agdmklchstfjclxg.jpg'}, {'word': 'flower', 'image': '../static/stimuli/images/windmill/sun_adstnygbbvkhooog.jpg'}, {'word': 'dog', 'image': '../static/stimuli/images/downtown/sun_bshiuzzrrjsniwbh.jpg'}, {'word': 'eye', 'image': '../static/stimuli/images/theater/sun_atelpfsrkdqaoyph.jpg'}, {'word': 'truck', 'image': '../static/stimuli/images/greenhouse/sun_aahkpmrwfcwqyfcf.jpg'}, {'word': 'egg', 'image': '../static/stimuli/images/pool/sun_argikopryamoycho.jpg'}, {'word': 'volcano', 'image': '../static/stimuli/images/subway/sun_alfhdavatfhkuxyo.jpg'}, {'word': 'pig', 'image': '../static/stimuli/images/temple/sun_ardesvcosqecvbes.jpg'}, {'word': 'hay', 'image': '../static/stimuli/images/kitchen/sun_avlgzqfdedxwbiei.jpg'}, {'word': 'snake', 'image': '../static/stimuli/images/waterfall/sun_amyxrbqiudksvqun.jpg'}, {'word': 'nut', 'image': '../static/stimuli/images/musuem/sun_ayrwspiydnlwhouo.jpg'}, {'word': 'milk', 'image': '../static/stimuli/images/underwater/sun_aojrtoikxmtgzchi.jpg'}, {'word': 'horse', 'image': '../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg'}, {'word': 'computer', 'image': '../static/stimuli/images/railway/sun_alhsawcptyqiooss.jpg'}, {'word': 'cat', 'image': '../static/stimuli/images/computerroom/sun_atznfxhjiiugbvxi.jpg'}, {'word': 'bear', 'image': '../static/stimuli/images/campsite/sun_arwteuvpegqctvcg.jpg'}, {'word': 'duck', 'image': '../static/stimuli/images/sky/sun_aczjsyhtqawbyyer.jpg'}, {'word': 'heart', 'image': '../static/stimuli/images/auditorium/sun_almcaxysfdwizxac.jpg'}, {'word': 'sand', 'image': '../static/stimuli/images/house/sun_admwlghhtfixlbsf.jpg'}, {'word': 'bee', 'image': '../static/stimuli/images/ranch/sun_ajrpvgxcgeblwooh.jpg'}, {'word': 'lion', 'image': '../static/stimuli/images/forest/sun_avyyymflzsdrwgbe.jpg'}, {'word': 'fence', 'image': '../static/stimuli/images/roof/sun_awskptrfuzjyjwes.jpg'}, {'word': 'apple', 'image': '../static/stimuli/images/gym/sun_awvqsdkrklypaaep.jpg'}, {'word': 'bag', 'image': '../static/stimuli/images/beach/sun_aawqdbpihmlbwyyn.jpg'}, {'word': 'toilet', 'image': '../static/stimuli/images/ziggurat/sun_adajysluigplgxal.jpg'}, {'word': 'rabbit', 'image': '../static/stimuli/images/tower/sun_aqbekeygojzsbcsp.jpg'}, {'word': 'bone', 'image': '../static/stimuli/images/laundryroom/sun_abdhkuiitfxcgncb.jpg'}, {'word': 'drink', 'image': '../static/stimuli/images/restaurant/sun_aejvqzvtonxptams.jpg'}, {'word': 'lawn', 'image': '../static/stimuli/images/volcano/sun_atcuupfdqteblxpx.jpg'}, {'word': 'puzzle', 'image': '../static/stimuli/images/bookstore/sun_azkcgugtqfaunxwq.jpg'}, {'word': 'jeans', 'image': '../static/stimuli/images/skiresort/sun_aczexzwhbzruewdm.jpg'}, {'word': 'door', 'image': '../static/stimuli/images/vineyard/sun_apdbcyzwitltnzyz.jpg'}, {'word': 'bird', 'image': '../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg'}, {'word': 'bed', 'image': '../static/stimuli/images/castle/sun_anlbycxbwyapqbza.jpg'}, {'word': 'bread', 'image': '../static/stimuli/images/shoppingmall/sun_abegyiikvbaqpooh.jpg'}]",True,1.384000000000001,v6.5E,8.0
