wid,block,word,response_type,rt
wf2b1680,1,computer,intrusion,3289
wf2b1680,1,bed,correct,1215
wf2b1680,1,puzzle,correct,3390
wf2b1680,1,bag,intrusion,3362
wf2b1680,1,bone,correct,1343
wf2b1680,1,duck,other,2091
wf2b1680,1,candle,intrusion,4332
wf2b1680,1,lion,correct,1558
wf2b1680,1,sand,correct,1031
wf2b1680,1,toilet,correct,4591
wf2b1680,1,milk,intrusion,3197
wf2b1680,1,drink,other,1252
wf2b1680,1,drink,other,1302
wf2b1680,1,hay,other,3965
wf2b1680,1,heart,correct,1123
wf2b1680,1,flower,correct,1848
wf2b1680,1,rabbit,correct,2811
wf2b1680,1,bread,intrusion,1301
wf2b1680,1,ear,correct,1194
wf2b1680,1,egg,correct,1843
wf2b1680,1,apple,other,1319
wf2b1680,1,volcano,correct,1248
wf2b1680,1,fence,correct,1168
wf2b1680,1,bear,correct,1027
wf2b1680,1,potato,intrusion,1541
wf2b1680,1,sand,correct,940
wf2b1680,1,nut,intrusion,3164
wf2b1680,1,bird,correct,7457
wf2b1680,1,milk,intrusion,2166
wf2b1680,1,dog,correct,1282
wf2b1680,1,duck,other,1148
wf2b1680,1,bed,correct,1084
wf2b1680,1,candle,intrusion,2837
wf2b1680,1,eye,intrusion,3262
wf2b1680,1,bone,correct,1126
wf2b1680,1,snake,correct,1145
wf2b1680,1,cake,intrusion,1567
wf2b1680,1,door,intrusion,5057
wf2b1680,1,puzzle,correct,1397
wf2b1680,1,computer,intrusion,2995
wf2b1680,1,horse,intrusion,2818
wf2b1680,1,toilet,correct,3855
wf2b1680,1,bee,intrusion,2262
wf2b1680,1,lion,correct,1083
wf2b1680,1,pig,correct,1166
wf2b1680,1,cat,correct,1080
wf2b1680,1,jeans,intrusion,1765
wf2b1680,1,hat,other,2060
wf2b1680,1,bag,intrusion,2194
w5748904,1,hat,intrusion,3749.39999999851
w5748904,1,fence,correct,7333.599999997765
w5748904,1,potato,intrusion,1882.1000000014901
w5748904,1,flower,other,4489
w5748904,1,rabbit,correct,1290
w5748904,1,bone,intrusion,2635.699999999255
w5748904,1,drink,intrusion,4711.20000000298
w5748904,1,puzzle,intrusion,4908.70000000298
w5748904,1,bed,other,6108.39999999851
w5748904,1,bear,correct,1337.800000000745
w5748904,1,cat,intrusion,5081.800000000745
w5748904,1,bee,intrusion,5439.5
w5748904,1,heart,intrusion,2689.7999999970198
w5748904,1,hay,intrusion,8713.900000002235
w5748904,1,lawn,intrusion,4393.5
w5748904,1,window,intrusion,5806.300000000745
w5748904,1,snake,correct,1284
w5748904,1,pig,intrusion,3041.300000000745
w5748904,1,ear,intrusion,5925.800000000745
w5748904,1,truck,other,7757.60000000149
w5748904,1,nut,other,2621.099999997765
w5748904,1,bird,correct,1987.300000000745
w5748904,1,dog,intrusion,2197.900000002235
w5748904,1,egg,intrusion,3692.699999999255
w5748904,1,bread,intrusion,2746.39999999851
w5748904,1,toilet,correct,3109
w5748904,1,sand,intrusion,9462.5
w5748904,1,candle,intrusion,4168.5
w5748904,1,milk,intrusion,2096.7000000029802
w5748904,1,computer,intrusion,6188.699999999255
w5748904,1,lion,other,6205.29999999702
w5748904,1,duck,intrusion,4147
w5748904,1,bag,intrusion,2490.5
w5748904,1,volcano,other,5909.29999999702
w5748904,1,eye,intrusion,7458.099999997765
w5748904,1,apple,intrusion,1500.2000000029802
w5748904,1,horse,intrusion,2337.199999999255
w5748904,1,drink,other,3335
w5748904,1,nut,correct,4182.300000000745
w5748904,1,puzzle,other,3763.699999999255
w5748904,1,lion,intrusion,5093.60000000149
w5748904,1,bread,intrusion,1804.199999999255
w5748904,1,toilet,correct,1319.9000000022352
w5748904,1,bag,intrusion,1997.6000000014901
w5748904,1,apple,intrusion,1164.8999999985099
w5748904,1,heart,intrusion,3802.60000000149
w5748904,1,eye,intrusion,1120
w5748904,1,lawn,intrusion,2281.5
w5748904,1,potato,intrusion,4055.800000000745
w5748904,1,window,timeout,NA
w5748904,1,dog,intrusion,4294.400000002235
w5748904,1,candle,intrusion,6913.099999997765
w5748904,1,cat,intrusion,2811.300000000745
w5748904,1,fence,intrusion,1674
w5748904,1,milk,intrusion,1550.699999999255
w5748904,1,snake,correct,1179.2999999970198
w5748904,1,horse,intrusion,3820.39999999851
w5748904,1,computer,other,5240.199999999255
w5748904,1,bed,intrusion,2656.39999999851
w5748904,1,sand,intrusion,5137.400000002235
w5748904,1,duck,intrusion,3630.099999997765
w5748904,1,bone,intrusion,3994.199999999255
w5748904,1,hay,intrusion,2944.099999997765
w5748904,1,bear,correct,1126.699999999255
w5748904,1,rabbit,correct,2456.599999997765
w5748904,1,egg,intrusion,3102.099999997765
w5748904,1,bee,other,3362.199999999255
w5748904,1,pig,intrusion,1278
w5748904,1,flower,intrusion,2515.099999997765
w5748904,1,truck,intrusion,5317.70000000298
w5748904,1,bird,correct,2082
w5748904,1,ear,intrusion,2775.89999999851
w5748904,1,volcano,intrusion,3147.400000002235
w5748904,1,hat,other,3834.2999999970198
w124cc42,1,bone,correct,2016
w124cc42,1,bear,correct,1682
w124cc42,1,toilet,correct,2441
w124cc42,1,lion,intrusion,7004
w124cc42,1,bed,correct,4249
w124cc42,1,ear,correct,6527
w124cc42,1,bird,correct,3617
w124cc42,1,sand,correct,3773
w124cc42,1,candle,other,6750
w124cc42,1,bread,intrusion,8782
w124cc42,1,pig,intrusion,7280
w124cc42,1,puzzle,other,2444
w124cc42,1,eye,correct,3038
w124cc42,1,lawn,other,4246
w124cc42,1,hay,intrusion,5127
w124cc42,1,fence,intrusion,4312
w124cc42,1,jeans,other,4237
w124cc42,1,bag,correct,1657
w124cc42,1,nut,correct,1629
w124cc42,1,potato,correct,3717
w124cc42,1,horse,other,7422
w124cc42,1,duck,intrusion,8846
w124cc42,1,cat,intrusion,5392
w124cc42,1,hat,intrusion,5651
w124cc42,1,computer,correct,1502
w124cc42,1,snake,correct,1966
w124cc42,1,milk,intrusion,8891
w124cc42,1,heart,other,4989
w124cc42,1,truck,intrusion,3568
w124cc42,1,cake,intrusion,8482
w124cc42,1,apple,intrusion,7470
w124cc42,1,egg,correct,1415
w124cc42,1,rabbit,intrusion,2265
w124cc42,1,drink,correct,1581
w124cc42,1,dog,correct,1871
w124cc42,1,window,correct,1916
w124cc42,1,bee,correct,4080
w124cc42,1,bag,correct,1702
w124cc42,1,bird,intrusion,4340
w124cc42,1,bread,intrusion,2381
w124cc42,1,pig,other,7903
w124cc42,1,ear,correct,1287
w124cc42,1,sand,correct,1200
w124cc42,1,dog,correct,1216
w124cc42,1,snake,correct,1226
w124cc42,1,milk,intrusion,2717
w124cc42,1,bee,other,3533
w124cc42,1,heart,intrusion,6085
w124cc42,1,truck,intrusion,3306
w124cc42,1,lawn,other,1897
w124cc42,1,jeans,other,3004
w124cc42,1,horse,other,2095
w124cc42,1,puzzle,other,1721
w124cc42,1,computer,correct,1402
w124cc42,1,apple,intrusion,2943
w124cc42,1,candle,intrusion,3952
w124cc42,1,potato,correct,1588
w124cc42,1,egg,correct,1146
w124cc42,1,cake,intrusion,2813
w124cc42,1,window,correct,1362
w124cc42,1,eye,correct,1782
w124cc42,1,toilet,correct,1530
w124cc42,1,lion,intrusion,6158
w124cc42,1,hay,intrusion,1516
w124cc42,1,bear,correct,2320
w124cc42,1,cat,other,3308
w124cc42,1,fence,intrusion,3649
w124cc42,1,nut,correct,1434
w124cc42,1,duck,intrusion,5402
w124cc42,1,drink,correct,1161
w124cc42,1,bed,correct,1758
w124cc42,1,rabbit,intrusion,1308
w124cc42,1,hat,intrusion,4316
w124cc42,1,bone,correct,1868
wcef7933,1,window,correct,1912.5999999046326
wcef7933,1,puzzle,intrusion,3953
wcef7933,1,bread,intrusion,3364.2999999523163
wcef7933,1,bone,correct,2542.0999999046326
wcef7933,1,milk,correct,3221.5
wcef7933,1,bed,intrusion,5138.100000143051
wcef7933,1,rabbit,empty,2813.2000000476837
wcef7933,1,door,correct,1512.3000001907349
wcef7933,1,lion,correct,2303.5999999046326
wcef7933,1,hay,empty,3012.7000000476837
wcef7933,1,apple,intrusion,3773.4000000953674
wcef7933,1,egg,correct,2068.699999809265
wcef7933,1,bee,empty,2421.0999999046326
wcef7933,1,truck,empty,5916.400000095367
wcef7933,1,snake,intrusion,4716.5
wcef7933,1,pig,empty,2755.7000000476837
wcef7933,1,heart,intrusion,2735
wcef7933,1,candle,empty,2853
wcef7933,1,flower,other,7099.900000095367
wcef7933,1,nut,intrusion,3812.5
wcef7933,1,lawn,correct,2101.4000000953674
wcef7933,1,jeans,empty,3966.199999809265
wcef7933,1,cat,correct,2332.600000143051
wcef7933,1,volcano,correct,2749
wcef7933,1,bird,correct,2285.2999999523163
wcef7933,1,dog,empty,4197.400000095367
wcef7933,1,horse,empty,3400.0999999046326
wcef7933,1,cake,intrusion,6653.599999904633
wcef7933,1,computer,empty,8657.5
wcef7933,1,fence,correct,5822.5
wcef7933,1,eye,empty,7823.200000047684
wcef7933,1,duck,empty,2572.100000143051
wcef7933,1,toilet,empty,7877.800000190735
wcef7933,1,hat,empty,3011.9000000953674
wcef7933,1,ear,intrusion,8594.5
wcef7933,1,sand,correct,3724.2000000476837
wcef7933,1,bag,empty,5455
wcef7933,1,egg,correct,1659.2999999523163
wcef7933,1,bread,empty,3093.199999809265
wcef7933,1,jeans,empty,2796.5
wcef7933,1,horse,empty,1741.4000000953674
wcef7933,1,bed,intrusion,2300.5
wcef7933,1,puzzle,intrusion,4147.100000143051
wcef7933,1,candle,empty,2364.5999999046326
wcef7933,1,sand,correct,1456
wcef7933,1,nut,intrusion,4404.400000095367
wcef7933,1,volcano,correct,1629
wcef7933,1,pig,empty,4284.399999856949
wcef7933,1,bone,correct,6297.799999952316
wcef7933,1,fence,correct,2070.899999856949
wcef7933,1,bird,correct,1805.7000000476837
wcef7933,1,milk,intrusion,4470
wcef7933,1,heart,intrusion,1830.4000000953674
wcef7933,1,bag,empty,3061.7000000476837
wcef7933,1,hay,empty,2686.2999999523163
wcef7933,1,lawn,correct,1549.5
wcef7933,1,apple,empty,2597.5999999046326
wcef7933,1,ear,empty,2565.2999999523163
wcef7933,1,bee,empty,2358
wcef7933,1,toilet,intrusion,5484.100000143051
wcef7933,1,snake,intrusion,4468.099999904633
wcef7933,1,window,correct,1852.7999999523163
wcef7933,1,door,correct,1774.0999999046326
wcef7933,1,truck,empty,2356.7999999523163
wcef7933,1,duck,empty,3694.9000000953674
wcef7933,1,eye,empty,3022.5
wcef7933,1,computer,intrusion,2950
wcef7933,1,hat,intrusion,2952.100000143051
wcef7933,1,rabbit,empty,2837.2000000476837
wcef7933,1,cake,intrusion,3087
wcef7933,1,cat,correct,1600.6999998092651
wcef7933,1,flower,empty,3390.7000000476837
wcef7933,1,lion,other,3189.100000143051
wcef7933,1,dog,empty,2318.5
wc1c313d,1,truck,correct,2216.000000000029
wc1c313d,1,apple,correct,1336
wc1c313d,1,cake,correct,7960
wc1c313d,1,window,other,4168
wc1c313d,1,fence,intrusion,4087.999999999971
wc1c313d,1,cat,correct,1960
wc1c313d,1,pig,correct,2615
wc1c313d,1,lion,intrusion,2568
wc1c313d,1,door,empty,3786
wc1c313d,1,computer,correct,1456.0000000000582
wc1c313d,1,egg,empty,4593
wc1c313d,1,volcano,correct,5152
wc1c313d,1,candle,empty,6778.000000000058
wc1c313d,1,milk,correct,1504
wc1c313d,1,bread,empty,4394
wc1c313d,1,bird,correct,2440
wc1c313d,1,sand,other,7160
wc1c313d,1,jeans,correct,2280
wc1c313d,1,bear,correct,3960
wc1c313d,1,ear,empty,5290
wc1c313d,1,bee,correct,1695.9999999999418
wc1c313d,1,rabbit,intrusion,3192.000000000058
wc1c313d,1,duck,correct,1840
wc1c313d,1,hay,empty,2618
wc1c313d,1,flower,correct,1968
wc1c313d,1,bed,empty,6458
wc1c313d,1,drink,correct,4000
wc1c313d,1,lawn,intrusion,3015.999999999942
wc1c313d,1,dog,correct,1960
wc1c313d,1,potato,correct,1440
wc1c313d,1,bag,correct,3255.999999999942
wc1c313d,1,toilet,intrusion,3576
wc1c313d,1,hat,empty,3298
wc1c313d,1,horse,other,4192
wc1c313d,1,eye,empty,1594
wc1c313d,1,puzzle,intrusion,7568
wc1c313d,1,nut,intrusion,3416
wc1c313d,1,hat,intrusion,6376.999999999942
wc1c313d,1,door,other,4208
wc1c313d,1,volcano,correct,1792
wc1c313d,1,computer,correct,1136
wc1c313d,1,bee,correct,1151.9999999999418
wc1c313d,1,milk,correct,1080
wc1c313d,1,dog,correct,1271.9999999999418
wc1c313d,1,jeans,correct,1336
wc1c313d,1,pig,intrusion,1192
wc1c313d,1,candle,intrusion,4216
wc1c313d,1,duck,correct,1064
wc1c313d,1,hay,intrusion,3216
wc1c313d,1,lion,intrusion,2904
wc1c313d,1,bread,empty,4057.999999999942
wc1c313d,1,truck,correct,1208
wc1c313d,1,apple,correct,976
wc1c313d,1,horse,other,1312
wc1c313d,1,bird,correct,1432
wc1c313d,1,rabbit,intrusion,1175.9999999999418
wc1c313d,1,bear,correct,1424
wc1c313d,1,fence,intrusion,4192
wc1c313d,1,potato,correct,1064
wc1c313d,1,nut,intrusion,3832
wc1c313d,1,drink,correct,1128
wc1c313d,1,bag,correct,1784
wc1c313d,1,flower,correct,1048
wc1c313d,1,cat,correct,1160.0000000001164
wc1c313d,1,cake,correct,1688
wc1c313d,1,egg,intrusion,5272.000000000116
wc1c313d,1,puzzle,other,6600
wc1c313d,1,ear,empty,2008.9999999998836
wc1c313d,1,bed,other,2384
wc1c313d,1,lawn,intrusion,1144
wc1c313d,1,toilet,intrusion,2600
wc1c313d,1,window,empty,5128.999999999884
wc1c313d,1,eye,intrusion,2351
wc1c313d,1,sand,other,5432.000000000116
we55daff,1,nut,intrusion,5951
we55daff,1,bee,correct,8575.29999999702
we55daff,1,dog,correct,2687.6999999955297
we55daff,1,fence,timeout,NA
we55daff,1,puzzle,other,7365.0999999940395
we55daff,1,jeans,timeout,NA
we55daff,1,drink,other,6621.20000000298
we55daff,1,bag,intrusion,11663.20000000298
we55daff,1,cat,intrusion,7958.89999999851
we55daff,1,lawn,other,9855.30000000447
we55daff,1,milk,other,6679
we55daff,1,toilet,correct,1934.2999999970198
we55daff,1,window,correct,3479.10000000149
we55daff,1,egg,intrusion,4255.10000000149
we55daff,1,bird,intrusion,5087
we55daff,1,apple,correct,2350.5
we55daff,1,bone,other,9463.30000000447
we55daff,1,bread,intrusion,9711.20000000298
we55daff,1,ear,intrusion,7095
we55daff,1,computer,intrusion,8111.29999999702
we55daff,1,lion,other,3502.3000000044703
we55daff,1,snake,other,11479.19999999553
we55daff,1,truck,intrusion,6270.79999999702
we55daff,1,volcano,correct,2757.10000000149
we55daff,1,door,intrusion,5231.19999999553
we55daff,1,bed,intrusion,6703.10000000149
we55daff,1,potato,other,3951.10000000149
we55daff,1,eye,intrusion,4583.19999999553
we55daff,1,cake,correct,7599.19999999553
we55daff,1,hay,other,9063.20000000298
we55daff,1,pig,other,4031.10000000149
we55daff,1,heart,correct,10351.29999999702
we55daff,1,candle,intrusion,5094.79999999702
we55daff,1,rabbit,intrusion,4077.10000000149
we55daff,1,horse,intrusion,7391.30000000447
we55daff,1,sand,intrusion,9063.40000000596
we55daff,1,flower,other,7151.10000000149
we55daff,1,eye,intrusion,1471.1000000014901
we55daff,1,jeans,intrusion,4479.20000000298
we55daff,1,egg,intrusion,1655
we55daff,1,hay,intrusion,5839.20000000298
we55daff,1,toilet,correct,1375.1000000014901
we55daff,1,ear,intrusion,3886.3000000044703
we55daff,1,bread,other,4855
we55daff,1,computer,other,8887.20000000298
we55daff,1,candle,intrusion,2647
we55daff,1,bed,intrusion,2455
we55daff,1,nut,other,2495
we55daff,1,dog,correct,1751.1000000014901
we55daff,1,bone,other,4111.0999999940395
we55daff,1,truck,other,2871.10000000149
we55daff,1,heart,other,2175.1999999955297
we55daff,1,pig,other,3647
we55daff,1,bee,intrusion,6359
we55daff,1,bird,intrusion,4903.20000000298
we55daff,1,horse,other,3367.2999999970198
we55daff,1,puzzle,intrusion,3439.10000000149
we55daff,1,snake,intrusion,3359.10000000149
we55daff,1,lion,other,2055.0999999940395
we55daff,1,door,intrusion,1823
we55daff,1,fence,other,4719.19999999553
we55daff,1,flower,other,2167.10000000149
we55daff,1,cat,other,1543.1999999955297
we55daff,1,window,other,10103.19999999553
we55daff,1,volcano,correct,1655.0999999940395
we55daff,1,apple,correct,1191.2000000029802
we55daff,1,drink,intrusion,3038.5
we55daff,1,potato,intrusion,6431.19999999553
we55daff,1,bag,intrusion,1367.1999999955297
we55daff,1,lawn,other,4215
we55daff,1,milk,other,1725.2000000029802
we55daff,1,cake,other,3767.10000000149
we55daff,1,sand,other,3231.4000000059605
we55daff,1,rabbit,intrusion,2711
w99e90ad,1,cake,timeout,NA
w99e90ad,1,bed,correct,4481.5
w99e90ad,1,bag,correct,4545.700000047684
w99e90ad,1,snake,correct,6796.5
w99e90ad,1,puzzle,correct,3238.4000000953674
w99e90ad,1,candle,correct,12741.299999952316
w99e90ad,1,volcano,timeout,NA
w99e90ad,1,lawn,correct,5736.200000047684
w99e90ad,1,hay,correct,4114.200000047684
w99e90ad,1,eye,correct,9024.899999856949
w99e90ad,1,bee,correct,9679.200000047684
w99e90ad,1,lion,correct,4545.200000047684
w99e90ad,1,bread,correct,13006.799999952316
w99e90ad,1,bone,correct,6058
w99e90ad,1,duck,correct,7534
w99e90ad,1,door,correct,2901.399999856949
w99e90ad,1,fence,intrusion,7274.399999856949
w99e90ad,1,computer,correct,6332.400000095367
w99e90ad,1,hat,correct,6123.599999904633
w99e90ad,1,milk,correct,7805.800000190735
w99e90ad,1,horse,intrusion,10595.399999856949
w99e90ad,1,rabbit,correct,10731
w99e90ad,1,nut,timeout,NA
w99e90ad,1,egg,correct,5724.200000047684
w99e90ad,1,window,correct,6418.299999952316
w99e90ad,1,heart,correct,4345
w99e90ad,1,apple,correct,2355.9000000953674
w99e90ad,1,truck,intrusion,5015.200000047684
w99e90ad,1,dog,correct,2506.699999809265
w99e90ad,1,cat,intrusion,6753.900000095367
w99e90ad,1,sand,correct,6538
w99e90ad,1,bear,correct,6189.899999856949
w99e90ad,1,drink,correct,10245.899999856949
w99e90ad,1,pig,correct,3364.600000143051
w99e90ad,1,toilet,correct,3916
w99e90ad,1,potato,intrusion,12551.700000047684
w99e90ad,1,flower,timeout,NA
w99e90ad,1,eye,correct,11422.5
w99e90ad,1,computer,correct,2399.9000000953674
w99e90ad,1,truck,correct,5836.900000095367
w99e90ad,1,flower,empty,3580.4000000953674
w99e90ad,1,nut,correct,4295.5
w99e90ad,1,cat,correct,8021
w99e90ad,1,puzzle,correct,6112.400000095367
w99e90ad,1,potato,empty,8660.5
w99e90ad,1,bear,correct,3740.2999999523163
w99e90ad,1,toilet,correct,1463
w99e90ad,1,hay,correct,7596
w99e90ad,1,dog,correct,6035.799999952316
w99e90ad,1,sand,correct,4945.100000143051
w99e90ad,1,bread,empty,3040.600000143051
w99e90ad,1,cake,empty,5042.5
w99e90ad,1,horse,correct,1894.7999999523163
w99e90ad,1,window,correct,3119.899999856949
w99e90ad,1,bed,correct,3878.5
w99e90ad,1,volcano,correct,2008.5
w99e90ad,1,hat,correct,4352.5
w99e90ad,1,door,correct,2012.4000000953674
w99e90ad,1,drink,empty,5656.700000047684
w99e90ad,1,pig,correct,2175.2000000476837
w99e90ad,1,bag,correct,4462.400000095367
w99e90ad,1,lawn,correct,3430.5999999046326
w99e90ad,1,egg,empty,7590.299999952316
w99e90ad,1,heart,correct,5185.5
w99e90ad,1,lion,empty,3480.7000000476837
w99e90ad,1,apple,correct,2083.699999809265
w99e90ad,1,rabbit,empty,2644
w99e90ad,1,milk,correct,4019.2999999523163
w99e90ad,1,snake,empty,6060
w99e90ad,1,candle,correct,3822.2000000476837
w99e90ad,1,fence,correct,4476.5
w99e90ad,1,bee,correct,3356.300000190735
w99e90ad,1,duck,correct,4818.199999809265
w99e90ad,1,bone,correct,6004.100000143051
w958729e,1,computer,correct,5774.5
w958729e,1,bread,correct,3087.7000000476837
w958729e,1,rabbit,correct,3204.5
w958729e,1,egg,correct,2289.699999809265
w958729e,1,bag,correct,2188.5
w958729e,1,sand,correct,2335.0999999046326
w958729e,1,potato,other,3729.7000000476837
w958729e,1,nut,intrusion,5693.5
w958729e,1,snake,correct,7699.200000047684
w958729e,1,cat,correct,1447.6000001430511
w958729e,1,flower,correct,1520.5
w958729e,1,window,correct,1485.8000001907349
w958729e,1,apple,correct,1491.6999998092651
w958729e,1,fence,intrusion,5000.700000047684
w958729e,1,bed,correct,1402.3999998569489
w958729e,1,bee,intrusion,4392.700000047684
w958729e,1,truck,correct,1509.5
w958729e,1,milk,correct,1925.5999999046326
w958729e,1,hat,correct,1973.5
w958729e,1,bear,correct,1418.5
w958729e,1,lawn,other,4356.400000095367
w958729e,1,jeans,correct,1464.5
w958729e,1,bone,timeout,NA
w958729e,1,duck,correct,4107.200000047684
w958729e,1,toilet,other,12691.799999952316
w958729e,1,drink,intrusion,5516.899999856949
w958729e,1,heart,intrusion,6770.299999952316
w958729e,1,eye,intrusion,5658.899999856949
w958729e,1,pig,other,5837.900000095367
w958729e,1,bird,correct,2664
w958729e,1,hay,intrusion,4351.099999904633
w958729e,1,horse,timeout,NA
w958729e,1,lion,correct,1535.0999999046326
w958729e,1,volcano,other,12294.5
w958729e,1,ear,correct,9811.900000095367
w958729e,1,dog,correct,1346.7000000476837
w958729e,1,door,correct,1577.4000000953674
w958729e,1,cat,correct,1618
w958729e,1,potato,empty,13020.5
w958729e,1,flower,correct,1356.0999999046326
w958729e,1,computer,correct,3866.5
w958729e,1,eye,empty,7446.100000143051
w958729e,1,hay,empty,3555.5
w958729e,1,nut,timeout,14079.700000047684
w958729e,1,apple,correct,1423.2000000476837
w958729e,1,egg,correct,1526.2999999523163
w958729e,1,horse,empty,1983.5999999046326
w958729e,1,jeans,correct,1802.6000001430511
w958729e,1,heart,empty,5068.299999952316
w958729e,1,lion,correct,1187
w958729e,1,pig,other,4200.200000047684
w958729e,1,truck,correct,1347.8999998569489
w958729e,1,toilet,empty,12283.5
w958729e,1,sand,correct,2438.899999856949
w958729e,1,bag,correct,1584.2999999523163
w958729e,1,lawn,timeout,12038.099999904633
w958729e,1,duck,correct,2033.7000000476837
w958729e,1,bear,correct,2076.399999856949
w958729e,1,dog,correct,1263.9000000953674
w958729e,1,ear,empty,3197.7999999523163
w958729e,1,snake,correct,1512.2000000476837
w958729e,1,window,correct,1185.1999998092651
w958729e,1,rabbit,correct,2536.4000000953674
w958729e,1,bee,intrusion,7957.700000047684
w958729e,1,volcano,other,3040.7000000476837
w958729e,1,bone,empty,1210.5
w958729e,1,milk,correct,1683.7999999523163
w958729e,1,fence,intrusion,2257
w958729e,1,hat,correct,1449.7000000476837
w958729e,1,bird,empty,3406.399999856949
w958729e,1,door,correct,1533.7000000476837
w958729e,1,bread,correct,2975.600000143051
w958729e,1,bed,correct,1261.3999998569489
w958729e,1,drink,intrusion,9044
w583e639,1,jeans,empty,4509.199999999255
w583e639,1,potato,intrusion,8539.099999999627
w583e639,1,flower,empty,3007.0999999996275
w583e639,1,cat,correct,3893.0999999996275
w583e639,1,volcano,correct,2484.0999999996275
w583e639,1,pig,empty,2556.7999999998137
w583e639,1,horse,empty,2505.899999999441
w583e639,1,hay,empty,1596.2000000001863
w583e639,1,eye,empty,3618.5
w583e639,1,ear,correct,2140.2000000001863
w583e639,1,window,empty,1657.0999999996275
w583e639,1,dog,empty,1942.4000000003725
w583e639,1,heart,empty,4048.5
w583e639,1,egg,empty,4109.100000000559
w583e639,1,hat,correct,2924.2999999998137
w583e639,1,truck,empty,2002.4000000003725
w583e639,1,lawn,empty,1748
w583e639,1,computer,empty,1822.5999999996275
w583e639,1,nut,empty,2242.9000000003725
w583e639,1,bone,correct,1997
w583e639,1,cake,correct,3165.899999999441
w583e639,1,bread,empty,2224.7999999998137
w583e639,1,door,correct,2877.7000000001863
w583e639,1,drink,empty,2530.2999999998137
w583e639,1,rabbit,empty,2647.100000000559
w583e639,1,sand,correct,3139
w583e639,1,fence,empty,2554.0999999996275
w583e639,1,puzzle,correct,3180.5
w583e639,1,candle,correct,3043.100000000559
w583e639,1,bird,empty,2377.9000000003725
w583e639,1,bee,empty,1890.5
w583e639,1,bed,empty,1766.2000000001863
w583e639,1,duck,empty,2001.0999999996275
w583e639,1,milk,empty,7636.5999999996275
w583e639,1,lion,empty,2317.199999999255
w583e639,1,toilet,correct,2788.5
w583e639,1,snake,empty,1795
w583e639,1,potato,empty,1594
w583e639,1,egg,empty,1631.2999999998137
w583e639,1,bed,empty,1566.5
w583e639,1,cat,correct,3319
w583e639,1,hay,empty,2125
w583e639,1,candle,correct,2901.0999999996275
w583e639,1,bird,empty,2068.2000000001863
w583e639,1,duck,empty,1203.9000000003725
w583e639,1,snake,empty,1391
w583e639,1,flower,empty,1560
w583e639,1,horse,empty,1463.1000000005588
w583e639,1,hat,correct,2582.7000000001863
w583e639,1,sand,correct,3064.5
w583e639,1,fence,empty,3079
w583e639,1,lawn,empty,1846.5
w583e639,1,lion,empty,3689.399999999441
w583e639,1,nut,empty,1768
w583e639,1,bread,empty,2388.2000000001863
w583e639,1,heart,empty,2052.7000000001863
w583e639,1,door,correct,2839.2000000001863
w583e639,1,toilet,correct,2202.7000000001863
w583e639,1,truck,empty,1361.2000000001863
w583e639,1,eye,empty,1485.199999999255
w583e639,1,dog,empty,1476.5
w583e639,1,bee,empty,2019.0999999996275
w583e639,1,volcano,intrusion,6822.5
w583e639,1,bone,correct,1409.1000000005588
w583e639,1,jeans,empty,1991.8999999994412
w583e639,1,ear,correct,4416.4000000003725
w583e639,1,window,empty,1818.4000000003725
w583e639,1,rabbit,empty,1952.5
w583e639,1,milk,empty,1644.699999999255
w583e639,1,cake,correct,2628.899999999441
w583e639,1,puzzle,correct,2365.600000000559
w583e639,1,pig,empty,1727.5
w583e639,1,drink,empty,1128.5
w583e639,1,computer,empty,1348.4000000003725
we52649d,1,lion,intrusion,2165.1999999284744
we52649d,1,door,correct,2106.399999976158
we52649d,1,duck,other,2962.5
we52649d,1,bird,correct,2316
we52649d,1,horse,correct,1982.5
we52649d,1,milk,other,2696.100000023842
we52649d,1,jeans,other,2346.5
we52649d,1,bear,correct,1890.5
we52649d,1,dog,other,2417.7000000476837
we52649d,1,hat,intrusion,2127.7999999523163
we52649d,1,bread,other,3090.4000000953674
we52649d,1,ear,intrusion,3398.100000023842
we52649d,1,fence,other,2498.600000023842
we52649d,1,egg,intrusion,3526.6999999284744
we52649d,1,candle,intrusion,1721.8000000715256
we52649d,1,sand,intrusion,2683.2999999523163
we52649d,1,snake,intrusion,3150.399999976158
we52649d,1,bed,other,2194.399999976158
we52649d,1,heart,intrusion,2032.6999999284744
we52649d,1,apple,intrusion,1797.1000000238419
we52649d,1,bone,other,3014.100000023842
we52649d,1,cake,other,3761.399999976158
we52649d,1,potato,intrusion,3678.2999999523163
we52649d,1,bag,intrusion,2353.399999976158
we52649d,1,rabbit,other,2399.1999999284744
we52649d,1,flower,intrusion,3050.600000023842
we52649d,1,truck,correct,3052.7999999523163
we52649d,1,eye,other,3617.6999999284744
we52649d,1,cat,intrusion,2256
we52649d,1,toilet,other,3194.600000023842
we52649d,1,lawn,other,1534.8999999761581
we52649d,1,pig,correct,2174.1999999284744
we52649d,1,nut,intrusion,1897.1999999284744
we52649d,1,window,other,2614
we52649d,1,hay,intrusion,2680.600000023842
we52649d,1,computer,intrusion,1454.7999999523163
we52649d,1,volcano,intrusion,2456.7000000476837
we52649d,1,hat,intrusion,2454.7999999523163
we52649d,1,duck,intrusion,1641.8999999761581
we52649d,1,cake,intrusion,2298.899999976158
