wid,word,image,practice,word_type,rt,typing_rt,response,type_time,response_type
wcc346ce,stranger,../static/stimuli/images/gym/sun_aljefikdfqefidfc.jpg,False,low,2,2934.0,stranger,4189.550000010058,correct
wcc346ce,daisy,../static/stimuli/images/downtown/sun_axbzajoxhnjergfp.jpg,False,high,3,2896.0,daisy,4502.7749999426305,correct
wcc346ce,elephant,../static/stimuli/images/railway/sun_acfjiedtgqzgvtnp.jpg,False,high,3,1236.0,elephant,3014.4499999005347,correct
wcc346ce,eagle,../static/stimuli/images/bookstore/sun_auwghripdoxzluuk.jpg,False,high,3,1247.0,eagle,2008.8399997912347,correct
wcc346ce,empire,../static/stimuli/images/pool/sun_aahnsyqkaacnevsz.jpg,False,low,4,1483.0,empire,2401.194999925792,correct
wcc346ce,keeper,../static/stimuli/images/auditorium/sun_ahwuhefoqkvitxnk.jpg,False,low,3,1184.0,keeper,2002.4699999485165,correct
wcc346ce,chimney,../static/stimuli/images/airport/sun_aqogketumcqznmzs.jpg,False,high,3,1413.0,chimney,2999.4999999180436,correct
wcc346ce,traitor,../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg,False,low,3,1314.0,traitor,2515.015000011772,correct
wcc346ce,idol,../static/stimuli/images/castle/sun_alsmelmsufuoupht.jpg,False,low,3,1062.0,idol,1747.5400001276284,correct
w10bed5d,goat,../static/stimuli/images/house/sun_aswyksckmfyarwfk.jpg,True,high,1,1763.0,goat,2147.274999995716,correct
w10bed5d,chimney,../static/stimuli/images/downtown/sun_axbzajoxhnjergfp.jpg,False,high,3,1374.0,chimney,3350.380000018049,correct
w10bed5d,department,../static/stimuli/images/castle/sun_aoguwxhjirnhxsgn.jpg,False,low,1,1149.0,department,2477.87000000244,correct
w10bed5d,shoelace,../static/stimuli/images/greenhouse/sun_bxiwqwbzndahlxxp.jpg,False,high,3,1244.0,shoelace,2271.0249999945518,correct
w10bed5d,quill,../static/stimuli/images/airport/sun_aojbxgadgjyajeaw.jpg,False,high,2,1400.0,quill,2333.0800000112504,correct
w10bed5d,handkerchief,../static/stimuli/images/footballfield/sun_byyhmoxeyuabpnes.jpg,False,high,1,1609.0,hankerchief,5158.620000001974,other
w10bed5d,elephant,../static/stimuli/images/forest/sun_akxbwsrgnuadikod.jpg,False,high,1,1274.0,elephant,2288.7550000159536,correct
w10bed5d,agent,../static/stimuli/images/campsite/sun_aommnycdukjoaebq.jpg,False,low,1,1127.0,agent,1596.2200000067241,correct
w10bed5d,stable,../static/stimuli/images/kitchen/sun_aqeaevwwwjoqhzvl.jpg,False,low,1,1342.0,stable,2028.7800000223797,correct
w10bed5d,idol,../static/stimuli/images/gym/sun_agptlflfgabhuxym.jpg,False,low,1,1336.0,idol,1885.0800000072923,correct
w10bed5d,tomato,../static/stimuli/images/railway/sun_alhsawcptyqiooss.jpg,False,high,2,1135.0,tomato,1981.3849999918602,correct
w10bed5d,lover,../static/stimuli/images/auditorium/sun_ahwnrxacspjqqqfm.jpg,False,low,1,1343.0,lover,1837.1150000020862,correct
w10bed5d,roost,../static/stimuli/images/musuem/sun_alsgupdkmpsptlos.jpg,False,low,1,1459.0,roost,1898.8749999844003,correct
w10bed5d,scenery,../static/stimuli/images/garage/sun_delfxfnqyuiaselp.jpg,False,low,1,1548.0,scenery,2556.929999991553,correct
w10bed5d,pizza,../static/stimuli/images/grocery/sun_attfybmngdqnppeu.jpg,False,high,1,1176.0,pizza,2285.3849999955855,correct
w10bed5d,electron,../static/stimuli/images/pool/sun_ammyodxmkwfauuzp.jpg,False,low,2,1165.0,electron,2263.0500000086613,correct
w10bed5d,house,../static/stimuli/images/bookstore/sun_auwghripdoxzluuk.jpg,False,high,1,1391.0,house,1886.5250000089873,correct
w10bed5d,mister,../static/stimuli/images/beach/sun_abrqamdurwzygcjy.jpg,False,low,1,1058.0,mister,1578.2949999847915,correct
w10bed5d,well,../static/stimuli/images/computerroom/sun_ajcvdokgzllibdsg.jpg,False,low,1,969.0,well,1457.0550000062212,correct
w10bed5d,tulip,../static/stimuli/images/river/sun_amqajokwdeitilnd.jpg,False,high,1,1485.0,tulip,2542.6100000040606,correct
we9ee60c,parrot,../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg,True,high,1,1391.0,parrot,2689.8700000019744,correct
we9ee60c,horse,../static/stimuli/images/house/sun_aacohnpwcrythslq.jpg,False,high,1,2036.0,horse,2804.6900000190362,correct
we9ee60c,captive,../static/stimuli/images/castle/sun_alsmelmsufuoupht.jpg,False,low,1,1265.0,captive,2470.279999979539,correct
we9ee60c,handkerchief,../static/stimuli/images/bookstore/sun_aalyndhausktwxbc.jpg,False,high,1,1509.0,handerchief,5042.724999977509,correct
we9ee60c,tread,../static/stimuli/images/campsite/sun_arbodmznqjwtkkya.jpg,False,low,1,1477.0,tread,2197.1100000082515,correct
we9ee60c,goat,../static/stimuli/images/forest/sun_augxrcssyuvvueda.jpg,False,high,1,1347.0,goat,1940.7249999931082,correct
we9ee60c,suburb,../static/stimuli/images/computerroom/sun_ajcvdokgzllibdsg.jpg,False,low,1,1446.0,suburb,3401.9850000040606,correct
we9ee60c,jeans,../static/stimuli/images/greenhouse/sun_bhxqibazllyrcpje.jpg,False,high,1,1550.0,jean,2131.18499997654,correct
we9ee60c,carrot,../static/stimuli/images/railway/sun_aprfapnfngmvbixm.jpg,False,high,1,1448.0,carrot,2503.9450000040233,correct
we9ee60c,bed,../static/stimuli/images/river/sun_atesawsfypjpyefy.jpg,False,high,1,1116.0,goat,1690.9000000159722,intrusion
we9ee60c,major,../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg,False,low,1,996.0,major,1459.919999993872,correct
we9ee60c,empire,../static/stimuli/images/garage/sun_djtxkmtcichrbudp.jpg,False,low,1,1158.0,empire,2106.064999999944,correct
we9ee60c,pig,../static/stimuli/images/downtown/sun_bshiuzzrrjsniwbh.jpg,False,high,1,2361.0,pig,3425.099999993108,correct
we9ee60c,baby,../static/stimuli/images/footballfield/sun_aszinldqqvnpmwfh.jpg,False,high,1,1522.0,baby,2028.2249999872874,correct
we9ee60c,consumer,../static/stimuli/images/gym/sun_awstzxompuovdfck.jpg,False,low,1,1437.0,consumer,2465.9499999834225,correct
we9ee60c,volunteer,../static/stimuli/images/kitchen/sun_avlgzqfdedxwbiei.jpg,False,low,1,2386.0,consumer,3371.0549999959767,intrusion
we9ee60c,vagrant,../static/stimuli/images/musuem/sun_atiiscmhrcnttlop.jpg,False,low,1,1792.0,vagrant,2953.9550000044983,correct
we9ee60c,atom,../static/stimuli/images/beach/sun_aabhqzsffoeycgje.jpg,False,low,1,1876.0,atom,2356.2950000050478,correct
we9ee60c,tart,../static/stimuli/images/pool/sun_aexdaltifheurhfa.jpg,False,low,1,3372.0,idk,3713.709999981802,other
we9ee60c,cactus,../static/stimuli/images/airport/sun_axyoqqhxaeocbixs.jpg,False,high,1,1833.0,cactus,3358.070000016596,correct
w24e8ccf,horse,../static/stimuli/images/greenhouse/sun_bmnxsjsqwqcaluzf.jpg,True,high,1,2622.0,horse,4014.0,correct
w24e8ccf,house,../static/stimuli/images/grocery/sun_ahmoznrxomkgrris.jpg,False,high,2,1700.0,house,3579.0,correct
w24e8ccf,lover,../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg,False,low,1,1774.0,lover,2718.0,correct
w24e8ccf,banana,../static/stimuli/images/downtown/sun_ahtmvwmmrlbrfchd.jpg,False,high,1,1242.0,banana,2668.0,correct
w24e8ccf,tulip,../static/stimuli/images/house/sun_abcaoiwkiofeweig.jpg,False,high,1,1514.0,tulip,3589.0,correct
w24e8ccf,well,../static/stimuli/images/kitchen/sun_axvexejcndazoqxl.jpg,False,low,1,1325.0,well,2164.0,correct
w24e8ccf,grizzly,../static/stimuli/images/auditorium/sun_almcaxysfdwizxac.jpg,False,low,1,1777.0,grizzly,3633.0,correct
w24e8ccf,cookie,../static/stimuli/images/airport/sun_aqytxlpqgdgggfum.jpg,False,high,2,3127.0,goat,4096.0,intrusion
w24e8ccf,tart,../static/stimuli/images/garage/sun_dmxrwdsmpakdmytc.jpg,False,low,1,2033.0,tart,2802.0,correct
w24e8ccf,enemy,../static/stimuli/images/campsite/sun_agkgjmhhyqowlmdm.jpg,False,low,1,1459.0,enemy,2861.0,correct
w24e8ccf,patient,../static/stimuli/images/musuem/sun_aqrchpiffnzkysmc.jpg,False,low,1,1194.0,patient,4993.0,correct
w24e8ccf,society,../static/stimuli/images/computerroom/sun_azkmsfiuzzekamsy.jpg,False,low,1,1398.0,society,3121.0,correct
w24e8ccf,strawberry,../static/stimuli/images/footballfield/sun_bxvamckmwplxbzxz.jpg,False,high,0,1660.0,strawberry,4322.0,correct
w24e8ccf,frog,../static/stimuli/images/railway/sun_atutomffrubpoiva.jpg,False,high,1,1740.0,frog,2468.0,correct
w24e8ccf,mister,../static/stimuli/images/castle/sun_aieefrkagxyksfuj.jpg,False,low,0,1206.0,mister,2393.0,correct
w24e8ccf,goat,../static/stimuli/images/bookstore/sun_aibnpvhkdpdnzcnz.jpg,False,high,1,2489.0,goat,3217.0,correct
w24e8ccf,electron,../static/stimuli/images/beach/sun_aatjakozddkxujut.jpg,False,low,2,1155.0,electron,3007.0,correct
w24e8ccf,magazine,../static/stimuli/images/forest/sun_aoqjnzwgdikwayvw.jpg,False,high,1,1345.0,magazine,2833.0,correct
w24e8ccf,elephant,../static/stimuli/images/river/sun_advruofhmqeyqmbx.jpg,False,high,2,4082.0,elephant,5863.0,correct
w24e8ccf,agent,../static/stimuli/images/gym/sun_auzbqfsaebhgtrig.jpg,False,low,0,1929.0,agent,2719.0,correct
w6a0a90c,barracuda,../static/stimuli/images/greenhouse/sun_bmkhcqoxkpbmqplr.jpg,True,high,1,2032.0,barracuda,6730.0,correct
w6a0a90c,grizzly,../static/stimuli/images/castle/sun_alevmcaohaqqwlic.jpg,False,low,11,2126.0,grizzly,5653.0,correct
w6a0a90c,electron,../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg,False,low,1,1661.0,electron,3199.0,correct
w6a0a90c,virus,../static/stimuli/images/garage/sun_delfxfnqyuiaselp.jpg,False,low,1,1765.0,virus,3272.0,correct
w6a0a90c,stairs,../static/stimuli/images/railway/sun_axeddylwawkspiuo.jpg,False,high,1,1610.0,stairs,2458.0,correct
w6a0a90c,hero,../static/stimuli/images/campsite/sun_azvxwxzbkknkggng.jpg,False,low,1,1732.0,hero,2371.0,correct
w6a0a90c,scenery,../static/stimuli/images/kitchen/sun_alazdvaixpjtegwg.jpg,False,low,1,1545.0,scenery,2853.9999999998836,correct
w6a0a90c,flower,../static/stimuli/images/footballfield/sun_aedcjgjztgoialpm.jpg,False,high,1,1688.0,flowers,5011.999999999884,correct
w6a0a90c,jeans,../static/stimuli/images/bookstore/sun_azkcgugtqfaunxwq.jpg,False,high,1,1297.0,jeans,1855.0,correct
w6a0a90c,major,../static/stimuli/images/beach/sun_abkegkdifglzmevl.jpg,False,low,1,4433.0,major,5018.000000000116,correct
w6a0a90c,transplant,../static/stimuli/images/auditorium/sun_ahwnrxacspjqqqfm.jpg,False,low,1,1551.0,transplant,3478.0,correct
w6a0a90c,stable,../static/stimuli/images/computerroom/sun_aiwdglrsrkkfbgzz.jpg,False,low,1,1470.0,stable,2684.0,correct
w6a0a90c,pizza,../static/stimuli/images/forest/sun_avyyymflzsdrwgbe.jpg,False,high,1,1918.0,pizza,4460.999999999884,correct
w6a0a90c,tulip,../static/stimuli/images/downtown/sun_acbmuljpyqdcboxt.jpg,False,high,11,1762.0,tulip,3220.0,correct
w6a0a90c,bed,../static/stimuli/images/airport/sun_aelkzcvlquyyzxlu.jpg,False,high,1,1589.0,bed,1950.0,correct
w6a0a90c,follower,../static/stimuli/images/musuem/sun_ayrwspiydnlwhouo.jpg,False,low,1,1427.0,follower,2681.0000000001164,correct
w6a0a90c,pig,../static/stimuli/images/river/sun_aztombwyhubhaynq.jpg,False,high,1,2052.0,pig,2461.9999999998836,correct
w6a0a90c,carrot,../static/stimuli/images/grocery/sun_aczzweebuokhxnbb.jpg,False,high,1,1750.0,carrot,2895.0,correct
w6a0a90c,personnel,../static/stimuli/images/gym/sun_akecysmtkjijrbqr.jpg,False,low,1,1421.0,personelle,3996.9999999998836,other
w6a0a90c,neck,../static/stimuli/images/house/sun_aahrslvfecptaudk.jpg,False,high,1,1892.0,neck,2642.0,correct
wf5eb942,strawberry,../static/stimuli/images/railway/sun_avugyywnswogxvlh.jpg,True,high,1,1097.0,strawberry,2436.9999999180436,correct
wf5eb942,shoelace,../static/stimuli/images/downtown/sun_bzwgvgvsqqpbjfwc.jpg,False,high,1,1357.0,shoelace,2123.714999994263,correct
wf5eb942,agent,../static/stimuli/images/garage/sun_davtjcuielbxnyza.jpg,False,low,1,1716.0,agent,2074.915000004694,correct
wf5eb942,grizzly,../static/stimuli/images/castle/sun_alevmcaohaqqwlic.jpg,False,low,1,2963.0,grizzly,4031.5399998798966,correct
wf5eb942,jeans,../static/stimuli/images/forest/sun_anfpmkqemzwfixbm.jpg,False,high,1,963.0,jeans,1303.6299999803305,correct
wf5eb942,lover,../static/stimuli/images/gym/sun_awstzxompuovdfck.jpg,False,low,1,1494.0,lover,1930.6799999903888,correct
wf5eb942,frog,../static/stimuli/images/river/sun_advruofhmqeyqmbx.jpg,False,high,1,1343.0,frog,1666.945000179112,correct
wf5eb942,rouge,../static/stimuli/images/auditorium/sun_almcaxysfdwizxac.jpg,False,low,1,1082.0,rouge,1446.9500000122935,correct
wf5eb942,rebel,../static/stimuli/images/computerroom/sun_azkmsfiuzzekamsy.jpg,False,low,1,4236.0,rebel,4645.654999883845,correct
wf5eb942,cactus,../static/stimuli/images/grocery/sun_akqpikmgyzrpoilg.jpg,False,high,1,1503.0,cactus,2060.090000042692,correct
wf5eb942,daisy,../static/stimuli/images/bookstore/sun_azkcgugtqfaunxwq.jpg,False,high,1,1323.0,daisy,1844.1550000570714,correct
wf5eb942,pig,../static/stimuli/images/airport/sun_aojbxgadgjyajeaw.jpg,False,high,1,1659.0,pig,1856.0300001408905,correct
wf5eb942,donor,../static/stimuli/images/musuem/sun_ayrwspiydnlwhouo.jpg,False,low,1,1558.0,donor,1923.3450000174344,correct
wf5eb942,stairs,../static/stimuli/images/house/sun_azzyyehcunxuhihg.jpg,False,high,1,1057.0,stairs,1724.5950000360608,correct
wf5eb942,vagrant,../static/stimuli/images/campsite/sun_agjhcohmxuuaimig.jpg,False,low,1,2434.0,vagrant,3147.5050000008196,correct
wf5eb942,cue,../static/stimuli/images/kitchen/sun_akzumputqvdvtqbq.jpg,False,low,1,1560.0,cue,1788.3500000461936,correct
wf5eb942,refrigerator,../static/stimuli/images/greenhouse/sun_amgolruftenzsoay.jpg,False,high,1,1373.0,refrigerator,2981.490000151098,correct
wf5eb942,consumer,../static/stimuli/images/beach/sun_aabhqzsffoeycgje.jpg,False,low,1,1701.0,consumer,2409.629999892786,correct
