wid,word,image,practice,block,typing_rt,response,type_time,rt,response_type,judgement_type,judgement
w23e6113,bear,../static/stimuli/images/garage/sun_dfvgejtxiljzbywb.jpg,True,0,8631.199999988079,,0.10000000894069672,8631.29999999702,empty,fok,1
w23e6113,horse,../static/stimuli/images/auditorium/sun_aiheutdgogkujwri.jpg,True,0,1580.2999999970198,,0.0,1580.2999999970198,empty,fok,1
w23e6113,flower,../static/stimuli/images/gym/sun_aljefikdfqefidfc.jpg,True,0,965.7999999970198,,0.0,965.7999999970198,empty,fok,1
w23e6113,bone,../static/stimuli/images/street/sun_avxrcniddstcuuuc.jpg,False,0,1263.0999999940395,,0.10000000894069672,1263.2000000029802,empty,fok,1
w23e6113,cat,../static/stimuli/images/warehouse/sun_aibppakephiqqqrb.jpg,False,0,1622.6000000089407,,1832.0999999940395,3454.7000000029802,empty,fok,1
w23e6113,apple,../static/stimuli/images/computerroom/sun_aiwdglrsrkkfbgzz.jpg,False,0,718.5999999940395,,0.0,718.5999999940395,empty,fok,1
w23e6113,door,../static/stimuli/images/ranch/sun_ayvjppkciavpdbhs.jpg,False,0,800.5,,0.0,800.5,empty,fok,1
w23e6113,cake,../static/stimuli/images/waterfall/sun_aecefabfvaewllpg.jpg,False,0,886.3999999910593,,0.0,886.3999999910593,empty,fok,1
w23e6113,fence,../static/stimuli/images/subway/sun_alfhdavatfhkuxyo.jpg,False,0,1410.2000000029802,,347.6000000089407,1757.800000011921,empty,fok,1
w23e6113,pig,../static/stimuli/images/windmill/sun_ahkhvvnvkjevxvvu.jpg,False,0,1037.1000000089407,,0.0,1037.1000000089407,empty,fok,1
w23e6113,eye,../static/stimuli/images/theater/sun_abldnlzotzlgclky.jpg,False,0,988.4000000059605,,0.0,988.4000000059605,empty,fok,1
w23e6113,toilet,../static/stimuli/images/restaurant/sun_antpdwvuouhlqmvh.jpg,False,0,636.6000000089407,,0.0,636.6000000089407,empty,fok,1
w23e6113,truck,../static/stimuli/images/musuem/sun_aqrchpiffnzkysmc.jpg,False,0,748.6000000089407,,0.0,748.6000000089407,empty,fok,1
w23e6113,dog,../static/stimuli/images/airport/sun_aajqjnzswlmdcmyl.jpg,False,0,757.0,,0.09999999403953552,757.0999999940395,empty,fok,1
w23e6113,bread,../static/stimuli/images/skiresort/sun_adyplaxglzqyoynb.jpg,False,0,158.70000000298023,,0.0,158.70000000298023,empty,fok,1
w23e6113,duck,../static/stimuli/images/campsite/sun_amejpvolcgftwwch.jpg,False,0,783.0,,0.10000000894069672,783.1000000089407,empty,fok,1
w23e6113,bird,../static/stimuli/images/sky/sun_agaqzpqhbcmmvisy.jpg,False,0,590.2000000029802,,1593.5999999940395,2183.7999999970198,empty,fok,1
w23e6113,snake,../static/stimuli/images/pool/sun_antxeexzhaspkvlj.jpg,False,0,419.40000000596046,,0.0,419.40000000596046,empty,fok,1
w23e6113,jeans,../static/stimuli/images/roof/sun_awskptrfuzjyjwes.jpg,False,0,2668.199999988079,,0.0,2668.199999988079,empty,fok,1
w23e6113,milk,../static/stimuli/images/temple/sun_avabexehmngnxjjr.jpg,False,0,662.0,,0.09999999403953552,662.0999999940395,empty,fok,1
w23e6113,computer,../static/stimuli/images/downtown/sun_bctdtcqciqgupefg.jpg,False,0,1007.1999999880791,,1247.800000011921,2255.0,empty,fok,1
w23e6113,drink,../static/stimuli/images/underwater/sun_axctpftepdlenuoo.jpg,False,0,1815.0,,0.0,1815.0,empty,fok,1
w23e6113,bee,../static/stimuli/images/kitchen/sun_axvexejcndazoqxl.jpg,False,0,669.0,,0.0,669.0,empty,fok,1
w23e6113,bed,../static/stimuli/images/railway/sun_alhsawcptyqiooss.jpg,False,0,1143.199999988079,,0.0,1143.199999988079,empty,fok,1
w23e6113,window,../static/stimuli/images/tenniscourt/sun_auqykplyynyhxcas.jpg,False,0,1154.1000000089407,,0.09999999403953552,1154.2000000029802,empty,fok,1
w23e6113,bag,../static/stimuli/images/house/sun_aangbuylfvckqqoo.jpg,False,0,591.3999999910593,,0.0,591.3999999910593,empty,fok,1
w23e6113,lion,../static/stimuli/images/river/sun_ahmmzoezbuevqzjm.jpg,False,0,807.5,,1223.2000000029802,2030.7000000029802,empty,fok,1
w23e6113,candle,../static/stimuli/images/volcano/sun_amntiizmakyntrnx.jpg,False,0,691.6000000089407,,0.0,691.6000000089407,empty,fok,1
