wid,word,image,practice,block,typing_rt,response,type_time,rt,response_type
w23e6113,duck,../static/stimuli/images/campsite/sun_amejpvolcgftwwch.jpg,False,2,5943.5999999940395,beach,774.3000000119209,6717.9000000059605,intrusion
w23e6113,truck,../static/stimuli/images/musuem/sun_aqrchpiffnzkysmc.jpg,False,2,1864.0,tree,1736.0999999940395,3600.0999999940395,intrusion
w23e6113,volcano,../static/stimuli/images/greenhouse/sun_bxiwqwbzndahlxxp.jpg,False,2,3126.8999999910593,,0.0,3126.8999999910593,empty
w23e6113,hat,../static/stimuli/images/vineyard/sun_aicvecccjhfzcjnt.jpg,False,2,1178.4000000059605,,987.7000000029802,2166.1000000089407,empty
w23e6113,bag,../static/stimuli/images/house/sun_aangbuylfvckqqoo.jpg,False,2,2807.4000000059605,flower,1095.0999999940395,3902.5,intrusion
w23e6113,bed,../static/stimuli/images/railway/sun_alhsawcptyqiooss.jpg,False,2,1406.9000000059605,,0.0,1406.9000000059605,empty
w23e6113,jeans,../static/stimuli/images/roof/sun_awskptrfuzjyjwes.jpg,False,2,3511.5,,0.0,3511.5,empty
w23e6113,door,../static/stimuli/images/ranch/sun_ayvjppkciavpdbhs.jpg,False,2,4585.20000000298,beach,802.0,5387.20000000298,intrusion
w23e6113,heart,../static/stimuli/images/castle/sun_apbjjqvsvrybtdua.jpg,False,2,3143.2000000029802,,0.0,3143.2000000029802,empty
w23e6113,puzzle,../static/stimuli/images/beach/sun_abrqamdurwzygcjy.jpg,False,2,6381.600000008941,trust,1321.0,7702.600000008941,intrusion
w23e6113,horse,../static/stimuli/images/auditorium/sun_aiheutdgogkujwri.jpg,True,2,11518.0,,0.09999999403953552,11518.09999999404,empty
w23e6113,sand,../static/stimuli/images/ziggurat/fig2.png,False,2,3918.5999999940395,,0.0,3918.5999999940395,empty
w23e6113,apple,../static/stimuli/images/computerroom/sun_aiwdglrsrkkfbgzz.jpg,False,2,1591.0,,0.0,1591.0,empty
w23e6113,fence,../static/stimuli/images/subway/sun_alfhdavatfhkuxyo.jpg,False,2,893.0999999940395,,0.0,893.0999999940395,empty
w23e6113,potato,../static/stimuli/images/grocery/sun_akqpikmgyzrpoilg.jpg,False,2,1360.7000000029802,,0.0,1360.7000000029802,empty
w23e6113,milk,../static/stimuli/images/temple/sun_avabexehmngnxjjr.jpg,False,2,771.7000000029802,,0.0,771.7000000029802,empty
w23e6113,rabbit,../static/stimuli/images/tower/sun_augaqwzgrksvvsgf.jpg,False,2,4501.29999999702,dog,766.5999999940395,5267.899999991059,intrusion
w23e6113,pig,../static/stimuli/images/windmill/sun_ahkhvvnvkjevxvvu.jpg,False,2,1830.199999988079,cheese,1087.6000000089407,2917.7999999970198,other
w23e6113,window,../static/stimuli/images/tenniscourt/sun_auqykplyynyhxcas.jpg,False,2,3351.7999999970198,grass,1231.2000000029802,4583.0,other
w23e6113,bear,../static/stimuli/images/garage/sun_dfvgejtxiljzbywb.jpg,True,2,3621.5,,0.0,3621.5,empty
w23e6113,candle,../static/stimuli/images/volcano/sun_amntiizmakyntrnx.jpg,False,2,509.59999999403954,,0.0,509.59999999403954,empty
w23e6113,eye,../static/stimuli/images/theater/sun_abldnlzotzlgclky.jpg,False,2,1485.4000000059605,,0.0,1485.4000000059605,empty
w23e6113,snake,../static/stimuli/images/pool/sun_antxeexzhaspkvlj.jpg,False,2,1967.2000000029802,pool,1295.3999999910593,3262.5999999940395,intrusion
w23e6113,lion,../static/stimuli/images/river/sun_ahmmzoezbuevqzjm.jpg,False,2,1709.7999999970198,meadow,1183.5999999940395,2893.3999999910593,other
w23e6113,flower,../static/stimuli/images/gym/sun_aljefikdfqefidfc.jpg,True,2,2455.1000000089407,,0.0,2455.1000000089407,empty
w23e6113,lawn,../static/stimuli/images/forest/sun_aoqjnzwgdikwayvw.jpg,False,2,1748.2999999970198,,0.0,1748.2999999970198,empty
w23e6113,bread,../static/stimuli/images/skiresort/sun_adyplaxglzqyoynb.jpg,False,2,2295.0,car,510.79999999701977,2805.7999999970198,intrusion
w23e6113,bone,../static/stimuli/images/street/sun_avxrcniddstcuuuc.jpg,False,2,1774.7999999970198,,0.0,1774.7999999970198,empty
w23e6113,ear,../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg,False,2,4903.9000000059605,,0.0,4903.9000000059605,empty
