wid,pretest_type,critical_type,overlay,fancy_critical,train_presentation_duration,recall_time,afc_time,afc_bonus_time,n_pair,n_repeat,n_practice_critical,n_distractor,bonus_rate_critical,bonus_rate_critical_speed,bonus_rate_afc,bonus_rate_pretest,bonus_rate_distractor,bonus_rate_speed,completed,bonus,version,math_correct,afc_scores,critical_pairs
w6dcb1db,simple-recall,multi-recall,True,False,2000,15000,,5000,20,3,3,10,2,0.1,1,1,1,0.25,True,2.01,v5.3,10.0,"{""shoelace"": null, ""well"": null, ""house"": null, ""suburb"": null, ""winner"": null, ""penguin"": null, ""bug"": null, ""application"": null, ""tiger"": null, ""goddess"": null, ""jeans"": null, ""roost"": null, ""lover"": null, ""tart"": null, ""major"": null, ""villain"": null, ""banana"": null, ""elephant"": null, ""transplant"": null, ""quill"": null, ""department"": null, ""hamburger"": null, ""goat"": null, ""grizzly"": null, ""eagle"": null, ""pizza"": null, ""keeper"": null, ""walrus"": null, ""antelope"": null, ""consumer"": null, ""patient"": null, ""pitchfork"": null, ""dandelion"": null, ""scapegoat"": null, ""idol"": null, ""electron"": null, ""gravel"": null, ""sand"": null, ""ozone"": null, ""elbow"": null}","[[{""word"": ""idol"", ""image"": ""../static/stimuli/images/subway/sun_amwmhabnpkxinmtz.jpg""}, {""word"": ""jeans"", ""image"": ""../static/stimuli/images/forest/sun_abvrazjxgpqhvszy.jpg""}], [{""word"": ""suburb"", ""image"": ""../static/stimuli/images/laundryroom/sun_amdxqjichaqshdel.jpg""}, {""word"": ""quill"", ""image"": ""../static/stimuli/images/restaurant/sun_anyzuaevahatwgti.jpg""}], [{""word"": ""ozone"", ""image"": ""../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg""}, {""word"": ""elbow"", ""image"": ""../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg""}], [{""word"": ""goddess"", ""image"": ""../static/stimuli/images/volcano/sun_aojnxwnexkwltvvx.jpg""}, {""word"": ""walrus"", ""image"": ""../static/stimuli/images/river/sun_abktmmreusnujejq.jpg""}], [{""word"": ""application"", ""image"": ""../static/stimuli/images/pool/sun_aexdaltifheurhfa.jpg""}, {""word"": ""tiger"", ""image"": ""../static/stimuli/images/sky/sun_awdlpzaohypbcfjk.jpg""}], [{""word"": ""well"", ""image"": ""../static/stimuli/images/temple/sun_aeurbzlgbulzilum.jpg""}, {""word"": ""eagle"", ""image"": ""../static/stimuli/images/greenhouse/sun_bxiwqwbzndahlxxp.jpg""}], [{""word"": ""grizzly"", ""image"": ""../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg""}, {""word"": ""banana"", ""image"": ""../static/stimuli/images/ranch/sun_adlocewvkpbsaigj.jpg""}], [{""word"": ""winner"", ""image"": ""../static/stimuli/images/ziggurat/sun_amuijzzaceciuwpo.jpg""}, {""word"": ""elephant"", ""image"": ""../static/stimuli/images/tower/sun_augaqwzgrksvvsgf.jpg""}], [{""word"": ""patient"", ""image"": ""../static/stimuli/images/kitchen/sun_axvexejcndazoqxl.jpg""}, {""word"": ""hamburger"", ""image"": ""../static/stimuli/images/vineyard/sun_amazvkispkonazvz.jpg""}], [{""word"": ""electron"", ""image"": ""../static/stimuli/images/warehouse/sun_aadtsgkouwrqwvwl.jpg""}, {""word"": ""goat"", ""image"": ""../static/stimuli/images/waterfall/sun_awrontvhyysjfacv.jpg""}], [{""word"": ""lover"", ""image"": ""../static/stimuli/images/underwater/sun_aojrtoikxmtgzchi.jpg""}, {""word"": ""antelope"", ""image"": ""../static/stimuli/images/downtown/sun_aljrvcabwnwkorml.jpg""}], [{""word"": ""transplant"", ""image"": ""../static/stimuli/images/castle/sun_apbjjqvsvrybtdua.jpg""}, {""word"": ""bug"", ""image"": ""../static/stimuli/images/bookstore/sun_aalyndhausktwxbc.jpg""}], [{""word"": ""major"", ""image"": ""../static/stimuli/images/beach/sun_aaapvfgggrgorgox.jpg""}, {""word"": ""house"", ""image"": ""../static/stimuli/images/railway/sun_asgcpxncztcqwiyz.jpg""}], [{""word"": ""roost"", ""image"": ""../static/stimuli/images/musuem/sun_axbkhklgdaevqxyj.jpg""}, {""word"": ""dandelion"", ""image"": ""../static/stimuli/images/footballfield/sun_aadxnjugrvhqyufw.jpg""}], [{""word"": ""scapegoat"", ""image"": ""../static/stimuli/images/shoppingmall/sun_aqmgjlthiepxfbtd.jpg""}, {""word"": ""penguin"", ""image"": ""../static/stimuli/images/windmill/sun_adstnygbbvkhooog.jpg""}], [{""word"": ""keeper"", ""image"": ""../static/stimuli/images/gym/sun_arcsudfqyrphzccy.jpg""}, {""word"": ""shoelace"", ""image"": ""../static/stimuli/images/tenniscourt/sun_auqykplyynyhxcas.jpg""}], [{""word"": ""department"", ""image"": ""../static/stimuli/images/computerroom/sun_adsueslplqfnwvqd.jpg""}, {""word"": ""sand"", ""image"": ""../static/stimuli/images/grocery/sun_ahmoznrxomkgrris.jpg""}], [{""word"": ""tart"", ""image"": ""../static/stimuli/images/roof/sun_awyytziajjpreuke.jpg""}, {""word"": ""pizza"", ""image"": ""../static/stimuli/images/airport/sun_aonhxkxmksvewqlr.jpg""}], [{""word"": ""villain"", ""image"": ""../static/stimuli/images/street/sun_avxrcniddstcuuuc.jpg""}, {""word"": ""gravel"", ""image"": ""../static/stimuli/images/house/sun_aangbuylfvckqqoo.jpg""}], [{""word"": ""consumer"", ""image"": ""../static/stimuli/images/campsite/sun_agkgjmhhyqowlmdm.jpg""}, {""word"": ""pitchfork"", ""image"": ""../static/stimuli/images/skiresort/sun_akfvworuwhgwukzv.jpg""}]]"
wca3807d,simple-recall,multi-recall,True,False,2000,15000,,5000,20,3,3,10,2,0.1,1,1,1,0.25,True,1.97,v5.3,9.0,"{""scapegoat"": null, ""department"": null, ""walrus"": null, ""cookie"": null, ""tart"": null, ""scenery"": null, ""tractor"": null, ""stairs"": null, ""permit"": null, ""tulip"": null, ""refrigerator"": null, ""octopus"": null, ""stranger"": null, ""frog"": null, ""personnel"": null, ""community"": null, ""cauliflower"": null, ""ozone"": null, ""neck"": null, ""tomato"": null, ""territory"": null, ""mister"": null, ""barracuda"": null, ""pizza"": null, ""quill"": null, ""goddess"": null, ""magazine"": null, ""hero"": null, ""pillow"": null, ""traitor"": null, ""ear"": null, ""jeans"": null, ""rouge"": null, ""crook"": null, ""volunteer"": null, ""atom"": null, ""tiger"": null, ""society"": null, ""keeper"": null, ""gravel"": null}","[[{""word"": ""atom"", ""image"": ""../static/stimuli/images/subway/sun_akifaegxlwcrziyq.jpg""}, {""word"": ""octopus"", ""image"": ""../static/stimuli/images/forest/sun_avyyymflzsdrwgbe.jpg""}], [{""word"": ""goddess"", ""image"": ""../static/stimuli/images/laundryroom/sun_acnrhsgylwftewpq.jpg""}, {""word"": ""pillow"", ""image"": ""../static/stimuli/images/restaurant/sun_agxfoksoiibofpna.jpg""}], [{""word"": ""stranger"", ""image"": ""../static/stimuli/images/auditorium/sun_ahxfbcfdtvgnrivf.jpg""}, {""word"": ""tulip"", ""image"": ""../static/stimuli/images/theater/sun_ahtaknlqeslujgbq.jpg""}], [{""word"": ""rouge"", ""image"": ""../static/stimuli/images/volcano/sun_axyqizdexdgrtfie.jpg""}, {""word"": ""cauliflower"", ""image"": ""../static/stimuli/images/river/sun_advruofhmqeyqmbx.jpg""}], [{""word"": ""community"", ""image"": ""../static/stimuli/images/pool/sun_antxeexzhaspkvlj.jpg""}, {""word"": ""magazine"", ""image"": ""../static/stimuli/images/sky/sun_awdlpzaohypbcfjk.jpg""}], [{""word"": ""permit"", ""image"": ""../static/stimuli/images/temple/sun_aeurbzlgbulzilum.jpg""}, {""word"": ""tomato"", ""image"": ""../static/stimuli/images/greenhouse/sun_aqkjiolbtywtaxak.jpg""}], [{""word"": ""scapegoat"", ""image"": ""../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg""}, {""word"": ""stairs"", ""image"": ""../static/stimuli/images/ranch/sun_airsfxbouimobamd.jpg""}], [{""word"": ""hero"", ""image"": ""../static/stimuli/images/ziggurat/sun_amuijzzaceciuwpo.jpg""}, {""word"": ""tiger"", ""image"": ""../static/stimuli/images/tower/sun_augaqwzgrksvvsgf.jpg""}], [{""word"": ""scenery"", ""image"": ""../static/stimuli/images/kitchen/sun_aovnyfewezfmgwke.jpg""}, {""word"": ""refrigerator"", ""image"": ""../static/stimuli/images/vineyard/sun_amazvkispkonazvz.jpg""}], [{""word"": ""traitor"", ""image"": ""../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg""}, {""word"": ""gravel"", ""image"": ""../static/stimuli/images/waterfall/sun_bbvrdmjbnzoaqrmp.jpg""}], [{""word"": ""keeper"", ""image"": ""../static/stimuli/images/underwater/sun_axctpftepdlenuoo.jpg""}, {""word"": ""pizza"", ""image"": ""../static/stimuli/images/downtown/sun_acbmuljpyqdcboxt.jpg""}], [{""word"": ""tart"", ""image"": ""../static/stimuli/images/castle/sun_alevmcaohaqqwlic.jpg""}, {""word"": ""frog"", ""image"": ""../static/stimuli/images/bookstore/sun_azkcgugtqfaunxwq.jpg""}], [{""word"": ""volunteer"", ""image"": ""../static/stimuli/images/beach/sun_acbeypdvskqxwbrf.jpg""}, {""word"": ""ear"", ""image"": ""../static/stimuli/images/railway/sun_aqlgoveofhhmvrdh.jpg""}], [{""word"": ""crook"", ""image"": ""../static/stimuli/images/musuem/sun_aspbwvercyqvrrkn.jpg""}, {""word"": ""barracuda"", ""image"": ""../static/stimuli/images/footballfield/sun_afuzusgbewygvixv.jpg""}], [{""word"": ""department"", ""image"": ""../static/stimuli/images/shoppingmall/sun_abegyiikvbaqpooh.jpg""}, {""word"": ""tractor"", ""image"": ""../static/stimuli/images/windmill/sun_adstnygbbvkhooog.jpg""}], [{""word"": ""ozone"", ""image"": ""../static/stimuli/images/gym/sun_akhyzejtqpynaepu.jpg""}, {""word"": ""quill"", ""image"": ""../static/stimuli/images/tenniscourt/sun_ajmzjgescxgcfhdp.jpg""}], [{""word"": ""personnel"", ""image"": ""../static/stimuli/images/computerroom/sun_ajcvdokgzllibdsg.jpg""}, {""word"": ""neck"", ""image"": ""../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg""}], [{""word"": ""mister"", ""image"": ""../static/stimuli/images/roof/sun_airvzklrdchyytiu.jpg""}, {""word"": ""jeans"", ""image"": ""../static/stimuli/images/airport/sun_akhqgzrrubgnwzpa.jpg""}], [{""word"": ""society"", ""image"": ""../static/stimuli/images/street/sun_aqzrscvtljhimvtf.jpg""}, {""word"": ""walrus"", ""image"": ""../static/stimuli/images/house/sun_aahrslvfecptaudk.jpg""}], [{""word"": ""territory"", ""image"": ""../static/stimuli/images/campsite/sun_asbhlaoploqpjahx.jpg""}, {""word"": ""cookie"", ""image"": ""../static/stimuli/images/skiresort/sun_aewjqygtlkyracri.jpg""}]]"
