wid,word,image,practice,block,prime,prime_related,typing_rt,response,type_time,rt,response_type
wbbb5734,bear,../static/stimuli/images/underwater/sun_alunasorzxjzhjbv.jpg,False,-1,False,False,7244.800000011921,,0.0,7244.800000011921,empty
wbbb5734,sand,../static/stimuli/images/railway/sun_acfjiedtgqzgvtnp.jpg,False,-1,False,False,5189.700000047684,apple,1342.2999999523163,6532.0,other
wbbb5734,milk,../static/stimuli/images/airport/sun_aonhxkxmksvewqlr.jpg,False,-1,False,False,1370.4000000357628,,0.0,1370.4000000357628,empty
wbbb5734,truck,../static/stimuli/images/house/sun_awyiuqdptibtzfuh.jpg,False,-1,False,False,890.5999999642372,,0.0,890.5999999642372,empty
wbbb5734,volcano,../static/stimuli/images/sky/sun_aemltyubcdmxluwx.jpg,False,-1,False,False,3049.800000011921,volcano,3324.5,6374.300000011921,correct
wbbb5734,window,../static/stimuli/images/downtown/sun_bubeehcgngkyqymr.jpg,False,-1,False,False,2759.099999964237,,0.10000002384185791,2759.199999988079,empty
wbbb5734,bird,../static/stimuli/images/garage/sun_delfxfnqyuiaselp.jpg,False,-1,False,False,1128.699999988079,,0.10000002384185791,1128.800000011921,empty
wbbb5734,bread,../static/stimuli/images/roof/sun_airvzklrdchyytiu.jpg,False,-1,False,False,1075.3999999761581,,0.0,1075.3999999761581,empty
wbbb5734,hat,../static/stimuli/images/forest/sun_anfpmkqemzwfixbm.jpg,False,-1,False,False,1970.800000011921,,0.10000002384185791,1970.9000000357628,empty
wbbb5734,cake,../static/stimuli/images/campsite/sun_aommnycdukjoaebq.jpg,False,-1,False,False,1425.5,,0.0,1425.5,empty
wbbb5734,jeans,../static/stimuli/images/skiresort/sun_adyplaxglzqyoynb.jpg,False,-1,False,False,3817.400000035763,,0.0,3817.400000035763,empty
wbbb5734,apple,../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg,False,-1,False,False,4867.699999988079,apple,1406.8999999761581,6274.599999964237,correct
wbbb5734,bone,../static/stimuli/images/subway/sun_akifaegxlwcrziyq.jpg,False,-1,False,False,1492.1000000238419,,0.0,1492.1000000238419,empty
wbbb5734,puzzle,../static/stimuli/images/windmill/sun_arostrfeclmqdszk.jpg,False,-1,False,False,2993.100000023842,,0.0,2993.100000023842,empty
wbbb5734,computer,../static/stimuli/images/vineyard/sun_amazvkispkonazvz.jpg,False,-1,False,False,5008.100000023842,volcano,7159.099999964237,12167.199999988079,other
wbbb5734,duck,../static/stimuli/images/pool/sun_abmafiafisngvteo.jpg,False,-1,False,False,1131.800000011921,,0.0,1131.800000011921,empty
wbbb5734,bee,../static/stimuli/images/bookstore/sun_afhaekubmjvpmvre.jpg,False,-1,False,False,7540.399999976158,,0.10000002384185791,7540.5,empty
wbbb5734,lion,../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg,False,-1,False,False,1048.3999999761581,,0.0,1048.3999999761581,empty
wbbb5734,fence,../static/stimuli/images/tenniscourt/sun_ajmzjgescxgcfhdp.jpg,False,-1,False,False,871.1999999880791,,0.0,871.1999999880791,empty
wbbb5734,egg,../static/stimuli/images/theater/sun_arhrqrqrgyhlozgq.jpg,False,-1,False,False,819.5,,0.0,819.5,empty
wbbb5734,bread,../static/stimuli/images/roof/sun_airvzklrdchyytiu.jpg,False,-1,True,True,2915.300000011921,,0.10000002384185791,2915.400000035763,empty
wbbb5734,volcano,../static/stimuli/images/sky/sun_aemltyubcdmxluwx.jpg,False,-1,True,True,4635.899999976158,volcano,2297.699999988079,6933.599999964237,correct
wbbb5734,rabbit,../static/stimuli/images/restaurant/sun_afgriceqykrjokmt.jpg,False,-1,True,False,2674.199999988079,,0.0,2674.199999988079,empty
wbbb5734,cat,../static/stimuli/images/greenhouse/sun_aahkpmrwfcwqyfcf.jpg,False,-1,True,False,11277.600000023842,dog,733.5999999642372,12011.199999988079,other
wbbb5734,nut,../static/stimuli/images/castle/sun_apbjjqvsvrybtdua.jpg,False,-1,True,True,2483.0,dog,1368.199999988079,3851.199999988079,other
wbbb5734,toilet,../static/stimuli/images/volcano/sun_amntiizmakyntrnx.jpg,False,-1,True,False,1973.300000011921,toilet,8883.299999952316,10856.599999964237,correct
wbbb5734,hay,../static/stimuli/images/kitchen/sun_akzumputqvdvtqbq.jpg,False,-1,True,True,7188.5,,0.0,7188.5,empty
wbbb5734,egg,../static/stimuli/images/theater/sun_arhrqrqrgyhlozgq.jpg,False,-1,True,True,3194.600000023842,eye,939.8999999761581,4134.5,other
wbbb5734,cake,../static/stimuli/images/campsite/sun_aommnycdukjoaebq.jpg,False,-1,True,True,4031.900000035763,duck,1407.5,5439.400000035763,intrusion
wbbb5734,bed,../static/stimuli/images/laundryroom/sun_abdhkuiitfxcgncb.jpg,False,-1,True,True,5091.300000011921,bed,636.5,5727.800000011921,correct
wbbb5734,bee,../static/stimuli/images/bookstore/sun_afhaekubmjvpmvre.jpg,False,-1,True,False,10613.600000023842,dog,545.3999999761581,11159.0,other
wbbb5734,hat,../static/stimuli/images/forest/sun_anfpmkqemzwfixbm.jpg,False,-1,True,False,4813.199999988079,duck,2130.0,6943.199999988079,intrusion
wbbb5734,bear,../static/stimuli/images/underwater/sun_alunasorzxjzhjbv.jpg,False,-1,True,False,3803.699999988079,bear,1410.7000000476837,5214.400000035763,intrusion
wbbb5734,lion,../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg,False,-1,True,False,3877.2999999523163,,0.0,3877.2999999523163,empty
wbbb5734,fence,../static/stimuli/images/tenniscourt/sun_ajmzjgescxgcfhdp.jpg,False,-1,True,False,3461.900000035763,,0.0,3461.900000035763,empty
wbbb5734,candle,../static/stimuli/images/musuem/sun_agblrnoilxeknben.jpg,False,-1,True,False,7231.800000011921,,0.0,7231.800000011921,empty
wbbb5734,bag,../static/stimuli/images/grocery/sun_agipdkpovnqrcsgh.jpg,False,-1,True,False,4216.300000011921,,0.0,4216.300000011921,empty
wbbb5734,flower,../static/stimuli/images/river/sun_advruofhmqeyqmbx.jpg,False,-1,True,True,7299.200000047684,dog,1509.0,8808.200000047684,other
wbbb5734,jeans,../static/stimuli/images/skiresort/sun_adyplaxglzqyoynb.jpg,False,-1,True,True,4071.699999988079,,0.10000002384185791,4071.800000011921,empty
wbbb5734,eye,../static/stimuli/images/waterfall/sun_bbvrdmjbnzoaqrmp.jpg,False,-1,True,True,5315.299999952316,apple,1873.800000011921,7189.099999964237,other
wbbb5734,potato,../static/stimuli/images/beach/sun_acbeypdvskqxwbrf.jpg,False,-1,True,False,1626.5999999642372,,0.10000002384185791,1626.699999988079,empty
wbbb5734,puzzle,../static/stimuli/images/windmill/sun_arostrfeclmqdszk.jpg,False,-1,True,False,8349.699999988079,dog,816.8000000119209,9166.5,other
wbbb5734,sand,../static/stimuli/images/railway/sun_acfjiedtgqzgvtnp.jpg,False,-1,True,True,9032.400000035763,,0.09999996423721313,9032.5,empty
wbbb5734,snake,../static/stimuli/images/shoppingmall/sun_avicxzccipgymejx.jpg,False,-1,True,True,1714.300000011921,,0.0,1714.300000011921,empty
wbbb5734,pig,../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg,False,-1,True,False,2778.600000023842,dog,1006.6999999880791,3785.300000011921,other
wbbb5734,door,../static/stimuli/images/ranch/sun_ajrpvgxcgeblwooh.jpg,False,-1,True,False,5181.199999988079,apple,1389.300000011921,6570.5,other
wbbb5734,ear,../static/stimuli/images/auditorium/sun_ahxfbcfdtvgnrivf.jpg,False,-1,True,True,1651.199999988079,,0.0,1651.199999988079,empty
wbbb5734,drink,../static/stimuli/images/ziggurat/sun_agbaptlibgqhrwwn.jpg,False,-1,True,False,2177.5,,0.10000002384185791,2177.600000023842,empty
wbbb5734,computer,../static/stimuli/images/vineyard/sun_amazvkispkonazvz.jpg,False,-1,True,False,4529.399999976158,duck,1387.699999988079,5917.099999964237,intrusion
wbbb5734,window,../static/stimuli/images/downtown/sun_bubeehcgngkyqymr.jpg,False,-1,True,False,6909.600000023842,,0.09999996423721313,6909.699999988079,empty
wbbb5734,milk,../static/stimuli/images/airport/sun_aonhxkxmksvewqlr.jpg,False,-1,True,False,3912.699999988079,,0.10000002384185791,3912.800000011921,empty
wbbb5734,lawn,../static/stimuli/images/tower/sun_amsimjdbtzyefqbh.jpg,False,-1,True,True,1224.6000000238419,,0.0,1224.6000000238419,empty
wbbb5734,bird,../static/stimuli/images/garage/sun_delfxfnqyuiaselp.jpg,False,-1,True,False,4953.599999964237,,0.0,4953.599999964237,empty
wbbb5734,horse,../static/stimuli/images/gym/sun_appsvbfzhwrmtrje.jpg,False,-1,True,True,8929.399999976158,bad,1011.5,9940.899999976158,intrusion
wbbb5734,bone,../static/stimuli/images/subway/sun_akifaegxlwcrziyq.jpg,False,-1,True,True,1259.5999999642372,bone,1302.300000011921,2561.899999976158,intrusion
wbbb5734,apple,../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg,False,-1,True,True,1565.1000000238419,apple,1368.199999988079,2933.300000011921,correct
wbbb5734,dog,../static/stimuli/images/street/sun_amwdevcpkorkaqcv.jpg,False,-1,True,True,2217.300000011921,dog,1852.300000011921,4069.600000023842,correct
wbbb5734,heart,../static/stimuli/images/footballfield/sun_afuzusgbewygvixv.jpg,False,-1,True,True,1526.5,,0.0,1526.5,empty
wbbb5734,duck,../static/stimuli/images/pool/sun_abmafiafisngvteo.jpg,False,-1,True,False,3175.599999964237,,0.0,3175.599999964237,empty
wbbb5734,truck,../static/stimuli/images/house/sun_awyiuqdptibtzfuh.jpg,False,-1,True,True,3398.300000011921,dog,719.5,4117.800000011921,other
wbbb5734,truck,../static/stimuli/images/house/sun_awyiuqdptibtzfuh.jpg,False,-1,True,False,1363.3999999761581,dog,568.6999999880791,1932.0999999642372,other
wbbb5734,sand,../static/stimuli/images/railway/sun_acfjiedtgqzgvtnp.jpg,False,-1,True,False,3879.600000023842,tree,1063.699999988079,4943.300000011921,intrusion
wbbb5734,cake,../static/stimuli/images/campsite/sun_aommnycdukjoaebq.jpg,False,-1,True,False,1564.5,,0.0,1564.5,empty
wbbb5734,potato,../static/stimuli/images/beach/sun_acbeypdvskqxwbrf.jpg,False,-1,True,True,1577.8999999761581,,0.0,1577.8999999761581,empty
wbbb5734,lawn,../static/stimuli/images/tower/sun_amsimjdbtzyefqbh.jpg,False,-1,True,False,1337.300000011921,,0.10000002384185791,1337.4000000357628,empty
wbbb5734,puzzle,../static/stimuli/images/windmill/sun_arostrfeclmqdszk.jpg,False,-1,True,True,1857.300000011921,,0.0,1857.300000011921,empty
wbbb5734,fence,../static/stimuli/images/tenniscourt/sun_ajmzjgescxgcfhdp.jpg,False,-1,True,True,1269.2999999523163,,0.0,1269.2999999523163,empty
wbbb5734,bed,../static/stimuli/images/laundryroom/sun_abdhkuiitfxcgncb.jpg,False,-1,True,False,4169.599999964237,duck,1407.800000011921,5577.399999976158,intrusion
wbbb5734,apple,../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg,False,-1,True,False,2747.699999988079,apple,1285.1000000238419,4032.800000011921,correct
wbbb5734,lion,../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg,False,-1,True,True,2062.800000011921,,0.09999996423721313,2062.899999976158,empty
wbbb5734,hat,../static/stimuli/images/forest/sun_anfpmkqemzwfixbm.jpg,False,-1,True,True,1550.800000011921,,0.0,1550.800000011921,empty
wbbb5734,horse,../static/stimuli/images/gym/sun_appsvbfzhwrmtrje.jpg,False,-1,True,False,12410.100000023842,,0.09999996423721313,12410.199999988079,empty
wbbb5734,snake,../static/stimuli/images/shoppingmall/sun_avicxzccipgymejx.jpg,False,-1,True,False,1352.800000011921,,0.0,1352.800000011921,empty
wbbb5734,bird,../static/stimuli/images/garage/sun_delfxfnqyuiaselp.jpg,False,-1,True,True,1959.5999999642372,,0.0,1959.5999999642372,empty
wbbb5734,door,../static/stimuli/images/ranch/sun_ajrpvgxcgeblwooh.jpg,False,-1,True,True,5105.5,,0.10000002384185791,5105.600000023842,empty
wbbb5734,egg,../static/stimuli/images/theater/sun_arhrqrqrgyhlozgq.jpg,False,-1,True,False,3665.199999988079,,0.0,3665.199999988079,empty
wbbb5734,rabbit,../static/stimuli/images/restaurant/sun_afgriceqykrjokmt.jpg,False,-1,True,True,4335.699999988079,,0.0,4335.699999988079,empty
wbbb5734,cat,../static/stimuli/images/greenhouse/sun_aahkpmrwfcwqyfcf.jpg,False,-1,True,True,5690.899999976158,,0.0,5690.899999976158,empty
wbbb5734,heart,../static/stimuli/images/footballfield/sun_afuzusgbewygvixv.jpg,False,-1,True,False,1578.6000000238419,,0.0,1578.6000000238419,empty
wbbb5734,pig,../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg,False,-1,True,True,1869.2999999523163,,0.10000002384185791,1869.3999999761581,empty
wbbb5734,bag,../static/stimuli/images/grocery/sun_agipdkpovnqrcsgh.jpg,False,-1,True,True,4766.400000035763,,0.0,4766.400000035763,empty
wbbb5734,drink,../static/stimuli/images/ziggurat/sun_agbaptlibgqhrwwn.jpg,False,-1,True,True,1596.0,,0.0,1596.0,empty
wbbb5734,eye,../static/stimuli/images/waterfall/sun_bbvrdmjbnzoaqrmp.jpg,False,-1,True,False,6409.199999988079,duck,3224.800000011921,9634.0,intrusion
wbbb5734,bee,../static/stimuli/images/bookstore/sun_afhaekubmjvpmvre.jpg,False,-1,True,True,2292.7000000476837,,0.09999996423721313,2292.800000011921,empty
wbbb5734,volcano,../static/stimuli/images/sky/sun_aemltyubcdmxluwx.jpg,False,-1,True,False,2766.199999988079,volcano,3430.699999988079,6196.899999976158,correct
wbbb5734,bone,../static/stimuli/images/subway/sun_akifaegxlwcrziyq.jpg,False,-1,True,False,1522.300000011921,bone,1242.699999988079,2765.0,intrusion
wbbb5734,candle,../static/stimuli/images/musuem/sun_agblrnoilxeknben.jpg,False,-1,True,True,2380.399999976158,,0.10000002384185791,2380.5,empty
wbbb5734,nut,../static/stimuli/images/castle/sun_apbjjqvsvrybtdua.jpg,False,-1,True,False,6713.5,,0.19999998807907104,6713.699999988079,empty
wbbb5734,dog,../static/stimuli/images/street/sun_amwdevcpkorkaqcv.jpg,False,-1,True,False,1958.6000000238419,apple,1954.6000000238419,3913.2000000476837,other
wbbb5734,bear,../static/stimuli/images/underwater/sun_alunasorzxjzhjbv.jpg,False,-1,True,True,6392.299999952316,bear,1461.6000000238419,7853.899999976158,intrusion
wbbb5734,toilet,../static/stimuli/images/volcano/sun_amntiizmakyntrnx.jpg,False,-1,True,True,2028.4000000357628,toilet,4184.5,6212.900000035763,correct
wbbb5734,bread,../static/stimuli/images/roof/sun_airvzklrdchyytiu.jpg,False,-1,True,False,2449.199999988079,,0.0,2449.199999988079,empty
wbbb5734,hay,../static/stimuli/images/kitchen/sun_akzumputqvdvtqbq.jpg,False,-1,True,False,1927.4000000357628,,0.0,1927.4000000357628,empty
wbbb5734,window,../static/stimuli/images/downtown/sun_bubeehcgngkyqymr.jpg,False,-1,True,True,4992.0,,0.09999996423721313,4992.099999964237,empty
wbbb5734,ear,../static/stimuli/images/auditorium/sun_ahxfbcfdtvgnrivf.jpg,False,-1,True,False,4561.600000023842,bad,825.1000000238419,5386.700000047684,intrusion
wbbb5734,jeans,../static/stimuli/images/skiresort/sun_adyplaxglzqyoynb.jpg,False,-1,True,False,1751.2999999523163,,0.10000002384185791,1751.3999999761581,empty
wbbb5734,computer,../static/stimuli/images/vineyard/sun_amazvkispkonazvz.jpg,False,-1,True,True,3030.5,,0.09999996423721313,3030.599999964237,empty
wbbb5734,duck,../static/stimuli/images/pool/sun_abmafiafisngvteo.jpg,False,-1,True,True,2415.5,,0.10000002384185791,2415.600000023842,empty
wbbb5734,flower,../static/stimuli/images/river/sun_advruofhmqeyqmbx.jpg,False,-1,True,False,4811.300000011921,,0.0,4811.300000011921,empty
wbbb5734,milk,../static/stimuli/images/airport/sun_aonhxkxmksvewqlr.jpg,False,-1,True,True,1477.0,,0.0,1477.0,empty
wc30b70d,duck,../static/stimuli/images/subway/sun_axdrpmtfwsncbewy.jpg,True,-1,False,False,2123.699999999255,duck,467.7000000011176,2591.4000000003725,intrusion
wc30b70d,bed,../static/stimuli/images/volcano/sun_abmqyijpgbakeqkm.jpg,False,-1,False,False,8485.199999999255,lawn,504.1000000014901,8989.300000000745,other
wc30b70d,eye,../static/stimuli/images/garage/sun_delfxfnqyuiaselp.jpg,False,-1,False,False,1827.699999999255,eye,1740.5999999996275,3568.2999999988824,correct
wc30b70d,bird,../static/stimuli/images/warehouse/sun_aivgpdzlwqiklrwe.jpg,False,-1,False,False,7820.89999999851,car,1759.0,9579.89999999851,intrusion
wc30b70d,truck,../static/stimuli/images/computerroom/sun_aagspgyvjmoiytfb.jpg,False,-1,False,False,,,,,timeout
wc30b70d,horse,../static/stimuli/images/underwater/sun_aojrtoikxmtgzchi.jpg,False,-1,False,False,6075.5999999996275,dog,1757.5999999996275,7833.199999999255,other
wc30b70d,hay,../static/stimuli/images/grocery/sun_ajfkrdilcurxubxd.jpg,False,-1,False,False,2884.5999999996275,,,,timeout
wc30b70d,lawn,../static/stimuli/images/temple/sun_ahuwbjbhgegvnlsq.jpg,False,-1,False,False,2383.5,mower,1249.0999999996275,3632.5999999996275,intrusion
wc30b70d,drink,../static/stimuli/images/footballfield/sun_aegayohtofbvbdoa.jpg,False,-1,False,False,8010.5999999996275,,,,timeout
wc30b70d,apple,../static/stimuli/images/downtown/sun_bshiuzzrrjsniwbh.jpg,False,-1,False,False,2071.10000000149,mower,1452.0,3523.10000000149,intrusion
wc30b70d,hat,../static/stimuli/images/river/sun_aiazxjumlgdcrfpn.jpg,False,-1,False,False,1754.300000000745,icebreaker,2196.300000000745,3950.60000000149,other
wc30b70d,fence,../static/stimuli/images/beach/sun_aafwmyqvqgtvdkce.jpg,False,-1,False,False,13318.5,,,,timeout
wc30b70d,heart,../static/stimuli/images/pool/sun_aelfhlyhvuglfcha.jpg,False,-1,False,False,2693.5,mountain,3467.0,6160.5,other
wc30b70d,snake,../static/stimuli/images/tower/sun_abxucdjovctfgknh.jpg,False,-1,False,False,12887.400000000373,food,1286.2999999988824,14173.699999999255,other
wc30b70d,sand,../static/stimuli/images/ranch/sun_ajxvkybqisznlxgg.jpg,False,-1,False,False,4200.39999999851,weather,5670.300000000745,9870.699999999255,other
wc30b70d,egg,../static/stimuli/images/sky/sun_abbtimwgskvvaeps.jpg,False,-1,False,False,11065.299999998882,tree,1151.7000000011176,12217.0,intrusion
wc30b70d,candle,../static/stimuli/images/laundryroom/sun_dftejcrhqzltgvmr.jpg,False,-1,False,False,1981.0,dishwasher,1968.7000000011176,3949.7000000011176,other
wc30b70d,window,../static/stimuli/images/tenniscourt/sun_aczifhfuxagmsqub.jpg,False,-1,False,False,5620.799999998882,tree,1435.0,7055.799999998882,intrusion
wc30b70d,bear,../static/stimuli/images/greenhouse/sun_bmnxsjsqwqcaluzf.jpg,False,-1,False,False,7753.5999999996275,grass,3888.4000000003725,11642.0,other
wc30b70d,volcano,../static/stimuli/images/roof/sun_airvzklrdchyytiu.jpg,False,-1,False,False,8368.700000001118,egypt,3415.7999999988824,11784.5,intrusion
wc30b70d,lion,../static/stimuli/images/bookstore/sun_avqoszezjldwidcy.jpg,False,-1,False,False,1535.9000000003725,lion,794.5999999996275,2330.5,correct
wc30b70d,rabbit,../static/stimuli/images/vineyard/sun_aokkqrsxsvimuubo.jpg,False,-1,False,False,5794.700000001118,sky,941.5999999996275,6736.300000000745,intrusion
wc30b70d,bone,../static/stimuli/images/restaurant/sun_adozleohzzjtcftc.jpg,False,-1,False,False,2521.9000000003725,treehouse,3267.800000000745,5789.700000001118,other
wc30b70d,bread,../static/stimuli/images/castle/sun_aduovtnrsmdtcpie.jpg,False,-1,False,False,8452.400000000373,house,1136.0,9588.400000000373,intrusion
wc30b70d,nut,../static/stimuli/images/ziggurat/sun_adajysluigplgxal.jpg,False,-1,False,False,4743.9000000003725,candle,1841.300000000745,6585.200000001118,other
wc30b70d,flower,../static/stimuli/images/street/sun_avxrcniddstcuuuc.jpg,False,-1,False,False,2752.9000000003725,cornerstone,5831.5999999996275,8584.5,other
wc30b70d,jeans,../static/stimuli/images/skiresort/sun_ahlksvwmghqfwqtw.jpg,False,-1,False,False,6877.0999999996275,moose,2204.300000000745,9081.400000000373,other
wc30b70d,milk,../static/stimuli/images/shoppingmall/sun_abmhoudmvlbwstuf.jpg,False,-1,False,False,4953.799999998882,toilet,3369.7000000011176,8323.5,other
wc30b70d,bee,../static/stimuli/images/windmill/sun_arzqgolrrmfeptxe.jpg,False,-1,False,False,11090.699999999255,star,2500.60000000149,13591.300000000745,intrusion
wc30b70d,bag,../static/stimuli/images/forest/sun_anfpmkqemzwfixbm.jpg,False,-1,False,False,9155.800000000745,bear,2322.4000000003725,11478.200000001118,intrusion
wc30b70d,ear,../static/stimuli/images/kitchen/sun_akzumputqvdvtqbq.jpg,False,-1,False,False,2465.7000000011176,lemon,3714.5999999996275,6180.300000000745,other
wc30b70d,potato,../static/stimuli/images/musuem/sun_asxfpkysdohbethd.jpg,False,-1,False,False,5760.5999999996275,person,4549.0999999996275,10309.699999999255,other
wc30b70d,door,../static/stimuli/images/waterfall/sun_ahssvsymysusmiqw.jpg,False,-1,False,False,2440.5999999996275,,1072.0,3512.5999999996275,empty
wc30b70d,computer,../static/stimuli/images/theater/sun_acehmgvyiimdorgz.jpg,False,-1,False,False,,,,,timeout
wc30b70d,puzzle,../static/stimuli/images/railway/sun_aqddawzjzkqycxjc.jpg,False,-1,False,False,5348.0,level,4711.5,10059.5,other
wc30b70d,cat,../static/stimuli/images/campsite/sun_asbhlaoploqpjahx.jpg,False,-1,False,False,2943.5,pan,453.8999999985099,3397.39999999851,other
wc30b70d,cake,../static/stimuli/images/house/sun_aacohnpwcrythslq.jpg,False,-1,False,False,2120.5999999996275,train,2728.9000000003725,4849.5,other
wc30b70d,pig,../static/stimuli/images/gym/sun_akhyzejtqpynaepu.jpg,False,-1,False,False,3384.5,,0.09999999962747097,3384.5999999996275,empty
wc30b70d,toilet,../static/stimuli/images/auditorium/sun_ahwuhefoqkvitxnk.jpg,False,-1,False,False,1131.5,toilet,759.9000000003725,1891.4000000003725,correct
wc30b70d,dog,../static/stimuli/images/airport/sun_axuntpkgfijknxde.jpg,False,-1,False,False,4184.0,book,6090.5999999996275,10274.599999999627,intrusion
wc30b70d,hat,../static/stimuli/images/river/sun_aiazxjumlgdcrfpn.jpg,False,-1,True,True,1435.199999999255,bee,368.0,1803.199999999255,intrusion
wc30b70d,window,../static/stimuli/images/tenniscourt/sun_aczifhfuxagmsqub.jpg,False,-1,True,True,5473.5999999996275,window,539.9000000003725,6013.5,correct
wc30b70d,eye,../static/stimuli/images/garage/sun_delfxfnqyuiaselp.jpg,False,-1,True,True,961.4000000003725,eye,946.4000000003725,1907.800000000745,correct
wc30b70d,sand,../static/stimuli/images/ranch/sun_ajxvkybqisznlxgg.jpg,False,-1,True,False,5358.5999999996275,sand,692.0,6050.5999999996275,intrusion
wc30b70d,cake,../static/stimuli/images/house/sun_aacohnpwcrythslq.jpg,False,-1,True,True,13668.799999998882,eye,241.60000000149012,13910.400000000373,other
wc30b70d,bee,../static/stimuli/images/windmill/sun_arzqgolrrmfeptxe.jpg,False,-1,True,True,1429.300000000745,bee,550.8999999985099,1980.199999999255,intrusion
wc30b70d,computer,../static/stimuli/images/theater/sun_acehmgvyiimdorgz.jpg,False,-1,True,False,1994.0,bathroom,4949.199999999255,6943.199999999255,other
wc30b70d,volcano,../static/stimuli/images/roof/sun_airvzklrdchyytiu.jpg,False,-1,True,False,1462.9000000003725,valcano,5194.5,6657.4000000003725,other
wc30b70d,rabbit,../static/stimuli/images/vineyard/sun_aokkqrsxsvimuubo.jpg,False,-1,True,True,1867.5999999996275,bee,356.7000000011176,2224.300000000745,intrusion
wc30b70d,hay,../static/stimuli/images/grocery/sun_ajfkrdilcurxubxd.jpg,False,-1,True,False,6393.0,hay,434.3999999985099,6827.39999999851,intrusion
wc30b70d,lion,../static/stimuli/images/bookstore/sun_avqoszezjldwidcy.jpg,False,-1,True,False,1545.5999999996275,lion,852.5999999996275,2398.199999999255,correct
wc30b70d,jeans,../static/stimuli/images/skiresort/sun_ahlksvwmghqfwqtw.jpg,False,-1,True,False,4203.60000000149,hat,381.59999999962747,4585.200000001118,intrusion
