strength_first,strength_second,presentation_times,outcome,duration_first,duration_second
0.01393671246295949,0.9497107959375106,"[1000, 500, 1000, 750]",2,2000,1250
0.6449836961071642,0.41969754227630973,"[750, 750, 1500]",1,2250,750
0.58116306720818,0.48786575399066434,"[750, 2000, 750, 750]",2,1500,2750
0.18746733825060322,0.8521069828716382,"[750, 750, 750, 500, 1000, 250]",2,2500,1500
0.18305227786387418,0.4876597628526476,"[750, 750, 750, 750, 750, 750, 500, 750]",2,2750,3000
0.9478228053404592,0.05188144891603476,"[750, 750, 750]",1,1500,750
0.9183550681327592,0.895322084851564,"[750, 1500]",2,750,1500
0.9053789385457403,0.24589164234326785,"[500, 750, 1000]",1,1500,750
0.9741160102208515,0.9835472402353748,[1500],1,1500,0
0.3701545877942433,0.8350918303641641,"[750, 750, 1500, 750]",2,2250,1500
0.6822963064589155,0.8192678688460292,"[1500, 500, 500]",1,2000,500
0.657675745147098,0.7845917823875403,"[1500, 1500]",2,1500,1500
0.39097565194376166,0.8568850573148091,"[500, 750, 750, 750]",2,1250,1500
0.7666949112204435,0.039655934135276606,"[1500, 750, 250]",1,1750,750
0.6160376153518807,0.9480832920025134,"[750, 1500]",2,750,1500
0.11089699970108523,0.059155315871761066,"[2750, 1000, 1500, 750, 1000, 1000, 750, 750, 1000, 750, 1250]",1,8250,4250
0.32353242337843546,0.5110022172815117,"[2500, 1000, 500, 750, 750, 1250]",2,3750,3000
0.09194904193782198,0.36148489333302286,"[500, 750, 1000, 750, 750, 750]",2,2250,2250
0.18705157093331,0.44258359073779757,"[1500, 500, 2500, 2000, 1750]",1,5750,2500
0.7209178184685441,0.7844097521115618,"[500, 750, 1250]",1,1750,750
0.6279370271056187,0.6319405962344133,[1750],1,1750,0
0.29273268496047056,0.752854970006506,"[500, 1000, 1250, 500]",2,1750,1500
0.9156083296527449,0.3023096090857051,"[500, 500, 500, 2000, 500]",1,1500,2500
0.5647119816241588,0.0946644608753363,[2500],1,2500,0
0.941076233335423,0.6927114479749146,"[1250, 750, 250]",1,1500,750
0.2386487650051413,0.9666731262680622,"[750, 1250]",2,750,1250
0.8816542084175442,0.4295964346153528,[1250],1,1250,0
0.17279013361314402,0.46060685679657004,"[1500, 1500, 2500, 1250]",2,4000,2750
0.5319867146590989,0.643728628055528,"[2000, 750, 750]",1,2750,750
0.34612894753418005,0.044464065573051846,"[500, 750, 750, 750, 1500]",1,2750,1500
0.11412790328798922,0.25727053330590083,"[750, 750, 750, 500, 2750, 1000, 750, 500, 2000, 500, 2750, 1000, 1000]",-1,10750,4250
0.6528384158232814,0.9281910601028226,"[750, 500, 750]",1,1500,500
0.3769538150779704,0.6014595602438356,"[2500, 2000, 1500]",1,4000,2000
0.040243896585335094,0.9523377030605896,"[1500, 1250]",2,1500,1250
0.35025791688185853,0.7834162025464555,"[1000, 2000]",2,1000,2000
0.4803316427800576,0.13304299291396748,"[750, 2000, 500, 750, 500, 750, 1000]",1,2750,3500
0.5599875209096019,0.5854079964247277,"[750, 1500, 500, 500]",2,1250,2000
0.15085005423047562,0.7659967612272393,"[1000, 750, 1000, 1000]",2,2000,1750
0.144939839242645,0.34115831637662225,"[2000, 500, 1250, 750, 2000, 750, 500, 750, 1500]",1,7250,2750
0.30195500530949,0.8203628489482465,"[750, 1000, 2750, 500]",2,3500,1500
0.6944267321723879,0.8471376918609324,"[750, 2000]",2,750,2000
0.0975747244181234,0.585926754858589,"[500, 500, 2500, 500, 2250, 1000]",2,5250,2000
0.5949051371977594,0.3840605881505509,"[500, 1750, 2000]",1,2500,1750
0.31416351216368343,0.7067142400936877,"[750, 500, 1000, 750, 750, 750, 750, 250]",2,3250,2250
0.8186129417104712,0.37138571814415305,"[500, 2500, 1000]",1,1500,2500
0.7816301618960367,0.48536664334017343,"[1500, 2000, 250]",1,1750,2000
0.8573397452764707,0.47676064625949743,"[750, 750, 500, 750, 250]",1,1500,1500
0.6383816518411762,0.2629188221659545,"[750, 2250, 1500]",1,2250,2250
0.3379008214821691,0.11613979171027836,"[750, 1500, 750, 500, 500, 1000, 1250]",1,3250,3000
0.134488417377458,0.6381684077686387,"[1000, 2000, 2000, 250]",2,3000,2250
0.8294903006771727,0.42938400374799857,"[750, 500, 1000]",1,1750,500
0.07543399614093314,0.8586237503108357,"[1250, 750, 750, 500]",2,2000,1250
0.667380332312913,0.7847099098860641,"[750, 1000, 750, 750]",2,1500,1750
0.06378445416100252,0.3657690247552166,"[750, 2000, 1500, 1750]",2,2250,3750
0.9452576161820755,0.7205675692268809,[1500],1,1500,0
0.24487430694415532,0.4143536234982063,"[2750, 750, 2000, 2750]",2,4750,3500
0.6451718728185617,0.13797373277440372,"[750, 750, 2000]",1,2750,750
0.7088998745620053,0.4357658875315306,"[750, 750, 750, 500, 750]",1,2250,1250
0.35804539116037637,0.5546464586526103,"[500, 750, 1500, 1750]",2,2000,2500
0.0023775959095397323,0.2031170848376339,"[750, 2000, 500, 1500, 2000, 500, 750, 750, 750, 250]",2,4750,5000
0.35791517453480687,0.7819686491819716,"[2000, 1500]",2,2000,1500
0.8500994896054778,0.38013689974074016,"[500, 500, 750, 750, 500]",1,1750,1250
0.5821501510052418,0.4179059823311394,"[1500, 750, 250]",1,1750,750
0.17207008231060703,0.9987270278967935,"[750, 1250]",2,750,1250
0.48970062550429494,0.3892526349675785,"[750, 1000, 750, 1500, 500]",1,2000,2500
0.9866120632698328,0.6859275839130715,[1250],1,1250,0
0.9303418294866038,0.8751680188104394,[1500],1,1500,0
0.48976562124207773,0.9738943278104455,"[750, 1250]",2,750,1250
0.547794257576404,0.7212814222653942,"[1500, 500, 1250]",1,2750,500
0.9148746995402999,0.3264240252278204,[1500],1,1500,0
0.8105618354889425,0.8190254862175946,"[750, 1000, 750]",1,1500,1000
0.3255117432824193,0.7147401965257112,"[750, 500, 500, 500, 750, 1000]",2,2000,2000
0.07796420005030419,0.8715863886270737,"[2750, 750, 750, 750]",2,3500,1500
0.06828585196993511,0.7813271505541648,"[750, 1500]",2,750,1500
0.6285462634254928,0.10496373626925057,"[1500, 750, 500]",1,2000,750
0.1451920462480977,0.8411139122255236,"[500, 1500]",2,500,1500
0.5805983582487664,0.9955984930561995,"[1000, 500, 1250]",1,2250,500
0.7502679820600915,0.26732257974208806,"[1000, 3250, 250]",1,1250,3250
0.08699284669950855,0.36660399019966844,"[1000, 2500]",2,1000,2500
0.3663472366194091,0.8810544246612247,"[1750, 750, 1750]",1,3500,750
0.7337097978946749,0.805147484258113,"[1750, 1500]",2,1750,1500
0.16826038327520157,0.8726917021349573,"[1000, 750, 2000, 750]",2,3000,1500
0.10593780596580032,0.9134493490238013,"[1000, 1500]",2,1000,1500
0.6430666552597649,0.8316458438227886,"[750, 1250, 250, 250]",2,1000,1500
0.7729551863664215,0.7777100285170359,"[750, 1750]",2,750,1750
0.849841638202926,0.18359383877795718,"[500, 1250, 750, 1000, 250]",1,1500,2250
0.000422637990563467,0.7722400279680577,"[1750, 1500, 250, 250]",2,2000,1750
0.7823481887253889,0.9573636088246623,[1750],1,1750,0
0.23871048259099104,0.9109320641572515,"[250, 1500, 750, 250]",2,1000,1750
0.7482052334317298,0.3237769794962056,"[500, 250, 1250]",1,1750,250
0.7600805119537066,0.5183901695276016,[1750],1,1750,0
0.3722743019158044,0.21745341221676037,"[1000, 500, 1250, 2000, 500]",1,2750,2500
0.004744793913679957,0.49979128348072527,"[750, 1000, 1750, 1500, 1750, 500]",2,4250,3000
0.537748905132629,0.4865410872507507,"[750, 1250, 750, 1000]",2,1500,2250
0.4776357978767623,0.3792832000172136,"[1250, 500, 1250]",1,2500,500
0.11132720281069666,0.9964097584023819,"[1750, 1250]",2,1750,1250
0.8313122905797001,0.5572782812062389,"[750, 1000, 500, 1000, 250]",1,1500,2000
0.45840249131766,0.3835903381052564,[2750],1,2750,0
0.1571144805187922,0.18757614666843225,"[1500, 2250, 1000, 750, 1250, 1500, 2000, 1500, 1250, 500]",2,7000,6500
0.6616027557816866,0.09829927376889759,[1500],1,1500,0
0.9473435852555019,0.6903563828014886,"[500, 1250, 1000]",1,1500,1250
0.2342974383004137,0.39157988927695936,"[2250, 2250]",2,2250,2250
0.2971851173241451,0.01761182496900416,"[1500, 750, 1250, 500, 750, 1750, 750]",1,4250,3000
0.0766534234803891,0.5314005098818991,"[2750, 500, 1500, 500, 1000, 1000, 250, 1000]",2,5500,3000
0.9923771001188658,0.4789661960150712,[1250],1,1250,0
0.3216472626563011,0.9193776086503389,"[3250, 1250]",2,3250,1250
0.39831519513546393,0.3720604454890121,"[1000, 1000, 750, 1000, 1000, 750]",2,2750,2750
0.7864885447106453,0.0793127856694418,"[1250, 500, 500]",1,1750,500
0.5087445789537296,0.12211089348981193,[2500],1,2500,0
0.22945614861280028,0.09603400197642299,"[750, 750, 500, 1000, 500, 750, 750, 1250, 1250, 1000, 750, 1750, 750, 1250, 250]",1,5500,7750
0.1790015866043879,0.44718138228504917,"[1250, 1500, 750, 1000]",2,2000,2500
0.36722485954995016,0.6778740767623493,"[750, 1500, 750, 500, 500, 250]",2,2000,2250
0.4211776321201394,0.09656158348559786,"[1000, 750, 500, 250, 250, 250, 1250]",1,3000,1250
0.6573183835425593,0.6635453084590756,"[500, 1500, 750, 250]",2,1250,1750
0.25991888789386614,0.7148367261076659,"[250, 1250, 750, 250, 750, 250]",2,1750,1750
0.7316441748353865,0.13623248096399465,[1500],1,1500,0
0.7148345618241312,0.4642741292284674,"[750, 500, 1250, 2000]",2,2000,2500
0.3690497752908911,0.3085794674573089,"[1000, 750, 2000]",1,3000,750
0.6831392293708095,0.39633379384858514,[2000],1,2000,0
0.47174197536487034,0.43611287308219054,"[2250, 1750, 250]",1,2500,1750
0.4743903082775743,0.7524178259418549,"[1000, 250, 1000, 1250, 1000]",1,3000,1500
0.551651437992367,0.7486862644520007,"[2250, 1500]",2,2250,1500
0.00364258113847249,0.360258804899283,"[750, 1000, 2000, 1750]",2,2750,2750
0.18142666234656724,0.7334640734270474,"[2250, 1000, 1000, 750]",2,3250,1750
0.047949217131151196,0.16923649090396342,"[250, 1000, 1000, 3250, 2750, 1750, 500, 750, 1750, 750]",2,6250,7500
0.029595483990338727,0.3399584338372454,"[3250, 500, 750, 1750, 4000, 750, 500, 1250]",2,8500,4250
0.06842906999207202,0.8034891088544515,"[1250, 500, 2250, 250, 2250, 500, 1750, 500]",2,7500,1750
0.10741216904391054,0.45552886019105304,"[1250, 750, 2000, 1500, 750, 750]",2,4000,3000
0.26678442261658414,0.4598664227100966,"[2000, 2000, 1250, 1500]",2,3250,3500
0.3904631676122608,0.19340697521897438,"[1250, 750, 1000, 1500, 750]",1,3000,2250
0.8862385106883838,0.1925132432924302,[1250],1,1250,0
0.15198792750260232,0.6191201495856333,"[750, 2000]",2,750,2000
0.43394218040386895,0.01835402770472812,"[2000, 1250, 1250]",1,3250,1250
0.34736717467340894,0.5806961260506351,"[1500, 2000, 1750, 250]",2,3250,2250
0.6828583344722607,0.8580874985497063,"[1250, 1500, 750]",1,2000,1500
0.9348869176198357,0.11190752650287125,[1250],1,1250,0
0.3361051487829034,0.7938295470809635,"[1000, 1000, 1500, 750]",2,2500,1750
0.3151240513768125,0.39514403372361134,"[1750, 750, 1000, 1750, 500, 1250]",2,3250,3750
0.060793074069752456,0.33147201373997015,"[1250, 1250, 750, 1000, 500, 1000, 4000, 750]",2,6500,4000
0.9860908468346157,0.337088069076959,[1250],1,1250,0
0.17775700355162558,0.49436424429476294,"[2000, 2000]",2,2000,2000
0.3082126592825343,0.30642745477282907,"[2000, 750, 1250, 500, 750, 1500, 750]",1,4750,2750
0.14199690587494754,0.0037919471634344517,"[2750, 1250, 1750, 1750, 1000, 1500, 1000, 750, 1000]",1,7500,5250
0.27003393282302673,0.2646665812347542,"[1000, 1750, 1250, 1000, 1250]",1,3500,2750
0.3629482802896358,0.26180461041581443,"[1500, 750, 500, 750, 1250]",1,3250,1500
0.7552450474158572,0.7622891557658065,"[1000, 750, 1000]",1,2000,750
0.9533968719911992,0.6789331222866861,"[750, 1000, 750]",1,1500,1000
0.6858448771425619,0.7945781690101932,"[1250, 1750, 500]",1,1750,1750
0.5458047004721523,0.29459118157392833,"[2000, 1250, 750, 500, 500]",1,3250,1750
0.28916876999529323,0.40081415671760867,"[2250, 750, 2000, 750, 250]",1,4500,1500
0.818139663835538,0.06042784530022729,"[750, 750, 1000]",1,1750,750
0.9709358315039837,0.02622342401163345,"[1250, 1000, 250]",1,1500,1000
0.9233606536607994,0.9579961458133613,"[750, 1500]",2,750,1500
0.5862544078490785,0.5974140701228215,[3000],1,3000,0
0.08871923243043345,0.721292090547301,"[1250, 1750]",2,1250,1750
0.5537668799904849,0.6718801829046378,"[1500, 500, 750]",1,2250,500
0.8504388534907042,0.5396939105604831,"[1250, 750, 500]",1,1750,750
0.22125506129359404,0.2541267890803518,"[500, 1500, 750, 1000, 2000, 1500, 1000, 1500]",2,4250,5500
0.2208501049627273,0.5980235552388077,"[1000, 2000]",2,1000,2000
0.737958568865186,0.96868846258917,[1750],1,1750,0
0.2949741921930495,0.8027199226276492,"[1750, 500, 1250, 1250]",2,3000,1750
0.6907215792017233,0.7865509627172526,"[750, 750, 1000]",1,1750,750
0.6774020438439221,0.031085886268075662,[2250],1,2250,0
0.5096742820316311,0.055524036607938504,[2500],1,2500,0
0.08685094903407654,0.6712113147966334,"[2000, 1250, 1250, 250]",2,3250,1500
0.7395575711793358,0.022775963525023625,"[1000, 1250, 750]",1,1750,1250
0.9622561982500718,0.6662567027361057,"[750, 1750]",2,750,1750
0.6408584561114797,0.9089956571844212,"[750, 250, 1000]",1,1750,250
0.04040756805869716,0.03421050046892409,"[1000, 500, 2000, 750, 750, 250, 1000, 750, 250, 1250, 750, 2000, 250, 1750, 1750]",-1,7750,7250
0.7157734818157685,0.10964091858561496,"[1250, 1250, 750]",1,2000,1250
0.10612912584146976,0.8883076708803893,"[4000, 1500]",2,4000,1500
0.3534036035260251,0.9005800630175795,"[750, 1250, 2250, 250]",2,3000,1500
0.6386782195173849,0.9804576521967883,"[1000, 1000, 250, 500]",2,1250,1500
0.09546139733960926,0.4306976574551223,"[1500, 1500, 750, 750, 1000, 750]",2,3250,3000
0.061609305815250454,0.14849349436060616,"[1500, 1250, 750, 1250, 1500, 2750, 1000, 2000, 750, 1750, 500]",-1,6000,9000
0.13956578627400285,0.8813060058023934,"[1250, 1250]",2,1250,1250
0.05606529184033342,0.46348422143815615,"[1250, 1750, 1250, 500]",2,2500,2250
0.8159414194623907,0.9366145747087784,[1500],1,1500,0
0.37780095757341986,0.7304586320237783,"[750, 1500]",2,750,1500
0.5402834890644987,0.2441674688800522,"[1250, 1000, 1000]",1,2250,1000
0.04266283210297323,0.1122651728635254,"[1000, 1250, 1750, 1750, 1250, 1250, 250, 3750, 750, 2000]",-1,5000,10000
0.9520261086516381,0.7483497481876554,"[750, 1000, 750]",1,1500,1000
0.3322851759091805,0.2706270768651332,"[1250, 500, 1500, 1500, 1000]",1,3750,2000
0.7550425310013135,0.7733089164883941,"[500, 750, 1250]",1,1750,750
0.9156009220031541,0.5474980786606407,[1500],1,1500,0
0.7116479213424098,0.28610749391182966,"[1250, 500, 750]",1,2000,500
0.974795729775394,0.23196848295402767,"[750, 250, 750]",1,1500,250
0.17308232104656887,0.3591450488042996,"[750, 1000, 1000, 1750, 750, 1250]",2,2500,4000
0.3071840338444132,0.4331930878048923,"[500, 1000, 750, 1250, 500, 500]",2,1750,2750
0.6815437757815005,0.3365128228714161,[2500],1,2500,0
0.9011634248507053,0.37389220259607653,"[750, 2000, 750]",1,1500,2000
0.09318090730897899,0.8814992878478672,"[1750, 1500]",2,1750,1500
0.10634931490738031,0.4807918126165488,"[2000, 750, 750, 1500, 500, 500]",2,3250,2750
0.32563227689515045,0.07984385968963745,"[750, 2000, 2000, 1250, 750, 1250, 1500]",1,5000,4500
0.7679157211574452,0.20440268490948513,"[750, 750, 1000]",1,1750,750
0.37846149141998725,0.6680283772494331,"[1250, 1750]",2,1250,1750
0.669622134732513,0.9714286480605036,[2000],1,2000,0
0.5956067658737584,0.5781806485807838,"[750, 1750]",2,750,1750
0.6918695904065816,0.5033169680585341,"[750, 500, 750, 1750, 500]",1,2000,2250
0.5501773800884919,0.604836041144165,"[750, 1000, 750, 1750]",2,1500,2750
0.0957103998842227,0.3123426851793245,"[500, 3750]",2,500,3750
0.270101667023914,0.7753600315251189,"[500, 500, 1500, 750, 1250, 250, 750, 250]",2,4000,1750
0.6470920245486771,0.2764126840327829,"[750, 750, 1000, 2000, 250]",1,2000,2750
0.09139256828665558,0.7592948108378108,"[500, 750, 250, 1000]",2,750,1750
0.29583610779664987,0.7405505873332828,"[750, 750, 2500, 1250]",2,3250,2000
0.04028591802535222,0.8640086873761139,"[750, 250, 2500, 750, 1250, 500]",2,4500,1500
