strength_first,strength_second,pre_correct_first,pre_correct_second,presentation_times,outcome,duration_first,duration_second
0.49016432426420886,0.832280276082385,0.0,0.0,"[1695.7125493625779, 1969.5192779232596, 3521.570340845735]",1,5217.282890208313,1969.5192779232596
1.1736251048918604,1.636394241147996,1.0,1.0,"[940.7067643765986, 1685.5363765225297]",2,940.7067643765986,1685.5363765225297
0.7980763653463899,-0.26603939711722213,1.0,0.0,"[890.8760981905299, 749.3381441235334, 4270.689094372949]",1,5161.565192563478,749.3381441235334
0.6372825998051619,0.2846685820395406,0.5,0.0,"[903.148758463015, 4047.520534625888, 1674.3397359596754]",1,2577.4884944226906,4047.520534625888
0.56938359832386,1.1041160552560958,1.0,0.5,[2876.785056662457],1,2876.785056662457,0.0
0.5568751356698873,1.858658637980899,0.0,1.0,"[1753.375476798954, 2085.8614337261365]",2,1753.375476798954,2085.8614337261365
0.8305460032128,1.0049061114733366,1.0,1.0,"[494.1599699152258, 2111.2110514294163]",2,494.1599699152258,2111.2110514294163
0.34245730175924294,2.784717885386221,1.0,1.0,"[537.7892329350716, 1348.2289892560138]",2,537.7892329350716,1348.2289892560138
1.3322200066560468,0.280475928716421,0.5,0.5,[1723.5620788000408],1,1723.5620788000408,0.0
-0.14091396872935835,1.024228071529506,0.0,1.0,"[1072.295442187521, 2489.707296599261]",2,1072.295442187521,2489.707296599261
0.0029902625633775326,1.4555408444157434,0.0,0.5,"[1074.2070829659945, 1485.9372897023263]",2,1074.2070829659945,1485.9372897023263
2.4187418590057175,1.9355554282590202,1.0,1.0,[1274.6771414035602],1,1274.6771414035602,0.0
0.935541536838812,2.210771119273803,1.0,1.0,"[867.7415261952201, 1730.162905210442]",2,867.7415261952201,1730.162905210442
0.3876763463385906,2.071820702218836,0.0,0.5,"[496.78032159091924, 2085.9916931078433]",2,496.78032159091924,2085.9916931078433
0.8078884353723218,0.9733868431455333,1.0,1.0,[2891.655466631955],1,2891.655466631955,0.0
1.4866364842818698,0.7074405600098657,0.5,0.0,[2548.430248953063],1,2548.430248953063,0.0
1.8901806092279911,1.373876350619274,1.0,1.0,[1548.339467887142],1,1548.339467887142,0.0
2.012295469216964,1.5054057588458414,1.0,1.0,[2309.8416121857977],1,2309.8416121857977,0.0
0.01930851178034143,-0.013567533380104635,0.5,1.0,"[1127.4702354453607, 4094.8183045473843, 1770.2287695978391]",1,2897.6990050431996,4094.8183045473843
2.0679404993354353,0.7429263296187092,1.0,0.5,"[492.24419265992526, 4919.293862028637]",2,492.24419265992526,4919.293862028637
0.5918033184924039,1.5822006431357103,0.5,1.0,"[508.87116335353716, 2725.0284892161517]",2,508.87116335353716,2725.0284892161517
1.1767825710869875,0.9067702846329663,0.5,0.5,[1054.3488824425863],1,1054.3488824425863,0.0
2.0625161436133133,0.41962624989588637,1.0,0.0,[1503.0594044816082],1,1503.0594044816082,0.0
0.39099510871704923,1.476968303462172,0.0,1.0,[1886.3521256559386],1,1886.3521256559386,0.0
2.5430577833578054,2.9661016502872286,1.0,1.0,[1090.6505528365915],1,1090.6505528365915,0.0
-1.917074131277372,1.9002467438152957,0.0,1.0,"[686.5661018674663, 1443.8191259708196]",2,686.5661018674663,1443.8191259708196
-0.297953089357581,-0.39942747320259264,0.0,0.0,"[550.5647467380355, 2671.3877245151048, 5706.755430036087, 1276.5446912611355, 494.1698516051574]",-1,6751.49002837928,3947.9324157762403
2.0778873836394247,2.016848219445218,1.0,1.0,[1538.5289903906034],1,1538.5289903906034,0.0
1.067232351642311,0.5510259738585221,1.0,1.0,[3097.7062148206414],1,3097.7062148206414,0.0
0.7433879800284837,2.995648511684141,0.5,0.5,[2895.1176148731543],1,2895.1176148731543,0.0
0.7517962003618963,2.442715061201523,0.5,1.0,[2096.463186805005],1,2096.463186805005,0.0
1.0665606850931324,2.1744776985704286,1.0,1.0,"[517.9444276808974, 2116.6736541475716]",2,517.9444276808974,2116.6736541475716
0.7165284038909341,3.361383096884656,0.5,1.0,"[703.910550790227, 1688.6055275585234]",2,703.910550790227,1688.6055275585234
0.6237780983560137,0.293726816186096,0.0,0.5,[4105.336206191948],1,4105.336206191948,0.0
1.6149004946185102,0.3101398324273196,0.5,0.5,[1687.6736466306336],1,1687.6736466306336,0.0
0.5801091228243161,0.2895071346228544,0.5,0.0,"[3310.062017842995, 1679.238184741779, 6106.320379468984]",1,9416.38239731198,1679.238184741779
1.0752278519513032,3.8615166632355593,1.0,1.0,"[673.7400492277728, 1183.550267122904]",2,673.7400492277728,1183.550267122904
1.445259622762584,1.0370223348528418,1.0,0.0,[2893.871188606451],1,2893.871188606451,0.0
0.9337287793143267,1.0684124246391864,1.0,0.5,[1470.6102677068268],1,1470.6102677068268,0.0
-0.18941379483563003,0.12896204090467445,0.0,0.0,"[795.2717182886491, 4087.342810792308]",2,795.2717182886491,4087.342810792308
0.6746043389361238,1.6563885139905508,0.0,1.0,[2533.657590542132],1,2533.657590542132,0.0
0.8044041658843538,1.1884532706762703,0.0,1.0,[2070.9699542965036],1,2070.9699542965036,0.0
0.929553126535664,2.023803489114762,0.5,1.0,[3317.335240613654],1,3317.335240613654,0.0
-0.5285003042705367,1.2243136248135564,0.0,1.0,"[525.6955438005485, 2710.072651833613]",2,525.6955438005485,2710.072651833613
-0.6345470192003004,2.213970369484188,0.0,1.0,"[684.1723609320081, 2325.9212589994327]",2,684.1723609320081,2325.9212589994327
2.044034822862619,-0.19765429099542997,1.0,0.0,[2043.2105925953865],1,2043.2105925953865,0.0
1.7295327507881741,0.271613793346669,1.0,0.0,[2863.478547806817],1,2863.478547806817,0.0
1.591856840722531,0.6977669121767269,0.5,0.5,[2161.2005349146802],1,2161.2005349146802,0.0
0.42241124272835784,1.2713460994461916,0.0,0.5,"[1521.9465051088164, 3674.0120723846217]",2,1521.9465051088164,3674.0120723846217
1.8370108855486387,0.42871076235883177,1.0,0.5,[3080.3272221494185],1,3080.3272221494185,0.0
2.113722713642649,0.6530091209378301,1.0,0.5,"[1103.7420842139695, 4883.582774163404]",2,1103.7420842139695,4883.582774163404
-0.7772058358707343,0.7950316344736303,0.0,1.0,"[505.73977999044865, 2515.394383734694]",2,505.73977999044865,2515.394383734694
-0.6114450144095682,0.5574911766208126,0.0,1.0,"[575.3797455473207, 2935.4079373204013]",2,575.3797455473207,2935.4079373204013
0.9443301974423075,0.5308735969621525,1.0,1.0,[3112.7451918734],1,3112.7451918734,0.0
2.0528349856536723,1.7646990527413917,1.0,1.0,[1663.513610920295],1,1663.513610920295,0.0
0.46331168167166614,0.6637344661943114,0.5,0.5,[2296.176085323559],1,2296.176085323559,0.0
0.5804285613417866,1.5425994533315195,0.5,1.0,"[1091.3776514532083, 3673.3230183784376]",2,1091.3776514532083,3673.3230183784376
2.0087497976421367,-0.4671877044326431,0.5,0.0,"[503.7862292944959, 2479.970984344501, 1281.8599246793965]",1,1785.6461539738925,2479.970984344501
0.5691017103015372,1.2952841074448915,0.5,0.5,"[1663.912211812769, 1306.7371940023504, 2709.7207781176967]",1,4373.632989930466,1306.7371940023504
1.2950958167112514,1.3852532630557228,1.0,1.0,[2744.182839396125],1,2744.182839396125,0.0
0.14387364208511877,0.805362313538415,0.0,0.0,"[448.6133488878165, 6290.137469528402]",2,448.6133488878165,6290.137469528402
0.6835539116349356,1.7882688198338577,1.0,1.0,"[703.794863341871, 1499.7859810291627]",2,703.794863341871,1499.7859810291627
-0.5323242427574308,1.3694961150552794,0.0,0.5,"[464.53494384677526, 689.3746403973175, 1059.0441508027836, 2702.4664502919154]",2,1523.579094649559,3391.841090689233
3.323794768379201,-0.1924173461185561,1.0,0.0,[1713.0989272188172],1,1713.0989272188172,0.0
0.624330755880224,1.9627220917837858,0.5,1.0,"[690.7437824286224, 2076.094558920854, 2855.634026569725]",1,3546.377808998347,2076.094558920854
0.38688337195337874,1.4986307717518181,1.0,1.0,"[487.7521949071442, 2521.4251658457]",2,487.7521949071442,2521.4251658457
2.991537007164225,-0.2941105926438585,1.0,0.0,[1096.7676141046754],1,1096.7676141046754,0.0
2.465165078926291,0.06065287312625678,1.0,0.0,[1510.774684818024],1,1510.774684818024,0.0
1.5051112680668364,-0.5088074194735239,1.0,0.0,[1919.163844281791],1,1919.163844281791,0.0
1.2634819860737534,1.6790336758699875,1.0,1.0,[3079.4325013635275],1,3079.4325013635275,0.0
2.3397501706767594,0.8253613660311405,1.0,0.5,[2489.2375513469447],1,2489.2375513469447,0.0
1.5522867988785403,2.9062638082204924,1.0,1.0,"[460.74724268362877, 960.4896181001218]",2,460.74724268362877,960.4896181001218
2.3759882937169445,2.3229000175555075,1.0,1.0,[1319.910551239468],1,1319.910551239468,0.0
1.126271641159959,0.37691646445648974,1.0,0.5,[1689.3549127272317],1,1689.3549127272317,0.0
1.14779117874241,3.043979708783445,1.0,1.0,[1906.2072053178194],1,1906.2072053178194,0.0
-0.24231333707921898,-0.15082907296750525,0.0,0.5,"[521.471797884903, 3485.958509955118, 3727.423573797378, 1502.3216952026617, 2304.7612498303297, 459.9748910969589]",-1,6553.656621512611,5448.255096254739
1.3364061140774488,2.0006701050384867,1.0,1.0,[1441.5830050091934],1,1441.5830050091934,0.0
0.4269360660187572,0.8334813521123186,0.0,0.0,"[899.8664672798828, 2875.1508565470576]",2,899.8664672798828,2875.1508565470576
-0.22871022600833624,0.6951896433599227,0.0,0.5,"[1561.337780415146, 634.1746705726309, 5306.298826964803, 933.845827542819, 2660.349643812779, 536.0718520612013]",-1,9527.986251192728,2104.092350176651
0.8288820227750606,1.0990957672176598,0.5,0.5,"[513.3021120565261, 2324.3376826713234, 5098.449758656609]",1,5611.751870713136,2324.3376826713234
0.6855411916910261,2.1480798898827915,0.5,1.0,[2472.459104518267],1,2472.459104518267,0.0
0.8776574614831903,-1.0552710332201674,1.0,0.0,[3312.9962618063882],1,3312.9962618063882,0.0
1.2984828837760092,1.3711459652476803,0.5,0.5,"[498.53165242173964, 3169.3439496072033]",2,498.53165242173964,3169.3439496072033
2.779368504087995,0.9334505561651996,1.0,1.0,[1332.5975356722283],1,1332.5975356722283,0.0
-0.47175311444740786,1.006966561015299,0.5,1.0,"[708.5189027094767, 1240.9085887738288]",2,708.5189027094767,1240.9085887738288
0.2859864517647781,0.37047233465328,0.0,0.0,"[1071.5398841727435, 1498.6698516001368, 1108.895059327643, 3875.8107340686065]",2,2180.4349435003865,5374.4805856687435
1.661704215940055,0.20079440490605427,0.5,0.0,[2899.0930615060915],1,2899.0930615060915,0.0
1.1851973351735583,2.0674831544260908,0.5,1.0,[2881.9310294252728],1,2881.9310294252728,0.0
0.6919955065598515,0.40614933691836974,1.0,0.5,[1890.9720281492896],1,1890.9720281492896,0.0
0.5265654768397261,0.3294940763817341,0.5,0.5,"[532.7957759875507, 916.1404033969097, 8513.806053917666]",1,9046.601829905216,916.1404033969097
0.7179887494997421,1.324294584570074,0.5,1.0,"[1554.521153658432, 2103.508200338657]",2,1554.521153658432,2103.508200338657
0.10844738511346697,-0.06540936343903136,0.0,0.0,"[502.832628039142, 1109.4883550398845, 6072.545851527711, 2288.5031776738174, 521.9158111300992]",-1,7097.294290696953,3397.991532713702
0.40971526290447324,0.16004823576980998,1.0,0.5,"[905.0395405314184, 1068.1594212833734, 2102.5912841631275, 4681.338246676183, 3118.484105167322, 488.39737288250376]",-1,6126.1149298618675,6237.895040842061
0.32724498209346187,0.994879502537821,0.5,0.5,"[1490.9746226289953, 1891.6274610169753]",2,1490.9746226289953,1891.6274610169753
-0.5469160945732661,2.178959433230438,0.0,1.0,"[491.5554701900384, 2084.7799544408526]",2,491.5554701900384,2084.7799544408526
1.8668867294934641,-0.13007659634921986,1.0,0.0,[2502.2443529531147],1,2502.2443529531147,0.0
1.76915450930756,0.4508958316630176,1.0,0.0,[1890.6498738808175],1,1890.6498738808175,0.0
0.06711952705283264,1.3825413462742195,0.0,1.0,"[491.4670998477399, 1517.3108253598439]",2,491.4670998477399,1517.3108253598439
1.4632827697823807,2.996810632470229,1.0,1.0,[3716.8848589643408],1,3716.8848589643408,0.0
-0.9040423015480246,1.7712179210434342,0.0,1.0,"[709.2856643792509, 1904.3266772468987]",2,709.2856643792509,1904.3266772468987
1.5429241672618197,0.42745269351895254,1.0,1.0,[1442.9759881393366],1,1442.9759881393366,0.0
0.06282194208410341,1.4573966534534262,0.0,1.0,"[672.899244025171, 1877.5871383011608, 1487.6528721057991, 1866.934656965328]",2,2160.5521161309703,3744.521795266489
1.5118930713253453,0.41069207297315724,1.0,0.5,[1702.8134561422012],1,1702.8134561422012,0.0
1.3065674383023351,1.272454634686796,0.5,0.5,[1682.7240209627003],1,1682.7240209627003,0.0
-0.6225249931228363,0.9433943642516208,0.0,1.0,"[1446.3338696687972, 2314.346586554913]",2,1446.3338696687972,2314.346586554913
0.37821006430869897,-0.053384703634278496,0.0,0.0,"[4263.483472053887, 1544.070158251101, 6521.051932403299, 514.1109605613254]",-1,10784.535404457187,2058.1811188124266
2.2628201539942596,1.5415796407724485,1.0,1.0,[1297.1533731356767],1,1297.1533731356767,0.0
0.23199188281147132,2.102958823527507,0.0,1.0,"[783.6666231883369, 1292.575391729317]",2,783.6666231883369,1292.575391729317
-1.2164355592550251,1.7516932049339635,0.0,1.0,"[485.42846987190296, 3138.969511217755]",2,485.42846987190296,3138.969511217755
2.5359392749326606,0.7489846223025833,1.0,1.0,[1742.1907744861783],1,1742.1907744861783,0.0
2.028451481412935,1.7733859436816832,1.0,1.0,[1704.2961020578925],1,1704.2961020578925,0.0
2.6306813806728133,0.12690226610029687,1.0,1.0,[875.0821303084812],1,875.0821303084812,0.0
1.2084966576506537,0.0957778325710148,0.5,0.0,"[1054.8069620577467, 2694.9238075116755, 5290.783961914186]",1,6345.590923971933,2694.9238075116755
1.495359826135431,-0.1427173891760929,1.0,0.0,[1103.2044846154324],1,1103.2044846154324,0.0
0.04521061859700859,1.3078824924902808,0.0,0.5,"[528.4686199516295, 2101.244910848048]",2,528.4686199516295,2101.244910848048
2.4834394998801943,2.3862641888991574,1.0,1.0,[1263.569098652788],1,1263.569098652788,0.0
1.2553399418939382,1.2234425497120172,0.5,0.5,[1882.6702561872228],1,1882.6702561872228,0.0
0.29165677611487695,2.874630716596571,0.0,1.0,"[502.57927654106726, 1060.5249995416218]",2,502.57927654106726,1060.5249995416218
1.0606566192850742,2.22958184317503,1.0,1.0,"[473.02380980618057, 1476.8226042689741]",2,473.02380980618057,1476.8226042689741
1.5944634873157408,-0.5808946516356286,1.0,0.0,[2112.5530203882763],1,2112.5530203882763,0.0
1.481434141758799,1.4938398146161231,0.5,0.0,[2551.9324956370892],1,2551.9324956370892,0.0
-0.6703437323810348,-0.38540446783014537,0.0,0.0,"[667.951964323987, 2493.795869606923, 1858.0131911156368, 3087.516318421931, 495.48508675703647]",-1,3021.45024219666,5581.3121880288545
2.4948591810261487,0.9002905540216353,1.0,0.5,[1546.4739053408396],1,1546.4739053408396,0.0
1.090002077536035,0.9935162696685783,1.0,0.5,[2913.702986113152],1,2913.702986113152,0.0
0.6524793731587182,0.7194993249822508,0.5,0.5,"[707.2099892931192, 5111.669410906878]",2,707.2099892931192,5111.669410906878
0.9697928494528101,1.5921402516816692,0.5,0.5,[1493.4107506440876],1,1493.4107506440876,0.0
1.0251513480919714,0.11000170756529049,1.0,0.0,[1703.4869454954232],1,1703.4869454954232,0.0
-0.7734636962977048,1.016945903104212,0.0,0.5,"[519.8686018170492, 1254.7706714948952]",2,519.8686018170492,1254.7706714948952
0.8750727405677455,2.3433280276334765,0.5,1.0,"[692.6105053369188, 1056.6265872317144]",2,692.6105053369188,1056.6265872317144
1.875703349815299,1.9597958199155479,1.0,1.0,[1475.128139839512],1,1475.128139839512,0.0
0.8699322170356509,1.1211067581410565,1.0,0.5,"[860.1911205137159, 676.2861441554538, 2880.8629916959344]",1,3741.05411220965,676.2861441554538
-0.6619313151642103,2.2008490941199397,0.0,1.0,"[890.1215132309221, 1846.184986946129]",2,890.1215132309221,1846.184986946129
0.2548459108923292,0.16124292319487132,0.5,0.5,"[2300.1163043207234, 1886.6660122085127, 6448.110173543387, 477.3284976306632]",-1,8748.226477864111,2363.994509839176
2.1584861243711178,0.7035341628257552,1.0,1.0,[2062.0126279490146],1,2062.0126279490146,0.0
-0.33730322281166725,1.2892717127482882,1.0,1.0,"[760.4930415017677, 3728.047910272401]",2,760.4930415017677,3728.047910272401
1.8228128540759596,0.8518995942104789,1.0,1.0,[2214.037572576281],1,2214.037572576281,0.0
0.18472320265830522,0.8609254467035901,0.0,1.0,"[2146.2080962596824, 1882.5121914703384]",2,2146.2080962596824,1882.5121914703384
1.4780460584430282,0.9514603128932128,1.0,1.0,[2742.765405845269],1,2742.765405845269,0.0
-0.12520220965295326,-1.4960082743750025,0.0,0.0,"[7555.173551838932, 874.2423324084589, 1310.9454473161786, 667.7636835248188, 487.4843373898379]",-1,9353.60333654495,1542.0060159332777
0.1353055825850028,0.9193759701958281,1.0,0.5,"[721.6650438597371, 2871.680533211796]",2,721.6650438597371,2871.680533211796
0.7170696464224555,-0.3817527742996596,1.0,0.0,"[1289.9176791990574, 2350.3146233846533, 2252.6293013523796]",1,3542.5469805514367,2350.3146233846533
1.6064086989796889,-0.03637390844625088,0.5,0.5,[3313.5203101158136],1,3313.5203101158136,0.0
0.5269011055178676,0.29643301499548935,0.5,0.5,"[504.15196682791714, 2659.744112979786]",2,504.15196682791714,2659.744112979786
1.4306883233901435,-0.13884866816733465,0.5,0.0,[2510.9506100555595],1,2510.9506100555595,0.0
2.684295536347358,-0.07011800957616732,1.0,0.5,[1141.2273483526978],1,1141.2273483526978,0.0
0.4568836703568162,2.2602069990930627,0.0,1.0,[2862.201101975711],1,2862.201101975711,0.0
1.2768413172495678,0.5698787160200904,1.0,1.0,[1918.2232736303629],1,1918.2232736303629,0.0
2.87178077744911,-0.20542049665806528,1.0,0.0,[1730.2705706165739],1,1730.2705706165739,0.0
2.421192797109213,1.2550409194459462,1.0,0.5,[1903.2714415403425],1,1903.2714415403425,0.0
0.166494310651636,1.1343723963748544,0.0,0.5,[6088.016517105916],1,6088.016517105916,0.0
2.1975536228314154,1.1484209203491649,1.0,0.5,[3095.1410895526524],1,3095.1410895526524,0.0
1.0412212168374437,0.07041073527598585,1.0,0.0,"[1944.3653048004526, 2836.5835134104204, 3470.3334468404637]",1,5414.698751640916,2836.5835134104204
2.0727390667693566,0.6597348835009749,0.5,1.0,[1136.8723312662019],1,1136.8723312662019,0.0
-1.4268092994006247,2.3369434474632182,0.0,1.0,"[524.9749336382466, 1531.5678903702176]",2,524.9749336382466,1531.5678903702176
2.615369124385575,0.7017468018181183,1.0,0.5,[946.6539269237143],1,946.6539269237143,0.0
0.2799427953261333,1.7837275668335333,0.5,0.5,"[1084.2959464227774, 2114.851328865784]",2,1084.2959464227774,2114.851328865784
1.0047149568852092,0.38730248650668575,0.5,0.5,"[900.9354714417326, 2267.3618435998183]",2,900.9354714417326,2267.3618435998183
1.7610462932367568,0.5926340359969731,1.0,1.0,"[492.1859154149088, 2674.015866770306, 2271.8032393155595]",1,2763.9891547304683,2674.015866770306
0.9223961642277978,0.3017098631188282,0.5,0.5,"[615.6443112237391, 1472.9795037194865, 7102.391643475956]",1,7718.035954699695,1472.9795037194865
2.1386895920148516,0.18497779088078026,1.0,0.0,[1732.5686339560139],1,1732.5686339560139,0.0
1.5085045850437628,1.1079856980667966,1.0,0.5,[2637.621817766853],1,2637.621817766853,0.0
1.5368369177837662,1.5292163647549515,0.5,1.0,[2488.1664614069805],1,2488.1664614069805,0.0
1.8116083067077016,-0.3779385963619428,1.0,0.0,[1930.8358470379017],1,1930.8358470379017,0.0
0.4821836241172819,1.2009216888187044,0.5,1.0,[3528.0463967618716],1,3528.0463967618716,0.0
1.3170429881707326,0.24719375975957847,1.0,0.0,"[993.4335805924884, 2931.950264436749, 1720.0258422892573]",1,2713.459422881746,2931.950264436749
3.4862514535564784,-0.257668862556925,1.0,0.0,[1310.8815200472327],1,1310.8815200472327,0.0
0.8087580867254412,0.8070003501651093,0.5,0.0,[2516.8964218521505],1,2516.8964218521505,0.0
0.7596334553941274,1.90299978676384,0.5,1.0,[1374.3300235203094],1,1374.3300235203094,0.0
0.7268066287902158,2.3916677501424366,1.0,1.0,[2306.6572623109587],1,2306.6572623109587,0.0
0.5749409792435316,1.0035706271733797,0.5,0.0,[4676.850253635403],1,4676.850253635403,0.0
-0.2036334760876608,2.273345447747648,0.0,1.0,"[696.1058094520558, 1359.2304466648557]",2,696.1058094520558,1359.2304466648557
1.9951977911368592,0.11050681568159704,1.0,0.0,[1253.9725298353922],1,1253.9725298353922,0.0
2.010728146922364,1.907391186349712,1.0,1.0,[1477.9855313467983],1,1477.9855313467983,0.0
1.942227550806687,0.4619505277111191,1.0,1.0,[1326.5652505011683],1,1326.5652505011683,0.0
1.0827177599045903,-1.4479787455207576,1.0,0.0,[3712.177774696971],1,3712.177774696971,0.0
2.718978063116505,0.8885343000622622,1.0,1.0,[1280.8245840867257],1,1280.8245840867257,0.0
0.6492623991122239,1.91479701452172,0.5,1.0,"[1090.038457482263, 1917.4117274294128]",2,1090.038457482263,1917.4117274294128
-0.10935836165828916,-0.02493463643055005,0.0,0.0,"[1294.203552239941, 689.361280233856, 3111.2665140824806, 2666.303827218864, 5496.500740159788, 513.4690336932465]",-1,9901.970806482208,3869.134141145966
1.0123881459230701,1.9648410151644387,0.5,1.0,"[699.2040031431076, 1905.3094122429886]",2,699.2040031431076,1905.3094122429886
2.099046169101719,1.5770606137015863,1.0,1.0,[2664.746225097053],1,2664.746225097053,0.0
-0.7173074428322512,-0.36496153070315684,0.0,0.0,"[564.5094395703491, 2684.1738770362613, 1168.0361165599727, 1357.7020590522845, 472.1344199473554]",-1,2204.679976077677,4041.875936088546
