pre_correct,strength,outcome,rt,μ_post,σ_post
0.0,-2.032982417384148,-1,500,-0.9270593906819162,0.7071067811865476
0.0,-1.9595514952222701,-1,500,-1.0960351658921632,0.7071067811865476
0.0,-1.1611639215031482,-1,800,-0.6518179229871378,0.6030226891555273
0.0,-0.5349019124819772,-1,3100,-0.3049100530295185,0.3429971702850177
0.0,-0.4254248149630653,-1,900,-0.6704477642683725,0.5773502691896257
0.0,-0.23580908055638683,-1,3600,-0.2504933007790729,0.32025630761017426
0.0,-0.7793386383075603,-1,1600,-0.4951301163219412,0.45883146774112354
0.0,-1.642771598663968,-1,600,-1.1096838451339732,0.6666666666666666
0.0,-2.147524265981444,-1,300,-1.619774073043681,0.816496580927726
0.0,0.12367075496500538,1,3900,0.2679339338670401,0.30499714066520933
0.0,-0.34391430745975815,-1,200,-1.257390056478626,0.8944271909999159
0.0,-0.6514022691254623,-1,1300,-0.5682703056226124,0.5
0.0,-0.5634740568412252,-1,500,-0.8881221759081221,0.7071067811865476
0.0,-0.6629859270251113,-1,3600,-0.30513599018422616,0.32025630761017426
0.0,-1.164042973652577,-1,1000,-0.6053639301582654,0.5547001962252291
0.0,-0.5105261340807286,-1,1500,-0.42437157283696575,0.4714045207910317
0.0,-1.360433998458995,-1,500,-0.9108174306599239,0.7071067811865476
0.0,0.14947051295237945,-1,2400,-0.3327279190767283,0.3849001794597505
0.0,-0.10875966717550112,-1,1200,-0.6128182977650403,0.5163977794943222
0.0,-1.6250981315193,-1,600,-1.0443803526123527,0.6666666666666666
0.0,-0.8798956577977404,-1,800,-0.6639905423812474,0.6030226891555273
0.0,-1.6710130745142562,-1,900,-0.752889999545415,0.5773502691896257
0.0,-0.7061094466882352,-1,400,-0.958652010672475,0.7559289460184545
0.0,-0.8145926693168603,-1,1200,-0.5127794778201656,0.5163977794943222
0.0,-0.7183999272444657,-1,1500,-0.43210329846743956,0.4714045207910317
0.0,-0.9620880394713833,-1,1000,-0.5800946687811771,0.5547001962252291
0.0,-0.3037522213834719,-1,5300,-0.16718101743907982,0.2672612419124244
0.0,-0.3607349965775475,-1,2200,-0.3220445818625797,0.4
0.0,0.15176288754939993,-1,800,-0.6929997221119857,0.6030226891555273
0.0,-1.473513879902251,-1,800,-0.8541928031395275,0.6030226891555273
0.0,-0.853996614068396,-1,1700,-0.4032669033620868,0.4472135954999579
0.0,0.1431279810848075,-1,300,-1.204734133266017,0.816496580927726
0.0,0.3776322618009739,1,1300,0.60304154270246,0.48507125007266594
0.0,-1.1186177403536193,-1,500,-1.0850395946758158,0.7071067811865476
0.0,-0.23023191927388026,1,5200,0.20351246013739696,0.2672612419124244
0.0,-1.201798926542443,-1,400,-1.182649560018725,0.7559289460184545
0.0,0.5028272916326917,1,2400,0.3572163670196572,0.37796447300922725
0.0,-2.5217915780694344,-1,400,-1.0362071315657457,0.7559289460184545
0.0,0.24011624459291953,-1,1500,-0.46526618627892624,0.4714045207910317
0.0,-1.2503621185488871,-1,1000,-1.0273393737393266,0.5547001962252291
0.0,-0.6320525504069754,-1,800,-0.7187296845753859,0.6030226891555273
0.0,-1.3638960271455491,-1,1000,-0.668310275100854,0.5547001962252291
0.0,0.18824497203394575,1,3400,0.32386010951663013,0.3244428422615251
0.0,0.2589371560805445,1,1100,0.7827233830372805,0.5163977794943222
0.0,-1.7314916045924855,-1,600,-0.7821882770392334,0.6666666666666666
0.0,-0.6628552868781411,-1,900,-0.6091086496569359,0.5773502691896257
0.0,-1.4354822627203594,-1,600,-0.963367545009855,0.6666666666666666
0.0,-0.8664599994366335,-1,600,-0.9733877354352367,0.6666666666666666
0.0,-2.1443245669886184,-1,300,-1.5639389767452745,0.816496580927726
0.0,-2.2724489541468307,-1,800,-0.7003493852219352,0.6030226891555273
0.0,-0.881347391035131,-1,300,-1.187240758911009,0.816496580927726
0.0,0.6175393910892848,1,2300,0.3721713655465104,0.3849001794597505
0.0,-0.2466753957189975,-1,4400,-0.16727012580994866,0.2917299829957891
0.0,-1.732482453459891,-1,400,-0.9993987076758284,0.7559289460184545
0.0,-0.40305663804257863,-1,2800,-0.3078855308954509,0.3592106040535498
0.0,-1.117058863159679,-1,1000,-0.5856262329189749,0.5547001962252291
0.0,-1.2341646116740184,-1,300,-1.2056082140607136,0.816496580927726
0.0,-1.3624403501621294,-1,300,-1.1429030695669478,0.816496580927726
0.0,-0.3921908311414658,-1,1200,-0.5851787274485448,0.5163977794943222
0.0,-0.04674601334044032,-1,3300,-0.23174626800615578,0.3333333333333333
0.0,-0.18538177567822134,-1,1100,-0.6236775876186157,0.5345224838248488
0.0,-0.7367254974987673,-1,600,-0.8067604418390221,0.6666666666666666
0.0,-2.5965097565363457,-1,400,-1.4656947386798627,0.7559289460184545
0.0,-2.1288628272425436,-1,500,-1.590230185432266,0.7071067811865476
0.0,-1.915780334250666,-1,700,-0.8833609532174524,0.6324555320336759
0.0,-0.3629117221415435,-1,5300,-0.1712149627842379,0.2672612419124244
0.0,-1.4523867453354542,-1,800,-0.8768966366992494,0.6030226891555273
0.0,-1.6904044518496233,-1,600,-1.0788731042271418,0.6666666666666666
0.0,-0.4549214252265616,1,5100,0.19445534409664447,0.26967994498529685
0.0,0.11352246070867988,-1,2700,-0.26153376021570623,0.3651483716701107
0.0,-0.8375991529968796,-1,1000,-0.6018980234615986,0.5547001962252291
0.0,0.7688593309306725,1,500,1.5698081626817297,0.6666666666666666
0.0,0.2704441756322036,1,2400,0.4299757820426285,0.37796447300922725
0.0,-0.9949918781820192,-1,3700,-0.21971688879243434,0.31622776601683794
0.0,-0.9434163274103748,-1,700,-0.7775169138646106,0.6324555320336759
0.0,-1.078187233942918,-1,1900,-0.40444579368871575,0.4264014327112209
0.0,0.11743124336798477,1,600,1.020879119629906,0.6324555320336759
0.0,0.13515481461744983,1,2500,0.35112134004578344,0.3713906763541037
0.0,-0.9268596965032554,-1,700,-0.7856590449122485,0.6324555320336759
0.0,-0.17325587005278464,-1,1800,-0.43146855897508,0.4364357804719848
0.0,-1.1008607527969698,-1,600,-0.928531788952999,0.6666666666666666
0.0,-1.5092759693592934,-1,900,-0.8163772227505156,0.5773502691896257
0.0,-0.6799022533222849,-1,500,-1.0043442323126623,0.7071067811865476
0.0,-1.4220336432419458,-1,1200,-0.5857033910004084,0.5163977794943222
0.0,-0.5526365755487095,-1,1300,-0.6001452445064271,0.5
0.0,-1.1781012025028383,-1,600,-0.8511116500105211,0.6666666666666666
0.0,-0.6672887923228615,-1,3700,-0.27975993615758876,0.31622776601683794
0.0,-0.6603181351786348,-1,600,-0.8010139104598099,0.6666666666666666
0.0,-1.9496495810597052,-1,700,-0.8123926500742975,0.6324555320336759
0.0,0.01086467042987227,-1,1300,-0.4976212528526318,0.5
0.0,-1.6544925442638743,-1,300,-1.4189165761850175,0.816496580927726
0.0,-2.363501265156202,-1,400,-0.9912996263758301,0.7559289460184545
0.0,-1.2261829424140143,-1,900,-0.8702272235653187,0.5773502691896257
0.0,-2.8142730387119195,-1,400,-1.0854678149667607,0.7559289460184545
0.0,-0.6766310069117948,-1,1000,-0.9473635887287479,0.5547001962252291
0.0,-0.5364481850891314,-1,1100,-0.6317899635764067,0.5345224838248488
0.0,-0.8064418949622787,-1,400,-1.4201216268685553,0.7559289460184545
0.0,-0.8851721102311154,-1,1600,-0.49734019923856687,0.45883146774112354
0.0,-0.5297520345286497,-1,4500,-0.19323176746144247,0.28867513459481287
0.0,0.26367001923790073,1,1100,0.7103256937716638,0.5163977794943222
0.0,-0.5956656995412749,-1,400,-0.9597743693470571,0.7559289460184545
0.0,-0.0824643730113942,-1,700,-0.8147601013548478,0.6324555320336759
0.0,-1.140833576908348,-1,300,-1.0895097470893533,0.816496580927726
0.0,-1.7231415875621823,-1,700,-0.7337343247056827,0.6324555320336759
0.0,-1.536852329805424,-1,700,-1.392654813315612,0.6324555320336759
0.0,-1.8214525326325117,-1,500,-0.9636640240806515,0.7071067811865476
0.0,-0.8044223535728495,-1,1200,-0.7296350595353228,0.5163977794943222
0.0,-0.3062734816903371,-1,2900,-0.2625616855771304,0.3535533905932738
0.0,-2.360738912411392,-1,500,-1.2795422780268784,0.7071067811865476
0.0,-1.6280626098460484,-1,800,-0.7728986233016212,0.6030226891555273
0.0,0.1837464768361015,-1,1000,-0.5809702222381115,0.5547001962252291
0.0,-0.018693191685505095,-1,2600,-0.2825119086315815,0.3713906763541037
0.0,-0.09132251517941808,-1,3900,-0.2375916627444972,0.3086066999241838
0.0,0.7098765732030747,1,700,1.2358484560651977,0.6030226891555273
0.0,-0.419800139278237,-1,1500,-0.5401521089380888,0.4714045207910317
0.0,-0.6447714636914199,-1,3500,-0.2674628345008677,0.3244428422615251
0.0,-0.9994430748418031,-1,1300,-0.5509573112116231,0.5
0.0,-0.9496743489212798,-1,400,-1.0835804098904862,0.7559289460184545
0.0,-1.9021543892178676,-1,400,-0.9502613597179479,0.7559289460184545
0.0,-0.4687287275529386,-1,800,-0.9962101940885254,0.6030226891555273
0.0,-0.5995540091195026,-1,500,-1.1566547323600638,0.7071067811865476
0.0,1.0973561024307354,1,400,1.2639814233364826,0.7071067811865476
0.0,-1.3084257115783022,-1,800,-0.6518292020683026,0.6030226891555273
0.0,-1.1115949713793738,-1,1000,-0.6412957955085461,0.5547001962252291
0.0,-1.3496724466638832,-1,300,-1.085297206221722,0.816496580927726
0.0,-1.2867451404794974,-1,400,-1.0574692404168384,0.7559289460184545
0.0,-0.6354531980075019,-1,700,-0.944429371525441,0.6324555320336759
0.0,-1.0990868504206517,-1,400,-1.0390441350658326,0.7559289460184545
0.0,-0.45928199562857075,-1,1400,-0.45355552661055,0.48507125007266594
0.0,-0.16313556719807332,1,7200,0.15373848714860194,0.22941573387056177
0.0,-0.2888042816912685,-1,1000,-0.5755780274054597,0.5547001962252291
0.0,-2.8996732216996612,-1,500,-1.2042545525852115,0.7071067811865476
0.0,-2.195285714508561,-1,1000,-0.6854633518052687,0.5547001962252291
0.0,-1.2678083057652647,-1,400,-1.2911294904497008,0.7559289460184545
0.0,-0.24217718155791934,-1,2500,-0.30517523777049294,0.37796447300922725
0.0,-0.8914132356219192,-1,900,-0.6523373619067369,0.5773502691896257
0.0,-1.6579160772933172,-1,1900,-0.3695412394453683,0.4264014327112209
0.0,-1.282211558452445,-1,500,-1.1298721680951076,0.7071067811865476
0.0,-0.8595955119013774,-1,900,-0.5985010021819276,0.5773502691896257
0.0,-1.6901094066893443,-1,700,-0.9694839098423278,0.6324555320336759
0.0,-2.1377756049324628,-1,600,-0.8062955644699125,0.6666666666666666
0.0,-1.0056708974056559,-1,900,-0.6359058648519094,0.5773502691896257
0.0,-1.0042979784933523,-1,1300,-0.4967801339351975,0.5
0.0,-0.900295595648624,-1,400,-1.3376995158883354,0.7559289460184545
0.0,-1.4754939214878553,-1,600,-0.8223911188770033,0.6666666666666666
0.0,-0.18272567406091728,1,1300,0.6098511716092164,0.48507125007266594
0.0,-0.20284487526961476,-1,2200,-0.46890894150183615,0.4
0.0,-2.674909039186133,-1,400,-1.3955459808391133,0.7559289460184545
0.0,-1.0576290435832771,-1,1600,-0.423284932788815,0.45883146774112354
0.0,-0.8398036899999621,-1,400,-1.6243813735742807,0.7559289460184545
0.0,-0.4995194419272135,-1,1400,-0.5907076589392265,0.48507125007266594
0.0,-1.022883595799138,-1,500,-1.1984382434127965,0.7071067811865476
0.0,-1.2062593834283164,-1,500,-1.0373690461319405,0.7071067811865476
0.0,-0.6467197471065161,-1,400,-1.1327730272153513,0.7559289460184545
0.0,0.32391555889644735,-1,1800,-0.4442723384304039,0.4364357804719848
0.0,-0.42565894337921006,-1,1400,-0.5146811718197689,0.48507125007266594
0.0,-0.849592067582933,-1,800,-1.0162554328560018,0.6030226891555273
0.0,-0.5437601807180991,-1,4800,-0.1834983933735761,0.28005601680560194
0.0,-1.0454202374093198,-1,500,-1.078028195945511,0.7071067811865476
0.0,0.2218942381860856,-1,500,-1.1037451932093352,0.7071067811865476
0.0,-0.15205941582479826,-1,900,-0.7010386777254781,0.5773502691896257
0.0,-1.7726234341183225,-1,600,-0.9408616585278461,0.6666666666666666
0.0,-0.8140869825344277,-1,2800,-0.2833303364211753,0.3592106040535498
0.0,-1.1155721798463683,-1,1500,-0.4447491979554265,0.4714045207910317
0.0,-1.6628163663997924,-1,300,-1.192970708632907,0.816496580927726
0.0,-1.6572505004867941,-1,300,-1.0847832866896059,0.816496580927726
0.0,-0.092167142061887,-1,1000,-0.771623467863247,0.5547001962252291
0.0,-1.4017153048688997,-1,800,-0.8672054527795564,0.6030226891555273
0.0,-0.965419869565766,-1,1000,-0.5742914688331107,0.5547001962252291
0.0,-0.6662991876778881,-1,500,-0.9235621195074503,0.7071067811865476
0.0,0.12616422353745615,-1,2200,-0.33460684977953775,0.4
0.0,-0.33749837633127655,1,1200,0.6536158458731305,0.5
0.0,-1.0349762708316004,-1,700,-0.8207478833472297,0.6324555320336759
0.0,0.19212589937007774,1,3800,0.24765213207266706,0.3086066999241838
0.0,0.9230246345373786,1,1500,0.5596892630004107,0.45883146774112354
0.0,-0.31034179659016514,-1,1200,-0.49088962434155065,0.5163977794943222
0.0,-0.787209298486184,-1,1100,-0.5772035560425782,0.5345224838248488
0.0,0.002216195133067228,1,800,0.9921725138825191,0.5773502691896257
0.0,-0.8030340250261294,-1,1100,-0.5668115187746533,0.5345224838248488
0.0,-2.3033667115659076,-1,600,-1.1121985812215374,0.6666666666666666
0.0,-2.576562517428907,-1,400,-1.0481289849902977,0.7559289460184545
0.0,-2.755189953871886,-1,300,-2.136905145437762,0.816496580927726
0.0,-1.617428016225319,-1,400,-1.4063014575755446,0.7559289460184545
0.0,-1.0037974728275074,-1,400,-1.19699606033978,0.7559289460184545
0.0,-0.10284917550952913,-1,1000,-0.6852392984082774,0.5547001962252291
0.0,-1.8935547400713697,-1,600,-1.0257626400667128,0.6666666666666666
0.0,-0.13751963485455754,1,1000,0.7640867350317068,0.5345224838248488
0.0,-1.7002076406044,-1,600,-1.0163845327788128,0.6666666666666666
0.0,-0.11005753908806237,-1,6400,-0.12608094877654988,0.24433888871261045
0.0,-1.5409608974409656,-1,500,-0.9738441456694575,0.7071067811865476
0.0,-1.181774173981741,-1,600,-0.8392003176885813,0.6666666666666666
0.0,-0.5161289979235634,-1,800,-0.6936312249201514,0.6030226891555273
0.0,-1.7714423845037996,-1,700,-0.7671175171711979,0.6324555320336759
0.0,0.1359905271865317,-1,1900,-0.3555901970498714,0.4264014327112209
0.0,-1.2915073271364381,-1,500,-0.9302300485598856,0.7071067811865476
0.0,-0.7464091739507515,-1,900,-0.7057890988625711,0.5773502691896257
0.0,-0.41759789645755807,-1,500,-0.9827073691551235,0.7071067811865476
0.0,-0.8478811944635196,-1,2400,-0.3674265440729492,0.3849001794597505
0.0,-1.2441142906371767,-1,600,-0.9932705932329178,0.6666666666666666
0.0,-1.1808178726132161,-1,500,-1.1805947181311132,0.7071067811865476
0.0,-0.6984224217625652,-1,2000,-0.35406971866995496,0.41702882811414954
0.0,-0.7077341055352994,-1,5000,-0.18739290143294934,0.27472112789737807
0.0,-1.1519147743101485,-1,1800,-0.3892833809588777,0.4364357804719848
0.0,-0.7460819700973853,-1,1200,-0.6333340286017136,0.5163977794943222
0.0,-0.2896438309254558,1,1400,0.5770694874849183,0.4714045207910317
0.0,-1.602807018954675,-1,500,-1.3076062161700488,0.7071067811865476
0.0,-1.4184722483644303,-1,400,-1.1192052507218044,0.7559289460184545
0.0,-1.3336680445566755,-1,400,-1.2364368443950629,0.7559289460184545
0.0,-2.599529385028645,-1,900,-1.063054483001184,0.5773502691896257
0.0,-0.7523767515226093,-1,1000,-0.6147365784839833,0.5547001962252291
0.0,-0.5311843362958091,-1,600,-0.8690342816859773,0.6666666666666666
0.0,-0.8174683892105516,-1,1200,-0.5095106972185756,0.5163977794943222
0.0,0.30985558550521036,1,2800,0.38151570542017643,0.3535533905932738
0.0,-1.585635712064596,-1,800,-0.8077456136794513,0.6030226891555273
0.0,-2.312285324863262,-1,300,-1.4085575039356772,0.816496580927726
0.0,-1.3154273491480226,-1,800,-1.0961538871413459,0.6030226891555273
0.0,-2.0509918788148043,-1,600,-1.151142810230231,0.6666666666666666
0.0,-0.9675487566572324,-1,800,-0.922176427896374,0.6030226891555273
0.0,-1.4585240324332516,-1,900,-0.6937158698920683,0.5773502691896257
0.0,-0.8875436963932118,-1,1500,-0.42380015927430054,0.4714045207910317
0.0,-0.4224275339600278,-1,1600,-0.4453496386080106,0.45883146774112354
0.0,-0.7340063645059092,-1,1800,-0.46209154636382077,0.4364357804719848
0.0,-0.9053650344939304,-1,1700,-0.5551892034070824,0.4472135954999579
0.0,0.4003754217537141,1,1400,0.6291761461488159,0.4714045207910317
0.0,-0.8213032706852116,-1,500,-1.1566793679198275,0.7071067811865476
0.0,-1.3177296850841433,-1,700,-0.9391028415776524,0.6324555320336759
0.0,-1.3357432066668995,-1,400,-1.0365908971424098,0.7559289460184545
0.0,-0.22330701003778464,-1,3700,-0.2608098644809811,0.31622776601683794
0.0,-1.2543390538912422,-1,800,-0.9205436405692399,0.6030226891555273
0.0,-1.3436056197356563,-1,500,-1.0746225599381278,0.7071067811865476
0.0,-0.3730452817408316,-1,600,-0.8399759163135909,0.6666666666666666
0.0,-0.42417030038091047,-1,1000,-0.6939859245929723,0.5547001962252291
0.0,-0.6964975352201304,-1,1200,-0.5978237959690661,0.5163977794943222
0.0,-0.8529947763648797,-1,1200,-0.49689675920947896,0.5163977794943222
0.0,-0.2924804202354084,-1,2300,-0.3441507032040902,0.3922322702763681
0.0,-2.304695195891607,-1,600,-1.0334259201440656,0.6666666666666666
0.0,0.02127600695484852,-1,12900,-0.06503707273890992,0.17407765595569785
0.0,-0.3265124089548028,-1,4700,-0.16934322181929473,0.282842712474619
0.0,-0.11205094144231911,-1,4400,-0.19504965925666637,0.2917299829957891
0.0,0.3870143226851667,1,2000,0.43077143717230965,0.408248290463863
0.0,-1.7529688463916284,-1,500,-0.9415929784620423,0.7071067811865476
0.0,-0.9676878784471546,-1,900,-0.6373551399994222,0.5773502691896257
0.0,-1.8358201212613512,-1,400,-1.049803577540145,0.7559289460184545
0.0,-1.4439739058304766,-1,700,-0.8218896417042112,0.6324555320336759
0.0,-1.7912357516375694,-1,300,-1.26961989554004,0.816496580927726
0.0,-1.2206944385815133,-1,800,-0.7649427313008218,0.6030226891555273
0.0,-0.6736744454802192,-1,500,-0.871253156369498,0.7071067811865476
0.0,-0.8386671754617223,-1,2200,-0.4165729302057497,0.4
0.0,-1.321792589444744,-1,500,-0.867407354918503,0.7071067811865476
0.0,-0.819349396062875,-1,2400,-0.3725360815096476,0.3849001794597505
0.0,-1.1619104549036898,-1,900,-0.8143717623096675,0.5773502691896257
0.0,-0.011998483846678232,-1,1400,-0.49962439329843195,0.48507125007266594
0.0,-0.9846346268737003,-1,600,-0.9650189920030261,0.6666666666666666
0.0,-2.6050234609844103,-1,300,-1.373972634007315,0.816496580927726
0.0,-0.775023792758674,-1,400,-1.4742241381431131,0.7559289460184545
0.0,0.35120418802794723,-1,3600,-0.21508873369280634,0.32025630761017426
0.0,0.30724299807652045,1,700,1.0315100673679893,0.6030226891555273
0.0,-2.390609797424717,-1,400,-1.2177601076422835,0.7559289460184545
0.0,0.6214359146754844,1,2700,0.3684736529502931,0.3592106040535498
0.0,-1.4029014093234489,-1,400,-1.0734544277915188,0.7559289460184545
0.0,-0.40632652260217794,-1,5400,-0.16469110764132763,0.26490647141300877
0.0,-0.8478009413417771,-1,1400,-0.4863680346346587,0.48507125007266594
0.0,0.5616727325408,1,2300,0.4044629221306459,0.3849001794597505
0.0,0.1274341703575405,1,2800,0.3353576505664574,0.3535533905932738
0.0,-0.19101983792556795,1,2900,0.352134105537964,0.3481553119113957
0.0,-1.109474748739473,-1,400,-1.0035411029714838,0.7559289460184545
0.0,-1.6749747417422274,-1,400,-1.0880584093036314,0.7559289460184545
0.0,-2.03308226890128,-1,700,-0.9007245528183979,0.6324555320336759
0.0,-0.48135548318065224,-1,1300,-0.516747520113443,0.5
0.0,-0.36858624911187576,-1,600,-1.0692786507293064,0.6666666666666666
0.0,-0.6408226151078503,-1,1300,-0.6688582890917489,0.5
0.0,-1.73391011171796,-1,400,-1.216204113515745,0.7559289460184545
0.0,-0.7756567814601449,-1,1900,-0.43986940475170483,0.4264014327112209
0.0,-1.804768896003886,-1,500,-1.1276828212658196,0.7071067811865476
0.0,-1.5859694942046438,-1,300,-1.502618683881274,0.816496580927726
0.0,-1.2073120733738636,-1,400,-1.2354963751501806,0.7559289460184545
0.0,-0.6781103570618763,-1,2800,-0.2816683029456236,0.3592106040535498
0.0,-0.8963090148208234,-1,800,-0.8201229006935271,0.6030226891555273
0.0,-0.602668095360774,-1,600,-0.9145566184078852,0.6666666666666666
0.0,-1.8959444714271148,-1,1000,-0.5622197238374412,0.5547001962252291
0.0,0.14895291114900644,1,2200,0.4418047752193302,0.3922322702763681
0.0,0.5954314276834897,1,1100,0.6715677589924496,0.5163977794943222
0.0,-1.5606530640709355,-1,700,-1.1492212949706624,0.6324555320336759
0.0,0.02235970778388685,-1,3500,-0.25746239912567076,0.3244428422615251
0.0,0.7727491688417326,-1,1100,-0.6353002860539217,0.5345224838248488
0.0,-0.0561610215636662,1,2000,0.4686534938296236,0.408248290463863
0.0,-0.4932610974484877,-1,1400,-0.49009584027801223,0.48507125007266594
0.0,-1.9062038224451352,-1,500,-1.0444172109688359,0.7071067811865476
0.0,-1.7547098699145698,-1,500,-1.0735380533149823,0.7071067811865476
0.0,-0.6370135031563169,-1,2800,-0.2913247549605599,0.3592106040535498
0.0,-0.7150493106366829,-1,1400,-0.5292770512538122,0.48507125007266594
0.0,-0.8091223117668802,-1,1100,-0.6814247375050554,0.5345224838248488
0.0,-1.7153204084151246,-1,500,-1.082621783175648,0.7071067811865476
0.0,-0.7741445937257018,-1,1000,-0.6277668019241903,0.5547001962252291
0.0,-0.6594932739504187,-1,300,-1.1571247528589879,0.816496580927726
0.0,-0.8066296086877859,-1,700,-0.7134299202727347,0.6324555320336759
0.0,-0.1662653303847912,1,2900,0.3405043469117169,0.3481553119113957
0.0,0.01300082878609038,1,1200,0.6739597278701042,0.5
0.0,-2.0134059824736754,-1,600,-0.9466486488791838,0.6666666666666666
0.0,-0.17223313189212464,1,1200,0.6423554220111886,0.5
0.0,-1.4496110577851016,-1,600,-0.9461430425698953,0.6666666666666666
0.0,-0.7343759903079101,-1,1900,-0.3976418148791739,0.4264014327112209
0.0,-1.7668803020018755,-1,700,-0.820255110813231,0.6324555320336759
0.0,-0.7323454369802511,-1,400,-1.1105395331148398,0.7559289460184545
0.0,-0.0933788196504508,1,2200,0.4802726568606505,0.3922322702763681
0.0,-1.112083705717831,-1,300,-1.0986578002582352,0.816496580927726
0.0,-0.3919152525012215,-1,1100,-0.5315606083553582,0.5345224838248488
0.0,-2.0225387451719605,-1,500,-1.120884397007623,0.7071067811865476
0.0,-0.8842535811874442,-1,3700,-0.21080513513547236,0.31622776601683794
0.0,-1.0596077682419067,-1,500,-0.9523226851183093,0.7071067811865476
0.0,-1.488108137291507,-1,700,-0.738304475396783,0.6324555320336759
0.0,-1.1194738254585144,-1,1800,-0.3780299733356999,0.4364357804719848
0.0,-1.3260732376476372,-1,500,-1.1586744647794418,0.7071067811865476
0.0,-0.5634867769127091,-1,1300,-0.5014716697459117,0.5
0.0,-0.4814602481815944,-1,4000,-0.23411919753493046,0.30499714066520933
0.0,-1.384498018342294,-1,400,-1.1326539464874381,0.7559289460184545
0.0,-0.8876510104753281,-1,400,-1.0931566019385464,0.7559289460184545
0.0,-0.010776379728907437,-1,700,-0.8461996917673181,0.6324555320336759
0.0,-0.359632959494582,-1,900,-0.6162520750478336,0.5773502691896257
0.0,-0.8414736528536996,-1,1200,-0.49799522195193696,0.5163977794943222
0.0,-2.1463580016553947,-1,300,-1.4514083659695325,0.816496580927726
0.0,-0.5109516810020169,-1,1300,-0.6364359193598194,0.5
0.0,-0.7600734601128756,-1,1200,-0.7767953632289306,0.5163977794943222
0.0,-1.1337973719258023,-1,600,-0.9516415009818987,0.6666666666666666
0.0,-1.024968947633913,-1,500,-1.017095729949796,0.7071067811865476
0.0,-0.42930743746518085,-1,400,-0.9573028268915454,0.7559289460184545
0.0,-3.0528164184746878,-1,600,-1.2482803375888678,0.6666666666666666
0.0,-0.6926721960784894,-1,1300,-0.696268034238396,0.5
0.0,-1.034034974833324,-1,1600,-0.4410303516841981,0.45883146774112354
0.0,-0.4722070598105537,-1,400,-1.0795125210132426,0.7559289460184545
0.0,-0.7765559420512539,-1,500,-0.9562779494842595,0.7071067811865476
0.0,-0.9202185892005126,-1,900,-0.8328529884844604,0.5773502691896257
0.0,-0.7240928700125531,-1,500,-1.2226011602094649,0.7071067811865476
0.0,-0.544181348287105,-1,3700,-0.21312192439891803,0.31622776601683794
0.0,0.9277170545529252,1,700,0.9402851620102404,0.6030226891555273
0.0,-1.5610078101853577,-1,500,-1.346671662579309,0.7071067811865476
0.0,-1.1578966160959618,-1,700,-0.7593921900677796,0.6324555320336759
0.0,-2.238373569408595,-1,400,-1.3361278614728203,0.7559289460184545
0.0,-1.1801967935737916,-1,1400,-0.48067642494887686,0.48507125007266594
0.0,-0.5267416133885967,-1,1700,-0.5870766652424164,0.4472135954999579
0.0,-1.1057480227214163,-1,900,-0.9349033223872016,0.5773502691896257
0.0,-1.122932405795602,-1,900,-0.7620831821896704,0.5773502691896257
0.0,-0.8760465686256717,-1,400,-1.1952518548696247,0.7559289460184545
0.0,-0.3771563312264511,-1,400,-0.9652472008557706,0.7559289460184545
0.0,-1.8920747017281598,-1,500,-1.2303449529419173,0.7071067811865476
0.0,-0.9516057659894774,-1,700,-0.8664340135326641,0.6324555320336759
0.0,-0.5412369846061068,-1,700,-0.8272609348315522,0.6324555320336759
0.0,0.41746069806868563,1,2900,0.37301958567382726,0.3481553119113957
0.0,0.08456128779782524,-1,1200,-0.5676211179245371,0.5163977794943222
0.0,-0.2899972206320617,1,800,0.8487803082002485,0.5773502691896257
0.0,-1.0346215170575763,-1,1100,-0.643896924658131,0.5345224838248488
0.0,-0.372807360569958,1,3100,0.28660028467848714,0.3380617018914066
0.0,-0.2015835571091612,-1,7600,-0.09906690601068457,0.2250175801852048
0.0,-0.3335777889866064,-1,800,-0.6780664885864446,0.6030226891555273
0.0,-0.7137076945163197,-1,1600,-0.40299560983122457,0.45883146774112354
0.0,-0.7558466723539772,-1,600,-0.8448718451804323,0.6666666666666666
0.0,-1.052051788859942,-1,1000,-0.5861579336403635,0.5547001962252291
0.0,0.2740094890001659,-1,500,-1.1548591487406246,0.7071067811865476
0.0,-1.255734784787725,-1,600,-0.95054821793366,0.6666666666666666
0.0,-0.4185200484456111,-1,400,-1.0702789289551915,0.7559289460184545
0.0,-0.3270437346403517,-1,700,-0.7402437231682166,0.6324555320336759
0.0,-1.54944123808972,-1,500,-0.918739657394504,0.7071067811865476
0.0,-1.4257775055250295,-1,300,-1.1740428161969423,0.816496580927726
0.0,0.9500026789229755,1,900,1.0422425948586733,0.5547001962252291
0.0,-0.8570439893775283,-1,900,-0.8331042076347693,0.5773502691896257
0.0,-1.447009582698614,-1,500,-0.9006291392484853,0.7071067811865476
0.0,-1.443016875937687,-1,1000,-0.7250830583831541,0.5547001962252291
0.0,-0.5900425805217954,-1,1600,-0.40741934611427993,0.45883146774112354
0.0,-0.17375516571228378,-1,2100,-0.33980878446905244,0.408248290463863
0.0,0.06414767878462058,-1,1000,-0.558449937918507,0.5547001962252291
0.0,-0.064881860927155,-1,2000,-0.339765530591125,0.41702882811414954
0.0,-0.0444515581428328,-1,3800,-0.23491790444154087,0.31234752377721214
