pre_correct,strength,outcome,rt,μ_post,σ_post
0.0,0.4812926938311099,-1,300,0.3825157966409791,0.816496580927726
0.0,-1.0881016363394538,-1,900,-1.1406320963371497,0.5773502691896257
0.0,-0.12736362178525784,-1,2800,0.004540350310058412,0.3592106040535498
0.0,-0.29235893898985255,-1,800,-0.005096797720586829,0.6030226891555273
0.0,0.13514441870831218,-1,800,0.2953350175729563,0.6030226891555273
0.0,-0.4255875223199126,-1,1100,0.07055459826608511,0.5345224838248488
0.0,-0.02810513599236686,-1,1100,0.5259557085719196,0.5345224838248488
0.0,-0.12406694740357443,1,900,1.162351340788842,0.5547001962252291
0.0,1.632361150437582,1,600,1.51999157792175,0.6324555320336759
0.0,-0.4984579974973659,-1,700,0.4735706606542549,0.6324555320336759
0.0,0.28526995507271535,-1,1100,-0.44804353705489464,0.5345224838248488
0.0,0.20130708699743677,-1,900,0.49920507704250533,0.5773502691896257
0.0,-0.6370553800999912,-1,1200,-0.07287386611854559,0.5163977794943222
0.0,1.100384523374212,1,1600,0.757458999070188,0.4472135954999579
0.0,1.3937352044917093,-1,1700,0.09548253740282739,0.4472135954999579
0.0,-1.184395586123306,-1,400,-1.0661131646868465,0.7559289460184545
0.0,0.34261168028461364,-1,600,0.0885191120303107,0.6666666666666666
0.0,-0.6086797064472029,-1,2000,-0.7281302088571173,0.41702882811414954
0.0,-1.4756420640195616,-1,1800,-0.6170642166432465,0.4364357804719848
0.0,1.076580465161471,-1,1000,0.7280737228151987,0.5547001962252291
0.0,0.1794280317539157,1,600,1.453425130584474,0.6324555320336759
0.0,-0.8128965867595215,-1,1500,-0.7116897591135696,0.4714045207910317
0.0,0.022300353511421067,-1,400,-0.40520321482953026,0.7559289460184545
0.0,0.4217533555621791,-1,600,0.15168223679434034,0.6666666666666666
0.0,-0.12856217306336842,-1,1400,0.4009108050553299,0.48507125007266594
0.0,-2.428586386892591,-1,800,-0.9824472895257106,0.6030226891555273
0.0,0.15948686595307787,-1,1200,0.08482294967786844,0.5163977794943222
0.0,-1.385635645747238,-1,400,-0.28061559157785126,0.7559289460184545
0.0,0.3916302115728615,-1,2400,0.11899566227213221,0.3849001794597505
0.0,-2.4066278831736128,-1,1100,-1.52261224241612,0.5345224838248488
0.0,-0.22550992894003913,-1,1200,-0.33021274079132873,0.5163977794943222
0.0,-0.09328604287960489,-1,1400,0.2947888871915385,0.48507125007266594
0.0,-0.9128120185280687,-1,1000,-0.5325897980765727,0.5547001962252291
0.0,-0.5074480559230549,-1,1600,-1.1047332579330809,0.45883146774112354
0.0,0.5469570061596092,-1,300,0.5329957484215974,0.816496580927726
0.0,-0.351038492057546,-1,1500,-0.3500089974521711,0.4714045207910317
0.0,-0.01744117004567608,-1,900,-0.40238990306275246,0.5773502691896257
0.0,0.05288499305889302,-1,800,0.46459401488116997,0.6030226891555273
0.0,-0.501541642463367,-1,1000,-0.3280974885699506,0.5547001962252291
0.0,-0.2907869857004427,-1,1200,-0.14696453206466994,0.5163977794943222
0.0,-1.3770273162311977,-1,2900,-1.7807654553537458,0.3535533905932738
0.0,0.4881369101503131,1,1100,0.9478956256358517,0.5163977794943222
0.0,0.410927132905927,-1,2000,0.22546838353589074,0.41702882811414954
0.0,-0.2580053902446131,-1,15000,-0.40179313063923094,0.16116459280507606
0.0,0.11434858531689751,-1,1100,-0.08997186918634041,0.5345224838248488
0.0,0.2907061327593711,-1,800,1.1347857236073295,0.6030226891555273
0.0,-0.4600202998142167,-1,2100,-0.802728655572786,0.408248290463863
0.0,-0.9625444071916508,-1,1300,-0.9510589751905986,0.5
0.0,-0.38479933129809407,-1,1700,-0.47538018754528666,0.4472135954999579
0.0,0.2693356073645913,1,1100,1.004633020239827,0.5163977794943222
0.0,-0.9834358893396353,-1,1900,-1.3377626696699527,0.4264014327112209
0.0,-0.1397097547929571,-1,1400,-0.1939342354047412,0.48507125007266594
0.0,-0.7203791679330791,-1,600,-0.9796410926733498,0.6666666666666666
0.0,-0.4672085362892253,-1,1000,-0.06443448889946708,0.5547001962252291
0.0,-2.6244305500013967,-1,3600,-3.2058010441637133,0.32025630761017426
0.0,-0.026683257105234226,-1,2100,-0.34718654039800034,0.408248290463863
0.0,-0.5383670334817976,-1,1300,-0.6065862336804844,0.5
0.0,-1.9323557193505139,-1,2500,-1.6615217258314707,0.37796447300922725
0.0,-0.3364375863761863,-1,1900,0.0636722133924734,0.4264014327112209
0.0,-0.04290169856050141,-1,900,0.4171685835106751,0.5773502691896257
0.0,0.34123214216049375,-1,400,-0.8905754196731633,0.7559289460184545
0.0,-1.1221682561853379,-1,1200,-0.4859054477168134,0.5163977794943222
0.0,1.6939554929129985,1,700,1.5391181366086344,0.6030226891555273
0.0,0.40019996685783826,-1,1200,0.38579553695162316,0.5163977794943222
0.0,0.2583999410131791,-1,1500,0.3143026157437851,0.4714045207910317
0.0,-0.05939970277401241,-1,1700,-0.543447511962919,0.4472135954999579
0.0,-0.753178689368975,-1,1200,-0.5824163238763359,0.5163977794943222
0.0,-0.13153249470773104,-1,1200,-0.22956685274627528,0.5163977794943222
0.0,-0.5855201621915922,-1,1900,-0.9957483453033587,0.4264014327112209
0.0,-0.09707521230312244,-1,600,-0.5660125214257464,0.6666666666666666
0.0,0.3245019055870579,-1,2000,0.10029934567512673,0.41702882811414954
0.0,1.3036454391997279,1,1700,0.7519703183020716,0.4364357804719848
0.0,0.20810561094002322,-1,1400,0.6290766524203432,0.48507125007266594
0.0,0.5390414776214593,-1,400,0.6190202218579003,0.7559289460184545
0.0,-0.08402068779085597,-1,1100,0.2648529990130607,0.5345224838248488
0.0,0.1676855255159493,-1,1700,0.49801747796101886,0.4472135954999579
0.0,-0.34101030710049796,-1,700,-0.46464868811884424,0.6324555320336759
0.0,-0.3627714073250061,-1,1100,0.3621049327750783,0.5345224838248488
0.0,1.5539985928347821,1,1400,0.917016552545539,0.4714045207910317
0.0,-0.09402928227446983,-1,1600,-0.31627872225003345,0.45883146774112354
0.0,-0.2224353989751753,-1,600,-0.5811530061446789,0.6666666666666666
0.0,0.002373573225558062,-1,400,-0.003205357458197357,0.7559289460184545
0.0,-1.9233087951342571,-1,1400,-1.8599577851229605,0.48507125007266594
0.0,0.8695584012761005,1,700,1.3653969465149283,0.6030226891555273
0.0,-0.35386125220418213,-1,1000,-0.8275142963379334,0.5547001962252291
0.0,-1.8244033526630965,-1,900,-1.7826016148612769,0.5773502691896257
0.0,0.5049782785234135,-1,1900,0.30170296236217087,0.4264014327112209
0.0,0.3770555399438713,1,2200,0.6229341942309973,0.3922322702763681
0.0,-1.3457298843947698,-1,2000,-0.5088759843208727,0.41702882811414954
0.0,0.7141793452997552,-1,1400,-0.028261543785243905,0.48507125007266594
0.0,-1.9758856219015175,-1,1100,-1.3517809097970068,0.5345224838248488
0.0,0.5089156897336645,-1,1200,0.23547920647526902,0.5163977794943222
0.0,1.2005664254528088,-1,300,-0.4568482964038285,0.816496580927726
0.0,-0.8017686832784874,-1,1200,-1.405648540843525,0.5163977794943222
0.0,-0.2764881932164152,-1,2200,-0.250456285538119,0.4
0.0,-0.9390014668291603,-1,1100,0.042022825901662904,0.5345224838248488
0.0,-0.5009643639820598,-1,2200,-0.4822148368661165,0.4
0.0,-0.3960430670374896,-1,2300,-0.5154422572179186,0.3922322702763681
0.0,0.9588116551794419,-1,800,-0.06968803754186376,0.6030226891555273
0.0,-1.4986550084015018,-1,1100,-2.034617090394978,0.5345224838248488
0.0,-0.49435376105529283,-1,1900,-0.4061109078673521,0.4264014327112209
0.0,-0.8520937667728756,-1,600,-0.14534712092809432,0.6666666666666666
0.0,-1.1113083027216022,-1,1200,-1.1136138141182983,0.5163977794943222
0.0,-2.1671897977934105,-1,700,-1.5485957837916537,0.6324555320336759
0.0,-0.09115934244489166,-1,3000,0.15129293183885323,0.3481553119113957
0.0,-0.9055790203585569,-1,900,-0.36889134335785395,0.5773502691896257
0.0,-2.601027382477034,-1,1200,-2.371445135602476,0.5163977794943222
0.0,-0.7407499352261249,-1,400,-0.47705520560088654,0.7559289460184545
0.0,-0.39130021271567866,-1,1100,-0.2502816224670383,0.5345224838248488
0.0,-1.4336386078465724,-1,900,-0.9664508525966516,0.5773502691896257
0.0,-0.6383849264869959,-1,2200,-0.13980121820011315,0.4
0.0,-0.8283220341629234,-1,700,-0.6533488548673397,0.6324555320336759
0.0,1.3241491656643678,-1,300,0.3493699691583878,0.816496580927726
0.0,-1.0390572351391474,-1,900,-0.46026707169062303,0.5773502691896257
0.0,0.4696728313629802,1,800,1.1997255871782333,0.5773502691896257
0.0,-1.5422081159371714,-1,1300,-1.29975927012923,0.5
0.0,0.14500663592797336,-1,1500,-0.054754334940218495,0.4714045207910317
0.0,-1.348094571955488,-1,800,-1.193874609878512,0.6030226891555273
0.0,0.3711003604363089,-1,1200,0.40044998380911917,0.5163977794943222
0.0,1.7899852863196892,-1,700,0.8803993948063777,0.6324555320336759
0.0,-0.4484005297371243,-1,1800,0.30251546346472497,0.4364357804719848
0.0,-0.8125918323216724,-1,300,0.3196873251235584,0.816496580927726
0.0,0.8928739772566517,-1,1300,-0.01539024792105917,0.5
0.0,-1.8069327338914019,-1,2400,-1.529724656797954,0.3849001794597505
0.0,-0.16072976128425745,-1,1100,0.05349189699396552,0.5345224838248488
0.0,0.6835968455107512,1,1200,0.8882642729302681,0.5
0.0,0.23193006899120028,-1,3600,-0.12997786479636347,0.32025630761017426
0.0,0.24473307369278774,1,1600,0.7235797565755109,0.4472135954999579
0.0,-2.101792942181567,-1,2900,-2.165693771166484,0.3535533905932738
0.0,-0.271726223057423,-1,3400,-0.294248411383961,0.3287979746107146
0.0,-0.34489367045863606,-1,800,-0.36841675057019524,0.6030226891555273
0.0,0.40675808201327157,-1,800,-0.12439903638466347,0.6030226891555273
0.0,1.5853173768844395,1,800,1.2382175797381325,0.5773502691896257
0.0,-0.8588081901168638,-1,3700,-0.6463226174945136,0.31622776601683794
0.0,0.702512475447674,1,1400,0.7812183467019769,0.4714045207910317
0.0,-0.9883564558210713,-1,1500,-0.8875829157870446,0.4714045207910317
0.0,-0.24554608865409974,-1,700,-1.3992727520000439,0.6324555320336759
0.0,-0.9730656444784263,-1,1600,-0.10407258468538835,0.45883146774112354
0.0,-0.4830629263978618,-1,1400,-0.06968478318339,0.48507125007266594
0.0,-0.2185999031001407,-1,900,-0.08195194579166246,0.5773502691896257
0.0,-1.0575417916904069,-1,900,-0.5299737797116307,0.5773502691896257
0.0,-0.4369570204866897,-1,1100,0.21714338661106983,0.5345224838248488
0.0,-1.7282325476538112,-1,1600,-1.2124573669357768,0.45883146774112354
0.0,0.692705813366351,-1,500,0.546050110334905,0.7071067811865476
0.0,0.5468281041443497,1,1200,0.9103730600813948,0.5
0.0,-0.9107156316134536,-1,2300,-0.8843146180970041,0.3922322702763681
0.0,0.692427539792924,-1,500,0.5174724707318545,0.7071067811865476
0.0,0.5222507722082324,-1,600,0.679781540398641,0.6666666666666666
0.0,-1.0066242064260944,-1,1000,-1.0329939073897019,0.5547001962252291
0.0,0.10119987295151661,-1,700,-0.2376722495003402,0.6324555320336759
0.0,-1.5929206082811118,-1,1300,-1.0956690021733775,0.5
0.0,0.6120653788401621,-1,900,-0.16174074211710224,0.5773502691896257
0.0,1.610468112640563,1,400,1.7861135303166942,0.7071067811865476
0.0,-0.862722976845236,-1,3400,-0.5519300878491226,0.3287979746107146
0.0,0.6187329990961254,-1,2800,0.2659142115222168,0.3592106040535498
0.0,1.0388502992882083,-1,800,0.7379524621176388,0.6030226891555273
0.0,1.5855919726482894,1,700,1.4595554918495857,0.6030226891555273
0.0,-0.15909765888558458,-1,1300,-0.6319069064752267,0.5
0.0,-0.13115082158415736,1,900,1.1135473242741534,0.5547001962252291
0.0,-0.07984074677193481,-1,1100,-0.19976571779588162,0.5345224838248488
0.0,-0.25958943160562375,-1,700,-0.4028609693238613,0.6324555320336759
0.0,0.8451396806038435,-1,1200,0.8829447079922164,0.5163977794943222
0.0,-2.8312483963590562,-1,1900,-2.045046846740689,0.4264014327112209
0.0,-1.6515821768551249,-1,2000,-2.067708984788987,0.41702882811414954
0.0,0.24037164184206788,-1,1200,0.43201294712319066,0.5163977794943222
0.0,-0.7342920472902552,-1,1300,-0.0018926277487274906,0.5
0.0,-1.3733226845887634,-1,1800,-1.3421196905986104,0.4364357804719848
0.0,-3.10880268751542,-1,700,-1.8502769725211585,0.6324555320336759
0.0,-1.0685015328847274,-1,300,-0.5113094730537514,0.816496580927726
0.0,-0.7120842363899053,-1,1300,-1.3486530976199826,0.5
0.0,-0.5606488120285631,-1,1200,-0.6882111844085923,0.5163977794943222
0.0,2.033559216390259,1,700,1.527565307267622,0.6030226891555273
0.0,0.5626372792761066,-1,1000,-0.09195110286608651,0.5547001962252291
0.0,-0.883191558095887,-1,300,-0.43581902350518514,0.816496580927726
0.0,1.3373422032585496,1,1700,0.7158852129383243,0.4364357804719848
0.0,-0.23301169341293743,-1,3900,-0.46977619940063076,0.3086066999241838
0.0,-0.14152830726172,-1,2000,0.04246068951748209,0.41702882811414954
0.0,-1.6940531087332389,-1,1800,-1.0724244968701764,0.4364357804719848
0.0,0.49465469152730784,-1,800,-0.036234819778240564,0.6030226891555273
0.0,0.1200342912440911,-1,1000,-0.16351878454178398,0.5547001962252291
0.0,0.2517535886024075,-1,1400,-0.2195405669880124,0.48507125007266594
0.0,-1.370341617630498,-1,800,-0.8453877549533136,0.6030226891555273
0.0,-0.8185259335717903,-1,2200,-0.3110682697558845,0.4
0.0,-1.325747617300677,-1,2400,-1.5882942351474922,0.3849001794597505
0.0,0.4888517192255384,-1,500,0.4074660702945499,0.7071067811865476
0.0,0.3414729482261064,-1,1600,0.553174607950508,0.45883146774112354
0.0,0.5732586841975416,-1,300,-0.013812493662790934,0.816496580927726
0.0,-0.23039012722800375,-1,1900,-0.4206138640716224,0.4264014327112209
0.0,-0.15278584082016933,-1,2600,-0.5404120404128333,0.3713906763541037
0.0,-0.07721082732681023,-1,1000,0.03589912838044266,0.5547001962252291
0.0,-0.6592247733849088,-1,1600,-1.1857632856977558,0.45883146774112354
0.0,-0.7948885045537579,-1,400,-0.08730814553744445,0.7559289460184545
0.0,-0.2472049493104269,-1,15000,-0.07181416397512301,0.16116459280507606
0.0,-1.4670194011555995,-1,600,-0.8348392454003586,0.6666666666666666
0.0,-1.6468539702414078,-1,1400,-0.8311232878405223,0.48507125007266594
0.0,-1.1852790043069867,-1,1600,-1.3918268044747566,0.45883146774112354
0.0,1.3455365061196198,-1,1200,0.4717080481969794,0.5163977794943222
0.0,0.8956002782723235,1,1400,0.7865142179608671,0.4714045207910317
0.0,1.9061715173309173,1,1300,0.825551902359356,0.48507125007266594
0.0,-0.10753626855712889,-1,1700,-0.18796593673749898,0.4472135954999579
0.0,0.632143059501457,-1,1300,0.40221397822795135,0.5
0.0,0.7245613856250326,-1,1600,0.7171386123803822,0.45883146774112354
0.0,1.123843708429764,-1,400,0.5364767748164792,0.7559289460184545
0.0,-0.176423172268078,-1,1000,-0.03744037152492908,0.5547001962252291
0.0,-0.48538025025607195,-1,1100,-1.0444969234621073,0.5345224838248488
0.0,-0.18948927394578868,-1,1000,-0.5532928298986796,0.5547001962252291
0.0,-1.7089835104115243,-1,3400,-2.2300038984012867,0.3287979746107146
0.0,-2.344399780522446,-1,300,-0.5598403751459314,0.816496580927726
0.0,-0.45697115025424573,-1,400,-0.15083779864548147,0.7559289460184545
0.0,-0.42633847053531315,-1,1500,0.2885767134619664,0.4714045207910317
0.0,-0.8740999143254438,-1,1700,-0.622006177245406,0.4472135954999579
0.0,1.1555828367656373,1,1300,0.8746051823443408,0.48507125007266594
0.0,-0.8342869732955092,-1,500,0.4674708080894563,0.7071067811865476
0.0,0.2316800934691433,-1,1800,-0.029647227098179484,0.4364357804719848
0.0,0.9585457419389147,-1,500,1.0818413761990766,0.7071067811865476
0.0,1.37326128940117,1,900,1.2168577521888544,0.5547001962252291
0.0,-0.003380269946901715,-1,1800,-0.6553089846959717,0.4364357804719848
0.0,6.537032508824314e-5,-1,1600,0.3802186214934122,0.45883146774112354
0.0,-1.0627281252183283,-1,1800,-0.3925239294788971,0.4364357804719848
0.0,0.05926015085316233,-1,4300,0.14450482887018082,0.29488391230979427
0.0,-0.48864959308955663,-1,800,0.3516908491784053,0.6030226891555273
0.0,-0.9047081175996834,-1,1300,-0.6927247646290084,0.5
0.0,-0.1473897631834057,-1,1600,-0.23801931875070126,0.45883146774112354
0.0,-1.3144233265678842,-1,2200,-0.5743932334349902,0.4
0.0,-0.13193491462914353,-1,2100,0.3620861304107106,0.408248290463863
0.0,-1.145043731390042,-1,900,0.45236032035516743,0.5773502691896257
0.0,-0.24234809393736528,-1,2100,0.10264031768368155,0.408248290463863
0.0,0.028629753010497194,-1,300,0.6403015523916087,0.816496580927726
0.0,-2.02955399116262,-1,2000,-1.6155722530726693,0.41702882811414954
0.0,-0.5310074914906693,-1,2800,-0.015248082974987651,0.3592106040535498
0.0,-0.5057439691761915,-1,800,0.5560230426116243,0.6030226891555273
0.0,-0.772995647005251,-1,1100,-0.9101322458875793,0.5345224838248488
0.0,-2.0225133704953713,-1,1000,-1.3074312894704847,0.5547001962252291
0.0,1.571469065942615,1,1000,1.1260373535525874,0.5345224838248488
0.0,-1.4882668569670736,-1,700,0.022359693836693496,0.6324555320336759
0.0,0.8701721204909915,-1,500,0.43913405252096666,0.7071067811865476
0.0,-1.5088888953742112,-1,2900,-0.7356934859229153,0.3535533905932738
0.0,-2.0353957546621935,-1,3600,-2.388977292881355,0.32025630761017426
0.0,0.11197193786377979,-1,1500,-0.5326410419454893,0.4714045207910317
0.0,-1.1291582747604607,-1,2000,-0.5518710221909459,0.41702882811414954
0.0,-0.005094229270367456,-1,1000,-0.8168388158916133,0.5547001962252291
0.0,0.5396668253719089,-1,1100,0.12484674792465587,0.5345224838248488
0.0,0.4869690823761821,-1,1400,-0.2704273347547918,0.48507125007266594
0.0,0.8269628770623736,-1,1500,-0.09817417786452437,0.4714045207910317
0.0,0.23241287181905573,-1,1600,-0.6444336692018798,0.45883146774112354
0.0,-0.17121354129402458,-1,1600,-0.7032020155022711,0.45883146774112354
0.0,-2.091880268875742,-1,700,-1.1891792052610264,0.6324555320336759
0.0,0.5929261566763907,-1,500,0.5238203503111586,0.7071067811865476
0.0,-0.4106493503542846,-1,900,-0.19071657608588868,0.5773502691896257
0.0,-0.2379595333022935,-1,900,0.3050055104755074,0.5773502691896257
0.0,-1.1583913060056907,-1,1100,-1.058686727015941,0.5345224838248488
0.0,-0.128295870518332,-1,1000,-0.014136700010719897,0.5547001962252291
0.0,0.16184230921583695,-1,2100,0.2082028745589987,0.408248290463863
0.0,-0.9012236031682629,-1,1700,-1.060126655382039,0.4472135954999579
0.0,-0.8136586915068819,-1,1700,-0.6130058967494605,0.4472135954999579
0.0,0.8275353867004145,-1,2100,0.5104952224177121,0.408248290463863
0.0,-0.22635800507222725,-1,1700,-0.09853144572947478,0.4472135954999579
0.0,1.3249182392055072,1,2100,0.5893530707879218,0.4
0.0,-1.0853524456939274,-1,700,0.08578580610460111,0.6324555320336759
0.0,-0.3683756316940688,-1,700,0.26886079827882614,0.6324555320336759
0.0,-1.0256533580725136,-1,1100,-1.034815142869167,0.5345224838248488
0.0,1.9000153696883184,1,600,1.4777567873105357,0.6324555320336759
0.0,-0.695613738670865,-1,1500,0.4753710559913347,0.4714045207910317
0.0,0.059583254726243165,-1,500,0.7338051930120676,0.7071067811865476
0.0,-1.8141591891287179,-1,1700,-1.4821199289077367,0.4472135954999579
0.0,-1.1259818993984871,-1,4000,-0.6062379834455653,0.30499714066520933
0.0,1.6023976975264844,-1,600,1.1644625330101068,0.6666666666666666
0.0,-1.2161794494648908,-1,1100,-1.291068741578567,0.5345224838248488
0.0,-0.39307017135197225,-1,1800,-0.27220551880125193,0.4364357804719848
0.0,1.3504073716066665,-1,900,1.0293974237332457,0.5773502691896257
0.0,0.41384236893368465,-1,600,0.5865595807839821,0.6666666666666666
0.0,-0.34978384634793863,-1,800,0.6060087816272796,0.6030226891555273
0.0,-0.610215007639209,-1,2400,-0.5414572978023829,0.3849001794597505
0.0,-1.0738961032261038,-1,1600,-0.18299472959448734,0.45883146774112354
0.0,-0.1377048808874553,-1,1000,-0.32778056717323373,0.5547001962252291
0.0,-0.5551466471647521,-1,300,-0.46573940321497065,0.816496580927726
0.0,-2.581174367857396,-1,1800,-2.3441539912133913,0.4364357804719848
0.0,0.4768512187443503,1,800,1.4312179718671558,0.5773502691896257
0.0,-0.9877360127075225,-1,1200,-0.7552894053721523,0.5163977794943222
0.0,-0.9575037617682922,-1,1100,-1.2039059159718266,0.5345224838248488
0.0,-0.6450250965896986,-1,1000,-0.5387389196087582,0.5547001962252291
0.0,0.150165292237734,1,1700,0.8195418355755192,0.4364357804719848
0.0,0.14303951248169844,-1,600,-0.06284713572967264,0.6666666666666666
0.0,-1.0722118428717358,-1,800,-1.0360050989016096,0.6030226891555273
0.0,-2.305070750057678,-1,700,-0.5953094362180659,0.6324555320336759
0.0,-1.2618254417302628,-1,1000,-1.0061021840953013,0.5547001962252291
0.0,-1.1066997872763022,-1,1400,-0.8480701072285478,0.48507125007266594
0.0,-0.12861141508314533,-1,1100,0.042996025255255955,0.5345224838248488
0.0,-2.7399718927164853,-1,1100,-1.9069350466719717,0.5345224838248488
0.0,-0.9954688248410528,-1,700,-0.4896671220290175,0.6324555320336759
0.0,0.2442183152624385,1,3000,0.48182538534174524,0.3429971702850177
0.0,-0.7521561104516121,-1,1800,-0.5940547232244152,0.4364357804719848
0.0,-2.0359079369893194,-1,4100,-1.969683460628613,0.30151134457776363
0.0,-0.5708426526378914,-1,2600,-0.7454094286132131,0.3713906763541037
0.0,0.1591545031629422,-1,1200,0.03984737356172786,0.5163977794943222
0.0,-1.1202385266154768,-1,300,0.5464026063099575,0.816496580927726
0.0,0.38306874968771687,-1,1000,0.40699742974822506,0.5547001962252291
0.0,-0.9025233127399883,-1,1100,-0.909511520353702,0.5345224838248488
0.0,-1.019535372391542,-1,400,-0.9142634626651173,0.7559289460184545
0.0,0.11948800101530466,-1,1000,-0.4489746760564497,0.5547001962252291
0.0,-0.007021117152877676,-1,2000,-0.4175614921240841,0.41702882811414954
0.0,-0.8126012091543204,-1,1400,-0.8459751611019811,0.48507125007266594
0.0,-1.3074598538575413,-1,1800,-0.9087488038551971,0.4364357804719848
0.0,1.2803952903022748,1,1700,0.8820007043302683,0.4364357804719848
0.0,0.5636692004752698,-1,700,0.4983313059746031,0.6324555320336759
0.0,0.47119310517558477,1,2500,0.6019158147922028,0.3713906763541037
0.0,0.7995069282191356,1,2400,0.5332473075352141,0.37796447300922725
0.0,-2.802565297061088,-1,1600,-2.608510669901502,0.45883146774112354
0.0,-1.7861568587156877,-1,900,-1.388560202629859,0.5773502691896257
0.0,-0.14273349055799273,-1,800,-0.25601025246053166,0.6030226891555273
0.0,-0.07042747024771256,-1,1300,0.1435485102365871,0.5
0.0,0.48266240990639436,-1,300,0.6422841716896047,0.816496580927726
0.0,0.9366798272519841,-1,1200,0.2955264492786602,0.5163977794943222
0.0,-0.025334359253057714,-1,2400,-0.038503565992275356,0.3849001794597505
0.0,-0.5075258047767999,-1,800,-0.15542645404823208,0.6030226891555273
0.0,-2.1749368911269302,-1,2500,-2.0369779474675456,0.37796447300922725
0.0,0.6037333727693964,-1,800,-0.29315598082057576,0.6030226891555273
0.0,0.3188309974326013,-1,1500,-0.3376203360418919,0.4714045207910317
0.0,-1.433261124206349,-1,1700,-1.0427003817825744,0.4472135954999579
0.0,0.3119888878029797,-1,800,0.5676031673799006,0.6030226891555273
0.0,-0.8541341968257503,-1,1500,-0.4981253054394215,0.4714045207910317
0.0,0.30632049003653883,-1,900,0.9019220694931,0.5773502691896257
0.0,-0.5954274327814101,-1,2200,-0.3435691276897855,0.4
0.0,-2.262448226485331,-1,1600,-1.802658076912882,0.45883146774112354
