strength_first,strength_second,pre_correct_first,pre_correct_second,presentation_times,outcome,duration_first,duration_second
0.070884485316555,1.2179895309532458,0.0,1.0,"[945.4830516147517, 1250.0600788853571, 1111.6934126730216, 932.1016835308437, 726.192460910927, 1310.800116627233]",2,2783.3689251987003,3492.961879043434
1.2724138834759806,-0.4057104884373606,0.5,0.0,"[1475.2807542899682, 874.7081392575661, 875.2710589962733, 724.0622087566292, 937.3601053720197, 845.1569613101453, 928.8469676268189, 2292.399042906046, 1282.6416498684885, 484.85049155952123, 490.85149433738866]",1,5990.252030490957,5221.176843789908
1.4656966266421385,0.6694334260038342,0.5,0.5,"[1292.9064369834211, 900.6955282011885, 1076.0158717455886]",1,2368.9223087290097,900.6955282011885
0.7948900495522643,-0.7894181428402283,0.0,0.0,"[881.1882072622701, 1722.5880612691878, 1298.2687095398949, 1258.62089305544, 1693.0169195758556, 963.9139083371346, 1287.125212601979, 482.80946014162777, 877.8705402083068, 1151.169879360257, 1321.4548980859495, 891.8732291069689, 1087.2024217856936, 763.3524122006174, 694.7769645401871, 485.94599559006866]",-1,9140.903873600138,7720.273839061302
0.8520809707649291,1.1647925805400872,0.5,0.5,"[1065.808594353164, 891.9295442864892, 678.786262782633, 2299.4061550381225]",2,1744.594857135797,3191.3356993246116
1.9877501490723384,1.6626910856065702,1.0,1.0,"[844.8183051254367, 1716.2698764708489]",2,844.8183051254367,1716.2698764708489
1.0010536638220247,-0.24866905893431124,0.5,0.0,[2481.720896857534],1,2481.720896857534,0.0
2.537421705315052,2.6452998272138855,0.5,1.0,"[1290.340952762893, 736.9586918904517, 506.1562933151441]",1,1796.4972460780373,736.9586918904517
0.6296638559321537,2.155361064671868,1.0,0.0,"[1240.641297995723, 2070.1626135803194]",2,1240.641297995723,2070.1626135803194
0.6223813609167745,1.1089106761924925,1.0,0.5,"[931.2796093497409, 881.1341792042233, 1489.219235360026, 1289.6574836926268, 1678.0099712343783, 713.3670823345526, 473.61731838880513, 664.2901248051287, 1133.5981149517606, 2113.431910453765]",2,5705.724249284711,5661.880780490295
2.118932497695218,0.7337081420938917,1.0,0.0,"[668.1493960974834, 1092.6918948841344, 873.7555021843644, 1039.4731654533675, 895.3801492012491]",1,2437.285047483097,2132.165060337502
0.18038843344554334,2.383762867511118,0.5,0.5,"[1066.056444559446, 1907.6053048908152, 1651.9199131290725, 485.3344028939953]",2,2717.9763576885184,2392.9397077848107
1.0387588028289159,-0.527042524473984,1.0,0.0,"[877.6091366585646, 872.0520977443825, 704.829013296008, 908.5111628381908, 884.3848438976593, 505.4279814303759, 1063.6207362690461, 485.8340842256036, 928.8237922137871, 1308.804941739621, 664.3140092149481]",1,5123.581531550013,4080.630267978174
0.9005553370983372,-0.06468171971391135,0.0,0.0,"[496.57722550246524, 912.3818635056632, 896.8465002804384, 884.266629831498, 680.250135514054, 2718.383067179824, 976.8406040932462, 478.5574160582213, 871.7550105966852, 731.1310243830783, 491.2892963508359]",1,4413.558772337725,5724.720000958285
-0.46306624548378506,1.0514753690067569,0.0,1.0,"[706.8586368269661, 1052.9092747231243, 1095.5825060991288, 2499.4639992989596]",2,1802.441142926095,3552.373274022084
2.4249488393790046,1.92300220738176,1.0,1.0,"[717.8037165402956, 1300.7816561726663]",2,717.8037165402956,1300.7816561726663
0.8924481132916896,-0.23136527075731417,0.5,0.0,"[554.9424534324869, 1881.545606953002, 467.88199459468916, 926.511996301809, 1309.514899833134, 939.9753054992192, 1685.9262182377418, 1655.3602606674128, 523.3263775289065]",1,4541.591943626958,5403.393169421443
1.377589672278911,-0.10898534372220103,1.0,0.0,"[1116.9558770455963, 1099.016736846513, 1113.5334465836247]",1,2230.489323629221,1099.016736846513
0.013211275501467723,0.04719996422172823,0.0,0.0,"[3504.494070662453, 1266.5448702608583, 660.4149719441872, 663.0982352523307, 438.8326809317995, 2285.374078021634, 911.647598457227, 1073.6096375901113, 1895.4892554881715, 888.930423957347, 1529.9231647618049]",-1,8940.801742245643,6177.557245082281
1.6537190150264447,0.9813183301123682,1.0,1.0,"[1706.3161159700112, 512.2181805170987, 926.6881806809024]",1,2633.0042966509136,512.2181805170987
0.10421204574337273,0.4677162643710391,0.0,0.0,"[2891.776949000938, 1454.2757024569, 1317.394103538718, 1094.2622045786914, 1333.3687065737856, 760.0778631694875, 903.1021319744841, 897.0178438210341, 1183.9483755458243, 1063.8934049378038]",2,7629.59026663375,5269.527018963917
1.326059672266465,3.5029385505006285,1.0,0.5,"[851.8792562305994, 1197.6505544819424]",2,851.8792562305994,1197.6505544819424
0.357030167843279,1.9744084708578455,0.0,1.0,"[1074.8561454010432, 798.7474565444048, 1720.443070207032, 1896.188565402881]",2,2795.2992156080754,2694.936021947286
0.21542195623396743,1.6887460079141556,0.0,1.0,"[1308.0260375377068, 920.729999292599, 656.2353309159396, 697.1180162884662]",2,1964.2613684536464,1617.8480155810653
1.780283990461669,0.852612967290701,1.0,0.0,"[890.3356138610166, 737.5372351113039, 697.5163029606787, 673.6743228002483, 1104.6003515813447]",1,2692.45226840304,1411.211557911552
2.1683376823594536,2.9800051487327144,0.5,0.5,"[901.4478231603191, 943.9230770823068]",2,901.4478231603191,943.9230770823068
1.67087914213932,2.645314585471678,1.0,1.0,"[467.4201430349249, 1055.138594156574]",2,467.4201430349249,1055.138594156574
0.7998097214506167,1.1448964019421464,1.0,0.5,"[505.62770010077924, 708.5940630499615, 500.0308544999864, 763.4467507772631, 689.8434931266316, 1911.0654625262282]",2,1695.5020477273974,3383.106276353453
2.1882627821998377,2.495158693689262,0.5,1.0,[1667.5311108380456],1,1667.5311108380456,0.0
-0.18693929635710327,0.07996811714331375,0.0,0.0,"[2076.9239932294067, 1309.7670787729335, 686.4415308560943, 922.9011688010332, 727.1034049847759]",1,3490.4689290702768,2232.6682475739667
1.4087568921961193,2.242216385665233,0.0,0.5,"[901.9413112570372, 1329.3388545812136, 722.3890143923154, 926.58403215863]",2,1624.3303256493527,2255.9228867398433
0.7017095562062003,-0.43758534374479363,0.5,0.0,"[1064.099982146123, 3949.8993454387223, 2150.630568297296, 1056.0361100927964, 753.6260945120205]",1,3968.356644955439,5005.9354555315185
-0.7817087679144841,0.8115276282063827,0.0,1.0,"[462.10268012514774, 873.5853630809619, 2118.208726132164, 1492.8369974440652, 1861.6352559568268, 932.0501099651187, 1093.8282782004349, 697.7986235081777]",2,5535.774940414574,3996.2710939983235
1.0473529777958148,1.9822309264210674,0.5,0.0,"[928.9894562925219, 1184.1592403361653, 909.1473816496144, 1056.8389851459924]",2,1838.1368379421365,2240.998225482158
1.1960249585645324,-0.7022286554077384,1.0,0.0,"[466.77610099839274, 1903.6905012153004, 542.6443360631345, 691.2911362526229, 908.3651454403538]",1,1917.785582501881,2594.981637467923
0.5947655778039428,3.074898347099932,0.5,1.0,"[709.2772176247515, 815.9891707933482, 696.356253267367, 495.2791715161337]",2,1405.6334708921186,1311.2683423094818
0.491804470311606,0.3980287316245108,0.5,0.0,"[1101.636310770435, 1159.1845768763544, 1291.9680763013355, 1445.984983440488, 885.0099568653275, 3311.351649243778, 868.6552460990878, 663.5308395046276, 1088.0572282700623]",1,5235.326818306248,6580.052049065248
2.3340324491640825,2.342367082995316,0.5,1.0,"[527.618044676416, 1492.410844737933]",2,527.618044676416,1492.410844737933
1.143353832630138,1.8018784951823337,1.0,1.0,[1930.5992313829975],1,1930.5992313829975,0.0
2.7808157193543463,-1.6069313301371855,1.0,0.0,"[1492.5089100189464, 1497.4680982475334, 503.79053869768165]",1,1996.299448716628,1497.4680982475334
2.5941913239893504,1.9956889658461727,1.0,1.0,"[908.1043367499875, 2486.0340834422063]",2,908.1043367499875,2486.0340834422063
1.7450393916753708,0.4771572448339527,0.5,0.0,"[3048.7466389213073, 1080.5639928091541, 513.994890997169]",1,3562.7415299184763,1080.5639928091541
1.3297987287872748,1.5115710559194429,0.5,0.5,"[711.2788031504948, 1892.425049125315]",2,711.2788031504948,1892.425049125315
0.18428983222133566,2.275194542044154,0.0,1.0,"[6944.738309095359, 2248.889081091518, 685.4706087330169, 487.9379601438289]",2,7630.208917828376,2736.827041235347
2.1234961603403453,1.4821447774838779,0.5,1.0,"[902.3086288521235, 1465.7943744114289, 693.6248753412381, 1332.9722985440076, 895.8272401379138]",1,2491.7607443312754,2798.7666729554367
1.654624720116035,1.3081264079440271,0.5,0.0,"[853.6530422416683, 638.200773404016, 1741.7020574154442, 1100.7484081007244, 718.8800688461447, 935.8668606295864, 708.1306821390041]",1,4022.365850642261,2674.816042134327
3.3397725636384323,-0.17146074764951735,1.0,0.0,[1139.1432959704653],1,1139.1432959704653,0.0
1.0360686427369077,0.8429349750945339,0.5,0.0,"[490.6899539891102, 3688.7772801742835, 950.6463448306303, 1463.7889296449082, 522.6917676144532]",1,1964.0280664341935,5152.5662098191915
1.767042407285566,0.3952289157729243,0.5,1.0,"[1677.6035055934985, 709.9342582594279, 720.3450726337855]",1,2397.948578227284,709.9342582594279
0.4652709123290474,-0.3220292151008377,0.0,0.0,"[1876.7208144103279, 1678.4217746981997, 697.593420340004, 5259.893089968209, 1912.6764609521915, 712.2137856980726, 755.7765719201401]",1,5242.767267622663,7650.528650364481
2.1822978785866503,0.38452550544850694,1.0,0.0,"[908.5430698338031, 468.91448638651735, 452.2494296516339, 1455.3658899371635, 670.3060055835183]",1,2031.0985050689553,1924.280376323681
2.2244038370047976,1.7394652274679916,1.0,1.0,[1097.4250657011262],1,1097.4250657011262,0.0
-0.08248541363373585,0.9311927297183037,0.0,0.0,"[488.9730777514832, 2558.3203140155315, 1102.9868643627456, 1336.8104777118274, 2249.589254760732, 523.908470099154]",2,3841.5491968749607,4419.039261826513
1.6112024344850417,0.19027015191718266,0.5,0.0,"[1464.7025740019762, 1289.4542161245106, 859.8361143598248, 1113.8623946315488, 1294.4379802631363, 1975.078062074663, 669.9577940727419, 900.4628998680984]",2,4288.93446269768,5278.85757269882
1.5700867727275103,-0.019009504712688363,1.0,0.5,[1707.5449407044684],1,1707.5449407044684,0.0
0.7416624754005678,-0.06781908521921154,1.0,0.0,"[717.0528061998494, 1117.8847736676535, 932.7598921915557, 1508.8263321399209, 970.7672994214875, 1474.4414004774767, 1551.4201605570308, 644.8963326421994, 1150.4630108103722, 955.6893252358494, 1690.4880016935333]",1,7012.951170873828,5701.738164163099
-0.25673525417609677,1.8795327897525316,0.0,1.0,"[1545.041583658878, 1710.505134171009]",2,1545.041583658878,1710.505134171009
1.040308334643086,1.4032515502172864,0.5,0.5,"[1069.5674945680037, 1839.0497984415365, 706.5611082979675]",1,1776.128602865971,1839.0497984415365
2.1544371263879487,2.397406587636912,1.0,0.5,[1686.3603501807122],1,1686.3603501807122,0.0
0.3140142950731809,1.133755575120551,0.0,0.5,"[1087.3528315467204, 2637.2943560099657, 1511.7375374416206]",1,2599.0903689883407,2637.2943560099657
1.4862727552518744,2.7644038184396544,1.0,1.0,"[656.4738979100903, 1280.5876206319915]",2,656.4738979100903,1280.5876206319915
0.33151149833416726,1.3602418171930544,0.5,1.0,"[919.8799061553318, 2275.390267789959]",2,919.8799061553318,2275.390267789959
1.3044277617896103,1.0710364820223508,1.0,0.0,"[1105.025732655146, 891.5436887485929, 1684.4976027918751]",1,2789.523335447021,891.5436887485929
1.5129696187589106,2.2320057992984403,1.0,0.5,[1913.9100871676046],1,1913.9100871676046,0.0
1.5033079253362684,0.33008224685753795,1.0,0.5,"[916.3479094904233, 1237.398514364038, 1189.6031066301784]",1,2105.9510161206017,1237.398514364038
0.7777852584021385,1.300790669826614,1.0,1.0,"[485.4007386482932, 909.5846873737411, 928.0028409846624, 1958.3310351322841, 1097.7819681163892, 1854.8253898402788, 2091.634760449212, 1102.449628332093]",2,4602.820308198557,5825.190740678398
1.4525305209871717,1.8752770248574042,1.0,1.0,"[695.7935343541533, 1103.5594139638774, 1101.40796261228, 909.8398404201785, 2499.7205865862466]",1,4296.922083552679,2013.399254384056
1.3449297674982679,0.04059983805169054,0.5,0.5,"[1089.5770333829898, 1107.194160280256, 1070.925439708335]",1,2160.5024730913246,1107.194160280256
0.6027832482949799,0.8802635314421933,0.5,1.0,"[1299.256958006758, 1907.8073389021486, 1060.0044526235095, 662.0295776166971]",2,2359.261410630267,2569.8369165188456
1.3294246009375974,0.6904582778633979,0.0,0.5,"[1281.5710602131198, 1307.7386867121002, 688.5253377216297]",1,1970.0963979347496,1307.7386867121002
1.0811074983049134,2.2061905971631974,1.0,1.0,"[486.1335114325815, 902.3558570860697, 1064.9507442513022, 968.4598931008595]",2,1551.0842556838838,1870.815750186929
0.5908979786176304,0.11641296158668735,0.5,0.0,"[525.7334767210498, 1273.233101385007, 1458.7773106324944, 1515.1148354214304, 4895.897823210414, 851.4166005774383]",2,6880.408610563958,3639.7645373838754
-0.3386898071237088,1.9293207252254003,0.0,1.0,"[525.2328916732998, 718.7339699607029, 1308.4721283574784, 942.3232175969757, 681.3841890164924, 925.558794923494]",2,2515.0892090472707,2586.6159824811725
2.7345925197743632,0.035621969148479704,0.5,0.0,"[680.782678236192, 930.0290329002363, 687.7491423506315, 1273.7252524754251, 701.0704028840793]",1,2069.6022234709026,2203.7542853756613
0.8822042288352308,1.6157358164838553,1.0,1.0,"[1527.2259744285516, 2282.2510042793383]",2,1527.2259744285516,2282.2510042793383
0.3684279603035093,1.0857342818554137,0.5,1.0,"[1481.9495733756967, 896.2335321188057, 521.201384791699, 1287.7796123246865]",2,2003.1509581673956,2184.013144443492
1.373604667555503,1.0980899013905614,1.0,0.5,"[480.43248419700717, 1055.5109546171655, 1936.3902402189954, 1896.1870118502848, 451.7253004768529, 1061.4210105787852, 475.09069476073756, 3122.8267790522104, 1143.9734813216407, 471.98644742741067]",2,4487.6122009752335,7607.9322035258565
0.19377163780542617,2.029481670111606,0.5,1.0,"[1048.0743713212007, 1296.9583914219013, 771.6861239433092, 1281.9231372590843]",2,1819.76049526451,2578.881528680986
-0.8899626232778408,0.5255647026536758,0.0,0.0,"[467.4699991109459, 3880.540061362163]",2,467.4699991109459,3880.540061362163
1.583340920247565,1.7944255825297177,1.0,0.5,"[1078.8127373332743, 1710.3650184422431, 1471.6935146247654]",1,2550.5062519580397,1710.3650184422431
0.8044543774993909,1.7692575949092382,0.0,0.5,"[534.1831984035207, 1514.302356865997]",2,534.1831984035207,1514.302356865997
-0.20595495419921117,3.226564325663182,0.0,0.5,"[483.29682099595277, 1100.5052246364007]",2,483.29682099595277,1100.5052246364007
0.518550952238938,1.8727104939161219,0.5,1.0,"[718.5365974383843, 703.491375797747, 487.27553577183124, 1302.2175001853009]",2,1205.8121332102155,2005.7088759830478
1.7377995102243382,0.8483464291649198,1.0,0.5,"[1078.2905203817097, 1059.0442712146032, 741.1535708674071]",1,1819.4440912491168,1059.0442712146032
1.7031824122890853,0.9332194546358877,0.5,1.0,"[1047.7830927831346, 914.2847647186803, 1499.1394102857682]",1,2546.922503068903,914.2847647186803
1.8815146149406834,-1.3453458535616032,0.0,0.0,"[795.2114875256616, 1495.0723562395403, 893.4447751463533]",1,1688.656262672015,1495.0723562395403
0.5884972154217816,2.6294205665864174,0.0,1.0,"[1344.5649910901218, 1522.0204361172266]",2,1344.5649910901218,1522.0204361172266
2.087536192643446,-0.3336507898840979,1.0,0.0,"[477.7952040309945, 905.238136585608, 533.6542987620479, 908.9220266280772, 1303.5304145664559]",1,2314.9799173594984,1814.1601632136853
3.0453078563542357,1.8160186137254068,1.0,1.0,"[911.7456422893041, 1743.4958981588145]",2,911.7456422893041,1743.4958981588145
0.3890915619829083,1.6206926123132392,0.0,1.0,"[922.5128122541323, 1543.9042143128663]",2,922.5128122541323,1543.9042143128663
1.670962091286919,1.6594613533650597,0.0,1.0,"[1058.2396446378896, 1523.1232876670192, 1522.923420520723, 897.1984056323477, 689.8473940313098]",1,3271.0104591899226,2420.321693299367
1.1385807959131826,1.3322856533300194,0.0,0.5,"[1075.5869153938634, 1092.733654377073, 1657.5757128575126]",1,2733.162628251376,1092.733654377073
0.05274675037346355,2.752245258502133,0.0,1.0,"[482.1726095097505, 490.1311813943205, 957.4019704315375, 1295.0187952504482]",2,1439.574579941288,1785.1499766447687
3.333413058645897,0.7521058703051089,1.0,0.0,[910.275339070918],1,910.275339070918,0.0
1.7079808866662751,1.433571907482136,0.5,0.5,"[494.20180040407854, 546.6747117977557, 1149.301400835978, 532.6608159979004, 1471.6951164362863]",1,3115.198317676343,1079.3355277956562
2.812142881565599,1.7881992993906541,1.0,1.0,"[1094.5518371099572, 1072.2619588249427, 535.563098732683]",1,1630.11493584264,1072.2619588249427
0.06818196341857197,0.5494343659771987,0.0,0.0,"[854.6568817149584, 804.7080163974833, 2677.4989080154032, 955.5441573535588, 1350.3828941228812, 1090.87854978712, 868.7731093050253, 508.7924749099743]",2,5751.311793158268,3359.923198448136
0.7958806242922644,0.748830399520077,0.5,0.0,"[1255.7956775795408, 1299.1511567082694, 1123.9624109304073, 1314.0658561356697, 732.3806747105134]",1,3112.1387632204614,2613.2170128439393
1.703805834959596,0.19235360366273935,1.0,0.5,"[515.1632760948845, 508.94324623895193, 1823.350180315649]",1,2338.5134564105333,508.94324623895193
1.2899861529506658,2.1951830984522065,0.0,0.5,"[883.7130331154043, 2323.273579046983]",2,883.7130331154043,2323.273579046983
-0.4038039805199274,-0.6857018191389197,0.0,0.0,"[506.97210440344213, 864.7436968700105, 1290.0312374375253, 1676.3294303638972, 1368.9420798224496, 700.1918434244861, 877.5336358700855, 1985.0238641041396, 2505.005787669559, 1467.5120788661948, 681.5720542494388, 1696.5446443665437]",-1,7230.056899452501,8390.345557995273
0.007977293307492639,2.3757300494059885,0.5,1.0,"[471.7246474183857, 1346.1509174558735]",2,471.7246474183857,1346.1509174558735
2.1385232399983893,2.1484458814694793,1.0,1.0,"[977.2401207035207, 1853.4698604406246, 719.5387039035676]",1,1696.7788246070882,1853.4698604406246
1.9865232789314589,-0.935301509413716,1.0,0.0,"[881.7014291761867, 901.8394218390131, 1143.4714919865673]",1,2025.172921162754,901.8394218390131
1.1120455528691193,-0.46748477827228685,0.5,0.0,"[522.8334031196898, 725.0612009083787, 903.6356533671625, 2091.6223246814893, 685.5230709163391, 1707.980276550017, 704.0733315568134, 1465.5162702127247, 1294.1226541782084]",1,4110.188113138212,5990.180072352609
0.5147565718153059,2.2166517348301182,1.0,0.5,"[1543.8183493239512, 1308.168310962325]",2,1543.8183493239512,1308.168310962325
-0.44161314163040166,2.000768841273125,0.0,1.0,"[3145.702426843935, 1251.9716148810794, 887.9409710080577, 479.9220749953823]",2,4033.6433978519926,1731.8936898764616
-0.0001199355523484602,0.7375718052335675,0.0,0.0,"[1907.5594337054551, 1284.8158295746032, 863.030528556382, 1336.5486980255123, 1281.338738078181, 2061.1470694132736, 843.9692768512041, 499.45965310145004, 2714.1810011200946, 1482.7464181923847]",2,7610.078978311316,6664.717668307223
1.1206654943428636,2.8273193408388115,0.5,1.0,"[852.1468827839672, 911.8718403819565, 702.4163048419093, 461.39726663363825, 683.8170380296664, 529.495850003258]",2,2238.3802256555427,1902.7649570188528
1.0492518738212653,0.8420362511520141,1.0,0.0,"[1348.2712512129085, 945.6802521248912, 713.2234434162515, 3964.4873166462025, 1103.7562397044908, 2351.903975310588, 705.2559567811986, 907.9907917886745]",2,3870.5068911148496,8170.062335870357
0.5855943334011258,1.0943574102737927,1.0,1.0,"[1308.2774647023084, 1102.8797418865338, 677.2349450784191, 695.1693648779537, 1297.3072669555024, 1179.3274868146234, 844.9660851801929, 1287.699996777447]",2,4127.785761916422,4265.076590356558
2.871598740958092,2.5228977307415352,1.0,1.0,"[1109.1509445266133, 438.18838982870665, 704.1414723654178]",1,1813.2924168920313,438.18838982870665
0.5484847028053698,0.10230288579395896,1.0,0.5,"[962.7495493026422, 1498.9484833196343, 671.5380618753862, 899.0480579033368, 1092.7600291751519]",1,2727.04764035318,2397.9965412229712
