strength_first,strength_second,presentation_times,outcome,duration_first,duration_second
0.26638648400684806,0.2508074888307426,"[2250, 4750]",2,2250,4750
0.2554362417378061,0.18493048026881198,[5750],1,5750,0
0.22753506622885514,0.24399539103409665,"[2250, 6000]",2,2250,6000
0.05765827509791226,0.21504306209655974,[15000],-1,15000,0
0.4481140848269045,0.05916400572992901,"[1000, 750, 1750]",1,2750,750
0.0793905492365706,0.05584056977270699,"[250, 14750]",-1,250,14750
0.19751810543681383,0.10793256675962361,"[500, 14500]",-1,500,14500
0.2473823021948509,0.03387421455031186,[7250],1,7250,0
0.12516059785632885,0.44715735843394894,[11500],1,11500,0
0.2557792698733792,0.14135893089450877,"[1500, 10500]",2,1500,10500
0.013707647255132445,0.040279663999236805,"[2000, 250, 500, 1500, 1750, 9000]",-1,4250,10750
0.376971453699995,0.1523086362537846,[3250],1,3250,0
0.21887948560463397,0.2517099948311712,"[1000, 5000]",2,1000,5000
0.1851776320916375,0.2387325441090303,[5500],1,5500,0
0.442570105561145,0.44388319511084795,"[1500, 2500]",2,1500,2500
0.5153907917711925,0.38179988192630937,[2250],1,2250,0
0.107563320878478,0.4050403788372645,"[250, 250, 11250]",1,11500,250
0.47111573065654133,0.22708296445853166,[2750],1,2750,0
0.2607361210796121,0.36737538266725084,[6250],1,6250,0
0.18137015922970473,0.196285015301723,"[750, 750, 2250, 5750]",2,3000,6500
0.24785504213458526,0.09805990300810073,[6000],1,6000,0
0.26153785278446423,0.009108778043251622,"[1000, 14000]",-1,1000,14000
0.3836208796828381,0.22602220984261398,[3750],1,3750,0
0.02936431812864205,0.031524150437543405,"[250, 14750]",-1,250,14750
0.43487532608190077,0.325662634776207,"[750, 1500, 2250]",1,3000,1500
0.3281051933758641,0.224758601949089,"[500, 750, 3250]",1,3750,750
0.19100264822720042,0.4383337731431512,"[500, 3500]",2,500,3500
0.013350803088662683,0.3620466378209745,"[750, 3750]",2,750,3750
0.178603074883618,0.12936181110280412,"[250, 1000, 8000]",1,8250,1000
0.15261614725543532,0.14917379885211207,"[250, 1000, 500, 6750]",2,750,7750
0.21640925465347113,0.26516704767967425,[6500],1,6500,0
0.27448197837496807,0.34477261051034686,[7500],1,7500,0
0.3176264212738589,0.5484006853620838,"[750, 2750]",2,750,2750
0.16460332313446255,0.5677662725288255,[10000],1,10000,0
0.6224570963054556,0.05403622216560564,"[1000, 14000]",-1,1000,14000
0.3457247700608027,0.014303542288031452,"[250, 14750]",-1,250,14750
0.5676350981514534,0.4852116679985727,"[250, 2750]",2,250,2750
0.30505960476515975,0.14546428275534418,"[2750, 250, 2000]",1,4750,250
0.19251643653087508,0.34294939350233367,"[250, 1500, 250, 3250]",2,500,4750
0.3301987176867093,0.10859804546736701,[3500],1,3500,0
0.157748737687414,0.4935762770204015,"[1500, 250, 5500]",1,7000,250
0.2283633025773794,0.26752029453375137,[6250],1,6250,0
0.405737102140044,0.4231001411609009,"[1750, 250, 1250]",1,3000,250
0.13568383440392315,0.21593326744094096,[7250],1,7250,0
0.1662392279174286,0.2920871044267664,"[250, 5000]",2,250,5000
0.30675477745705176,0.36015056010477975,"[1500, 3500]",2,1500,3500
0.3095135992594611,0.18731730392901644,[4250],1,4250,0
0.28815280371111207,0.5343698699648837,"[250, 2250]",2,250,2250
0.6818848922338326,0.1563984790985728,[1500],1,1500,0
0.0223528973646892,0.1499167471539362,"[1250, 1500, 12250]",-1,13500,1500
0.14631840826609005,0.35947327938696816,[7500],1,7500,0
0.06767902777569347,0.16615069060297966,"[250, 10250]",2,250,10250
0.39259009971487835,0.38358907847788215,"[750, 750, 1000, 250, 250, 1000, 500, 750, 1250]",1,3750,2750
0.1709483815953742,0.1266800865121855,[6750],1,6750,0
0.2693797805840627,0.19485068947390674,"[500, 1500, 4750]",1,5250,1500
0.05832568560241422,0.23150787823628569,"[250, 6750]",2,250,6750
0.41281597067287223,0.5083316154549262,"[750, 2500]",2,750,2500
0.4354189517051255,0.0752398283964291,"[250, 1000, 250, 11500]",2,500,12500
0.21646087680997744,0.09435579799584551,[5500],1,5500,0
0.14328712365150706,0.1913525068432878,[6250],1,6250,0
0.22853448086665695,0.2516368820740654,[4750],1,4750,0
0.23365839537279606,0.08132876478027613,[5500],1,5500,0
0.3167302872524195,0.12661972859825335,"[250, 1000, 1250, 7500]",2,1500,8500
0.35611361841720063,0.5390060066996931,[3750],1,3750,0
0.029300481417675196,0.23725030649003426,[15000],-1,15000,0
0.19330593806344454,0.3343787612821876,[5250],1,5250,0
0.31211702493474974,0.7227361912052802,"[250, 1000, 750, 250, 750, 250]",2,1750,1500
0.18729922276854483,0.46493522857791114,"[250, 2500]",2,250,2500
0.11164235397483714,0.31983847737597637,[10500],1,10500,0
0.18208582256973568,0.11138509932289813,"[500, 250, 4750]",1,5250,250
0.23965285927797172,0.318238926317779,[5500],1,5500,0
0.14118119260910658,0.1304997037426906,"[750, 13750]",2,750,13750
0.5033952309131221,0.21594050151181152,"[1000, 7750]",2,1000,7750
0.20152821374121474,0.08516685801854854,"[250, 250, 7250]",1,7500,250
0.07682732966878775,0.2514488482714425,"[500, 750, 2000, 4000]",2,2500,4750
0.2760083494884894,0.08538237294610573,[4000],1,4000,0
0.3540558542965398,0.044509545168904936,"[250, 14750]",-1,250,14750
0.24431478021218006,0.07021688035897658,[3500],1,3500,0
0.5221233969294808,0.20770103670366855,"[500, 500, 500, 8250]",2,1000,8750
0.08908192427255521,0.10758778528566247,"[750, 14250]",2,750,14250
0.1507770534797631,0.22499201697056528,"[1000, 2250, 750, 500, 6500]",1,8250,2750
0.1672886832191344,0.35659368668470354,[8000],1,8000,0
0.2903899463912609,0.5961697615290527,"[750, 1500]",2,750,1500
0.34354261679480114,0.11224016715155004,"[250, 1000, 500, 12250]",2,750,13250
0.21094993041874213,0.25150838538268794,"[1000, 3250]",2,1000,3250
0.43874023920434624,0.738196816432145,[3750],1,3750,0
0.5090379895513963,0.06375749628705926,[2250],1,2250,0
0.17942126731231856,0.25329718186120087,"[500, 4750]",2,500,4750
0.17550911862127835,0.3725975795002918,"[1250, 3250]",2,1250,3250
0.3986669007180133,0.06849379865642956,"[500, 500, 3000]",1,3500,500
0.20315238001411415,0.22625586686390003,[5750],1,5750,0
0.3522515664795477,0.13211137446000804,"[1500, 250, 2250]",1,3750,250
0.3099322999824853,0.24361005769808405,[4750],1,4750,0
0.4320678365433564,0.19800995822038972,[3750],1,3750,0
0.3222181591957772,0.25094189876548273,"[1000, 2750]",2,1000,2750
0.41761418799832645,0.1703589196592107,"[1000, 1750, 1500]",1,2500,1750
0.2335069697477475,0.05342991841206112,[5000],1,5000,0
0.35554311855400217,0.08573914576387594,"[1750, 1250, 1000]",1,2750,1250
0.14621129290802948,0.18652033131804852,[9750],1,9750,0
0.1924804327120092,0.13366465674588446,"[2250, 1500, 6000]",1,8250,1500
0.21862299349309433,0.47890509671776804,"[1250, 2250]",2,1250,2250
0.03844209461267801,0.28594830070342275,[15000],-1,15000,0
0.0447874579382635,0.18170796056854804,"[2000, 4250]",2,2000,4250
0.1343796762267287,0.5291603408895955,[9750],1,9750,0
0.1557423004210868,0.09808625781741556,"[250, 250, 7750]",1,8000,250
0.033233486818068245,0.3143392472472889,"[1500, 4250]",2,1500,4250
0.32483874012434555,0.5911850747708816,"[500, 250, 500, 2000]",2,1000,2250
0.23929081465334096,0.1503570531477541,"[1000, 750, 1000, 250, 5750]",1,7750,1000
0.2976002758742847,0.14875418158626025,"[1500, 1500, 2500]",1,4000,1500
0.3276097462780036,0.05868544082634015,"[250, 250, 2500]",1,2750,250
0.6185565447586552,0.5425911634117652,"[2250, 3000]",2,2250,3000
0.17540953823623748,0.18303804066457646,"[750, 2250, 250, 2250]",2,1000,4500
0.2894102902155461,0.305460401718082,"[500, 250, 500, 4500]",2,1000,4750
0.4761621814585446,0.21777534672570115,"[250, 6000]",2,250,6000
0.1660263874760788,0.05648994979859294,"[250, 14750]",-1,250,14750
0.16919418772099715,0.1081007321603094,"[1250, 250, 2750, 10750]",-1,4000,11000
0.3392085720155797,0.29105761332853164,"[1500, 4500]",2,1500,4500
0.15542026573848916,0.3569401037249398,[9750],1,9750,0
0.1592927083773819,0.16118620527818409,"[1750, 7000]",2,1750,7000
0.19826321904970712,0.07171254204078356,"[250, 14750]",-1,250,14750
0.44354742561498334,0.5841849838508838,"[250, 250, 250, 2250]",2,500,2500
0.3142808433326356,0.17281092916973437,[4250],1,4250,0
0.19022398994515652,0.4199266461801956,"[250, 2250]",2,250,2250
0.36651615193864373,0.09833872410531787,"[750, 13750]",2,750,13750
0.023837129649827402,0.48875892313348074,[15000],-1,15000,0
0.160234049439393,0.06482711770416073,"[750, 14250]",-1,750,14250
0.291652478805425,0.2554221847994738,[3000],1,3000,0
0.5532751851787246,0.3789605475418973,"[1000, 2250, 500, 500]",2,1500,2750
0.19654131841069666,0.43758803936743274,"[250, 1250, 5000]",1,5250,1250
0.14271745136155017,0.026031955550624958,"[2750, 1500, 4000]",1,6750,1500
0.43000117040489744,0.11953820660557779,[3250],1,3250,0
0.5062929008885325,0.2430217762493052,[3250],1,3250,0
0.11158707051095515,0.23267339019206007,[8250],1,8250,0
0.3269052715347029,0.05038581976711399,"[750, 14250]",-1,750,14250
0.30515708658838236,0.3154238916587823,"[1750, 3250]",2,1750,3250
0.25347780810964127,0.2990317763886001,[4500],1,4500,0
0.06445819724077326,0.16561571674297393,"[2750, 1250, 11000]",-1,13750,1250
0.019058896107282845,0.0662023405028803,"[500, 14500]",-1,500,14500
0.1912993932552864,0.3032059815820284,"[500, 1000, 3750]",1,4250,1000
0.0996709571858491,0.25619458609949863,[11500],1,11500,0
0.017525505405416898,0.12007786310769403,"[1000, 250, 13750]",-1,14750,250
0.4183079632959133,0.44338250149891695,"[1250, 2000]",2,1250,2000
0.21387884724126602,0.12130465931028715,"[1000, 250, 1250, 10250]",2,2250,10500
0.40220568649475424,0.27656176282496525,"[750, 250, 250, 750, 250, 1250, 250, 750, 1500, 250, 750]",1,3750,3250
0.15124181641568094,0.18957893849515625,[6500],1,6500,0
0.2570494072496768,0.04960855115627446,"[250, 14750]",-1,250,14750
0.39155997898854333,0.2716704653999944,"[3500, 250, 500]",1,4000,250
0.07743846292830213,0.19044650747666805,"[250, 250, 14500]",-1,14750,250
0.27900085747067777,0.36182145637848917,[3250],1,3250,0
0.25886644294674804,0.11604986764780068,[4750],1,4750,0
0.33861138200463325,0.4850098928142979,[4500],1,4500,0
0.21761533567707486,0.03768971071219348,[6500],1,6500,0
0.2588205056158773,0.3150481230119778,"[250, 3500]",2,250,3500
0.20646016392875463,0.11124245046247752,"[750, 1250, 1750, 250, 4250]",1,6750,1500
0.1632073885675411,0.263668794069063,"[1250, 2750, 4750]",1,6000,2750
0.4478837469426497,0.16893793667004406,"[750, 250, 2000]",1,2750,250
0.3358895378918631,0.3182236100270602,"[1000, 4000]",2,1000,4000
0.36384173756417604,0.23434799897716796,"[500, 250, 2750]",1,3250,250
0.2694817201205518,0.4675830819159446,"[250, 1500, 1250, 750]",2,1500,2250
0.0732809277257316,0.24050204083120286,"[1000, 250, 250, 5250]",2,1250,5500
0.09534274403352921,0.32713250370153407,[15000],-1,15000,0
0.378245490428134,0.1850876279727754,"[250, 5500]",2,250,5500
0.3746860890904387,0.21548080415157594,[4750],1,4750,0
0.10694535038565928,0.1515917585595465,[9250],1,9250,0
0.15560397746530824,0.5688016726285329,"[250, 250, 9500]",1,9750,250
0.30198371392329504,0.08218494597467733,"[1750, 2250, 2000]",1,3750,2250
0.29097459693210714,0.1430489775018367,"[750, 1000, 4000]",1,4750,1000
0.08940213872588462,0.18782613071770188,"[1000, 750, 13250]",-1,14250,750
0.6430830876784509,0.19296438455124199,[2750],1,2750,0
0.10080849545423716,0.11720963313894325,"[250, 9500]",2,250,9500
0.18145024018500497,0.1618379612990782,[7000],1,7000,0
0.27061885893026044,0.1804018099425912,"[2250, 5000]",2,2250,5000
0.28890099468366887,0.1368949816435284,"[1000, 14000]",-1,1000,14000
0.35593854317617935,0.6388818228418419,"[750, 2750]",2,750,2750
0.21520036816894825,0.1694537000997019,[6500],1,6500,0
0.3200975514068819,0.03303025341980755,[2750],1,2750,0
0.11283234097079108,0.3777339661259203,[7500],1,7500,0
0.28715421731772883,0.43556832052049554,[4000],1,4000,0
0.3377251528710644,0.148655411237481,"[750, 1750, 500, 8500]",2,1250,10250
0.020494330386191785,0.3149178883697899,"[500, 4000]",2,500,4000
0.17089150049911017,0.14982029274141692,"[750, 250, 10000]",1,10750,250
0.2964567585401068,0.16504463427938068,[4250],1,4250,0
0.18421146590240323,0.17851654765641511,"[250, 4500]",2,250,4500
0.6197446836544848,0.3788146190025406,[1750],1,1750,0
0.4439171599142593,0.10000954292313567,"[750, 14250]",-1,750,14250
0.27324433839587137,0.3388705871649674,[4250],1,4250,0
0.07403805783640542,0.4580240817307405,"[500, 750, 13250]",1,13750,750
0.3715472289474448,0.23060533548211748,[3750],1,3750,0
0.08522493003688075,0.3014007659258981,"[250, 3250]",2,250,3250
0.07220789281991018,0.4048317069744683,"[750, 750, 13500]",-1,14250,750
0.11433288695192645,0.23388391942750714,[8000],1,8000,0
0.0506142020669108,0.33309390887008555,[15000],-1,15000,0
0.21378784385369662,0.20436923469367463,[6250],1,6250,0
0.4609708693896661,0.28451255168070994,[2500],1,2500,0
0.12078709948017985,0.10707417853630924,"[2000, 13000]",-1,2000,13000
0.355020083095787,0.45086487780303797,"[1750, 250, 750]",1,2500,250
0.2807524942338284,0.20479109068031015,"[250, 750, 1000, 750, 4000]",1,5250,1500
0.12414662372718266,0.20439064068545257,[7750],1,7750,0
0.44929702389675835,0.37251314337889657,"[250, 1750, 2250]",1,2500,1750
0.27143743083489713,0.3446771466744506,[3750],1,3750,0
0.20386521271579316,0.17523246052509045,"[750, 5750]",2,750,5750
0.05385705303187428,0.24122152124141577,[15000],-1,15000,0
0.27826362257197557,0.20663741988205292,"[250, 4750]",2,250,4750
0.1891391935979249,0.09230245901295424,"[250, 13750]",2,250,13750
0.4071578042813734,0.5356640038460706,[3750],1,3750,0
0.19425969797111928,0.2526776823921503,"[500, 6000]",2,500,6000
0.35950117243341145,0.21298113716398545,"[1000, 1000, 750, 4000]",2,1750,5000
0.3112894020429377,0.07795696732282818,[3500],1,3500,0
0.1413502837882863,0.16390465395113288,"[1500, 1000, 6500]",1,8000,1000
0.022819014291082556,0.31976322183218425,"[500, 3750]",2,500,3750
0.1639465621553037,0.23870105728922836,[6750],1,6750,0
0.17075420264022095,0.2962686704657023,"[2250, 5250]",2,2250,5250
0.15472006788242038,0.1181223824720315,"[250, 3250, 250, 6000]",2,500,9250
0.3914654314115831,0.14396796423675076,"[750, 500, 2750]",1,3500,500
0.19740804481223137,0.126577211816472,"[2750, 7750]",2,2750,7750
0.09767700350820972,0.12907658974813266,"[1750, 250, 750, 3750, 250, 7500]",2,2750,11500
0.23925936274308887,0.10419452754221634,[4250],1,4250,0
0.2606769512352751,0.17776604144350644,[4250],1,4250,0
0.12348436374951786,0.5570066473870442,"[1000, 1750]",2,1000,1750
0.34663440497892256,0.1280289977714266,"[1750, 3000, 3000]",1,4750,3000
0.5404847020955267,0.11327675085096998,[2750],1,2750,0
0.2223490287206416,0.41397749252978894,"[250, 250, 6750]",1,7000,250
0.301619003158952,0.1444496787459246,"[750, 12500]",2,750,12500
0.45560806293569855,0.2228800628013682,[3000],1,3000,0
0.5095176399926685,0.3983829200500852,[2750],1,2750,0
0.20858409631913954,0.4550344484224252,[4750],1,4750,0
0.38265591950783306,0.30387902467637695,[3000],1,3000,0
0.4664672402967661,0.18295421937385278,"[750, 750, 1750, 3000, 1750]",1,4250,3750
0.11950589960821419,0.13844190018293112,[9500],1,9500,0
0.1321159380342357,0.1567003851510776,"[1500, 3500, 250, 250, 500, 500, 500, 3750]",2,2750,8000
0.0718971471142126,0.31400491322668256,[15000],-1,15000,0
0.22898002307671625,0.0735796889739329,"[750, 1250, 4500]",1,5250,1250
0.14037281114747113,0.26864596091703136,[7000],1,7000,0
0.6419915573973006,0.09461665335462228,"[1000, 2750, 1000]",1,2000,2750
0.14619311262317883,0.1318992419184762,"[250, 500, 250, 5500]",2,500,6000
0.21079343492985544,0.55432805305205,"[250, 2750]",2,250,2750
0.4787444985580649,0.21602652694292482,[2750],1,2750,0
0.24327905433167774,0.136259279335912,"[1250, 3750, 500, 2000]",2,1750,5750
0.1939680518847181,0.32511583599611205,"[250, 3500]",2,250,3500
0.03446733627840329,0.25075917211256693,"[1750, 250, 2000, 4500]",2,3750,4750
0.06063690533971679,0.24825666748068273,"[1500, 500, 13000]",-1,14500,500
0.11820550856753316,0.1044084636868209,"[750, 500, 10000]",1,10750,500
0.11639145056903472,0.1261087476563945,"[2500, 2250, 9750]",1,12250,2250
0.36056694346506096,0.48289923743858054,"[500, 3000]",2,500,3000
0.3496945215134913,0.21494486709106775,[2750],1,2750,0
0.15593654407634097,0.20259357496451813,"[2500, 4750]",2,2500,4750
0.4212899868394135,0.5210839447932782,"[1250, 1500, 2500]",1,3750,1500
0.059775371054886686,0.28775749722199906,"[750, 3500]",2,750,3500
0.12448637005932636,0.2881681375659332,[14500],1,14500,0
0.098245936046808,0.05160190792103215,"[7500, 7500]",-1,7500,7500
0.12687985980432254,0.3572188731973126,[9500],1,9500,0
0.28567269717251587,0.3571600240863722,"[1000, 1000, 2500]",1,3500,1000
0.487526396550736,0.41910037525475924,[2000],1,2000,0
0.5341273072021722,0.04111198570628348,[3250],1,3250,0
0.07793059167465487,0.35921650465541893,"[500, 3750]",2,500,3750
0.3061890338857075,0.11424477496250941,[3000],1,3000,0
0.171276705334416,0.07222403992265146,[7500],1,7500,0
0.41020817851323643,0.07546956236824458,"[750, 14250]",-1,750,14250
0.39321329354605516,0.4595987893206064,"[250, 1500, 500, 1750]",2,750,3250
0.25644999186297335,0.11714319955383139,"[250, 500, 6500]",1,6750,500
0.2954378145770188,0.039556320445139966,[4750],1,4750,0
0.11486285274034974,0.2797528693981581,[15000],-1,15000,0
0.32645898660357425,0.12946448569781258,[3250],1,3250,0
0.38651264315862455,0.09207869610940989,"[1250, 1250, 2000, 250, 750]",1,4000,1500
0.4014539395075216,0.15640628527312542,"[250, 1500, 500, 4500, 250, 1250]",2,1000,7250
0.34057133431955866,0.25900691512234103,"[1250, 5000]",2,1250,5000
0.07093483229429479,0.11074675125873445,"[500, 11000]",2,500,11000
0.2888082098625285,0.21791026928133317,"[3000, 6500]",2,3000,6500
0.40222763733811334,0.14858262976414055,"[1000, 7500]",2,1000,7500
0.30626367944898364,0.11121013943536624,[5500],1,5500,0
0.15286203940740017,0.32677385550683574,[10250],1,10250,0
0.1519835144149102,0.10142145762437343,[9250],1,9250,0
0.30060909147207227,0.31302448717181125,"[250, 4250]",2,250,4250
0.2152263312245485,0.16362097676336423,[9000],1,9000,0
0.3444026416658182,0.2539955230930023,"[2500, 5500]",2,2500,5500
0.26860727436064535,0.1843916600081373,[6250],1,6250,0
0.2392943561292281,0.2356398975304414,"[1750, 5250]",2,1750,5250
0.2609515618586102,0.3622300511471017,[5500],1,5500,0
0.2519498891858258,0.25070567465395277,[5250],1,5250,0
0.15610605562045396,0.2881350962137496,"[2750, 4750]",2,2750,4750
0.18266869546330983,0.3491477049257823,"[1250, 4250]",2,1250,4250
0.14449746190932397,0.16753224739881034,"[750, 8250]",2,750,8250
0.36416269393063044,0.4708211651284322,[3000],1,3000,0
0.23166676668010733,0.25651917464852586,"[1500, 1000, 5250]",1,6750,1000
0.4362879607333725,0.05721952977493507,[2500],1,2500,0
0.16111424597543889,0.2393982262944302,"[750, 500, 6250]",1,7000,500
0.04335472453673298,0.28302093327120825,"[250, 750, 250, 3250]",2,500,4000
0.2926698892421354,0.0557387599486335,[4500],1,4500,0
0.0831736427324895,0.48142896800234564,"[1750, 500, 3000, 1250, 250, 750, 1750, 250, 1000, 250]",2,7750,3000
0.150539038026783,0.25303455196212365,"[500, 4000]",2,500,4000
0.28519081851321737,0.2611913808854906,[4500],1,4500,0
0.17287895852236318,0.39363623757578725,[11250],1,11250,0
0.35737831254443975,0.0812798351873372,"[750, 750, 3000]",1,3750,750
0.13259552639301347,0.47173516868104964,"[1000, 2500]",2,1000,2500
0.09702337726943769,0.48475428711541035,"[500, 2250]",2,500,2250
0.031167990084448666,0.14807737088259468,[15000],-1,15000,0
0.18464039069001267,0.2331916519191663,"[1500, 7500]",2,1500,7500
0.10242262767094316,0.12292418870982794,[14000],1,14000,0
0.413977011251762,0.37048697917232076,[3250],1,3250,0
0.18618775508004917,0.3710692493795919,"[1000, 250, 8750]",1,9750,250
0.10193839197474006,0.1810814080468905,"[2000, 6250]",2,2000,6250
0.057982440070605275,0.23976097247904596,"[1500, 5000]",2,1500,5000
0.3440916581234342,0.14074955765332778,[5500],1,5500,0
0.19202361550865357,0.4156147750275382,[6500],1,6500,0
0.4358155597074484,0.04998590220931554,"[250, 14750]",-1,250,14750
0.2718289822347778,0.22414470343700715,"[1250, 1500, 4250]",1,5500,1500
0.19626805592788232,0.22190485599945173,"[250, 3750]",2,250,3750
0.31073486545260176,0.03859335506605997,"[250, 2000, 3750]",1,4000,2000
0.4806782978955219,0.4292364290177854,[3250],1,3250,0
0.4064225597719043,0.23634680640369835,"[250, 5000]",2,250,5000
0.17430185858949315,0.5028449204891376,"[2000, 2500]",2,2000,2500
0.16915975872780192,0.12311483785270405,[6500],1,6500,0
0.04176943550896478,0.23874562972705676,[15000],-1,15000,0
0.07375776945084697,0.29240678955333294,[14000],1,14000,0
0.3288306984362601,0.13847330293522334,[4750],1,4750,0
0.3030545001850291,0.14785926593392776,"[250, 1000, 2750]",1,3000,1000
0.5144404143029326,0.04358872936712514,[2750],1,2750,0
0.13110873132231332,0.2834178561201396,"[750, 750, 10500]",1,11250,750
0.3888903557590194,0.1769953043300136,"[500, 8000]",2,500,8000
0.11246894265457935,0.10842400597176009,"[500, 1000, 750, 500, 2000, 250, 1250, 8750]",-1,4500,10500
0.09008002226123404,0.12751164043928007,[13000],1,13000,0
0.015636759636942145,0.5448905782999225,"[750, 250, 14000]",-1,14750,250
0.35623413071762833,0.2723712603422896,"[1000, 3750]",2,1000,3750
0.15581309429800141,0.2971031320738378,"[250, 500, 250, 3250]",2,500,3750
0.12685089678181088,0.3385639060976621,"[250, 4500]",2,250,4500
0.5312574346286216,0.08270144911850798,"[1250, 750, 1500]",1,2750,750
0.2046965095716904,0.2810948274983004,"[500, 250, 5500]",1,6000,250
0.12053530063997345,0.16336940818292076,"[750, 6000]",2,750,6000
0.2555505933381882,0.11181438278196304,"[500, 10250]",2,500,10250
0.316328338049996,0.4164065272200269,"[500, 1250, 2750]",1,3250,1250
0.5707537919187637,0.23362647540016238,"[750, 1250, 1000, 250, 500]",1,2250,1500
0.10927097752935827,0.3244194315822365,"[250, 4250]",2,250,4250
0.28761025627226927,0.04468002158730712,"[250, 14750]",-1,250,14750
0.3549451214950047,0.159556686103485,"[500, 7500]",2,500,7500
0.06406435332748767,0.22134389623854675,"[500, 6000]",2,500,6000
0.2571878996212671,0.11716056392325515,[3750],1,3750,0
0.09956202114666779,0.2639479857733207,"[500, 250, 11000]",1,11500,250
0.10695510822041514,0.787262794488017,"[1500, 1750]",2,1500,1750
0.09977303482469048,0.6966203255516821,[15000],-1,15000,0
0.027240192946889577,0.11839965395015799,"[1750, 500, 12750]",-1,14500,500
0.7171009246268144,0.2719699661819434,[2000],1,2000,0
0.3205119038773321,0.3416224713081358,"[1250, 750, 4250]",1,5500,750
0.2372016593542085,0.47056302581138565,[4750],1,4750,0
0.4295082860645196,0.2233032636804731,[2750],1,2750,0
0.24089931214293706,0.4736263834708707,"[250, 250, 6500]",1,6750,250
0.202880912556822,0.25581427917427174,"[1000, 750, 4250]",1,5250,750
0.32680879246337186,0.25700173787731345,"[500, 250, 750, 6000]",2,1250,6250
0.19334092349694515,0.17885171329319816,[9750],1,9750,0
0.6151074133493286,0.0893880563524647,[2500],1,2500,0
0.36237022353907966,0.10768990624535679,"[500, 1500, 2500, 10000]",2,3000,11500
0.2910817365840631,0.28597603157940793,"[1250, 500, 3500]",1,4750,500
0.11907875978411488,0.10344383601553654,"[3250, 500, 7500]",1,10750,500
0.06793391458159496,0.34229177582544895,[15000],-1,15000,0
0.32733003532021454,0.17186180723588018,[4000],1,4000,0
0.06331862435963251,0.43445330950557803,"[1250, 1000, 250, 1250]",2,1500,2250
0.5747930444670404,0.17818004104103163,"[250, 250, 2000]",1,2250,250
0.23034501696643914,0.3750698016176154,"[1000, 500, 3000]",1,4000,500
0.31006619536319624,0.16006424827712246,"[2750, 1500, 250, 7250]",2,3000,8750
0.2184196567170981,0.3258064889007373,"[2250, 4250]",2,2250,4250
0.2108528511104162,0.12981527741927043,[8750],1,8750,0
0.042804606221700126,0.4309003624813556,[15000],-1,15000,0
0.3221795740222911,0.1469363925131761,"[2250, 250, 250, 8750]",2,2500,9000
0.20304497946830535,0.1917187544045818,[6750],1,6750,0
0.07826997886504738,0.054009973200435206,"[500, 14500]",-1,500,14500
0.20085447166120135,0.21069962960606023,"[2500, 5750]",2,2500,5750
0.5468768952073918,0.503851055680616,[2250],1,2250,0
0.12916034550699848,0.15430409437738954,"[1250, 10000]",2,1250,10000
0.37679460550915955,0.2057856541728608,[3000],1,3000,0
0.34319191840899993,0.4304160317776999,"[1000, 1250, 250, 1750]",2,1250,3000
0.1675892264103652,0.27984900745154206,"[500, 750, 2500, 1000, 3500]",1,6500,1750
0.2849643677015822,0.18500669501328373,"[250, 7000]",2,250,7000
0.5159521151450712,0.19916003998124637,"[1500, 5500, 1000]",1,2500,5500
0.4809425189799253,0.162814206799914,"[500, 500, 3000]",1,3500,500
0.2735446523370688,0.1206789936607743,[5250],1,5250,0
0.3775020478339383,0.16238375821000256,[3750],1,3750,0
0.2704452773121669,0.15597463837459385,"[1000, 750, 1000, 4250]",2,2000,5000
0.49032172164172083,0.21286242502111605,"[1250, 500, 750]",1,2000,500
0.2578940655559141,0.5656497315982739,"[250, 2250]",2,250,2250
0.2101491587745886,0.24391594574057204,[8000],1,8000,0
0.21119553223503282,0.12217539631151919,[4750],1,4750,0
0.17924662526156887,0.13415593932154427,"[500, 250, 5500]",1,6000,250
0.28193147830726517,0.1458261489369754,"[500, 10750]",2,500,10750
0.31999067789523317,0.27656404384110606,"[1250, 4000]",2,1250,4000
0.11291898971218037,0.49172497710274293,[9250],1,9250,0
0.3426997445440501,0.280945978074291,"[1000, 4250]",2,1000,4250
0.12383802090752995,0.03087345674523796,[8000],1,8000,0
0.08669586811062087,0.15695675335763287,"[1250, 1000, 10750]",1,12000,1000
0.2169053206717615,0.19200241088899467,[7250],1,7250,0
0.0727235480714134,0.46367117706739713,"[250, 2000]",2,250,2000
0.08543357967688818,0.051257803053645724,"[250, 750, 11750]",1,12000,750
0.26140866184656064,0.29648735908212764,"[500, 3250]",2,500,3250
0.19101694482441525,0.046631704866999066,"[250, 750, 6000]",1,6250,750
0.7001842393331298,0.4758227650919219,[1750],1,1750,0
0.20836127368530594,0.3047351012625984,"[1250, 1000, 5250]",1,6500,1000
0.21276515170678525,0.20149579293794634,[5500],1,5500,0
0.1350825555448617,0.1566599173473953,"[500, 500, 9500]",1,10000,500
0.4786847505830323,0.28370516218039205,[2250],1,2250,0
0.34578522373041004,0.6081872746295223,"[1500, 500, 1000, 1750]",2,2500,2250
0.2199045195794838,0.25725642041284863,"[1500, 5000]",2,1500,5000
0.3202251114319752,0.34581244516886583,"[750, 5000]",2,750,5000
0.21308255845554763,0.5450846274224941,"[500, 2250]",2,500,2250
0.194127268537116,0.23151652018066957,"[250, 500, 250, 250, 750, 500, 2000, 2000, 250, 500, 500, 1000, 1750]",1,5750,4750
