wid,pretest_type,critical_type,overlay,fancy_critical,train_presentation_duration,recall_time,afc_time,afc_bonus_time,n_pair,n_repeat,n_practice_critical,n_distractor,bonus_rate_critical,bonus_rate_critical_speed,bonus_rate_afc,bonus_rate_pretest,bonus_rate_distractor,bonus_rate_speed,prime,prime_duration,prime_mask,prime_mask_surround,pairs,completed,bonus,version,math_correct
wde7ef0d,simple-recall,multi-recall,True,False,2000,15000,,5000,40,2,3,10,2,0.1,1,1,1,0.25,True,400,True,True,"[{'word': 'dog', 'image': '../static/stimuli/images/restaurant/sun_ajsstbpxnharlnnf.jpg'}, {'word': 'bone', 'image': '../static/stimuli/images/river/sun_abktmmreusnujejq.jpg'}, {'word': 'bag', 'image': '../static/stimuli/images/beach/sun_aacgcodmtsyjjmbx.jpg'}, {'word': 'jeans', 'image': '../static/stimuli/images/campsite/sun_agkgjmhhyqowlmdm.jpg'}, {'word': 'fence', 'image': '../static/stimuli/images/volcano/sun_abmqyijpgbakeqkm.jpg'}, {'word': 'nut', 'image': '../static/stimuli/images/skiresort/sun_ancomucdrbxydgbi.jpg'}, {'word': 'toilet', 'image': '../static/stimuli/images/tower/sun_asjapgpmkkhijtma.jpg'}, {'word': 'pig', 'image': '../static/stimuli/images/laundryroom/sun_amdxqjichaqshdel.jpg'}, {'word': 'computer', 'image': '../static/stimuli/images/ranch/sun_ajrpvgxcgeblwooh.jpg'}, {'word': 'hay', 'image': '../static/stimuli/images/greenhouse/sun_bncgstrupskxwget.jpg'}, {'word': 'sand', 'image': '../static/stimuli/images/gym/sun_awvqsdkrklypaaep.jpg'}, {'word': 'potato', 'image': '../static/stimuli/images/subway/sun_apsbdxitmzdgpeyn.jpg'}, {'word': 'hat', 'image': '../static/stimuli/images/temple/sun_avabexehmngnxjjr.jpg'}, {'word': 'cat', 'image': '../static/stimuli/images/bookstore/sun_aalyndhausktwxbc.jpg'}, {'word': 'truck', 'image': '../static/stimuli/images/castle/sun_alsmelmsufuoupht.jpg'}, {'word': 'milk', 'image': '../static/stimuli/images/underwater/sun_axbjbqawtejfugwt.jpg'}, {'word': 'window', 'image': '../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg'}, {'word': 'bread', 'image': '../static/stimuli/images/computerroom/sun_azkmsfiuzzekamsy.jpg'}, {'word': 'ear', 'image': '../static/stimuli/images/shoppingmall/sun_abmhoudmvlbwstuf.jpg'}, {'word': 'heart', 'image': '../static/stimuli/images/windmill/sun_awjnichhcaunlnrz.jpg'}, {'word': 'rabbit', 'image': '../static/stimuli/images/ziggurat/fig2.png'}, {'word': 'egg', 'image': '../static/stimuli/images/garage/sun_deomonrjnryvglit.jpg'}, {'word': 'snake', 'image': '../static/stimuli/images/street/sun_aaeryjozzmanouqj.jpg'}, {'word': 'door', 'image': '../static/stimuli/images/auditorium/sun_ahxfbcfdtvgnrivf.jpg'}, {'word': 'duck', 'image': '../static/stimuli/images/railway/sun_aqddawzjzkqycxjc.jpg'}, {'word': 'drink', 'image': '../static/stimuli/images/forest/sun_anfpmkqemzwfixbm.jpg'}, {'word': 'lion', 'image': '../static/stimuli/images/roof/sun_atghhbuspyfvqzao.jpg'}, {'word': 'horse', 'image': '../static/stimuli/images/downtown/sun_bshiuzzrrjsniwbh.jpg'}, {'word': 'bear', 'image': '../static/stimuli/images/kitchen/sun_aizcycyyvgfcdnzp.jpg'}, {'word': 'cake', 'image': '../static/stimuli/images/theater/sun_augboomebjfniikq.jpg'}, {'word': 'volcano', 'image': '../static/stimuli/images/airport/sun_aelkzcvlquyyzxlu.jpg'}, {'word': 'flower', 'image': '../static/stimuli/images/sky/sun_awdlpzaohypbcfjk.jpg'}, {'word': 'candle', 'image': '../static/stimuli/images/musuem/sun_aspbwvercyqvrrkn.jpg'}, {'word': 'bee', 'image': '../static/stimuli/images/waterfall/sun_aecefabfvaewllpg.jpg'}, {'word': 'bed', 'image': '../static/stimuli/images/tenniscourt/sun_auqykplyynyhxcas.jpg'}, {'word': 'apple', 'image': '../static/stimuli/images/footballfield/sun_byyhmoxeyuabpnes.jpg'}, {'word': 'eye', 'image': '../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg'}, {'word': 'bird', 'image': '../static/stimuli/images/house/sun_aacohnpwcrythslq.jpg'}, {'word': 'puzzle', 'image': '../static/stimuli/images/warehouse/sun_aboqyhgpfgwxwmut.jpg'}, {'word': 'lawn', 'image': '../static/stimuli/images/vineyard/sun_aicvecccjhfzcjnt.jpg'}]",True,1.0,v8.4,9.0
w8e2c487,simple-recall,multi-recall,True,False,2000,15000,,5000,40,2,3,10,2,0.1,1,1,1,0.25,True,400,True,True,"[{'word': 'rabbit', 'image': '../static/stimuli/images/gym/sun_auzbqfsaebhgtrig.jpg'}, {'word': 'eye', 'image': '../static/stimuli/images/castle/sun_aqdmndojwupcntcn.jpg'}, {'word': 'hay', 'image': '../static/stimuli/images/footballfield/sun_aszinldqqvnpmwfh.jpg'}, {'word': 'candle', 'image': '../static/stimuli/images/kitchen/sun_akzumputqvdvtqbq.jpg'}, {'word': 'bone', 'image': '../static/stimuli/images/campsite/sun_azvxwxzbkknkggng.jpg'}, {'word': 'cat', 'image': '../static/stimuli/images/volcano/sun_atcuupfdqteblxpx.jpg'}, {'word': 'cake', 'image': '../static/stimuli/images/warehouse/sun_aadtsgkouwrqwvwl.jpg'}, {'word': 'bread', 'image': '../static/stimuli/images/temple/sun_ardesvcosqecvbes.jpg'}, {'word': 'potato', 'image': '../static/stimuli/images/auditorium/sun_amnlhuknqqtssrhl.jpg'}, {'word': 'bag', 'image': '../static/stimuli/images/waterfall/sun_amyxrbqiudksvqun.jpg'}, {'word': 'dog', 'image': '../static/stimuli/images/airport/sun_aajqjnzswlmdcmyl.jpg'}, {'word': 'apple', 'image': '../static/stimuli/images/ziggurat/sun_aenpmgoxmkmwaoiq.jpg'}, {'word': 'bed', 'image': '../static/stimuli/images/roof/sun_airvzklrdchyytiu.jpg'}, {'word': 'sand', 'image': '../static/stimuli/images/vineyard/sun_adcctdabyxmhioeg.jpg'}, {'word': 'puzzle', 'image': '../static/stimuli/images/skiresort/sun_adyplaxglzqyoynb.jpg'}, {'word': 'nut', 'image': '../static/stimuli/images/downtown/sun_bshiuzzrrjsniwbh.jpg'}, {'word': 'window', 'image': '../static/stimuli/images/musuem/sun_asxfpkysdohbethd.jpg'}, {'word': 'bear', 'image': '../static/stimuli/images/underwater/sun_axctpftepdlenuoo.jpg'}, {'word': 'door', 'image': '../static/stimuli/images/shoppingmall/sun_aqmgjlthiepxfbtd.jpg'}, {'word': 'snake', 'image': '../static/stimuli/images/sky/sun_aczjsyhtqawbyyer.jpg'}, {'word': 'toilet', 'image': '../static/stimuli/images/laundryroom/sun_dgpgttfvjctszkzz.jpg'}, {'word': 'lion', 'image': '../static/stimuli/images/computerroom/sun_aagspgyvjmoiytfb.jpg'}, {'word': 'duck', 'image': '../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg'}, {'word': 'lawn', 'image': '../static/stimuli/images/street/sun_aaeryjozzmanouqj.jpg'}, {'word': 'fence', 'image': '../static/stimuli/images/tenniscourt/sun_abhryuvnxasmofva.jpg'}, {'word': 'computer', 'image': '../static/stimuli/images/house/sun_abcaoiwkiofeweig.jpg'}, {'word': 'horse', 'image': '../static/stimuli/images/bookstore/sun_aibnpvhkdpdnzcnz.jpg'}, {'word': 'drink', 'image': '../static/stimuli/images/windmill/sun_agijhczjktkzvxys.jpg'}, {'word': 'flower', 'image': '../static/stimuli/images/river/sun_aiazxjumlgdcrfpn.jpg'}, {'word': 'bird', 'image': '../static/stimuli/images/greenhouse/sun_bmzsunjewvlfjojq.jpg'}, {'word': 'truck', 'image': '../static/stimuli/images/tower/sun_aqbekeygojzsbcsp.jpg'}, {'word': 'pig', 'image': '../static/stimuli/images/theater/sun_acpdepnxayyyjqgs.jpg'}, {'word': 'ear', 'image': '../static/stimuli/images/ranch/sun_ajrpvgxcgeblwooh.jpg'}, {'word': 'volcano', 'image': '../static/stimuli/images/forest/sun_atohvclowaousrfh.jpg'}, {'word': 'milk', 'image': '../static/stimuli/images/railway/sun_avugyywnswogxvlh.jpg'}, {'word': 'hat', 'image': '../static/stimuli/images/pool/sun_antxeexzhaspkvlj.jpg'}, {'word': 'heart', 'image': '../static/stimuli/images/restaurant/sun_aejvqzvtonxptams.jpg'}, {'word': 'bee', 'image': '../static/stimuli/images/subway/sun_apgdazdsggmnohcz.jpg'}, {'word': 'egg', 'image': '../static/stimuli/images/beach/sun_abkegkdifglzmevl.jpg'}, {'word': 'jeans', 'image': '../static/stimuli/images/grocery/sun_atlvleypygwzuszx.jpg'}]",True,1.22,v8.4,7.0
wdf96beb,simple-recall,multi-recall,True,False,2000,15000,,5000,40,2,3,10,2,0.1,1,1,1,0.25,True,400,True,True,"[{'word': 'bread', 'image': '../static/stimuli/images/footballfield/sun_ahqkbelqgjflpbjo.jpg'}, {'word': 'pig', 'image': '../static/stimuli/images/musuem/sun_ayrwspiydnlwhouo.jpg'}, {'word': 'ear', 'image': '../static/stimuli/images/beach/sun_abylvpgvhrpaxgnk.jpg'}, {'word': 'fence', 'image': '../static/stimuli/images/house/sun_aangbuylfvckqqoo.jpg'}, {'word': 'bee', 'image': '../static/stimuli/images/tower/sun_aqbekeygojzsbcsp.jpg'}, {'word': 'computer', 'image': '../static/stimuli/images/campsite/sun_azvxwxzbkknkggng.jpg'}, {'word': 'potato', 'image': '../static/stimuli/images/bookstore/sun_aauabdbreuzsnnrv.jpg'}, {'word': 'hat', 'image': '../static/stimuli/images/street/sun_avxrcniddstcuuuc.jpg'}, {'word': 'cake', 'image': '../static/stimuli/images/greenhouse/sun_amgolruftenzsoay.jpg'}, {'word': 'candle', 'image': '../static/stimuli/images/vineyard/sun_amazvkispkonazvz.jpg'}, {'word': 'jeans', 'image': '../static/stimuli/images/ziggurat/fig1.png'}, {'word': 'heart', 'image': '../static/stimuli/images/forest/sun_atlxncsxfmqwisuw.jpg'}, {'word': 'hay', 'image': '../static/stimuli/images/sky/sun_ampvdpptptmciwok.jpg'}, {'word': 'rabbit', 'image': '../static/stimuli/images/airport/sun_axuntpkgfijknxde.jpg'}, {'word': 'door', 'image': '../static/stimuli/images/windmill/sun_avyfornqjbraqqsf.jpg'}, {'word': 'bird', 'image': '../static/stimuli/images/waterfall/sun_ahssvsymysusmiqw.jpg'}, {'word': 'window', 'image': '../static/stimuli/images/river/sun_aahjsajmsehqtuox.jpg'}, {'word': 'horse', 'image': '../static/stimuli/images/grocery/sun_afjotbibjndyibuy.jpg'}, {'word': 'eye', 'image': '../static/stimuli/images/auditorium/sun_aiheutdgogkujwri.jpg'}, {'word': 'sand', 'image': '../static/stimuli/images/ranch/sun_airsfxbouimobamd.jpg'}, {'word': 'flower', 'image': '../static/stimuli/images/pool/sun_argikopryamoycho.jpg'}, {'word': 'apple', 'image': '../static/stimuli/images/kitchen/sun_aizcycyyvgfcdnzp.jpg'}, {'word': 'lawn', 'image': '../static/stimuli/images/laundryroom/sun_abdhkuiitfxcgncb.jpg'}, {'word': 'dog', 'image': '../static/stimuli/images/castle/sun_aqdmndojwupcntcn.jpg'}, {'word': 'volcano', 'image': '../static/stimuli/images/subway/sun_alfhdavatfhkuxyo.jpg'}, {'word': 'bear', 'image': '../static/stimuli/images/restaurant/sun_advrksojohxolufo.jpg'}, {'word': 'bed', 'image': '../static/stimuli/images/warehouse/sun_ahkbykndmtongifl.jpg'}, {'word': 'bone', 'image': '../static/stimuli/images/underwater/sun_axctpftepdlenuoo.jpg'}, {'word': 'cat', 'image': '../static/stimuli/images/downtown/sun_bctdtcqciqgupefg.jpg'}, {'word': 'truck', 'image': '../static/stimuli/images/roof/sun_asrztwexxagrlhem.jpg'}, {'word': 'duck', 'image': '../static/stimuli/images/computerroom/sun_akbfsjykwgllwszc.jpg'}, {'word': 'lion', 'image': '../static/stimuli/images/volcano/sun_abmqyijpgbakeqkm.jpg'}, {'word': 'nut', 'image': '../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg'}, {'word': 'milk', 'image': '../static/stimuli/images/gym/sun_abcjjambqjxedqdv.jpg'}, {'word': 'drink', 'image': '../static/stimuli/images/railway/sun_aqlgoveofhhmvrdh.jpg'}, {'word': 'puzzle', 'image': '../static/stimuli/images/shoppingmall/sun_aqmgjlthiepxfbtd.jpg'}, {'word': 'egg', 'image': '../static/stimuli/images/skiresort/sun_agpfoakkwrzedbll.jpg'}, {'word': 'toilet', 'image': '../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg'}, {'word': 'snake', 'image': '../static/stimuli/images/tenniscourt/sun_aczifhfuxagmsqub.jpg'}, {'word': 'bag', 'image': '../static/stimuli/images/theater/sun_ahtaknlqeslujgbq.jpg'}]",True,0.74,v8.4,10.0
w8858452,simple-recall,multi-recall,True,False,2000,15000,,5000,40,2,3,10,2,0.1,1,1,1,0.25,True,400,True,True,"[{'word': 'cat', 'image': '../static/stimuli/images/computerroom/sun_aiwdglrsrkkfbgzz.jpg'}, {'word': 'bear', 'image': '../static/stimuli/images/gym/sun_aljefikdfqefidfc.jpg'}, {'word': 'lawn', 'image': '../static/stimuli/images/windmill/sun_acijpcruwskdzwbx.jpg'}, {'word': 'rabbit', 'image': '../static/stimuli/images/greenhouse/sun_bncgstrupskxwget.jpg'}, {'word': 'eye', 'image': '../static/stimuli/images/garage/sun_davtjcuielbxnyza.jpg'}, {'word': 'milk', 'image': '../static/stimuli/images/railway/sun_azmvasvseueupvyd.jpg'}, {'word': 'horse', 'image': '../static/stimuli/images/airport/sun_axyoqqhxaeocbixs.jpg'}, {'word': 'cake', 'image': '../static/stimuli/images/river/sun_abktmmreusnujejq.jpg'}, {'word': 'computer', 'image': '../static/stimuli/images/pool/sun_aztsporcpcmiibon.jpg'}, {'word': 'egg', 'image': '../static/stimuli/images/laundryroom/sun_aenyfwnevttqnhhe.jpg'}, {'word': 'drink', 'image': '../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg'}, {'word': 'candle', 'image': '../static/stimuli/images/house/sun_aswyksckmfyarwfk.jpg'}, {'word': 'door', 'image': '../static/stimuli/images/tenniscourt/sun_aczifhfuxagmsqub.jpg'}, {'word': 'toilet', 'image': '../static/stimuli/images/subway/sun_axdrpmtfwsncbewy.jpg'}, {'word': 'truck', 'image': '../static/stimuli/images/warehouse/sun_agdmklchstfjclxg.jpg'}, {'word': 'potato', 'image': '../static/stimuli/images/grocery/sun_attfybmngdqnppeu.jpg'}, {'word': 'window', 'image': '../static/stimuli/images/kitchen/sun_avlgzqfdedxwbiei.jpg'}, {'word': 'fence', 'image': '../static/stimuli/images/castle/sun_aqdmndojwupcntcn.jpg'}, {'word': 'sand', 'image': '../static/stimuli/images/downtown/sun_aljrvcabwnwkorml.jpg'}, {'word': 'bone', 'image': '../static/stimuli/images/campsite/sun_akmknzqdbcxpznth.jpg'}, {'word': 'jeans', 'image': '../static/stimuli/images/forest/sun_aoqjnzwgdikwayvw.jpg'}, {'word': 'volcano', 'image': '../static/stimuli/images/roof/sun_airvzklrdchyytiu.jpg'}, {'word': 'dog', 'image': '../static/stimuli/images/volcano/sun_ausfbukcukjcqubc.jpg'}, {'word': 'bag', 'image': '../static/stimuli/images/bookstore/sun_avqoszezjldwidcy.jpg'}, {'word': 'ear', 'image': '../static/stimuli/images/sky/sun_aboqqlnpqcqfghfo.jpg'}, {'word': 'bee', 'image': '../static/stimuli/images/musuem/sun_asxfpkysdohbethd.jpg'}, {'word': 'duck', 'image': '../static/stimuli/images/footballfield/sun_aszinldqqvnpmwfh.jpg'}, {'word': 'flower', 'image': '../static/stimuli/images/tower/sun_avnkmtvvzgltezto.jpg'}, {'word': 'hay', 'image': '../static/stimuli/images/auditorium/sun_aiheutdgogkujwri.jpg'}, {'word': 'heart', 'image': '../static/stimuli/images/restaurant/sun_aiyfhlpenzexmqoi.jpg'}, {'word': 'lion', 'image': '../static/stimuli/images/underwater/sun_ajbkjsrhukffyqix.jpg'}, {'word': 'nut', 'image': '../static/stimuli/images/waterfall/sun_bbvrdmjbnzoaqrmp.jpg'}, {'word': 'puzzle', 'image': '../static/stimuli/images/vineyard/sun_aokkqrsxsvimuubo.jpg'}, {'word': 'hat', 'image': '../static/stimuli/images/ziggurat/sun_agbaptlibgqhrwwn.jpg'}, {'word': 'bird', 'image': '../static/stimuli/images/skiresort/sun_ahlksvwmghqfwqtw.jpg'}, {'word': 'bread', 'image': '../static/stimuli/images/ranch/sun_airsfxbouimobamd.jpg'}, {'word': 'snake', 'image': '../static/stimuli/images/beach/sun_aacgcodmtsyjjmbx.jpg'}, {'word': 'apple', 'image': '../static/stimuli/images/shoppingmall/sun_abegyiikvbaqpooh.jpg'}, {'word': 'pig', 'image': '../static/stimuli/images/theater/sun_acehmgvyiimdorgz.jpg'}, {'word': 'bed', 'image': '../static/stimuli/images/street/sun_aczwveqpgvcxtjxr.jpg'}]",True,0.79,v8.4,4.0
w38fb613,simple-recall,multi-recall,True,False,2000,15000,,5000,40,2,3,10,2,0.1,1,1,1,0.25,True,400,True,True,"[{'word': 'bear', 'image': '../static/stimuli/images/ziggurat/sun_adajysluigplgxal.jpg'}, {'word': 'bread', 'image': '../static/stimuli/images/greenhouse/sun_bmkhcqoxkpbmqplr.jpg'}, {'word': 'window', 'image': '../static/stimuli/images/street/sun_aqzrscvtljhimvtf.jpg'}, {'word': 'ear', 'image': '../static/stimuli/images/castle/sun_aieefrkagxyksfuj.jpg'}, {'word': 'dog', 'image': '../static/stimuli/images/garage/sun_danujvtkymldhxqn.jpg'}, {'word': 'rabbit', 'image': '../static/stimuli/images/downtown/sun_ahwvhnliokuzkazb.jpg'}, {'word': 'fence', 'image': '../static/stimuli/images/windmill/sun_acijpcruwskdzwbx.jpg'}, {'word': 'hat', 'image': '../static/stimuli/images/auditorium/sun_akzbbqivzbpbnjbz.jpg'}, {'word': 'nut', 'image': '../static/stimuli/images/theater/sun_alttxbnfjyibouth.jpg'}, {'word': 'computer', 'image': '../static/stimuli/images/laundryroom/sun_aaawhgdexmmzrdci.jpg'}, {'word': 'candle', 'image': '../static/stimuli/images/volcano/sun_aojnxwnexkwltvvx.jpg'}, {'word': 'eye', 'image': '../static/stimuli/images/temple/sun_avabexehmngnxjjr.jpg'}, {'word': 'milk', 'image': '../static/stimuli/images/waterfall/sun_ahssvsymysusmiqw.jpg'}, {'word': 'truck', 'image': '../static/stimuli/images/pool/sun_amnkmeojepioccty.jpg'}, {'word': 'sand', 'image': '../static/stimuli/images/subway/sun_apsbdxitmzdgpeyn.jpg'}, {'word': 'snake', 'image': '../static/stimuli/images/ranch/sun_acianlkkblpqgica.jpg'}, {'word': 'bird', 'image': '../static/stimuli/images/house/sun_abcaoiwkiofeweig.jpg'}, {'word': 'bee', 'image': '../static/stimuli/images/tower/sun_augaqwzgrksvvsgf.jpg'}, {'word': 'bag', 'image': '../static/stimuli/images/vineyard/sun_adcctdabyxmhioeg.jpg'}, {'word': 'puzzle', 'image': '../static/stimuli/images/forest/sun_augxrcssyuvvueda.jpg'}, {'word': 'bone', 'image': '../static/stimuli/images/sky/sun_awdlpzaohypbcfjk.jpg'}, {'word': 'flower', 'image': '../static/stimuli/images/tenniscourt/sun_ayyvmiocpgbwlgot.jpg'}, {'word': 'toilet', 'image': '../static/stimuli/images/restaurant/sun_afgriceqykrjokmt.jpg'}, {'word': 'jeans', 'image': '../static/stimuli/images/beach/sun_aaapvfgggrgorgox.jpg'}, {'word': 'duck', 'image': '../static/stimuli/images/computerroom/sun_ashjjvtrfwzoxxij.jpg'}, {'word': 'cake', 'image': '../static/stimuli/images/grocery/sun_ajxqnbvuflmzhcig.jpg'}, {'word': 'hay', 'image': '../static/stimuli/images/river/sun_auvfucpnqlcaddzs.jpg'}, {'word': 'egg', 'image': '../static/stimuli/images/railway/sun_axeddylwawkspiuo.jpg'}, {'word': 'volcano', 'image': '../static/stimuli/images/underwater/sun_axctpftepdlenuoo.jpg'}, {'word': 'door', 'image': '../static/stimuli/images/campsite/sun_arwteuvpegqctvcg.jpg'}, {'word': 'heart', 'image': '../static/stimuli/images/airport/sun_axyoqqhxaeocbixs.jpg'}, {'word': 'cat', 'image': '../static/stimuli/images/skiresort/sun_akfvworuwhgwukzv.jpg'}, {'word': 'horse', 'image': '../static/stimuli/images/roof/sun_atghhbuspyfvqzao.jpg'}, {'word': 'drink', 'image': '../static/stimuli/images/warehouse/sun_aaawomlbokrxmfyj.jpg'}, {'word': 'pig', 'image': '../static/stimuli/images/shoppingmall/sun_abmhoudmvlbwstuf.jpg'}, {'word': 'lion', 'image': '../static/stimuli/images/bookstore/sun_aibnpvhkdpdnzcnz.jpg'}, {'word': 'lawn', 'image': '../static/stimuli/images/kitchen/sun_aizcycyyvgfcdnzp.jpg'}, {'word': 'potato', 'image': '../static/stimuli/images/gym/sun_awstzxompuovdfck.jpg'}, {'word': 'apple', 'image': '../static/stimuli/images/footballfield/sun_aedcjgjztgoialpm.jpg'}, {'word': 'bed', 'image': '../static/stimuli/images/musuem/sun_ayrwspiydnlwhouo.jpg'}]",True,1.16,v8.4,6.0
w5d3c618,simple-recall,multi-recall,True,False,2000,15000,,5000,40,2,3,10,2,0.1,1,1,1,0.25,True,400,True,True,"[{'word': 'truck', 'image': '../static/stimuli/images/restaurant/sun_agxfoksoiibofpna.jpg'}, {'word': 'bird', 'image': '../static/stimuli/images/sky/sun_aboqqlnpqcqfghfo.jpg'}, {'word': 'eye', 'image': '../static/stimuli/images/grocery/sun_agipdkpovnqrcsgh.jpg'}, {'word': 'drink', 'image': '../static/stimuli/images/airport/sun_axyoqqhxaeocbixs.jpg'}, {'word': 'bag', 'image': '../static/stimuli/images/shoppingmall/sun_aqmgjlthiepxfbtd.jpg'}, {'word': 'bone', 'image': '../static/stimuli/images/warehouse/sun_aivgpdzlwqiklrwe.jpg'}, {'word': 'horse', 'image': '../static/stimuli/images/pool/sun_aahnsyqkaacnevsz.jpg'}, {'word': 'bread', 'image': '../static/stimuli/images/musuem/sun_ayrwspiydnlwhouo.jpg'}, {'word': 'pig', 'image': '../static/stimuli/images/subway/sun_axjlvqkyqahstpwg.jpg'}, {'word': 'nut', 'image': '../static/stimuli/images/tenniscourt/sun_abhryuvnxasmofva.jpg'}, {'word': 'snake', 'image': '../static/stimuli/images/beach/sun_aawqdbpihmlbwyyn.jpg'}, {'word': 'hay', 'image': '../static/stimuli/images/theater/sun_abnbylturqcwwiuz.jpg'}, {'word': 'cake', 'image': '../static/stimuli/images/underwater/sun_ajzucqttdjcknlvx.jpg'}, {'word': 'cat', 'image': '../static/stimuli/images/tower/sun_augaqwzgrksvvsgf.jpg'}, {'word': 'lawn', 'image': '../static/stimuli/images/street/sun_avxrcniddstcuuuc.jpg'}, {'word': 'bee', 'image': '../static/stimuli/images/waterfall/sun_acmlcxobalurtcmq.jpg'}, {'word': 'egg', 'image': '../static/stimuli/images/laundryroom/sun_amdxqjichaqshdel.jpg'}, {'word': 'dog', 'image': '../static/stimuli/images/temple/sun_ardesvcosqecvbes.jpg'}, {'word': 'rabbit', 'image': '../static/stimuli/images/roof/sun_acebhjdzsytwpmoj.jpg'}, {'word': 'heart', 'image': '../static/stimuli/images/house/sun_admwlghhtfixlbsf.jpg'}, {'word': 'door', 'image': '../static/stimuli/images/footballfield/sun_bytuhfnudnbsojli.jpg'}, {'word': 'window', 'image': '../static/stimuli/images/ranch/sun_ajrpvgxcgeblwooh.jpg'}, {'word': 'ear', 'image': '../static/stimuli/images/gym/sun_abcjjambqjxedqdv.jpg'}, {'word': 'volcano', 'image': '../static/stimuli/images/vineyard/sun_azygdhuijrbfollv.jpg'}, {'word': 'bear', 'image': '../static/stimuli/images/castle/sun_apkncxxjepzqmdyk.jpg'}, {'word': 'toilet', 'image': '../static/stimuli/images/windmill/sun_arzqgolrrmfeptxe.jpg'}, {'word': 'hat', 'image': '../static/stimuli/images/campsite/sun_agjhcohmxuuaimig.jpg'}, {'word': 'puzzle', 'image': '../static/stimuli/images/bookstore/sun_aauabdbreuzsnnrv.jpg'}, {'word': 'candle', 'image': '../static/stimuli/images/kitchen/sun_ajmwiafzffjerzeb.jpg'}, {'word': 'bed', 'image': '../static/stimuli/images/river/sun_advruofhmqeyqmbx.jpg'}, {'word': 'jeans', 'image': '../static/stimuli/images/ziggurat/sun_acuzsqtazskbhhve.jpg'}, {'word': 'lion', 'image': '../static/stimuli/images/downtown/sun_abosdjemftsczdvd.jpg'}, {'word': 'fence', 'image': '../static/stimuli/images/computerroom/sun_akbfsjykwgllwszc.jpg'}, {'word': 'sand', 'image': '../static/stimuli/images/forest/sun_atohvclowaousrfh.jpg'}, {'word': 'apple', 'image': '../static/stimuli/images/railway/sun_aprfapnfngmvbixm.jpg'}, {'word': 'duck', 'image': '../static/stimuli/images/garage/sun_deomonrjnryvglit.jpg'}, {'word': 'potato', 'image': '../static/stimuli/images/volcano/sun_agobzgvhyhaxalcv.jpg'}, {'word': 'computer', 'image': '../static/stimuli/images/skiresort/sun_aewjqygtlkyracri.jpg'}, {'word': 'flower', 'image': '../static/stimuli/images/auditorium/sun_amogjvmhqoxmxbyg.jpg'}, {'word': 'milk', 'image': '../static/stimuli/images/greenhouse/sun_aahkpmrwfcwqyfcf.jpg'}]",True,1.28,v8.4,6.0
